DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4616595;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;291,505404259135
4616596;1;1;1;50;41;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;144,182613423615
4616596;1;2;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;144,182613423615
4616596;1;3;1;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;144,182613423615
4616597;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;263,007025948648
4616597;1;2;1;50;41;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;263,007025948648
4616597;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;263,007025948648
4616597;1;5;1;50;41;1; ; ;5;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;2;1;41;263,007025948648
4616598;1;1;1;50;41;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;129,846674516415
4616598;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;129,846674516415
4616599;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;120,14722261962
4616600;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;120,14722261962
4616601;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;114,355855441556
4616601;1;2;1;50;41;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;114,355855441556
4616601;1;3;1;50;41;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;114,355855441556
4616602;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;2;1;41;103,337737330195
4616602;1;2;1;50;41;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;103,337737330195
4616602;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;103,337737330195
4616602;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;103,337737330195
4616603;1;1;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;149,793897061919
4616603;1;2;1;50;41;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;149,793897061919
4616603;1;3;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;149,793897061919
4616603;1;4;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;149,793897061919
4616604;1;1;1;50;41;1; ; ;1;6;DISFRUTAR DE LA PENSION;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616604;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616605;1;1;1;50;41;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;133,252962175611
4616605;1;2;1;50;41;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;133,252962175611
4616605;1;3;1;50;41;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;133,252962175611
4616605;1;4;1;50;41;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;133,252962175611
4616606;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;101,65271424559
4616606;1;2;1;50;41;1; ; ;2;6;EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;101,65271424559
4616606;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;101,65271424559
4616607;1;1;1;50;41;1; ; ;1;6;DISFRUTANDO DE LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;110,411341604924
4616607;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;110,411341604924
4616607;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;110,411341604924
4616608;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;145,474781864043
4616608;1;2;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;145,474781864043
4616608;1;3;1;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;145,474781864043
4616609;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616609;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616610;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;145,752702129568
4616610;1;2;1;50;41;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;145,752702129568
4616611;1;1;1;50;41;1; ; ;1;6;DISFRUTA DE SU PENSION;2;2;2;2;1;8; ;2; ;2; ; ;05;1;1;41;141,65103733264
4616611;1;2;1;50;41;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;2;1;41;141,65103733264
4616612;1;1;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;102,916162642812
4616612;1;2;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;102,916162642812
4616612;1;3;1;50;41;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;102,916162642812
4616612;1;4;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;102,916162642812
4616612;1;5;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;102,916162642812
4616614;1;1;1;50;41;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;132,164918021618
4616614;1;2;1;50;41;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;2;1;41;132,164918021618
4616616;1;1;1;50;41;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;108,754503147015
4616617;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;126,170149601544
4616617;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;2;1;41;126,170149601544
4616618;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;115,355994213548
4616618;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;115,355994213548
4616619;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;125,748574914161
4616619;1;2;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;125,748574914161
4616619;1;3;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;125,748574914161
4616620;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,770397531565
4616620;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,770397531565
4616620;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;157,770397531565
4616621;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;125,4805859924
4616621;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;125,4805859924
4616621;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;125,4805859924
4616622;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;1;2; ;1;1; ;4;1;05;1;1;41;165,931484478932
4616622;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;165,931484478932
4616622;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;2;1;41;165,931484478932
4616622;1;4;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;165,931484478932
4616622;1;5;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;165,931484478932
4616622;1;6;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;165,931484478932
4616622;1;7;1;50;41;1; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;165,931484478932
4616623;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;122,06436698944
4616623;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;122,06436698944
4616624;1;1;1;50;41;1; ; ;1;6;EN CALAMIDAD DOMESTICA;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;175,399376571867
4616624;1;2;1;50;41;1; ; ;2;6;EN CALAMIDAD DOMESTICA;2;1; ; ; ; ; ; ; ; ; ; ;05; ;1;41;175,399376571867
4616624;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;2;1;41;175,399376571867
4616624;1;4;1;50;41;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;175,399376571867
4616624;1;5;1;50;41;1; ; ;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;175,399376571867
4616631;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;112,170722149974
4616631;1;2;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;112,170722149974
4616632;1;1;1;50;41;1; ; ;1;6;EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;121,22533542985
4616632;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;2;1;41;121,22533542985
4616632;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;121,22533542985
4616632;1;4;1;50;41;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;121,22533542985
4616633;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;137,766270316159
4616633;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;05;2;1;41;137,766270316159
4616633;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;137,766270316159
4616633;1;4;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;137,766270316159
4616634;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;145,752702129568
4616634;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;145,752702129568
4616635;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;103,606287733312
4616636;1;1;1;50;41;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;97,4261623282575
4616636;1;2;1;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;97,4261623282575
4616636;2;1;2;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;97,4261623282575
4616636;2;2;2;50;41;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;97,4261623282575
4616637;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,770397531565
4616637;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,770397531565
4616637;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,770397531565
4616638;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;133,457086462046
4616638;1;2;1;50;41;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;133,457086462046
4616640;1;1;1;50;41;1; ; ;1;6;EN EL HOGAR DISFRUTA DE SU PENSION;2;2;2;2;1;9; ; ; ; ; ; ;05;2;1;41;138,187845003542
4616640;1;2;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;138,187845003542
4616640;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;138,187845003542
4616641;1;1;1;50;41;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;103,606287733312
4616642;1;1;1;50;41;1; ; ;1;6;DISFRUTANDO LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616642;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616643;1;1;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;129,633341930642
4616644;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;122,06436698944
4616644;1;2;1;50;41;1;4; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;122,06436698944
4616645;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;126,383482187317
4616645;1;2;1;50;41;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;126,383482187317
4616645;1;3;1;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;126,383482187317
4616646;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;104,194221680328
4616646;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;104,194221680328
4616646;1;3;1;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;104,194221680328
4616647;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;126,383482187317
4616647;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;126,383482187317
4616647;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;126,383482187317
4616648;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;94,7733029135326
4616648;1;2;1;50;41;1; ; ;2;6;DISFRUTANDO LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;94,7733029135326
4616648;1;3;1;50;41;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;94,7733029135326
4616649;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;100,143095404214
4616649;1;2;1;50;41;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;100,143095404214
4616650;1;1;1;50;41;1; ; ;1;6;DISFRUTANDO DE LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;140,568057597963
4616650;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;140,568057597963
4616650;1;3;1;50;41;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;140,568057597963
4616650;1;4;1;50;41;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;140,568057597963
4616650;1;6;1;50;41;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;140,568057597963
4616651;1;1;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;112,402281953834
4616651;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;2;1;41;112,402281953834
4616651;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;112,402281953834
4616651;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;112,402281953834
4616651;1;5;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;112,402281953834
4616652;1;1;1;50;41;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;70,964759949532
4616653;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;134,359982656962
4616653;1;2;1;50;41;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;134,359982656962
4616654;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;85,0661680068877
4616655;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;118,193649131898
4616655;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;118,193649131898
4616655;1;3;1;50;41;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;118,193649131898
4616656;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,376981406033
4616656;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,376981406033
4616656;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,376981406033
4616656;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,376981406033
4616656;1;5;1;50;41;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;157,376981406033
4616657;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;122,06436698944
4616657;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;122,06436698944
4616658;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;103,606287733312
4616659;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;132,164918021618
4616659;1;2;1;50;41;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;132,164918021618
4616661;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;121,161470794524
4616661;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;121,161470794524
4616664;1;1;1;50;41;1; ; ;1;6;DISFRUTANDO LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;126,373550843554
4616664;1;2;1;50;41;1; ; ;2;6;DISFRUTANDO LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;126,373550843554
4616664;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;126,373550843554
4616664;1;4;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;126,373550843554
4616665;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;88,482387009847
4616665;1;2;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;88,482387009847
4616666;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;141,23939398902
4616666;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;141,23939398902
4616667;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;149,215894458666
4616668;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;129,633341930642
4616671;1;1;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;121,646910117234
4616671;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;121,646910117234
4616671;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;121,646910117234
4616672;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;103,606287733312
4616673;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616673;1;2;1;50;41;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616674;1;1;1;50;41;1; ; ;1;6;EN EL HOGAR HACIENDO NADA;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;129,633341930642
4616675;1;1;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;114,29538557698
4616675;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;114,29538557698
4616675;1;3;1;50;41;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;114,29538557698
4616675;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;114,29538557698
4616675;1;5;1;50;41;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;114,29538557698
4616676;1;1;1;50;41;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;63,891155674803
4616676;1;4;1;50;41;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;63,891155674803
4616677;1;1;1;50;41;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;05; ;1;41;73,9166262021099
4616677;1;2;1;50;41;1; ; ;2;6;EN LA VAGANCIA;2;2;2;2;1;2; ;2; ;2; ; ;05;1;1;41;73,9166262021099
4616677;1;3;1;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;73,9166262021099
4616677;1;4;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;73,9166262021099
4616677;1;6;1;50;41;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;73,9166262021099
4616677;1;7;1;50;41;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;73,9166262021099
4616677;1;11;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;73,9166262021099
4616677;1;12;1;50;41;1; ; ;12;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;73,9166262021099
4616678;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;129,211767243259
4616678;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;129,211767243259
4616679;1;1;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;121,161470794524
4616679;1;2;1;50;41;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;121,161470794524
4616681;1;1;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;125,748574914161
4616681;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;125,748574914161
4616681;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;125,748574914161
4616682;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616682;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;109,629214715236
4616683;1;1;1;50;41;1; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;05; ;1;41;120,14722261962
4616684;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;103,606287733312
4616687;1;1;1;50;41;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;41;126,795125530937
4616687;1;2;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;41;126,795125530937
4616687;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;41;126,795125530937
4616694;1;1;1;50;44;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;44;130,564825678381
4616694;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;44;130,564825678381
4616694;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;44;130,564825678381
4616694;1;4;1;50;44;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;44;130,564825678381
4616694;1;5;1;50;44;1; ; ;5;6;VIAJANDO;2;1; ; ; ; ; ; ; ; ; ; ;05; ;1;44;130,564825678381
4616694;1;6;1;50;44;1; ; ;6;6;VIAJANDO;2;2;2;2;2; ; ; ; ; ; ; ;05; ;1;44;130,564825678381
4616694;1;8;1;50;44;1;1; ;8;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05; ;1;44;130,564825678381
4616694;1;9;1;50;44;1; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;44;130,564825678381
4616694;1;10;1;50;44;1; ; ;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;44;130,564825678381
4616694;1;12;1;50;44;1; ; ;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05; ;1;44;130,564825678381
