DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4586333;1;3;1;70;17;14;6;1; ;2;6;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;87;36;1;2;3611;04;17;180,623873161275
4586336;1;8;1;70;17;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;5233;04;17;383,384685298785
4586336;1;16;1;70;17;48;40;1; ;2;48;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;34;34;80;1;2;8050;04;17;383,384685298785
4586337;1;2;1;70;17;156;48;1; ;2;368;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;32;74;1;2;7411;04;17;132,683859002707
4586355;1;2;1;70;17;8;48;1; ;2;816;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;45;15;1;1;1551;04;17;228,268871712274
4586361;1;2;1;70;17;2;30;1; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;38;38;64;1;1;6421;04;17;159,451999920158
4586365;1;2;1;70;17;24;48;1; ;2;98;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;58;75;1;2;7522;04;17;163,04526985358
4586368;1;2;1;70;17;12;48;1; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;80;80;19;1;1;1929;04;17;134,839932816195
4586369;1;4;1;70;17;2;48;1; ;2;4;1; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1200000;781242;1;1;58;58;52;1;1;5211;04;17;161,680805128336
4586374;1;1;1;70;17;7;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;4521;04;17;199,698485461977
4586377;1;3;1;70;17;3;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;53;55;1;1;5522;04;17;333,630396839335
4586378;1;1;1;70;17;4;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;54;95;1;1;9500;04;17;202,611394197306
4586387;1;1;1;70;17;8;24;1; ;2;10;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;4521;04;17;154,686927088614
4586388;1;2;1;70;17;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;95; ; ;1;1; ;04;17;252,452052318341
4586389;1;1;1;70;17;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;93;93;45;1;1;4521;04;17;198,986846662818
4586575;1;2;1;70;23;6;48;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;54;95;1;1;9500;04;23;402,087781699168
4586576;1;1;1;70;23;16;40;2; ;2;16;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;02;74;1;2;7412;04;23;171,627623401224
4586579;1;3;1;70;23;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;32; ; ;1;1; ;04;23;282,433124061364
4586588;1;4;1;70;23;8;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;1;5262;04;23;327,078925256619
4586590;1;3;1;70;23;25;48;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;53;55;1;2;5521;04;23;270,803088921909
4586598;1;1;1;70;23;3;48;1; ;2;3;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1000000;2000000;2; ;02;02;45;1;1;4521;04;23;140,255241029647
4586600;1;3;1;70;23;7;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;33; ; ;1;1; ;04;23;138,54239346591
4586603;1;4;1;70;23;8;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;05; ; ;1;1; ;04;23;147,089456474039
4586627;1;3;1;70;23;4;48;1; ;2;5;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;33;51;1;1;5125;04;23;145,380286545377
4586855;1;1;1;70;50;104;40;1; ;2;104;5; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;04;45;45;1;2;4530;04;50;190,000213110293
4586855;1;3;1;70;50;48;48;1; ;2;14;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;39;39;11;1;2;1110;04;50;190,000213110293
4586856;1;1;1;70;50;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;33;32;15;1;1;1541;04;50;246,77305850584
4586859;1;2;1;70;50;3;48;3; ;2;6;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;54;54;74;1;1;7493;04;50;97,9652001770302
4586860;1;1;1;70;50;8;48;4; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;54;55;70;1;1;7020;04;50;197,219311328906
4586870;1;2;1;70;50;13;48;2; ;2;20;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;13;13;80;1;1;8045;04;50;167,258809085484
4586877;1;2;1;70;50;3;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1100000;1100000;2; ;59;59;85;1;1;8514;04;50;212,46166902012
4586880;1;4;1;70;50;16;48;1; ;2;18;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;21;21;70;1;2;7020;04;50;277,45500744913
4586880;1;5;1;70;50;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;02; ; ;1;1; ;04;50;277,45500744913
4586881;1;1;1;70;50;104;48;1; ;2;104;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;98;98;60;1;2;6031;04;50;165,576029016259
4586886;1;2;1;70;50;2;40;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;99;53;55;1;1;5521;04;50;318,431581077086
4586889;1;3;1;70;50;12;24;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;45;52;1;1;5234;04;50;248,826365651423
4586892;1;3;1;70;50;208;48;1; ;2;9;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;87;28;1;2;2811;04;50;222,742743506184
4586899;1;1;1;70;50;2;48;4; ;2;2;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;1;5000000;5000000;1;1;02;02;74;1;1;7414;04;50;290,416804922247
4586901;1;3;1;70;50;4;48;1; ;2;12;4; ;9;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;1500000;2; ;06;39;75;1;1;7514;04;50;165,161039054018
4586912;1;2;1;70;50;52;48;1; ;2;52;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;99;62;61;1;2;6111;04;50;325,877246884056
4586912;1;4;1;70;50;52;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;45;55;1;2;5529;04;50;325,877246884056
4586914;1;1;1;70;50;4;48;1; ;2;4;1; ;8;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;787000;2; ;45;62;01;1;1;0115;04;50;239,720032260344
4586914;1;3;1;70;50;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;53;55;1;1;5521;04;50;239,720032260344
4586920;1;6;1;70;50;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;1;600000;787000;2; ;62;62;70;1;1;7020;04;50;288,411127267172
4586921;1;2;1;70;50;6;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;13;39;52;1;1;5241;04;50;225,670906048993
4586925;1;1;1;70;50;52;48;1; ;2;104;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;3; ;58;58;75;1;2;7524;04;50;245,876787092468
4586927;1;2;1;70;50;13;48;4; ;2;12;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;19;19;75;1;1;7513;04;50;251,931575271852
4586932;1;1;1;70;50;40;40;1; ;2;40;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;787000;2; ;83;95;45;1;2;4521;04;50;296,346992166015
4586944;1;1;1;70;50;12;48;4; ;2;40;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;900000;3; ;37;58;75;1;1;7524;04;50;294,153826521675
4586955;1;2;1;70;50;16;48;1; ;2;14;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;02;95;45;1;2;4530;04;50;297,695854707353
4586967;1;2;1;70;50;208;48;1; ;2;78;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;07;59;93;1;2;9309;04;50;271,217429083115
4586979;1;3;1;70;50;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;39; ; ;1;1; ;04;50;323,239473367873
4586986;1;2;1;70;50;12;48;1; ;2;20;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;19;13;80;1;1;8011;04;50;283,137755137142
4587016;1;4;1;70;52;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;5234;04;52;205,696281986423
4587021;1;1;1;70;52;52;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;800000;2; ;55;57;93;1;2;9302;04;52;196,369455585085
4587021;1;2;1;70;52;52;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;02; ; ;1;2; ;04;52;196,369455585085
4587034;1;1;1;70;52;2;48;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;20000;700000;2; ;53;56;95;1;1;9500;04;52;182,676634564012
4587040;1;1;1;70;52;3;40;1; ;2;17;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;97;52;1;1;5211;04;52;183,910524346133
4587040;1;3;1;70;52;8;20;1; ;2;17;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;1;5233;04;52;183,910524346133
4587043;1;2;1;70;52;12;30;3; ;2;250;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;97;52;1;1;5211;04;52;274,073881356463
4587044;1;1;1;70;52;25;48;4; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;98;98;60;1;2;6041;04;52;181,212780833016
4587069;1;4;1;70;52;3;48;1; ;2;3;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;780000;1;2;55;97;51;1;1;5137;04;52;238,664968051565
4587073;1;2;1;70;52;40;48;1; ;2;56;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;19;19;80;1;2;8043;04;52;244,613029140718
4587075;1;5;1;70;52;13;40;1; ;2;13;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;95;83;28;1;1;2811;04;52;274,379174143746
4587083;1;3;1;70;52;13;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;90000;781242;2; ;45;54;85;1;1;8532;04;52;153,835112254834
4587093;1;2;1;70;52;52;40;1; ;2;28;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;145000;98;2; ;97;97;15;1;2;1594;04;52;234,34048693301
4587095;1;2;1;70;52;52;48;1; ;2;17;6; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;53;55;1;2;5529;04;52;262,843176417688
4587096;1;4;1;70;52;21;24;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;38;64;1;2;6422;04;52;205,696281986423
4587099;1;5;1;70;52;4;20;1; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;39;97;63;1;1;6310;04;52;158,283990023767
4587099;1;9;1;70;52;21;40;1; ;2;21;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;44;44;64;1;2;6421;04;52;158,283990023767
4587099;1;13;1;70;52;17;40;4; ;2;17;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;32;64;1;2;6421;04;52;158,283990023767
4587102;1;2;1;70;52;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;2; ;04;52;175,677192225816
4587104;1;2;1;70;52;26;24;4; ;2;26;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;55;55;80;1;2;8060;04;52;221,904337987534
4587124;1;3;1;70;52;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;17;45;52;1;1;5233;04;52;238,664968051565
4587134;1;2;1;70;52;26;25;1; ;2;21;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;37;64;1;2;6412;04;52;185,138750646311
4587162;1;3;1;70;54;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;1200000;2; ;03;97;52;1;1;5239;04;54;352,400209503102
4587165;1;2;1;70;54;8;30;4; ;2;8;6; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;650000;2; ;77;45;55;1;1;5529;04;54;420,629749609517
4587165;1;4;1;70;54;16;48;4; ;2;16;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;99;99;19;1;2;1922;04;54;420,629749609517
4587169;1;1;1;70;54;36;48;1; ;2;96;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;45;52;1;2;5231;04;54;426,008748357262
4587169;1;2;1;70;54;10;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;1; ;04;54;426,008748357262
4587174;1;2;1;70;54;3;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;11;11;66;1;1;6601;04;54;443,043223026993
4587181;1;3;1;70;54;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;33;33;52;1;1;5211;04;54;458,883184627748
4587190;1;2;1;70;54;2;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;5521;04;54;374,091934480109
4587195;1;3;1;70;54;8;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;95; ; ;1;1; ;04;54;461,604109973196
4587199;1;1;1;70;54;4;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;98;98;45;1;1;4552;04;54;402,709891755363
4587203;2;2;2;70;54;4;50;4; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;53;53;55;1;1;5521;04;54;435,271181240717
4587219;1;2;1;70;54;16;48;1; ;2;102;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;5233;04;54;440,420528901189
4587224;1;3;1;70;54;2;48;1; ;2;104;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;59;33;55;1;1;5521;04;54;425,461030755867
4587225;1;1;1;70;54;4;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;51;55;1;1;5530;04;54;397,08216298152
4587229;1;3;1;70;54;3;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;781242;2; ;54;54;95;1;1;9500;04;54;297,730121586076
4587233;1;2;1;70;54;20;48;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;53;55;1;2;5530;04;54;434,767315161908
4587234;1;3;1;70;54;4;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;81;36;1;1;3611;04;54;425,461030755867
4587243;1;4;1;70;54;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;13; ; ;1;2; ;04;54;434,219597560513
4587246;1;3;1;70;54;12;60;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;80;80;19;1;1;1921;04;54;390,589227762299
4587246;1;4;1;70;54;12;50;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;45;45;52;1;1;5241;04;54;390,589227762299
