Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3936990;1;3;1;70;2;5;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;02;63;1038,27324637182
3937035;1;1;1;70;2;2;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;160000;2;61;61;01;1;1;0113;02;63;2027,1597029744
3937035;1;3;1;70;2;2;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;220000;2;61;61;01;1;1;0111;02;63;2027,1597029744
3937039;1;4;1;70;2;2;48;4; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;61;01;1;1;0111;02;63;3206,38987114695
3937392;1;2;1;70;2;2;50;3; ;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;95;1;1;9500;02;63;1142,54332092108
3937394;1;3;1;70;2;52;50;1; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;2;9500;02;63;1341,21860856215
3937399;1;1;1;70;2;4;30;1; ;2;52;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;02;63;1523,9516500893
3937445;1;3;1;70;2;16;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;02;63;1045,71812127773
3937448;1;6;1;70;2;11;30;1; ;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;45;45;52;1;1;5262;02;63;1884,03688410137
3940982;1;8;1;70;2;16;40;1; ;2;16;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;62;01;1;2;0111;02;73;1417,43503239925
3941025;1;3;1;70;2;4;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;02;73;1830,13989842914
3941266;1;5;1;70;2;8;48;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;02;18;656,100741874158
3941273;1;3;1;70;2;8;48;2; ;2;8;2; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;85;1;1;8512;02;18;384,196173857434
3941738;1;2;1;70;2;4;40;3; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;54;62;01;1;1;0111;02;66;637,876956641324
3941745;1;1;1;70;2;12;48;1; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;31;75;1;1;7512;02;66;1028,96975200063
3941750;1;3;1;70;2;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;66;472,414276702094
3941750;1;5;1;70;2;12;50;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;66;472,414276702094
3941768;1;2;1;70;2;52;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;02;66;910,113791726999
3941829;1;2;1;70;2;24;24;4; ;2;25;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;99;55;1;2;5521;02;66;548,292515131904
3941833;1;3;1;70;2;12;48;4; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;92;1;1;9242;02;66;935,797935318536
3941833;1;4;1;70;2;52;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;94;36;1;2;3699;02;66;935,797935318536
3941833;1;5;1;70;2;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;50;1;1;5020;02;66;935,797935318536
3941852;1;4;1;70;2;6;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;45;52;1;1;5211;02;66;1022,85795610245
3941864;1;1;1;70;2;5;48;8; ;2;5;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;02;66;1131,13534169913
3942185;1;4;1;70;2;77;40;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;02;19;1698,13707813239
3942196;1;5;1;70;2;108;40;3; ;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;13;85;1;2;8532;02;19;1283,06866601251
3942199;1;1;1;70;2;4;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;02;19;1194,14787107721
3942253;1;2;1;70;2;6;40;1; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;41;55;1;1;5529;02;19;2076,23397996865
3942270;1;1;1;70;2;32;40;3; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;2;0116;02;19;805,792719284169
3942270;1;4;1;70;2;52;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;02;19;805,792719284169
3942297;1;3;1;70;2;4;40;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;02;19;960,566220265302
3942363;1;1;1;70;2;6;48;1; ;2;6;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;03;11;1;1;1120;02;68;730,666397459552
3942364;1;1;1;70;2;6;48;1; ;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;11;1;1;1110;02;68;879,994996462105
3942369;1;5;1;70;2;6;48;1; ;2;52;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;02;68;1697,28623342785
3942424;1;2;1;70;2;4;48;1; ;2;7;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;1;8043;02;68;724,490625292801
3942517;1;2;1;70;2;8;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;11;1;1;1120;02;68;1103,12789671452
3942565;1;2;1;70;2;24;48;1; ;2;6;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;55;74;1;2;7493;02;68;1033,0878756955
3942577;1;1;1;70;2;4;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;61;01;1;1;0140;02;18;508,440742040534
3942580;1;2;1;70;2;16;48;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;02;18;458,476969987776
3942589;1;2;1;70;2;8;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;02;18;421,336571922605
3942626;1;2;1;70;2;4;48;1; ;2;96;1; ;4;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;44;50;1;1;5011;02;18;498,242032864389
3943014;1;1;1;70;2;14;50;8; ;2;14;8; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;02;20;2229,97867692435
3943059;1;3;1;70;2;6;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;1; ;02;20;2099,23334573636
3943111;1;1;1;70;2;6;60;8; ;2;6;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;02;20;1675,0355378628
3943111;1;2;1;70;2;8;40;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;02;20;1675,0355378628
3943167;1;4;1;70;2;5;48;4; ;2;5;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;02;20;1367,99076833458
3943191;1;1;1;70;2;40;40;1; ;2;12;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;95;50;55;1;2;5511;02;44;978,178232462608
3943193;1;2;1;70;2;24;40;1; ;2;24;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;74;1;2;7499;02;44;1251,54742703607
3943197;1;3;1;70;2;156;40;1; ;2;208;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;02;44;947,130702658446
