Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3927775;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;17;128,813756329907
3927775;1;2;1;80;17;1;4;6; ;2; ;2; ; ; ; ;9;2;1;02;17;128,813756329907
3927775;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;17;128,813756329907
3927776;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;17;151,124549631204
3927776;1;2;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;17;151,124549631204
3927777;1;4;1;80;17;1;2;6; ; ; ;2; ; ; ; ;2;2;1;02;17;119,19228499624
3927779;1;3;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;17;222,105641476868
3927780;1;2;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;17;147,550564102269
3927781;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;17;167,441524809728
3927782;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;17;166,204067047745
3927785;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;17;166,204067047745
3927786;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;17;132,501736325336
3927788;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;17;136,041868500227
3927788;1;4;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;17;136,041868500227
3927790;1;2;1;80;17;1;4;6; ;1;2;2; ; ; ; ;9;2;1;02;17;607,084609692643
3927790;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;17;607,084609692643
3927792;1;3;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;17;217,929761064459
3927792;1;4;1;80;17;1;1;3; ;1;1;2; ; ; ; ;9;2;1;02;17;217,929761064459
3927793;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;17;681,575862916115
3927793;1;2;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;02;17;681,575862916115
3927793;1;3;1;80;17;1;3;8; ;2; ;2; ; ; ; ;4;2;1;02;17;681,575862916115
