Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3936984;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;02;63;1038,27324637182
3936984;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1038,27324637182
3936984;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1038,27324637182
3936985;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;63;1468,01297831036
3936985;1;3;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;02;63;1468,01297831036
3936985;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;1468,01297831036
3936986;1;3;1;80;2;1;1;8; ;2; ;1;600000; ; ; ;2;2;1;02;63;2631,93934107664
3936986;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;2631,93934107664
3936990;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;63;1038,27324637182
3936990;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1038,27324637182
3936990;1;5;1;80;2;1;4;9;LA EDAD;2; ;2; ; ; ; ;8;2;1;02;63;1038,27324637182
3936991;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;63;1351,84327896905
3936991;1;2;1;80;2;1;1;7; ;2; ;2; ; ;1; ;6;1;1;02;63;1351,84327896905
3936991;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1351,84327896905
3936992;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;02;63;2133,69077775395
3936994;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;02;63;3855,1399548365
3936994;2;1;2;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;3855,1399548365
3937028;1;1;1;80;2;1;4;9;SE CANSO DE TRABAJAR;2; ;2; ; ; ; ;8;2;1;02;63;1716,99385099138
3937028;1;2;1;80;2;1;4;9;LA EDAD;2; ;2; ; ; ; ;8;2;1;02;63;1716,99385099138
3937029;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;2027,1597029744
3937030;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;2133,69077775395
3937031;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;63;1458,62261420614
3937034;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;1038,27324637182
3937035;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;2027,1597029744
3937036;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;02;63;2520,05859648458
3937036;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;63;2520,05859648458
3937037;1;1;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;02;63;1200,79477997856
3937037;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;4; ;1;02;63;1200,79477997856
3937037;1;5;1;80;2;1;1;9;EMBARAZO;2; ;2; ; ; ; ;9;2;1;02;63;1200,79477997856
3937037;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1200,79477997856
3937037;1;7;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1200,79477997856
3937039;1;3;1;80;2;1;1;2; ; ; ;2; ; ; ; ;2;2;1;02;63;3206,38987114695
3937388;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;1643,19970967231
3937388;1;4;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;63;1643,19970967231
3937388;1;6;1;80;2;1;1;2; ; ; ;2; ; ; ; ;2;2;1;02;63;1643,19970967231
3937388;1;7;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;02;63;1643,19970967231
3937388;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;1643,19970967231
3937389;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1598,95140463973
3937390;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;1716,99385099138
3937395;1;1;1;80;2;1;4;7; ;2; ;2; ; ; ; ;4;2;1;02;63;1846,45754491103
3937397;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;63;2394,46983996773
3937397;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;8;2;1;02;63;2394,46983996773
3937399;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;1523,9516500893
3937443;1;2;1;80;2;1;4;6; ;2; ;2; ; ; ; ;1;2;1;02;63;2243,58952585364
3937443;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;2243,58952585364
3937443;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;2243,58952585364
3937443;1;7;1;80;2;1;1;2; ; ; ;2; ; ; ; ;2;2;1;02;63;2243,58952585364
3937444;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;2026,91144251686
3937445;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1045,71812127773
3937446;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1038,27324637182
3937446;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1038,27324637182
3937446;1;5;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;02;63;1038,27324637182
3937447;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;63;1407,6137658716
3937447;1;3;1;80;2;1;1;8; ;2; ;2; ; ;1; ;2;1;1;02;63;1407,6137658716
3937448;1;8;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;1884,03688410137
3937448;1;9;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;1884,03688410137
3937449;1;2;1;80;2;1;3;6; ;2; ;2; ; ; ; ;2;2;1;02;63;1142,54332092108
3937451;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;63;1915,0306979248
3940982;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;9;2;1;02;73;1417,43503239925
3940982;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;73;1417,43503239925
3940983;1;3;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;02;73;3916,12542725147
3940983;1;5;1;80;2;1;1;2; ; ; ;2; ; ; ; ;2;2;1;02;73;3916,12542725147
3940983;1;6;1;80;2;1;1;2; ; ; ;2; ; ; ; ;2;2;1;02;73;3916,12542725147
3940984;1;3;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;02;73;1983,21673100744
3940985;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;02;73;2503,90965004496
3940985;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;73;2503,90965004496
3940989;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;02;73;960,467450812502
3940990;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;02;73;870,791527044611
3941002;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;02;73;2767,44796160815
3941005;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;73;4266,85378631303
3941006;1;2;1;80;2;1;4;7; ;2; ;2; ; ; ; ;9;2;1;02;73;2102,62274084791
3941006;1;3;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;02;73;2102,62274084791
3941007;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;73;2503,90965004496
3941010;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;73;3586,65233552531
3941010;1;3;1;80;2;2; ; ; ;2; ;2; ;1;1; ;2; ;1;02;73;3586,65233552531
3941013;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;73;579,452886546465
3941025;1;2;1;80;2;1;3;8; ;2; ;2; ; ; ; ;9;2;1;02;73;1830,13989842914
3941026;1;2;1;80;2;1;3;7; ;2; ;2; ; ; ; ;9;2;1;02;73;2764,36196197231
3941029;1;6;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;02;73;3623,79268036163
3941029;1;8;1;80;2;1;4;9;CAMBIO DE RESIDENCIA;2; ;2; ; ; ; ;8;2;1;02;73;3623,79268036163
3941030;1;1;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;02;73;2233,55272278115
3941031;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;02;73;4266,85378631303
3941031;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;73;4266,85378631303
3941033;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;73;4531,65060406432
3941034;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;02;73;2875,69503061657
3941036;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;73;1182,88403102881
3941049;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;4;2;1;02;73;2585,40566268416
3941050;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;73;3112,53028089358
3941053;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;73;2361,82072727968
3941057;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;02;73;3709,36023051132
3941057;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;02;73;3709,36023051132
3941058;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;73;2855,76258994798
3941059;1;1;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;02;73;2767,10904016246
3941059;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;73;2767,10904016246
3941060;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;02;73;1120,77039558308
3941062;1;2;1;80;2;1;3;8; ;2; ;2; ; ; ; ;9;2;1;02;73;932,581370556886
