DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;DPTO;ORDEN;fex_c_2011
536679;1;4;2;1;1;1;1;1;4;1; ; ;20000000;150000; ;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;1;1;6;1;2;1;1;1;2;1;2;01;2;25;1;2544,56980034078
536680;1;2;2;1;1;1;1;1;4;4; ; ; ;50000; ;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;1;1;01;2;25;1;1371,50746604626
536680;2;1;1;1;2;1;1;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;25;1;1371,50746604626
536688;1;2;1;2;1;4;4;1;4;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;25;1;1345,83732361119
536689;1;3;2;2;1;4;4;1;4;4; ; ; ;200000; ;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;25;1;1734,70047691994
536690;1;3;3;1;1;1;1;1;5;4; ; ; ;100000; ;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;1;1;01;2;25;1;2946,625660348
536695;1;2;2;2;1;4;4;3;5;4; ; ; ;80000; ;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;25;1;1049,31357419383
536696;1;3;2;1;1;1;1;1;5;1; ; ;17000000;150000; ;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;25;1;1049,31357419383
537436;1;3;2;2;1;4;5;1;5;1; ; ;10000000;30000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1780,99989421986
537437;1;2;2;2;1;3;5;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2067,21471584257
537438;1;6;3;2;1;4;5;1;4;1; ; ;20000000;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;23;1;1800,8344254509
537439;1;4;1;2;1;4;4;1;4;4; ; ; ;70000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;23;1;1623,96672126665
537440;1;3;2;2;1;4;6;5;5;1; ; ;6000000;100000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1290,78304464019
537441;1;2;1;6; ;4;6;1;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;23;1;1901,19690691661
537442;1;5;3;2;1;4;5;1;4;1; ; ;6000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1552,06197431682
537447;1;3;2;2;1;4;5;1;4;1; ; ;20000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1245,54309756412
537449;1;3;2;2;1;4;5;1;5;1; ; ;5000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;1549,79128568234
537450;1;4;1;2;1;4;5;1;5;1; ; ;10000000;30000; ;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1772,25468262332
537451;1;4;3;2;1;4;5;5;5;1; ; ;4000000;40000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1890,17325546972
537469;1;4;1;2;1;3;5;5;5;1; ; ;3000000;20000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2103,89144081415
537470;1;3;1;2;1;4;5;1;5;1; ; ;10000000;30000; ;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1772,25468262332
537472;1;3;2;2;1;4;9;1;5;1; ; ;5000000;40000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1825,45973097298
537473;1;2;1;2;1;4;4;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2408,13962893238
537474;1;3;2;2;1;4;5;1;5;1; ; ;2000000;100000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;1131,69539965018
537479;1;2;1;6; ;4;4;5;5;1; ; ;6000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;2;1; ; ;01;2;23;1;1772,25468262332
537480;1;3;1;2;1;4;4;5;5;1; ; ;5000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1097,25513620745
537481;1;2;1;2;1;4;4;5;5;1; ; ;2000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;2374,82893056101
537482;1;4;3;2;1;4;9;1;5;1; ; ;5000000;50000; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;23;1;1876,08280722686
537483;1;4;1;2;1;3;5;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1554,52224122613
537566;1;7;6;3;1;4;5;3;5;1; ; ;2500000;60000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;27;1;758,769070533953
537569;1;4;2;2;1;4;5;1;5;1; ; ;4000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;27;1;2024,97349695095
537570;1;4;1;2;2;2;5;1;5;1; ; ;2000000;60000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;1; ; ;01;2;27;1;758,769070533953
537572;1;5;4;2;1;2;5;5;5;1; ; ;6000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;1; ; ;01;2;27;1;758,769070533953
537574;1;2;1;6; ;2;5;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2; ; ; ;01;2;27;1;3035,07628213581
537575;1;4;2;6; ;2;5;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;3;2;2;2;2;2; ; ; ;01;2;27;1;3035,07628213581
537576;1;4;2;6; ;2;5;5;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;3;2;2;2;2;2; ; ; ;01;2;27;1;758,769070533953
537577;1;3;2;6; ;3;5;5;5;1; ; ;3000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;2;2;2;2;2;2; ; ; ;01;2;27;1;758,769070533953
537578;1;3;2;6; ;2;5;5;5;1; ; ;3000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;27;1;1088,7900911557
538270;1;3;2;2;1;4;1;1;5;1; ; ;40000000;100000; ;1;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;674,010547353709
538271;1;2;1;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;505,638514437796
538272;1;3;3;2;1;4;1;1;4;4; ; ; ;80000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;593,191509731145
538273;1;3;2;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;742,987931244903
538274;1;5;2;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;4;1;2;2;2;1;2; ;1;01;2;63;1;802,449476147576
538275;1;2;1;2;1;4;1;1;4;4; ; ; ;120000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;478,491717135665
538276;1;4;3;2;1;4;1;1;5;1; ; ;50000000;30000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;817,929229693138
538280;1;2;1;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;63;1;499,674599880755
538281;1;3;2;2;1;1;1;1;4;3; ; ; ; ;1000000;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;1;1;01;2;63;1;377,799809024207
538282;1;3;2;2;1;4;1;1;4;1; ; ;9000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;880,942699027291
538287;1;4;4;2;1;4;1;1;4;1; ; ;180000000;120000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;1;2;1;2;2;2;1;2; ;1;01;2;63;1;1162,03512887461
538288;1;1;1;2;1;4;1;1;4;4; ; ; ;70000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;2;2;1;2; ;1;01;2;63;1;499,674599880755
538289;1;4;3;2;1;4;1;1;5;1; ; ;4000000;70000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;932,823516203631
538290;1;3;2;2;1;4;1;1;4;1; ; ;10000000;30000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;854,310409383702
538292;1;2;2;2;2;4;1;1;4;1; ; ;12000000;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;63;1;578,288366406552
538292;2;2;2;2;2;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;63;1;578,288366406552
538293;1;4;3;2;1;4;1;1;4;1; ; ;40000000;100000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;1193,19992967617
538294;1;4;2;2;1;4;1;1;4;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;679,974461910749
538299;1;6;2;2;1;1;1;1;4;1; ; ;10000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;1;1;1;1;1;01;2;63;1;1088,58385227443
538301;1;2;1;2;1;3;1;1;5;1; ; ;5000000;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;3;1;2;2;2;1;1; ;1;01;2;63;1;741,30987612113
538302;1;4;3;2;1;3;1;1;4;1; ; ;20000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;3;1;2;2;2;1;1; ;1;01;2;63;1;780,713140764685
538303;1;2;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;930,877605146019
538304;1;3;2;2;1;4;1;1;5;1; ; ;50000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;591,245598673534
538305;1;6;1;2;1;1;1;1;4;1; ; ;200000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;4;6;1;2;2;1;1;2;1;1;01;2;63;1;478,491717135665
538307;1;2;2;2;1;1;1;1;4;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;2;1;1;2;1;1;01;2;63;1;800,318155319741
538308;1;6;2;2;1;1;1;1;5;1; ; ;150000000;100000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;63;1;335,467286718664
538309;1;3;2;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;63;1;439,417090719452
538310;1;3;2;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;1;1;01;2;63;1;854,310409383702
538311;1;3;1;2;1;1;1;1;4;1; ; ;10000000;40000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;1;4;6;1;2;2;1;1;2;1;1;01;2;63;1;532,237319474924
538313;1;3;3;2;1;1;1;1;5;1; ; ;150000000;100000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;4;6;1;2;2;1;1;1;1;1;01;2;63;1;1138,17827245931
538315;1;4;2;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;775,550650839071
538317;1;2;2;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;652,300343586189
538318;1;3;2;2;1;4;1;1;4;4; ; ; ;80000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;855,193820517767
538319;1;2;2;3;1;4;2;1;5;5; ; ; ;60000; ;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;1;7;2;1;2;2;2;2;1; ; ;01;2;63;1;674,010547353709
538320;1;3;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;679,974461910749
538321;1;3;1;2;1;3;1;1;4;1; ; ;10000000;80000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;741,30987612113
538322;1;6;4;2;1;1;1;1;4;1; ; ;200000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;1;1;2;1;2;2;1;1;1;1;1;01;2;63;1;639,027286455751
538323;1;3;2;2;1;1;1;1;4;4; ; ; ;120000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;4;1;2;2;1;1;1;1;1;01;2;63;1;636,197964264075
538324;1;3;3;2;1;1;1;1;5;1; ; ;20000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;2;1;2;2;1;1;1;1;1;01;2;63;1;1028,64635685666
538325;1;3;2;2;1;1;1;1;5;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;63;1;811,685178804932
538327;1;5;3;2;1;1;1;1;4;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;3;4;1;2;2;1;1;2;1;1;01;2;63;1;451,344919833534
538329;1;3;3;2;1;1;1;1;5;1; ; ;100000000;80000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;1;1;2;1;1;01;2;63;1;797,041500568928
538330;1;2;1;2;1;4;1;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;63;1;714,711071084003
538332;1;7;4;2;1;4;1;1;5;4; ; ; ;70000; ;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;63;1;794,126262241226
538333;1;4;1;2;1;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;1;1;2;1;1;01;2;63;1;756,541657673066
538334;1;3;2;2;1;4;1;1;4;4; ; ; ;80000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;674,010547353709
538335;1;1;1;2;1;4;1;6; ;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;4;2;1;2;2;2;1;2; ;1;01;2;63;1;1019,60646838323
538336;1;2;1;2;1;4;1;1;4;4; ; ; ;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;532,237319474924
538337;1;2;2;2;1;4;1;1;5;1; ; ;50000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;478,491717135665
538349;1;2;2;2;1;3;1;1;5;4; ; ; ;160000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;1;1; ;2;01;2;63;1;505,638514437796
538350;1;3;2;2;1;1;1;4;5;1; ; ;30000000;150000; ;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;1;1;2;1;1;01;2;63;1;748,951845801943
538351;1;3;3;2;1;4;2;1;5;1; ; ;5000000;70000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;7;2;1;2;2;2;2;2; ; ;01;2;63;1;422,787390374909
538352;1;3;2;2;1;1;2;1;5;1; ; ;30000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;63;1;574,61589832899
538353;1;3;2;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;543,45109752743
538354;1;6;5;2;1;1;1;1;4;1; ; ;7000000;100000; ;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;63;1;893,165681762253
538357;1;2;1;2;1;1;1;3;4;4; ; ; ;70000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;63;1;777,724540418156
538358;1;3;2;2;1;1;1;1;5;1; ; ;10000000;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;63;1;705,175348155269
538361;1;3;2;2;1;1;1;1;5;4; ; ; ;30000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;4;3;1;2;2;1;1;2;1;1;01;2;63;1;568,65198377195
538362;1;2;1;2;2;3;1;1;4;1; ; ;20000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;716,764422489202
538362;2;1;1;2;2;3;1;1;4;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;63;1;716,764422489202
538363;1;3;1;2;1;3;1;1;5;1; ; ;5000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;684,58895957136
538364;1;3;2;2;1;3;1;1;4;1; ; ;10000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;532,237319474924
538366;1;4;2;2;1;3;2;1;5;1; ; ;10000000;70000; ;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;2;2; ; ;01;2;63;1;741,30987612113
538367;1;3;3;2;1;3;1;1;4;1; ; ;40000000;80000; ;2;2;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;930,683111231006
538368;1;1;1;2;2;3;1;6; ;1; ; ;2000000;180000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;63;1;750,349764594551
538368;2;2;2;2;2;3;1;1;5;4; ; ; ;180000; ;2;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;63;1;750,349764594551
538369;1;3;1;2;1;1;1;1;4;1; ; ;15000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;63;1;532,237319474924
