Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
4026112;1;3;1;80;05;1;4;2; ;2; ;2; ; ; ; ;2;2;1;04;05;1220,37247529138
4026114;1;5;1;80;05;1;1;9;NO NECESITABA INGRESOS;2; ;1;48000; ; ; ;11;2;1;04;05;833,180863118979
4026115;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1680,82890186793
4026116;1;2;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;04;05;1480,9262546315
4026117;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1377,98713954932
4026117;1;4;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;1377,98713954932
4026119;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1090,33946629303
4026120;1;1;1;80;05;1;3;8; ;3; ;2; ; ; ; ;8;2;1;04;05;1593,55085072688
4026120;1;2;1;80;05;1;2;1; ;2; ;2; ; ;1;POR DE PRESION;12;1;1;04;05;1593,55085072688
4026121;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1177,01485118408
4026121;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1177,01485118408
4026121;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1177,01485118408
4026122;1;2;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;932,854003872814
4026123;1;2;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;05;1008,66503012197
4026124;1;2;1;80;05;1;1;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1546,88874415135
4026127;1;2;1;80;05;1;1;8; ; ; ;2; ; ; ; ;2;2;1;04;05;1292,50049851937
4026129;1;1;1;80;05;1;3;5; ;3; ;2; ; ; ; ;10;2;1;04;05;1262,61971075804
4026131;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1028,97300240473
4026132;1;3;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;04;05;1217,09439535866
4026133;1;2;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;1411,6977907833
4026134;1;2;1;80;05;1;3;6; ;2; ;2; ; ; ; ;9;2;1;04;05;1546,88874415135
4026136;1;1;1;80;05;1;3;9;PRESION DE BANDAS CRIMINALES;2; ;2; ; ; ; ;4;2;1;04;05;963,11107281512
4026137;1;1;1;80;05;1;4;4; ;3; ;2; ; ;4; ;4;1;1;04;05;1254,18368645561
4026137;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1254,18368645561
4026138;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;712,463114019245
4026138;1;5;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;05;712,463114019245
4026139;1;2;1;80;05;1;1;3; ;1;2;2; ; ; ; ;11;2;1;04;05;1410,69020144486
4026141;1;2;1;80;05;2; ; ; ;2; ;2; ;1;1; ;5; ;1;04;05;1266,05563443595
4026142;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;875,456740493101
4026143;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1000,22900581954
4026145;1;1;1;80;05;2; ; ; ;3; ;2; ;2; ;.; ; ;1;04;05;880,931153625372
4026146;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1484,33353640194
4026147;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;6;2;1;04;05;1156,70687890132
4026147;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1156,70687890132
4026148;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;11;2;1;04;05;1008,66503012197
4026148;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1008,66503012197
4026150;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1448,91628371797
4026151;1;4;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;887,300046565966
4026152;1;1;1;80;05;1;4;5; ;2; ;2; ; ; ; ;10;2;1;04;05;880,931153625372
4026153;1;1;1;80;05;1;3;4; ;3; ;2; ; ; ; ;4;2;1;04;05;1282,9276830408
4026154;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;11;2;1;04;05;1008,66503012197
4026154;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;11;2;1;04;05;1008,66503012197
4026156;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;878,734820425827
4026156;1;3;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;878,734820425827
4026162;1;4;1;80;05;1;4;6; ;2; ;2; ; ; ; ;9;2;1;04;05;1371,74744844643
4026162;1;5;1;80;05;1;3;4; ;3; ;2; ; ; ; ;4;2;1;04;05;1371,74744844643
4026163;1;2;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;05;1006,46869692242
4026163;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1006,46869692242
4026163;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1006,46869692242
4026168;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;10;2;1;04;05;880,931153625372
4026170;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;775,018321768656
4026170;1;2;1;80;05;1;4;8; ;2; ;2; ; ; ; ;9;2;1;04;05;775,018321768656
4026170;1;3;1;80;05;2; ; ; ;2; ;2; ;1;4; ;4; ;1;04;05;775,018321768656
4026172;1;1;1;80;05;1;3;5; ;3; ;2; ; ; ; ;10;2;1;04;05;880,931153625372
4026177;1;1;1;80;05;1;4;7; ;3; ;2; ; ;4; ;10;1;1;04;05;687,33534753917
4026180;1;1;1;80;05;1;3;5; ;3; ;2; ; ; ; ;10;2;1;04;05;1811,99870204243
4026180;1;6;1;80;05;2; ; ; ;2; ;2; ;1;1; ;1; ;1;04;05;1811,99870204243
4026181;1;1;1;80;05;1;4;9;ARREGLAR ASUNTO DE LA JUBILACION;3; ;2; ; ; ;TRAMITES LEGALIZACION JUBILACION;12;2;1;04;05;826,811970178385
4026181;1;2;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;04;05;826,811970178385
4026182;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;4;2;1;04;05;1008,66503012197
4026183;1;1;1;80;05;1;3;9;POR LA EDAD;3; ;2; ; ; ; ;8;2;1;04;05;946,109822372556
4026183;1;2;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;946,109822372556
4026183;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;946,109822372556
4026185;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;954,545846674982
4026185;1;2;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;05;954,545846674982
4026186;1;2;1;80;05;1;1;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1750,05736571613
4026187;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;4;2;1;04;05;1008,66503012197
4026190;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;880,931153625372
4026191;1;2;1;80;05;1;3;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1264,67928261151
4026191;1;4;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;1264,67928261151
4026191;1;10;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;04;05;1264,67928261151
4026192;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1356,57101799787
4026193;1;2;1;80;05;1;3;4; ;2; ;2; ; ; ; ;4;2;1;04;05;1026,77666920518
4026193;1;3;1;80;05;1;2;9;POR DETENCION DE LA POLICIA;2; ;2; ; ; ;POR QUE ESTA DETENIDO EN LA INSPECCION DE POLICIA;12;2;1;04;05;1026,77666920518
4026193;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1026,77666920518
4026194;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;864,059105020521
4026195;1;1;1;80;05;1;3;5; ;3; ;2; ; ; ; ;10;2;1;04;05;1331,16014578839
4026195;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1331,16014578839
4026196;1;3;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;1284,06447421695
4026198;1;1;1;80;05;1;1;5; ;3; ;2; ; ; ; ;10;2;1;04;05;872,495129322947
4026199;1;2;1;80;05;1;1;9;PORQUE ESTABA EN EMBARAZADA;2; ;2; ; ; ;POR EL EMBARAZO;12;2;1;04;05;1613,85882300964
4026201;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;567,442917130721
4026202;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;05;880,931153625372
4026203;1;6;1;80;05;1;4;9;LOS HIJOS CRECIERON Y SE LA TRAJERON PARA ACA;2; ;2; ; ; ; ;8;2;1;04;05;1005,13952980751
4026205;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;1000,22900581954
4026205;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1000,22900581954
4026206;1;2;1;80;05;2; ; ; ;3; ;2; ;1;4; ;9; ;1;04;05;1008,66503012197
4026207;1;2;1;80;05;1;4;1; ;2; ;2; ; ; ; ;1;2;1;04;05;1020,5369781023
4026207;1;3;1;80;05;1;3;4; ;1;2;2; ; ; ; ;4;2;1;04;05;1020,5369781023
4026208;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;567,442917130721
4026208;1;2;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;567,442917130721
4026208;1;3;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;567,442917130721
4026209;1;1;1;80;05;1;1;4; ;3; ;2; ; ; ; ;4;2;1;04;05;954,545846674982
4026209;1;2;1;80;05;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;04;05;954,545846674982
4026212;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;567,442917130721
4026212;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;567,442917130721
4026212;1;3;1;80;05;1;2;5; ;3; ;2; ; ; ; ;10;2;1;04;05;567,442917130721
4026213;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;1262,61971075804
4026216;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;880,931153625372
4026218;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;567,442917130721
4026218;1;2;1;80;05;1;2;8; ;2; ;2; ; ; ; ;7;2;1;04;05;567,442917130721
4026218;1;3;1;80;05;1;1;6; ;2; ;2; ; ; ; ;2;2;1;04;05;567,442917130721
4026218;2;2;2;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;567,442917130721
4026219;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;1157,84367007747
4026219;1;2;1;80;05;2; ; ; ;2; ;2; ;1;4; ;9; ;1;04;05;1157,84367007747
4026219;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1157,84367007747
4026220;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1208,50052731105
4026221;1;2;1;80;05;1;1;3; ;2; ;2; ; ; ; ;9;2;1;04;05;1292,50049851937
4026222;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1028,97300240473
4026222;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1028,97300240473
4026224;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;897,148583295269
4026224;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;897,148583295269
4026225;1;1;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;618,540448686877
4026225;1;3;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;05;618,540448686877
4026226;1;1;1;80;05;1;3;4; ;2; ;2; ; ; ; ;4;2;1;04;05;1028,97300240473
4026227;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;626,976472989302
4026228;1;3;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;1060,58788036941
4026229;1;2;1;80;05;1;4;9;SECUESTRO DESPLAZAMIENTO;2; ;2; ; ;1; ;7;1;1;04;05;1080,89585265217
4026229;1;3;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;1080,89585265217
4026230;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;4;2;1;04;05;1082,43756691676
4026230;1;2;1;80;05;1;4;4; ;3; ;2; ; ; ; ;4;2;1;04;05;1082,43756691676
4026230;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1082,43756691676
4026231;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;04;05;1094,15167115191
4026231;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1094,15167115191
4026231;1;3;1;80;05;2; ; ; ;2; ;2; ;1;4; ;8; ;1;04;05;1094,15167115191
4026236;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;05;1073,75188286064
4026236;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1073,75188286064
4026236;1;7;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1073,75188286064
4026237;1;1;1;80;05;1;1;4; ;2; ;2; ; ; ; ;4;2;1;04;05;946,109822372556
4026237;1;2;1;80;05;1;3;1; ;2; ;2; ; ;2; ;9;1;1;04;05;946,109822372556
4026237;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;946,109822372556
4026239;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;05;1284,06447421695
4026240;1;2;1;80;05;1;1;2; ;2; ;2; ; ; ; ;2;2;1;04;05;739,258197786612
4026240;1;3;1;80;05;2; ; ; ; ; ;2; ;2; ;.; ; ;1;04;05;739,258197786612
4026241;1;5;1;80;05;1;1;2; ;3; ;2; ; ; ; ;2;2;1;04;05;1094,15167115191
4026247;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;5;2;1;04;05;806,633199733341
