Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s1a1;P7480s3;P7480s3a1;P7480s4;P7480s4a1;P7480s5;P7480s5a1;P7480s6;P7480s6a1;P7480s7;P7480s7a1;P7480s8;P7480s8a1;P7480s9;P7480s9a1;P7480s10;P7480s10a1;P7480s11;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
4063745;1;3;1;90;2; ;1;4;2; ;1;5;2; ;2; ;1;2;2; ;2; ;2; ;2;05;68;1816,40769895166
4063746;1;1;1;90;1;7;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063746;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063746;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063746;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063747;1;1;1;90;1;3;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063747;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063748;1;1;1;90;1;6;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1929,76451398345
4063748;1;2;1;90;1;7;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1929,76451398345
4063749;1;1;1;90;1;6;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1101,03290526296
4063749;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1101,03290526296
4063749;1;3;1;90;1;7;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1101,03290526296
4063749;1;4;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1101,03290526296
4063749;1;5;1;90;1;4;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1101,03290526296
4063749;1;6;1;90;1;7;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;1101,03290526296
4063750;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2;05;68;674,450223383011
4063750;1;2;1;90;1;5;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;674,450223383011
4063751;1;1;1;90;1;5;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063751;1;2;1;90;1;2;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063751;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;68;593,601638939598
4063792;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063792;1;2;1;90;1;6;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2;05;17;538,763623861261
4063792;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063792;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2;05;17;538,763623861261
4063793;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063793;1;2;1;90;2; ;1;84;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063793;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063793;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063794;1;1;1;90;1;5;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;649,781243297679
4063794;1;2;1;90;1;5;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;649,781243297679
4063794;1;3;1;90;2; ;1;7;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;649,781243297679
4063794;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;649,781243297679
4063794;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;649,781243297679
4063795;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063795;1;2;1;90;1;7;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063795;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063795;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063796;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063796;1;2;1;90;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063796;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063796;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063797;1;1;1;90;2; ;1;15;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2;05;17;1100,15984187383
4063797;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1100,15984187383
4063797;1;3;1;90;1;5;1;5;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2;05;17;1100,15984187383
4063798;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1193,31581241379
4063798;1;2;1;90;2; ;1;70;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1193,31581241379
4063798;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;15;2;05;17;1193,31581241379
4063798;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1193,31581241379
4063800;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2;05;17;1046,00621727665
4063801;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;889,311766482639
4063802;1;1;1;90;2; ;1;5;2; ;2; ;1;10;2; ;2; ;2; ;1;4;2; ;2;05;17;618,924413512171
4063802;1;2;1;90;2; ;1;40;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2;05;17;618,924413512171
4063802;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;618,924413512171
4063804;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;942,333571237288
4063805;1;1;1;90;1;7;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1256,03366406817
4063805;1;2;1;90;1;1;1;50;2; ;1;80;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1256,03366406817
4063806;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063806;1;2;1;90;1;7;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063808;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1390,80862965348
4063808;1;2;1;90;2; ;1;40;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1390,80862965348
4063809;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1320,40282697293
4063809;1;2;1;90;2; ;1;45;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2;05;17;1320,40282697293
4063809;1;3;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1320,40282697293
4063809;1;4;1;90;2; ;2; ;2; ;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2;05;17;1320,40282697293
4063809;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1320,40282697293
4063809;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1320,40282697293
4063809;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1320,40282697293
4063810;1;1;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;995,822995174101
4063810;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;995,822995174101
4063810;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;995,822995174101
4063810;1;4;1;90;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;995,822995174101
4063810;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;995,822995174101
4063810;1;6;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2;05;17;995,822995174101
4063811;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063811;1;2;1;90;1;10;1;45;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063811;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063815;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1645,68613626659
4063815;1;2;1;90;1;5;1;35;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1645,68613626659
4063816;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2;05;17;816,534804459972
4063816;1;2;1;90;2; ;1;60;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063816;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063816;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063817;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1760,25342532854
4063817;1;2;1;90;2; ;1;42;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1760,25342532854
4063818;1;1;1;90;1;14;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063818;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063819;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;847,274060537367
4063819;1;2;1;90;1;10;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;847,274060537367
4063819;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;847,274060537367
4063820;1;1;1;90;1;7;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;869,906654688673
4063820;1;2;1;90;2; ;1;54;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;869,906654688673
4063820;1;3;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;869,906654688673
4063820;1;4;1;90;1;7;1;5;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;869,906654688673
4063820;1;6;1;90;1;8;1;42;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;869,906654688673
4063820;1;7;1;90;1;7;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;869,906654688673
4063821;1;1;1;90;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1383,47241737473
4063821;1;2;1;90;1;14;1;30;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1383,47241737473
4063838;1;1;1;90;2; ;1;7;2; ;1;14;2; ;2; ;1;4;2; ;2; ;2; ;2;05;17;1390,80862965348
4063838;1;2;1;90;1;14;1;35;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1390,80862965348
4063839;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063839;1;2;1;90;1;12;1;60;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063839;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063841;1;1;1;90;1;5;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063841;1;2;1;90;1;10;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063842;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063842;1;2;1;90;1;10;1;60;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063842;1;3;1;90;2; ;1;42;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063842;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063843;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063843;1;2;1;90;1;10;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063845;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1360,52693870719
4063845;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1360,52693870719
4063845;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1360,52693870719
4063846;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;889,311766482639
4063849;1;1;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2;05;17;942,333571237288
4063850;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063850;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063851;1;1;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;680,520499375074
4063851;1;2;1;90;2; ;1;60;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;5;2;05;17;680,520499375074
4063851;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;680,520499375074
4063851;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;680,520499375074
4063852;1;1;1;90;1;3;1;3;2; ;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2;05;17;879,252656114353
4063852;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;879,252656114353
4063853;1;1;1;90;2; ;1;30;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;910,812540791412
4063853;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;910,812540791412
4063855;1;1;1;90;1;5;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1329,33011749869
4063855;1;2;1;90;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1329,33011749869
4063855;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1329,33011749869
4063855;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1329,33011749869
4063856;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;942,333571237288
4063857;1;1;1;90;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;691,037174874471
4063857;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;691,037174874471
4063857;1;3;1;90;1;6;1;35;2; ;1;7;2; ;2; ;2; ;2; ;1;3;2; ;2;05;17;691,037174874471
4063858;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063858;1;2;1;90;1;8;1;52;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063883;1;1;1;90;1;14;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;2155,05449544504
4063883;1;2;1;90;1;14;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;2155,05449544504
4063883;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;2155,05449544504
4063883;1;6;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;2155,05449544504
4063884;1;1;1;90;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063884;1;2;1;90;1;10;1;30;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063884;1;3;1;90;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063884;1;4;1;90;1;3;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063885;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1141,46637500622
4063885;1;2;1;90;2; ;1;21;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1141,46637500622
4063886;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;901,885250265659
4063886;1;2;1;90;1;10;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;901,885250265659
4063886;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;901,885250265659
4063886;1;4;1;90;1;10;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;901,885250265659
4063886;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;901,885250265659
4063887;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063887;1;2;1;90;1;9;1;30;2; ;2; ;1;30;2; ;2; ;2; ;1;10;2; ;2;05;17;754,118089997405
4063888;1;1;1;90;1;14;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063888;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063890;1;1;1;90;1;10;1;3;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1633,59644639047
4063890;1;2;1;90;1;7;1;40;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1633,59644639047
4063891;1;1;1;90;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063891;1;2;1;90;1;10;1;35;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063891;1;3;1;90;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;983,288365622266
4063893;1;1;1;90;1;12;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063893;1;2;1;90;1;8;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063894;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063894;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063894;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063895;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063895;1;2;1;90;1;5;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063895;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;816,534804459972
4063895;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2; ;2;05;17;816,534804459972
4063896;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063896;1;2;1;90;2; ;1;70;2; ;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063896;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063897;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1141,46637500622
4063897;1;2;1;90;1;3;1;56;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1141,46637500622
4063898;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063898;1;2;1;90;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063898;1;3;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063899;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063899;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063902;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;889,311766482639
4063903;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;910,812540791412
4063903;1;2;1;90;1;10;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;910,812540791412
4063904;1;1;1;90;1;5;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;879,252656114353
4063904;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;879,252656114353
4063905;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1833,54987875906
4063905;1;2;1;90;1;4;1;56;2; ;1;14;2; ;2; ;1;2;2; ;2; ;2; ;2;05;17;1833,54987875906
4063905;1;3;1;90;1;4;1;6;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2; ;2;05;17;1833,54987875906
4063905;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2;05;17;1833,54987875906
4063906;1;1;1;90;1;6;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;889,311766482639
4063908;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;2022,46714422041
4063908;1;2;1;90;2; ;1;25;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;2022,46714422041
4063909;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1256,81543843665
4063909;1;2;1;90;1;10;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1256,81543843665
4063911;1;1;1;90;2; ;1;6;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1141,46637500622
4063911;1;2;1;90;2; ;1;77;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1141,46637500622
4063918;1;1;1;90;1;1;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063918;1;2;1;90;1;20;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;754,118089997405
4063919;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1633,59644639047
4063919;1;2;1;90;2; ;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;1;2;2;05;17;1633,59644639047
4063921;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1602,07541594459
4063921;1;2;1;90;1;10;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1602,07541594459
4063921;1;4;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1602,07541594459
4063922;1;1;1;90;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063922;1;2;1;90;1;14;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063922;1;3;1;90;1;4;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063922;1;4;1;90;1;4;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063923;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063923;1;2;1;90;1;5;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;538,763623861261
4063924;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1666,79631759677
4063924;1;2;1;90;2; ;1;25;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1666,79631759677
4063924;1;3;1;90;2; ;1;45;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1666,79631759677
4063924;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;17;1666,79631759677
