Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7452;P7454;P7456;P7458;P7458s1;P7460;P7470;P7472;P7472s1;Ini;Mes;Dpto;Fex_c_2011
4063055;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;685,654155315296
4063062;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;760,502898209788
4063070;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;73;642,971321554816
4063071;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;73;862,361833194431
4063072;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;899,979663547011
4063073;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;976,239531868905
4063076;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;1;05;73;899,979663547011
4063077;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1624,06707186792
4063077;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;1624,06707186792
4063078;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;73;836,702377619673
4063079;1;2;1;80;2;1;1;7; ;2; ; ;9; ;2; ;2; ;1;05;73;642,971321554816
4063083;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;899,979663547011
4063085;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1011,15386840429
4063090;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;73;675,359530802031
4063090;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;675,359530802031
4063091;1;1;1;80;2;1;3;7; ;2; ; ;4; ;2; ;2; ;1;05;73;642,971321554816
4063092;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;2090,06775791086
4063092;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;2090,06775791086
4063092;2;2;2;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;2090,06775791086
4063095;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;73;899,979663547011
4063097;2;2;2;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;73;2571,88528621927
4063098;1;1;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ;1;05;73;1061,32251036465
4063099;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;73;1124,59979629199
4063100;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;73;642,971321554816
4063100;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;642,971321554816
4063103;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;73;2376,96803514462
4063103;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;2376,96803514462
4063108;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;73;738,636816729369
4063108;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;73;738,636816729369
4063110;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;642,971321554816
4063110;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;642,971321554816
4063115;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;73;1613,87920568595
4063116;1;2;1;80;2;1;3;1; ;2; ; ;9; ;2; ;2; ;1;05;73;2101,65475081392
4063117;1;2;1;80;2;1;1;3; ;2; ; ;8; ;2; ;2; ;1;05;73;722,885067857208
4063121;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;73;1963,99486349185
4063122;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;2036,10725829935
4063122;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;2036,10725829935
4063123;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;400000;1;05;73;1023,70468001207
4063124;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;73;2014,33239921432
4063124;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;73;2014,33239921432
4063124;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;2014,33239921432
4063124;1;11;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;2014,33239921432
4063125;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;899,979663547011
4063127;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;73;2376,96803514462
4063127;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;2376,96803514462
4063128;1;1;1;80;2;1;3;7; ;1; ;3;7; ;2; ;2; ;1;05;73;675,359530802031
4063130;1;1;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ;1;05;73;1676,30343230287
4063130;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1676,30343230287
4063131;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;642,971321554816
4063132;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1499,95513759218
4063133;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1314,02341223581
4063133;1;6;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;05;73;1314,02341223581
4063134;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ;1;05;73;1324,21127841778
4063134;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1324,21127841778
4063135;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;1700,3733096091
4063136;1;1;1;80;2;1;4;5; ;2; ; ;8; ;3; ;2; ;1;05;73;899,979663547011
4063136;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;73;899,979663547011
4063138;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;73;1387,44219492582
4063138;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1387,44219492582
4063138;1;5;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ;1;05;73;1387,44219492582
4063139;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;1012,08685362563
4063140;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1414,87215909644
4063140;1;6;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;05;73;1414,87215909644
4063141;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1576,21500591408
4063141;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;1576,21500591408
4063142;1;2;1;80;2;1;4;3; ;1; ;1;5; ;2; ;2; ;1;05;73;1163,24183426131
4063142;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;1163,24183426131
4063143;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;73;1150,63063374151
4063143;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;73;1150,63063374151
4063598;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;1704,02834793258
4063599;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;1139,7935242754
4063599;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;1139,7935242754
4063600;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;1458,35740544322
4063602;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;528,205464186676
4063602;1;3;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;700000;1;05;66;528,205464186676
4063603;1;4;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;66;528,205464186676
4063605;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;66;964,018847208983
4063605;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;964,018847208983
4063606;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;05;66;770,673825913991
4063606;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;66;770,673825913991
4063606;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;66;770,673825913991
4063607;1;2;1;80;2;1;1;8; ;2; ; ;3; ;2; ;2; ;1;05;66;964,018847208983
4063608;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;892,963332319672
4063609;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;994,155705575082
4063610;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;637,047469493281
4063610;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;637,047469493281
4063611;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;739,339625277345
4063612;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;66;1870,98502303564
4063612;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;1870,98502303564
4063612;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;1870,98502303564
4063612;1;8;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;50000;1;05;66;1870,98502303564
4063613;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;1356,36048546043
4063614;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;810,395140166656
4063615;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;05;66;667,988874586764
4063615;1;3;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;1;05;66;667,988874586764
4063618;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;1231,41915151656
4063620;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;66;1025,05901786439
4063621;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;05;66;646,947544112976
4063621;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;66;646,947544112976
4063621;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;646,947544112976
4063626;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;05;66;739,339625277345
4063626;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;739,339625277345
4063630;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;528,205464186676
4063634;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;66;1304,7336984009
4063636;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;66;923,866644608984
4063653;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1683,58021578506
4063655;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;1140,07205130892
4063656;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;68;593,601638939598
4063656;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;593,601638939598
4063669;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;1157,62496661021
4063677;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;1;45000;1;05;68;593,601638939598
4063688;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;593,601638939598
4063689;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;05;68;593,601638939598
4063689;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;593,601638939598
4063691;1;2;1;80;2;1;1;8; ;2; ; ;8; ;2; ;2; ;1;05;68;674,450223383011
4063692;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;593,601638939598
4063693;1;2;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ;1;05;68;2374,40655575839
4063693;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;2374,40655575839
4063693;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;2374,40655575839
4063693;1;6;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;68;2374,40655575839
4063695;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;68;593,601638939598
4063695;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;05;68;593,601638939598
4063695;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;593,601638939598
4063697;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;05;68;2374,40655575839
4063701;1;2;1;80;2;1;1;8; ;1; ;1;9; ;2; ;2; ;1;05;68;593,601638939598
4063708;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;68;2374,40655575839
4063713;1;4;1;80;2;1;4;9;POR EDAD;2; ; ;8; ;2; ;2; ;1;05;68;593,601638939598
4063718;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;792,937166225796
4063719;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;593,601638939598
4063719;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;593,601638939598
4063721;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1773,25355578217
4063722;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;1;52000;1;05;68;2374,40655575839
4063722;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;2374,40655575839
4063723;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;593,601638939598
4063727;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;593,601638939598
4063729;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1319,28261196572
4063729;1;6;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;05;68;1319,28261196572
4063730;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;593,601638939598
4063730;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;593,601638939598
4063731;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;593,601638939598
4063732;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;656,132599658409
4063734;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;593,601638939598
4063736;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;674,450223383011
4063738;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;68;1683,58021578506
4063738;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1683,58021578506
4063739;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;68;674,450223383011
4063741;1;3;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;05;68;593,601638939598
4063742;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;05;68;593,601638939598
4063745;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1816,40769895166
4063747;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;68;593,601638939598
4063748;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;05;68;1929,76451398345
4063749;1;3;1;80;2;1;1;8; ;2; ; ;7; ;2; ;2; ;1;05;68;1101,03290526296
4063749;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;05;68;1101,03290526296
4063749;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;68;1101,03290526296
4063749;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;68;1101,03290526296
4063792;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063792;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063793;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;05;17;538,763623861261
4063793;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063793;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063794;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;649,781243297679
4063794;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;649,781243297679
4063794;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;649,781243297679
4063794;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;649,781243297679
4063795;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;05;17;538,763623861261
4063795;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063795;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063796;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;05;17;538,763623861261
4063796;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063796;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;538,763623861261
4063797;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;05;17;1100,15984187383
4063797;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;1100,15984187383
4063798;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;05;17;1193,31581241379
4063798;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1193,31581241379
4063798;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;05;17;1193,31581241379
4063801;1;1;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ;1;05;17;889,311766482639
4063802;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;618,924413512171
4063802;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;618,924413512171
4063804;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;05;17;942,333571237288
4063805;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1256,03366406817
4063806;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;538,763623861261
4063808;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;05;17;1390,80862965348
