DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4289268;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;19;604,147099405185
4289268;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;604,147099405185
4289271;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;957,510978221884
4289271;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;957,510978221884
4289272;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;19;719,540742465548
4289272;1;4;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;19;719,540742465548
4289272;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;719,540742465548
4289273;1;1;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;03;19;1388,49179749543
4289274;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;03;19;1140,00715752715
4289276;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;1543,71559335879
4289277;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;19;963,859749798572
4289278;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;19;1491,13383920072
4289279;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;19;1645,92836651015
4289280;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;19;1417,47485944542
4289280;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;1417,47485944542
4289282;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;589,394991720157
4289282;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;589,394991720157
4289282;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;19;589,394991720157
4289282;1;9;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;03;19;589,394991720157
4289398;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;52;1998,44853216422
4289400;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;03;52;3451,0207415755
4289400;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;52;3451,0207415755
4289401;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;52;2596,67013431134
4289402;1;2;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ;1;03;52;2512,27007733752
4289404;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;52;1564,12628030637
4289407;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;52;2077,94782547967
4289408;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;52;2917,32897149969
4289409;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;03;52;2270,80338574872
4289411;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;52;1113,84447523839
4289411;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;52;1113,84447523839
4289415;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;52;1951,47671971672
4289415;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;52;1951,47671971672
4289415;1;5;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;03;52;1951,47671971672
4289418;1;4;1;80;2;1;1;4; ;2; ; ;8; ;2; ;2; ;1;03;52;1549,67775426661
4289419;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;52;2287,0292342162
4289421;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;03;52;1760,39848187538
4289421;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;52;1760,39848187538
4289421;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;52;1760,39848187538
4289421;1;7;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;52;1760,39848187538
4289422;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;52;2270,80338574872
4289424;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;52;1935,25087124925
4289424;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;52;1935,25087124925
4289424;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;52;1935,25087124925
4289424;1;6;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;52;1935,25087124925
4289425;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;52;1564,12628030637
4289426;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;52;1998,44853216422
4289440;1;2;1;80;2;2; ; ; ; ;1;1;9; ;2; ;2; ;1;03;54;2170,63429299252
4289440;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;54;2170,63429299252
4289440;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;54;2170,63429299252
4289440;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;54;2170,63429299252
4289441;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;2507,31100228541
4289442;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;1912,68544753116
4289443;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;54;1620,48213806906
4289443;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;54;1620,48213806906
4289445;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;1781,50517298934
4289548;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;03;54;2891,55761972139
4289549;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;54;2466,22413071629
4289549;1;3;1;80;2;1;1;8; ;2; ; ;1; ; ; ;2; ;1;03;54;2466,22413071629
4289550;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;54;3272,4707653652
4289550;1;3;1;80;2;1;1;8; ;2; ; ;1; ; ; ;2; ;1;03;54;3272,4707653652
4289550;1;4;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;03;54;3272,4707653652
4289552;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;54;2185,16482397063
4289555;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;3697,8042543703
4289558;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;3272,4707653652
4289558;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;3272,4707653652
4289558;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;54;3272,4707653652
4289559;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;03;54;4602,8265446982
4289607;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;2807,22385114142
4289607;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;54;2807,22385114142
4289608;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;2278,24707032037
4289609;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;1469,68829446538
4289610;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;54;3815,30728611816
4289610;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;3815,30728611816
4289611;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;54;1695,21350549896
4289611;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;1695,21350549896
4289612;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;54;3366,22983151881
4289615;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;1391,02906436198
4289615;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;1391,02906436198
4289625;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;54;2472,26363201572
4289626;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;2828,01105524207
4289628;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;1649,26057898084
4289629;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;1880,82529131385
4289630;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;4383,46058931448
4289630;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;4383,46058931448
4289630;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;54;4383,46058931448
4289631;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;54;2479,19109618446
4289668;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;03;68;1230,02145846428
4289668;1;3;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;68;1230,02145846428
4289669;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;03;68;3569,3344409123
4289677;1;3;1;80;2;1;1;3; ;2; ; ;1; ;2; ;2; ;1;03;68;1972,8722999188
4289699;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;03;68;1914,6465854971
4289702;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;68;2213,18267077469
4289702;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;68;2213,18267077469
4289705;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;68;2038,26812833699
4289717;1;2;1;80;2;1;1;4; ;2; ; ;9; ;2; ;2; ;1;03;68;1555,18865981112
4289717;1;3;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;03;68;1555,18865981112
4289718;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;68;1715,22526778134
4289718;1;2;1;80;2;1;4;7; ;2; ; ;8; ;2; ;2; ;1;03;68;1715,22526778134
4289720;1;4;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;68;3293,13202893292
4289722;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;68;1926,11266207713
4289723;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;68;3184,49192262151
4289724;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;68;2470,82970291215
4289730;1;6;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;1;03;68;3723,72989671868
4289730;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;68;3723,72989671868
4289790;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;73;1131,05781766836
4289790;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;73;1131,05781766836
4289793;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;73;2195,76574382271
4289793;1;4;1;80;2;1;1;7; ;2; ; ;4; ;2; ;2; ;1;03;73;2195,76574382271
4289793;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;73;2195,76574382271
4289793;1;6;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;73;2195,76574382271
4289794;1;2;1;80;2;1;1;8; ;2; ; ;8; ;2; ;1;100000;1;03;73;1722,74430305491
4289794;1;4;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;375000;1;03;73;1722,74430305491
4289795;1;2;1;80;2;1;4;7; ;2; ; ;8; ;2; ;2; ;1;03;73;1485,14158019076
4289797;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;73;1043,54977750463
4289797;1;5;1;80;2;1;1;2; ;2; ; ;12;SE OCUPA SOLAMENTE EN VACACIONES;2; ;2; ;1;03;73;1043,54977750463
4289799;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;73;1096,65148884147
4289799;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;73;1096,65148884147
4289799;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;73;1096,65148884147
4289800;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;73;1814,37235148848
4289808;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;73;1389,47437144541
4289809;1;5;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;73;2359,31806438492
4289814;1;3;1;80;2;1;1;6; ;2; ; ;9; ;2; ;1;200000;1;03;73;1946,6749704467
4289815;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;73;1811,21572426557
4289816;1;1;1;80;2;1;4;9;CAMBIO DE CIUDAD;2; ; ;8; ;2; ;2; ;1;03;73;1595,36466789703
4289817;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;73;2960,27506336075
4289819;1;4;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;73;1738,32807109
4289824;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;73;2574,94159923436
4289824;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;73;2574,94159923436
4289826;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;73;1611,25551500959
4289829;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;73;1957,18010895037
4289831;1;2;1;80;2;1;4;5; ;2; ; ;4; ;3; ;2; ;1;03;73;1321,81678114765
4289831;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;73;1321,81678114765
4289831;1;5;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;03;73;1321,81678114765
4289833;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;73;1094,42240745549
4289834;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;03;73;2926,79628037078
4289835;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;73;2172,50685446813
4289835;1;5;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;03;73;2172,50685446813
4289837;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;03;73;1777,9644627947
4289838;1;3;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;03;73;1555,95579771143
4289841;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;73;970,644630918907
4289848;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;03;73;1822,7590415892
4289852;1;3;1;80;2;1;1;9;NO QUIZO AYUDAR MAS EN EL CULTIVO FAMILIAR;2; ; ;11; ;2; ;2; ;1;03;76;1815,47580673045
4289852;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;1815,47580673045
4289854;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;76;1548,36398483088
4289854;1;2;1;80;2;1;3;7; ;2; ; ;9; ;2; ;2; ;1;03;76;1548,36398483088
4289855;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;1646,81515231124
4289855;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;1646,81515231124
4289855;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;1646,81515231124
4289855;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;1646,81515231124
4289862;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;1213,86405087678
4289868;1;2;1;80;2;1;4;6; ;2; ; ;11; ;2; ;2; ;1;03;76;1785,20692205923
4289870;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;76;1776,96309064154
4289872;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;76;2816,22228576519
4289873;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;03;76;1232,53485118921
4289873;1;2;1;80;2;1;1;6; ;2; ; ;8; ;2; ;1;27000;1;03;76;1232,53485118921
4289873;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;1232,53485118921
4289873;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;1232,53485118921
4289877;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;76;2531,82078301583
4289877;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;2531,82078301583
4289879;1;3;1;80;2;1;1;8; ;2; ; ;1; ;2; ;1;180000;1;03;76;3353,62332112121
4289879;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;3353,62332112121
4289879;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;3353,62332112121
4289880;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;2661,34757733475
4289880;2;1;2;80;2;1;2;4; ;2; ; ;9; ;2; ;2; ;1;03;76;2661,34757733475
4289881;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;2782,17774584069
4289881;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;2782,17774584069
4289882;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;76;2783,92568378565
4289882;1;3;1;80;2;1;2;8; ;2; ; ;2; ; ; ;2; ;1;03;76;2783,92568378565
4289883;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;4890,9795729786
4289884;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;4224,68721503249
4289885;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;76;3181,80979992355
4289909;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;76;7051,41458404865
4289910;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;1;3000;1;03;76;4442,3765220927
4289914;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;1;03;76;3254,19253175988
4289914;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;3254,19253175988
4289918;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;3843,13682164832
4289918;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;3843,13682164832
4289918;1;6;1;80;2;2; ; ; ; ;1;2;2; ;2; ;2; ;1;03;76;3843,13682164832
4289921;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;4478,35959667852
4289921;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;4478,35959667852
4289921;1;4;1;80;2;1;1;9;CAMBIO DE DOMICILIO;2; ; ;12;POR PLANES DE ESTUDIO;2; ;2; ;1;03;76;4478,35959667852
4289923;1;1;1;80;2;1;2;6; ;2; ; ;11; ;2; ;2; ;1;03;76;5289,74567068873
4289926;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;76;6382,93871916402
4289927;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;2971,61558480832
4289927;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;2971,61558480832
4289929;1;1;1;80;2;1;1;5; ;2; ; ;10; ;3; ;2; ;1;03;76;5219,08540977453
4289929;1;2;1;80;2;1;4;6; ;1; ;1;8; ;3; ;2; ;1;03;76;5219,08540977453
4289930;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;76;2934,86253773601
4289930;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;76;2934,86253773601
4289932;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;76;4822,02027164571
4289937;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;3431,10128422873
4289938;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;2699,96160290201
4289939;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2161,26656950756
4289940;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;4245,3193482489
4289940;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;4245,3193482489
4289940;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;4245,3193482489
4289940;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;4245,3193482489
4289940;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;4245,3193482489
4289941;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;4777,19213695601
4289943;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;13;3590,92287741638
4289943;1;8;1;80;2;1;2;8; ;1; ;1;9; ;2; ;2; ;1;03;13;3590,92287741638
4289944;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;5872,14203645053
4289944;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;5872,14203645053
4289944;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;5872,14203645053
4289946;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;3257,42869223775
4289948;1;1;1;80;2;1;1;6; ;2; ; ;1; ;2; ;1;200000;1;03;13;2860,46076605265
4289949;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2108,60871503703
4289949;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;2108,60871503703
4289949;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;2108,60871503703
4289950;1;4;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;03;13;1924,1202365101
4289952;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;13;1680,27362765369
4289952;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;1680,27362765369
4289953;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2951,49531815144
4289954;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;3237,30969427166
4289955;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;2061,26193629523
4289955;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;2061,26193629523
4289956;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;03;13;3212,80481151253
4289957;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;2778,21375800117
4290054;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;1470,10332532908
4290056;1;2;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ;1;03;13;1179,73532021772
4290057;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;1922,88377699214
4290057;2;2;2;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;1922,88377699214
4290058;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;1780,96284565092
4290058;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;1780,96284565092
4290059;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;1971,83417229919
4290060;1;2;1;80;2;1;2;7; ;2; ; ;9; ;2; ;2; ;1;03;13;1709,08582548948
4290060;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;1709,08582548948
4290061;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;1967,36026747671
4290062;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;930,882690153083
4290063;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2070,86826847035
4290063;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2070,86826847035
4290064;1;4;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;13;1699,42295484745
4290064;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;1699,42295484745
4290065;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;13;1971,83417229919
4290066;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;1689,09024265129
4290135;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;1407,51217480103
4290135;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;13;1407,51217480103
4290137;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;13;2032,65949397207
4290137;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2032,65949397207
4290137;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2032,65949397207
4290138;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;03;13;1849,21441405802
4290139;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2825,71025070072
4290139;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;13;2825,71025070072
4290140;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;3079,50689871841
4290140;1;4;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;03;13;3079,50689871841
4290143;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;2472,37445484838
4290144;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;13;1810,42477814769
4290145;1;4;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;03;13;2278,8069804136
4290146;1;1;1;80;2;1;2;9;CAMBIO DE CIUDAD;2; ; ;12;CAMBIO DE CIUDAD;2; ;2; ;1;03;13;3130,69880035783
4290147;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;1753,30194283338
4290147;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;1753,30194283338
4290149;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;13;2734,87895650988
4290150;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;3187,82163567215
4290151;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;3219,03450348498
