DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4273741;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;05;704,669914563504
4273743;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;05;1029,47809232525
4273744;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;05;989,426142507332
4273745;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;05;2017,13268913652
4273746;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;05;2321,5571843083
4273746;1;2;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ;1;03;05;2321,5571843083
4273748;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;05;2362,61065318907
4273748;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;05;2362,61065318907
4273750;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;05;1783,37928568944
4273750;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;05;1783,37928568944
4273751;1;1;1;80;05;1;3;5; ;2; ; ;10; ;3; ;2; ;1;03;05;2155,04635311374
4273751;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;05;2155,04635311374
4273751;1;3;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;05;2155,04635311374
4273751;1;4;1;80;05;1;4;7; ;2; ; ;9; ;2; ;2; ;1;03;05;2155,04635311374
4273751;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;05;2155,04635311374
4273753;1;1;1;80;05;1;3;5; ;2; ; ;10; ;3; ;2; ;1;03;05;2338,01036395142
4273753;1;2;1;80;05;1;3;5; ;2; ; ;10; ;3; ;2; ;1;03;05;2338,01036395142
4273754;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;05;2086,38347616057
4273754;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;05;2086,38347616057
4273754;1;3;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;05;2086,38347616057
4273754;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;05;2086,38347616057
4273754;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;05;2086,38347616057
4273755;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;05;927,668037865374
4273756;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;05;1002,78111835783
4273761;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;05;1008,56634456826
4273762;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;08;597,499905412309
4273763;1;1;1;80;08;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;08;736,464501046822
4273763;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;08;736,464501046822
4273763;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;08;736,464501046822
4273765;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;08;540,650795635877
4273767;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;08;542,787267900552
4273768;1;1;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;08;542,537176301052
4273769;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;08;621,026840846639
4273769;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;08;621,026840846639
4273771;1;1;1;80;08;1;1;7; ;2; ; ;8; ;2; ;2; ;1;03;08;536,855206759126
4273771;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;08;536,855206759126
4273777;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;365,535633945303
4273778;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;426,490046811126
4273780;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;450,709659438833
4273781;1;1;1;80;13;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;13;416,760946411311
4273782;1;2;1;80;13;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;13;264,096605269895
4273782;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;264,096605269895
4273782;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;264,096605269895
4273782;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;264,096605269895
4273783;1;1;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;13;381,757095536113
4273783;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;381,757095536113
4273784;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;377,50694304027
4273785;1;1;1;80;13;1;4;3; ;2; ; ;6; ;2; ;2; ;1;03;13;483,305640138137
4273786;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;13;412,80838839601
4273787;1;1;1;80;13;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;13;425,731110936649
4273787;1;3;1;80;13;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;13;425,731110936649
4273788;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;417,116412663074
4273788;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;417,116412663074
4273788;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;417,116412663074
4273789;1;7;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;365,96237641096
4273789;1;8;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;365,96237641096
4273790;1;1;1;80;13;1;3;7; ;2; ; ;8; ;2; ;2; ;1;03;13;348,698380935531
4273790;1;2;1;80;13;1;3;7; ;2; ; ;1; ;2; ;2; ;1;03;13;348,698380935531
4273790;1;5;1;80;13;1;4;5; ;2; ; ;8; ;2; ;2; ;1;03;13;348,698380935531
4273790;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;348,698380935531
4273791;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;353,402245754458
4273793;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;391,007314824082
4273794;1;1;1;80;13;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;13;367,374373017741
4273795;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;391,007314824082
4273795;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;391,007314824082
4273796;1;5;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;13;457,370800835008
4273797;1;5;1;80;13;1;3;3; ;2; ; ;8; ;2; ;2; ;1;03;13;348,208367283375
4273798;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;360,056261518259
4273799;1;1;1;80;13;1;4;5; ;2; ; ;8; ;2; ;2; ;1;03;13;527,395944766382
4273800;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;434,148454283756
4273800;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;434,148454283756
4273800;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;434,148454283756
4273801;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;13;430,740199306969
4273803;1;2;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;13;436,450351780544
4273924;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;175,242120312965
4273924;1;3;1;80;17;1;2;8; ;2; ; ;2; ;2; ;2; ;1;03;17;175,242120312965
4273927;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;154,287869665377
4273928;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;154,287869665377
4273929;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;176,98070918311
4273929;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;176,98070918311
4273930;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;150,451902429815
4273930;1;5;1;80;17;1;3;8; ;2; ; ;8; ;2; ;2; ;1;03;17;150,451902429815
4273932;1;1;1;80;17;1;4;3; ;2; ; ;11; ;2; ;2; ;1;03;17;147,243669907055
4273932;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;147,243669907055
4273934;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;182,356987226369
4273934;1;2;1;80;17;1;4;8; ;2; ; ;8; ;2; ;2; ;1;03;17;182,356987226369
4273935;1;2;1;80;17;1;1;7; ;2; ; ;2; ;2; ;2; ;1;03;17;202,838277597841
4273936;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;202,838277597841
4273937;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;146,236429939493
4273938;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;192,030811400297
4273939;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;253,540914136233
4273940;1;2;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;17;142,473163500271
4273941;1;3;1;80;17;2; ; ; ; ;1;1;2; ;2; ;2; ;1;03;17;169,865842269706
4273941;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;169,865842269706
4273943;1;2;1;80;17;1;3;5; ;2; ; ;10; ;3; ;2; ;1;03;17;144,684712646532
4273944;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;154,358536820459
4273946;1;2;1;80;17;1;2;9;CAMBIO DE PAIS;2; ; ;2; ;2; ;2; ;1;03;17;202,838277597841
4273947;1;2;1;80;17;1;2;3; ;2; ; ;9; ;2; ;2; ;1;03;17;167,306885009183
4273947;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;167,306885009183
4273949;1;2;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ;1;03;17;154,287869665377
4273952;1;1;1;80;17;1;1;8; ;2; ; ;11; ;1;1;1;2500000;1;03;17;221,767850676352
4273953;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;128,314096828544
4273953;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;128,314096828544
4273953;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;128,314096828544
4273954;1;2;1;80;17;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;17;262,623419237302
4273955;1;3;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ;1;03;17;165,166003018004
4273956;1;2;1;80;17;1;1;2; ;2; ; ;2; ;1;2;1;737717;1;03;17;154,287869665377
4273957;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;180,145438080108
4273959;1;1;1;80;17;1;4;8; ;1; ;4;1; ;1;1;2; ;1;03;17;221,767850676352
4273961;1;1;1;80;17;1;4;5; ;2; ; ;11; ;3; ;2; ;1;03;17;189,401186984692
4273965;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;17;173,101238321786
4273967;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;200,427625599185
4273968;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;211,23509179673
4273969;1;2;1;80;17;1;1;6; ;2; ; ;9; ;2; ;2; ;1;03;17;147,173002751973
4273969;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;147,173002751973
4273970;1;2;1;80;17;1;3;3; ;2; ; ;9; ;2; ;2; ;1;03;17;269,118886740562
4273970;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;269,118886740562
4273971;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;17;164,025951690083
4273971;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;164,025951690083
4273971;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;164,025951690083
4273971;1;7;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;164,025951690083
4273972;1;2;1;80;17;1;4;4; ;2; ; ;4; ;1;4;2; ;1;03;17;182,356987226369
4273974;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;200,427625599185
4273975;1;2;1;80;17;1;1;8; ;2; ; ;11; ;2; ;2; ;1;03;17;137,640512888209
4273975;1;4;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;137,640512888209
4273976;1;2;1;80;17;1;2;4; ;2; ; ;4; ;2; ;2; ;1;03;17;128,243429673463
4273976;1;4;1;80;17;2; ; ; ; ;1;2;2; ;2; ;2; ;1;03;17;128,243429673463
4273977;1;1;1;80;17;1;4;5; ;2; ; ;4; ;3; ;2; ;1;03;17;182,356987226369
4273977;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;182,356987226369
4273978;1;2;1;80;17;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;17;176,98070918311
4273979;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;200,493917091221
4273979;1;3;1;80;17;1;4;3; ;2; ; ;11; ;2; ;2; ;1;03;17;200,493917091221
4273979;1;4;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ;1;03;17;200,493917091221
4273981;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;177,942411883652
4273981;1;3;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;177,942411883652
4273982;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;109,384523750034
4273982;1;5;1;80;17;1;4;7; ;2; ; ;11; ;2; ;2; ;1;03;17;109,384523750034
4273983;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;17;205,049826744102
4273983;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;205,049826744102
4273984;1;1;1;80;17;1;4;4; ;2; ; ;8; ;2; ;2; ;1;03;17;132,799339326343
4273984;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;132,799339326343
4273985;1;1;1;80;17;1;1;6; ;2; ; ;8; ;2; ;2; ;1;03;17;177,051376338192
4273985;1;2;1;80;17;1;3;4; ;2; ; ;4; ;2; ;2; ;1;03;17;177,051376338192
4273987;1;2;1;80;17;1;4;8; ;2; ; ;9; ;2; ;2; ;1;03;17;165,166003018004
4273987;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;165,166003018004
4273988;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;191,960144245215
4273989;1;1;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ;1;03;17;221,767850676352
4273992;1;1;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ;1;03;17;191,960144245215
4273993;1;2;1;80;17;1;4;3; ;2; ; ;9; ;1;2;2; ;1;03;17;146,236429939493
4273993;1;3;1;80;17;2; ; ; ; ;1;2;2; ;2; ;2; ;1;03;17;146,236429939493
4273993;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;146,236429939493
4273995;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;175,242120312965
4273998;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;17;182,356987226369
4273998;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;182,356987226369
4273999;1;2;1;80;17;1;4;3; ;2; ; ;8; ;2; ;2; ;1;03;17;205,049826744102
4274000;1;1;1;80;17;1;1;5; ;2; ; ;10; ;3; ;2; ;1;03;17;149,19768032105
4274000;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;149,19768032105
4274000;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;149,19768032105
4274000;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;149,19768032105
4274000;1;5;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;149,19768032105
4274001;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;102,597862723977
4274002;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;214,72365091803
4274003;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;17;160,26268525086
4274003;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;160,26268525086
4274003;1;4;1;80;17;1;1;3; ;2; ; ;9; ;1;1;2; ;1;03;17;160,26268525086
4274004;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;132,799339326343
4274004;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;132,799339326343
4274005;1;1;1;80;17;1;4;7; ;2; ; ;4; ;2; ;2; ;1;03;17;184,986611641974
4274007;1;1;1;80;17;1;4;3; ;2; ; ;10; ;3; ;2; ;1;03;17;192,030811400297
4274008;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;135,358296586867
4274008;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;135,358296586867
4274010;1;2;1;80;17;1;4;3; ;2; ; ;4; ;2; ;2; ;1;03;17;176,98070918311
4274010;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;176,98070918311
4274011;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;17;303,859857403966
4274011;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;303,859857403966
4274013;1;1;1;80;17;1;3;6; ;2; ; ;9; ;2; ;2; ;1;03;17;286,136627145413
4274014;1;1;1;80;17;1;1;6; ;2; ; ;8; ;3; ;1;850000;1;03;17;137,499178578046
4274014;1;4;1;80;17;1;1;8; ;2; ; ;2; ;1;1;2; ;1;03;17;137,499178578046
4274015;1;1;1;80;17;2; ; ; ; ;1;4;4; ;2; ;2; ;1;03;17;192,030811400297
4274016;1;1;1;80;17;1;4;4; ;2; ; ;4; ;3; ;2; ;1;03;17;173,101238321786
4274017;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;116,686262240622
4274018;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;177,051376338192
4274019;1;2;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ;1;03;17;135,358296586867
4274019;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;17;135,358296586867
4274020;1;2;1;80;17;1;3;7; ;2; ; ;9; ;2; ;2; ;1;03;17;230,256755545642
4274020;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;230,256755545642
4274023;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;173,101238321786
4274023;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;173,101238321786
4274024;1;1;1;80;17;1;4;5; ;2; ; ;8; ;3; ;2; ;1;03;17;182,356987226369
4274025;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;17;154,358536820459
4274028;1;2;1;80;17;1;1;3; ;2; ; ;9; ;1;2;1;450000;1;03;17;248,907366376567
4274029;1;2;1;80;17;1;3;6; ;2; ; ;2; ;2; ;2; ;1;03;17;300,29569381714
4274030;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;142,473163500271
4274032;1;1;1;80;17;1;4;5; ;2; ; ;11; ;3; ;2; ;1;03;17;182,356987226369
4274032;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;17;182,356987226369
4274033;1;1;1;80;17;1;4;5; ;2; ; ;8; ;3; ;2; ;1;03;17;242,14212886583
4274033;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;242,14212886583
4274033;1;3;1;80;17;1;2;4; ;2; ; ;4; ;1;1;2; ;1;03;17;242,14212886583
4274034;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;398,150022317238
4274036;1;1;1;80;17;1;1;8; ;2; ; ;9; ;2; ;2; ;1;03;17;214,72365091803
4274036;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;214,72365091803
4274037;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;175,242120312965
4274037;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;17;175,242120312965
4274040;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;03;17;214,72365091803
4274041;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;17;182,356987226369
4274041;1;2;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;03;17;182,356987226369
4274042;1;1;1;80;17;1;4;7; ;2; ; ;11; ;3; ;2; ;1;03;17;237,416490435763
4274043;1;1;1;80;17;1;3;5; ;2; ; ;10; ;3; ;2; ;1;03;17;214,72365091803
4274165;1;1;1;80;23;1;4;4; ;2; ; ;11; ;2; ;2; ;1;03;23;147,989103850305
4274165;1;2;1;80;23;1;4;4; ;2; ; ;4; ;2; ;2; ;1;03;23;147,989103850305
4274165;1;6;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;147,989103850305
4274165;1;7;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;23;147,989103850305
4274166;1;2;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ;1;03;23;181,298318656628
4274166;1;3;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ;1;03;23;181,298318656628
