DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4273787;1;2;1;70;1;8;48;3; ;2;8;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;13;425,731110936649;13
4273791;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;03;13;353,402245754458;13
4273796;1;2;1;70;1;5;48;1; ;2;5;2; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;39;32;74;1;1;7493;03;13;457,370800835008;13
4273796;1;4;1;70;1;12;48;4; ;2;12;1; ;4;2;8; ; ; ; ; ; ; ;1; ; ; ;2; ;95;45;52;1;1;5211;03;13;457,370800835008;13
4273797;1;2;1;70;1;8;48;3; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;54;97;52;1;1;5211;03;13;348,208367283375;13
4273801;1;2;1;70;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;97;15;1;2;1543;03;13;430,740199306969;13
4273810;1;1;1;70;1;1;20;1; ;2;12;1; ;4;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;53;59;92;1;1;9232;03;15;124,684719429507;15
4273811;1;2;1;70;1;8;48;1; ;2;8;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;07;31;75;1;1;7512;03;15;102,748492133003;15
4273814;1;4;1;70;1;32;48;1; ;2;32;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;2;7524;03;15;104,066307261146;15
4273815;1;3;1;70;1;4;8;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;15;84,8852190481581;15
4273836;1;2;1;70;1;259;40;1; ;2;299;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;05;39;10;1;2;1010;03;15;91,8509461745968;15
4273837;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;33;33;65;1;1;6512;03;15;76,315981635952;15
4273840;1;2;1;70;1;16;24;1; ;2;28;1; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;59;85;1;2;8532;03;15;80,6240358166239;15
4273841;1;3;1;70;1;4;40;4; ;2;52;4; ;6;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;98;98;60;1;1;6031;03;15;114,146637314284;15
4273846;1;2;1;70;1;8;48;1; ;2;208;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;75;1;1;7530;03;15;141,404917467007;15
4273867;1;2;1;70;1;4;48;2; ;2;54;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;45;52;1;1;5211;03;15;86,6841787173167;15
4273871;1;1;1;70;1;4;40;1; ;2;390;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;08;32;85;1;1;8511;03;15;86,6841787173167;15
4273871;1;2;1;70;1;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;03;15;86,6841787173167;15
4273878;1;1;1;70;1;16;40;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;2;5231;03;15;115,330703612943;15
4273881;1;3;1;70;1;7;48;1; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;77;15;1;1;1551;03;15;73,1561735106934;15
4273881;1;5;1;70;1;7;48;1; ;2;7;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;62;55;45;1;1;4521;03;15;73,1561735106934;15
4273902;1;3;1;70;1;8;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;03;15;34,1827376610121;15
4273903;1;1;1;70;1;53;40;1; ;2;53;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8512;03;15;131,317374329159;15
4273911;1;2;1;70;1;48;48;2; ;2;48;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;08;08;75;1;2;7512;03;15;88,2495215787884;15
4273913;1;3;1;70;1;12;40;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;1;5234;03;15;34,3182495142836;15
4273913;1;4;1;70;1;8;40;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6031;03;15;34,3182495142836;15
4273941;1;2;1;70;1;2;36;1; ;2;48;4; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;05;31;75;1;1;7512;03;17;169,865842269706;17
4273943;1;1;1;70;1;100;48;1; ;2;100;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;06;44;75;1;2;7530;03;17;144,684712646532;17
4273947;1;1;1;70;1;8;48;4; ;2;72;1; ;3;2;1; ; ; ; ; ; ; ; ;1;ESPERANDO LA PENSION YA TIENE LAS S; ;2; ;44;05;74;1;1;7414;03;17;167,306885009183;17
4273950;1;2;1;70;1;52;48;1; ;2;57;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;32;34;15;1;2;1594;03;17;123,730461998944;17
4273954;1;3;1;70;1;20;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;03;17;262,623419237302;17
4273956;1;1;1;70;1;24;48;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;13;45;52;1;2;5231;03;17;154,287869665377;17
4273968;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;1;6421;03;17;211,23509179673;17
4273980;1;2;1;70;1;20;48;1; ;2;16;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;55;55;75;1;2;7530;03;17;281,552992315813;17
4273982;1;3;1;70;1;16;48;1; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;41;52;1;2;5221;03;17;109,384523750034;17
4273985;1;3;1;70;1;8;8;1; ;2;12;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;11;11;85;1;1;8532;03;17;177,051376338192;17
4274003;1;5;1;70;1;4;48;1; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;87;87;71;1;1;7129;03;17;160,26268525086;17
4274013;1;5;1;70;1;12;50;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;97;63;1;1;6310;03;17;286,136627145413;17
4274016;1;2;1;70;1;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;03;17;173,101238321786;17
4274017;1;2;1;70;1;24;40;1; ;2;72;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;75;1;2;7523;03;17;116,686262240622;17
4274018;1;2;1;70;1;52;48;1; ;2;52;1; ;7;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;40;44;65;1;2;6512;03;17;177,051376338192;17
4274018;1;3;1;70;1;156;48;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;21;40;1;2;4010;03;17;177,051376338192;17
4274021;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;2;8532;03;17;230,16466487524;17
4274035;1;1;1;70;1;2;48;1; ;2;2;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;1;900000;95;95;45;1;1;4521;03;17;281,552992315813;17
4274035;1;2;1;70;1;6;48;1; ;2;6;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;45;1;1;4521;03;17;281,552992315813;17
4274038;1;1;1;70;1;12;50;1; ;2;12;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;58;58;70;1;1;7020;03;17;184,095576096515;17
4274044;1;1;1;70;1;8;48;1; ;2;24;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;33;45;52;1;1;5211;03;18;72,6187884536418;18
4274048;1;2;1;70;1;8;40;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;03;18;92,1482713824699;18
4274050;1;1;1;70;1;10;40;1; ;2;10;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;21;21;85;1;1;8532;03;18;68,3094430013618;18
4274060;1;2;1;70;1;8;48;1; ;2;108;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;1;5262;03;18;80,3306754524268;18
4274063;1;2;1;70;1;2;48;1; ;2;10;4; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;12;12;75;1;1;7524;03;18;97,7014381972835;18
4274064;1;3;1;70;1;24;45;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;45;86;92;1;2;9249;03;18;81,6668159469968;18
4274068;1;1;1;70;1;3;48;1; ;2;7;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;03;18;66,8717048872064;18
4274087;1;3;1;70;1;100;48;1; ;2;84;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;63;1;2;6340;03;19;56,3356455582924;19
4274087;1;5;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;03;19;56,3356455582924;19
4274091;1;7;1;70;1;50;48;1; ;2;50;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6021;03;19;221,337602195777;19
4274099;1;1;1;70;1;6;48;4; ;2;8;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;06;06;85;1;1;8511;03;19;97,42300866572;19
4274099;2;1;2;70;1;3;24;1; ;2;4;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;2500000;40;41;52;1;1;5223;03;19;97,42300866572;19
4274103;1;3;1;70;1;12;40;1; ;2;60;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;1;8511;03;19;121,827758512909;19
4274103;1;4;1;70;1;8;40;1; ;2;8;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;65;1;1;6512;03;19;121,827758512909;19
4274110;1;1;1;70;1;4;20;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;19;116,506865150145;19
4274113;1;3;1;70;1;40;40;4; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8045;03;19;135,630840717784;19
4274114;1;2;1;70;1;98;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;2; ;03;19;118,336406523714;19
4274125;1;3;1;70;1;3;24;4; ;2;8;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;37;64;1;1;6412;03;19;83,1187550575011;19
4274129;1;3;1;70;1;3;48;1; ;2;3;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;737000;03;33;64;1;1;6412;03;19;161,410168837727;19
4274136;1;2;1;70;1;8;40;1; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;41;52;1;1;5233;03;20;176,359304123499;20
4274149;1;2;1;70;1;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;45;52;1;1;5211;03;20;167,108431755602;20
4274156;1;3;1;70;1;3;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;1;5236;03;20;98,619607843141;20
4274157;1;3;1;70;1;4;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;20;158,281647213748;20
4274159;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;03;91;1;1;9191;03;20;219,466046548519;20
4274168;2;2;2;70;1;37;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;03;23;135,148450088504;23
4274172;1;6;1;70;1;16;48;1; ;2;50;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;45;52;1;2;5239;03;23;203,620109785826;23
4274183;1;1;1;70;1;12;36;3; ;2;540;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;75;1;1;7512;03;27;31,8631022326687;27
4274184;1;6;1;70;1;55;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;03;27;31,8631022326687;27
4274186;1;4;1;70;1;20;40;1; ;2;44;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;97;95;45;1;2;4522;03;27;31,8631022326687;27
4274197;1;3;1;70;1;52;20;4; ;2;52;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;72;1;2;7250;03;27;89,6663518851343;27
4274198;1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;03;27;31,8631022326687;27
4274200;1;1;1;70;1;8;48;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;45;1;1;4522;03;27;127,452408930675;27
4274201;1;1;1;70;1;18;40;1; ;2;18;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;52;1;2;5239;03;27;31,8631022326687;27
4274209;1;1;1;70;1;8;48;1; ;2;120;2; ;9;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADA; ;2; ;32;21;75;1;1;7524;03;41;163,021645181336;41
4274209;1;2;1;70;1;28;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;45;52;1;2;5262;03;41;163,021645181336;41
4274209;1;3;1;70;1;16;48;2; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;02;45;52;1;2;5262;03;41;163,021645181336;41
4274211;1;1;1;70;1;24;48;4; ;2;96;2; ;9;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;85;58;75;1;2;7524;03;41;152,585598290988;41
4274213;1;2;1;70;1;8;48;1; ;2;250;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;70;1;1;7020;03;41;147,145663011723;41
4274216;1;2;1;70;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8011;03;41;138,148007493254;41
4274217;1;6;1;70;1;8;40;1; ;2;60;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;92;1;1;9242;03;41;121,814978075756;41
4274227;1;3;1;70;1;12;44;1; ;2;12;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;75;1;1;7513;03;41;143,254422093449;41
4274228;1;2;1;70;1;9;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;11;74;1;1;7412;03;41;150,404128708463;41
4274233;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;45;1;1;4530;03;41;117,303788291153;41
4274241;1;4;1;70;1;3;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5239;03;41;134,307492445916;41
4274252;1;1;1;70;1;16;44;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7493;03;41;172,339485291537;41
4274256;1;1;1;70;1;12;44;1; ;2;12;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;1;8532;03;41;146,443184464326;41
4274265;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;07;32;64;1;1;6421;03;41;122,687947733127;41
4274281;1;2;1;70;1;12;40;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;03;44;85,5432064676171;44
4274282;1;1;1;70;1;4;40;4; ;2;252;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4522;03;44;115,904873717363;44
4274285;1;1;1;70;1;4;42;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;54;54;95;1;1;9500;03;44;172,295378106026;44
4274293;1;2;1;70;1;1;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;44;86,2723885099254;44
4274297;1;1;1;70;1;12;48;4; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;45;1;1;4542;03;44;88,2800575450796;44
4274300;1;1;1;70;1;5;48;1; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;03;47;202,553666593634;47
4274302;1;6;1;70;1;12;50;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;98;60;1;1;6031;03;47;98,5098441345326;47
4274340;1;1;1;70;1;16;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;51;02;45;1;2;4530;03;47;141,786408247038;47
4274361;1;2;1;70;1;3;40;1; ;2;520;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;44;63;1;1;6340;03;50;257,074793474415;50
4274364;1;2;1;70;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;83;83;28;1;1;2811;03;50;254,368054450683;50
4274370;1;2;1;70;1;6;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;1;9302;03;50;296,636357042862;50
4274373;1;4;1;70;1;16;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;95;45;1;2;4521;03;50;257,869562229801;50
4274377;1;3;1;70;1;14;48;1; ;2;9;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;95;1;2;9500;03;50;248,668780135739;50
4274383;1;4;1;70;1;4;48;1; ;2;4;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;51;1;1;5155;03;50;257,869562229801;50
4274385;1;2;1;70;1;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;03;50;233,79338298646;50
4274390;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;1;5521;03;50;274,656929647424;50
4274396;1;1;1;70;1;52;48;1; ;2;52;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;64;1;2;6412;03;50;193,641776737625;50
4274402;1;5;1;70;1;1;40;1; ;2;8;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;58;75;1;1;7512;03;50;256,038254014786;50
4274407;1;2;1;70;1;6;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;03;50;275,485369965452;50
4274421;1;4;1;70;1;2;48;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;79;18;1;1;1810;03;50;188,424404797919;50
4274421;1;5;1;70;1;52;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;55;1;2;5529;03;50;188,424404797919;50
4274437;1;1;1;70;1;61;48;1; ;2;61;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;44;21;45;1;2;4530;03;50;188,043517110605;50
4274439;1;1;1;70;1;4;48;5; ;2;14;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;03;52;222,92879098414;52
4274441;1;4;1;70;1;52;28;1; ;2;29;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;2;9500;03;52;98,9192399049903;52
4274443;1;3;1;70;1;8;40;1; ;2;8;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;05;05;85;1;1;8532;03;52;176,947536157776;52
4274448;1;1;1;70;1;26;42;1; ;2;98;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;55;40;1;2;4010;03;52;352,130264566221;52
4274460;1;3;1;70;1;8;36;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;55;1;1;5529;03;52;303,431796552739;52
4274470;1;2;1;70;1;40;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;03;52;231,830052998175;52
4274473;1;2;1;70;1;259;44;1; ;2;884;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;55;59;85;1;2;8514;03;52;177,857116706674;52
4274477;1;2;1;70;1;4;44;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;93;45;1;1;4521;03;52;290,203291258803;52
4274481;1;2;1;70;1;52;40;2; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;12;13;91;1;2;9199;03;52;104,42389971042;52
4274482;1;2;1;70;1;52;40;1; ;2;104;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;51;1;2;5127;03;52;269,497475871518;52
4274485;1;2;1;70;1;8;40;1; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;59;85;1;1;8511;03;52;222,92879098414;52
4274488;1;3;1;70;1;24;40;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;11;74;1;2;7412;03;52;194,547932551146;52
4274489;1;1;1;70;1;13;40;1; ;2;13;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;09;09;74;1;1;7421;03;52;144,516937113232;52
4274497;1;2;1;70;1;52;24;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;2;5529;03;52;276,567264443863;52
4274500;1;3;1;70;1;26;40;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;39;75;1;2;7512;03;52;184,036640444328;52
4274503;1;4;1;70;1;104;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;52;182,835753581328;52
4274509;1;2;1;70;1;212;48;1; ;2;60;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;07;07;74;1;2;7414;03;52;241,13593315273;52
4274510;1;3;1;70;1;16;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;50;1;2;5030;03;52;226,997847309896;52
4274512;1;2;1;70;1;52;40;1; ;2;156;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;55;1;2;5521;03;52;194,047657168653;52
4274514;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;52;139,465241549354;52
4274516;1;2;1;70;1;21;40;4; ;2;25;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4530;03;52;196,044943161057;52
4274517;1;2;1;70;1;6;50;1; ;2;6;2; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;45;58;75;1;1;7522;03;52;171,289094818677;52
4274522;1;1;1;70;1;9;40;2; ;2;9;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;75;1;1;7512;03;52;157,745442407168;52
4274527;1;2;1;70;1;21;40;4; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;95;1;2;9500;03;52;217,376820037769;52
4274529;1;1;1;70;1;13;24;3; ;2;40;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;52;248,205721725075;52
4274544;1;3;1;70;1;10;45;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;45;79;52;1;1;5271;03;52;186,681342557297;52
4274544;1;4;1;70;1;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;84;84;52;1;1;5272;03;52;186,681342557297;52
4274548;1;1;1;70;1;3;50;1; ;2;3;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;780000;95;95;45;1;1;4521;03;54;319,965458456906;54
