DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4289949;1;2;1;70;2;16;40;1; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;2;9500;03;13;2108,60871503703
4290144;1;2;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;03;13;1810,42477814769
4290153;1;3;1;70;2;12;48;1; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;39;75;1;1;7512;03;13;2388,60373056496
4290158;1;2;1;70;2;21;48;1; ;2;30;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;2;5219;03;13;2415,57917456289
4290159;1;1;1;70;2;15;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;03;13;1407,51217480103
4290160;1;2;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;03;13;3319,05792349609
4290184;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;03;15;1394,14348662942
4290243;1;2;1;70;2;9;40;1; ;2;9;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;11;11;74;1;1;7412;03;68;982,438229604698
4290251;1;2;1;70;2;3;48;1; ;2;360;1; ;4;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;53;53;55;1;1;5521;03;68;1736,5049019955
4290862;1;1;1;70;2;6;48;3; ;2;43;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;20;1326,55853955917
4290907;1;1;1;70;2;2;60;4; ;2;1;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;97;97;01;1;1;0115;03;20;1685,38158369652
4290936;1;1;1;70;2;10;48;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ;1;ESTUDIANDO; ;2; ;61;61;01;1;1;0117;03;20;1266,32671730972
4291048;1;1;1;70;2;8;48;4; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;21;75;1;1;7512;03;25;4877,21970287488
4291139;1;3;1;70;2;1;40;8; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0112;03;05;2512,33956785578
4291146;1;2;1;70;2;60;48;1; ;2;60;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;2;7512;03;05;2192,97193311558
4291160;1;3;1;70;2;8;48;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;03;05;2601,95876025055
4291193;1;4;1;70;2;1;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;03;05;2390,73555453297
4291209;1;1;1;70;2;2;20;8; ;2;16;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0117;03;05;1935,44141962749
4291214;1;3;1;70;2;12;48;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;05;3128,27543060892
4291240;1;3;1;70;2;16;60;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;2;0111;03;05;1519,83941799213
4291357;1;2;1;70;2;4;60;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;03;17;4599,31681279013
4291360;1;1;1;70;2;9;50;8; ;2;52;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0121;03;17;2143,7437330483
4291364;1;1;1;70;2;4;50;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;97;63;1;1;6310;03;17;2612,81559809151
4291365;1;3;1;70;2;3;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;77; ; ;1;1; ;03;17;2389,10905537538
4291366;1;2;1;70;2;8;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;1;5511;03;17;2782,65914645621
4291366;1;3;1;70;2;8;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;03;17;2782,65914645621
4291435;1;1;1;70;2;8;50;8; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0121;03;17;2342,87614494176
4291444;1;4;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;15;1;1;1551;03;17;2438,03152732888
4291455;1;3;1;70;2;60;48;1; ;2;60;2; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;05;05;74;1;2;7414;03;17;699,03650666529
4292143;1;3;1;70;2;12;50;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;23;2138,13943118357
4292154;1;7;1;70;2;6;48;1; ;2;6;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;03;23;1919,94691482082
4292159;1;3;1;70;2;18;44;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;57; ; ;1;2; ;03;23;3942,70758399741
4292161;1;1;1;70;2;4;48;1; ;2;4;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;600000;61;61;01;1;1;0121;03;23;2198,3647629313
4292169;1;3;1;70;2;8;48;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;54;95;1;1;9500;03;23;2843,38646864928
4292228;1;2;1;70;2;8;35;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;15;1;1;1589;03;47;1629,66685183185
4292240;1;2;1;70;2;4;24;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;47;1645,87091212167
4292290;1;2;1;70;2;6;50;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0121;03;47;1447,57670297288
4292300;1;2;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;03;47;1178,51468614286
4292338;1;4;1;70;2;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;53;92;1;2;9242;03;47;1150,20254640399
4292338;1;5;1;70;2;24;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;32;85;1;2;8519;03;47;1150,20254640399
4292509;1;2;1;70;2;1;40;4; ;2;104;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;80;80;19;1;1;1921;03;50;993,963593579358
4292509;1;3;1;70;2;4;48;1; ;2;12;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;95;45;1;1;4521;03;50;993,963593579358
4292509;1;6;1;70;2;5;48;4; ;2;5;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;85;45;1;1;4542;03;50;993,963593579358
4292511;1;2;1;70;2;70;50;1; ;2;70;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;03;50;600,992867248069
4292553;1;2;1;70;2;8;48;1; ;2;52;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;03;50;1020,75550434987
4292562;1;1;1;70;2;1;25;1; ;2;52;1; ;2;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;45;53;55;1;1;5521;03;50;1790,42732230742
4292604;1;2;1;70;2;48;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;2; ;03;66;628,936366695925
4292611;1;2;1;70;2;20;48;1; ;2;20;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8041;03;66;316,339270173287
4292615;1;2;1;70;2;4;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;03;66;454,621254849215
4292618;1;1;1;70;2;28;50;1; ;2;28;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;60;1;2;6022;03;66;300,237040694235
4292627;1;1;1;70;2;4;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSION; ;2; ;58;58;63;1;1;6331;03;66;331,799730038207
4292690;1;4;1;70;2;8;40;1; ;2;16;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;81;81;36;1;1;3611;03;66;254,709999375756
4292699;1;1;1;70;2;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;31;1;2;3110;03;66;1435,07149565009
4292704;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;66;1304,35663082644
4292713;1;1;1;70;2;12;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;72;28;1;1;2811;03;66;689,409165801764
4292713;1;3;1;70;2;4;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;03;66;689,409165801764
4292726;1;2;1;70;2;32;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;37;99;63;1;2;6310;03;05;961,725881914185
4292726;1;4;1;70;2;10;48;1; ;2;10;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;1;5190;03;05;961,725881914185
4292727;1;3;1;70;2;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;37;90;25;1;1;2529;03;05;1413,03771045991
4292728;1;2;1;70;2;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;90;1;2;9000;03;05;1262,81540954908
4292732;1;2;1;70;2;12;48;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;54;54;74;1;1;7493;03;05;1446,3581141537
4292732;1;4;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;84;84;50;1;1;5020;03;05;1446,3581141537
4292733;1;2;1;70;2;12;48;1; ;2;12;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;40;40;52;1;1;5211;03;05;1262,81540954908
4292734;1;2;1;70;2;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;03;05;1262,81540954908
4292734;1;3;1;70;2;12;48;1; ;2;12;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;85;87;50;1;1;5020;03;05;1262,81540954908
4292745;1;2;1;70;2;52;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;03;05;1975,27271236786
4292772;1;1;1;70;2;28;48;1; ;2;28;1; ;5;1;2; ; ; ; ; ; ; ; ; ; ;1;2; ;85;33;45;1;2;4542;03;05;3170,29292209401
4292785;1;4;1;70;2;6;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;03;05;1732,6891228673
4292803;1;1;1;70;2;8;48;4; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0115;03;05;1995,63336163145
4292804;1;1;1;70;2;1;48;8; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;95;45;1;1;4521;03;05;5075,03635909255
4294607;1;1;1;70;2;1;40;1; ;2;32;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;62;53;45;1;1;4530;03;25;10552,6722724685
4294607;1;2;1;70;2;4;40;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;737717;94;97;01;1;1;0112;03;25;10552,6722724685
4294609;1;2;1;70;2;2;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;740000;62;62;01;1;1;0112;03;25;3104,73346703893
4294609;1;8;1;70;2;10;48;1; ;2;10;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0112;03;25;3104,73346703893
4294609;1;9;1;70;2;8;48;4; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;750000;53;62;01;1;1;0112;03;25;3104,73346703893
4294611;1;1;1;70;2;250;48;1; ;2;156;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;19;19;11;1;2;1110;03;25;4213,40524623043
4294646;1;5;1;70;2;3;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;77; ; ;1;1; ;03;27;386,77580887353
4294660;1;2;1;70;2;3;48;1; ;2;3;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;53;95;45;1;1;4522;03;27;637,558851766222
4294671;1;2;1;70;2;12;40;1; ;2;104;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;80;1;1;8012;03;27;996,251707523435
4294679;1;2;1;70;2;60;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;03;27;1450,89029459351
4294697;1;2;1;70;2;28;40;1; ;2;124;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;77;77;80;1;2;8012;03;27;689,213791226183
4294713;1;2;1;70;2;4;40;1; ;2;240;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;03;27;827,703711906858
4294718;1;2;1;70;2;2;50;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;54;95;1;1;9500;03;27;846,723125690177
4294807;1;1;1;70;2;104;40;2; ;2;306;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;99;77;85;1;2;8532;03;27;743,70765285406
4294943;1;3;1;70;2;16;40;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;25;1;2;2529;03;41;1258,39809115288
4294959;1;3;1;70;2;4;40;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0111;03;41;1074,27259841595
4294959;1;4;1;70;2;12;40;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;84;84;50;1;1;5040;03;41;1074,27259841595
4294977;1;6;1;70;2;12;45;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5239;03;41;1065,25964099369
4295003;1;1;1;70;2;2;49;1; ;2;2;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737717;98;98;60;1;1;6021;03;41;1834,95022427908
4295003;1;2;1;70;2;16;40;4; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;92;1;2;9242;03;41;1834,95022427908
4295007;1;2;1;70;2;24;40;2; ;2;100;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;85;1;2;8532;03;41;1441,29876481662
4295007;1;4;1;70;2;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;03;41;1441,29876481662
4295016;1;1;1;70;2;12;48;4; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;60000;95;95;45;1;1;4530;03;41;1376,22941647434
4295019;1;3;1;70;2;24;40;2; ;2;24;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;03;41;1076,91407072857
4295033;1;1;1;70;2;3;40;4; ;2;10;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4522;03;44;2809,54282042229
4295038;1;2;1;70;2;12;35;1; ;2;12;7; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;62;01;1;1;0121;03;44;1235,59472999116
4295085;1;2;1;70;2;10;48;3; ;2;13;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;70;986,578279535502
4295095;1;2;1;70;2;8;45;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;70;486,798921001493
4295106;1;4;1;70;2;3;40;3; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;54;39;45;1;1;4530;03;70;520,139016847352
4295107;1;1;1;70;2;3;35;5; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;54;45;52;1;1;5262;03;70;831,48074726561
4295122;1;2;1;70;2;1;40;1; ;2;24;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;74;1;1;7414;03;70;620,854992502405
4295131;1;1;1;70;2;6;40;4; ;2;6;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;97;41;1;1;4100;03;70;872,522464744334
4295148;1;2;1;70;2;3;44;8; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;61;01;1;1;0140;03;70;962,797853247574
4295172;1;1;1;70;2;4;30;1; ;2;260;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;54;95;1;1;9500;03;70;966,223481236996
4295173;1;3;1;70;2;3;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;80;1;1;8050;03;70;774,459003511761
4295174;1;2;1;70;2;8;35;3; ;2;35;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;70;854,740459806454
4295175;1;1;1;70;2;8;40;4; ;2;300;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;41;52;1;1;5234;03;70;731,124975457355
4295175;1;2;1;70;2;5;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;130000;95;61;01;1;1;0140;03;70;731,124975457355
4295178;1;5;1;70;2;4;56;4; ;2;6;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;300000;61;95;45;1;1;4521;03;70;708,551925386983
4295181;1;1;1;70;2;4;40;3; ;2;98;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;70;635,892369663301
4295198;1;1;1;70;2;3;42;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0140;03;70;1038,91616094294
4295204;1;3;1;70;2;10;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;70;595,377028189696
4295230;1;4;1;70;2;5;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;03;70;1734,05124552244
4295231;1;4;1;70;2;6;48;3; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;70;815,738919920149
4295233;1;2;1;70;2;8;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;03;70;986,279517634594
4295237;1;1;1;70;2;9;48;3; ;2;10;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;03;70;1454,58164731337
4295350;1;3;1;70;2;12;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;1;5231;03;08;6530,90779771557
4295372;1;3;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;03;15;986,332092434566
4295407;1;4;1;70;2;200;40;1; ;2;250;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;62;01;1;2;0112;03;15;932,1498610968
4295421;1;3;1;70;2;8;60;8; ;2;10;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0140;03;15;658,678507412957
4295428;1;4;1;70;2;52;40;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;52;1;2;5241;03;15;1031,72393356553
4295547;1;2;1;70;2;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;97;97;14;1;1;1411;03;15;780,737733588918
4295562;1;3;1;70;2;48;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;61;01;1;2;0140;03;15;631,439724848734
4295568;1;2;1;70;2;5;40;1; ;2;5;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;71;71;10;1;1;1010;03;15;1017,35101002848
4295578;1;3;1;70;2;32;40;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;09;45;1;2;4521;03;15;777,959386298915
4295648;1;2;1;70;2;4;48;4; ;2;48;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;80;1;1;8044;03;27;782,888518133034
