Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
3031907;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;301,925020183493;09;17
3031908;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;210,848999880952;09;17
3031908;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;20;3;15; ; ; ; ; ; ;17;210,848999880952;09;17
3031908;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;210,848999880952;09;17
3031908;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;210,848999880952;09;17
3031909;1;1;1;90; ;2;1;2;1;2;1;2;2;2;2; ;5; ;5; ;5; ; ; ; ;17;393,405090695086;09;17
3031909;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;40; ; ; ; ; ; ;17;393,405090695086;09;17
3031910;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;180,452274039936;09;17
3031910;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;180,452274039936;09;17
3031910;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;180,452274039936;09;17
3031910;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;180,452274039936;09;17
3031911;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;385,843961748494;09;17
3031911;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;385,843961748494;09;17
3031911;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;385,843961748494;09;17
3031911;1;4;1;90; ;2;2;2;2;2;2;1;2;2;1; ; ; ; ; ; ;8; ; ;2;17;385,843961748494;09;17
3031911;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;17;385,843961748494;09;17
3031912;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;179,755979057605;09;17
3031912;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;17;179,755979057605;09;17
3031913;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;317,677220667994;09;17
3031913;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;3; ; ; ;17;317,677220667994;09;17
3031914;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;147,040309920402;09;17
3031914;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;147,040309920402;09;17
3031914;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;147,040309920402;09;17
3031915;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;154,435241702313;09;17
3031915;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;28; ; ; ; ; ;17;154,435241702313;09;17
3031915;1;3;1;90; ;2;1;2;2;2;2;2;1;2;2; ;14; ; ; ; ; ;4; ; ;17;154,435241702313;09;17
3031915;1;4;1;90; ;2;2;2;2;1;2;2;1;2;2; ; ; ; ;5; ; ;5; ; ;17;154,435241702313;09;17
3031916;1;1;1;90; ;2;1;1;2;2;2;2;2;2;2; ;20;2; ; ; ; ; ; ; ;17;356,874266151512;09;17
3031916;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;356,874266151512;09;17
3031917;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;168,957775958348;09;17
3031917;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;168,957775958348;09;17
3031918;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;30; ; ; ; ; ; ;17;199,879132824884;09;17
3031919;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;17;139,80640527524;09;17
3031920;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;139,80640527524;09;17
3031921;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;161,8289600509;09;17
3031921;1;2;1;90; ;1;1;2;2;2;2;2;1;2;2;1;42; ; ; ; ; ;2; ; ;17;161,8289600509;09;17
3031921;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;2; ; ; ;17;161,8289600509;09;17
3031922;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;17;161,8289600509;09;17
3031922;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;21; ; ; ; ; ; ;17;161,8289600509;09;17
3031922;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;161,8289600509;09;17
3031923;1;1;1;90; ;2;1;1;2;2;2;2;2;2;2; ;35;3; ; ; ; ; ; ; ;17;139,80640527524;09;17
3031924;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;1; ; ; ; ; ; ;17;176,351494306936;09;17
3031925;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;204,169754520073;09;17
3031925;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;17;204,169754520073;09;17
3031926;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;152,492378128752;09;17
3031927;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;139,80640527524;09;17
3031928;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;17;127,103393913562;09;17
3031928;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;127,103393913562;09;17
3031929;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;141,89204404406;09;17
3031929;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;141,89204404406;09;17
3031930;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;139,80640527524;09;17
3031931;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;156,752971565177;09;17
3031932;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;192,588831573211;09;17
3031932;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;40; ; ;21; ; ; ; ; ;17;192,588831573211;09;17
3031932;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;192,588831573211;09;17
3031932;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;192,588831573211;09;17
3031933;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;17;152,493591562074;09;17
3031933;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;152,493591562074;09;17
3031933;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;152,493591562074;09;17
3031934;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;82,5976947452147;09;17
3031934;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;17;82,5976947452147;09;17
3031934;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;17;82,5976947452147;09;17
3031934;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;82,5976947452147;09;17
3031954;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;20; ; ; ; ; ; ;66;1127,91850218919;09;66
3031954;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;25; ; ; ; ; ; ;66;1127,91850218919;09;66
3031955;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;995,321168207334;09;66
3031955;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;995,321168207334;09;66
3031956;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;270,78688382688;09;66
3031956;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;14; ; ; ; ; ; ;66;270,78688382688;09;66
3031957;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;868,839246309563;09;66
3031958;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;16; ; ; ; ; ; ;66;850,160967111044;09;66
3031958;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;850,160967111044;09;66
3031958;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;8; ; ; ; ; ; ;66;850,160967111044;09;66
3031959;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;66;1087,38926964817;09;66
3031959;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;1087,38926964817;09;66
3031960;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;845,250534959063;09;66
3031960;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;845,250534959063;09;66
3031961;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;850,160967111044;09;66
3031961;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;850,160967111044;09;66
3031961;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;850,160967111044;09;66
3031962;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;845,250534959063;09;66
3031962;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;845,250534959063;09;66
3031963;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;952,927625882249;09;66
3031964;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;66;798,015358160366;09;66
3031964;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;798,015358160366;09;66
3031965;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;21; ; ; ; ; ; ;66;796,214876398697;09;66
3031965;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;18; ;25;14; ; ; ; ; ;66;796,214876398697;09;66
3031966;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;66;763,829294431806;09;66
3031966;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;5; ; ; ; ; ; ;66;763,829294431806;09;66
3031967;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;746,490876155501;09;66
3031967;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;6; ; ; ; ;4; ; ; ;66;746,490876155501;09;66
3031968;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;211,312633739766;09;66
3031968;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;3; ; ; ; ; ; ;66;211,312633739766;09;66
3031969;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;652,224626733923;09;66
3031969;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;66;652,224626733923;09;66
3031969;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;652,224626733923;09;66
3031969;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;652,224626733923;09;66
3031970;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;506,046958316119;09;66
3031970;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;506,046958316119;09;66
3031970;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;66;506,046958316119;09;66
3031970;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;506,046958316119;09;66
3031972;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;893,154409569094;09;66
3031972;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;18; ; ; ; ;2; ; ; ;66;893,154409569094;09;66
3031972;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;893,154409569094;09;66
3031973;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;238,231906470562;09;66
3031974;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;4; ; ; ;66;215,214881110354;09;66
3031975;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;7; ; ; ; ; ;66;271,847317412041;09;66
3031975;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;271,847317412041;09;66
3031976;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;278,441361037235;09;66
3031976;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;278,441361037235;09;66
3031976;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;278,441361037235;09;66
3031977;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;217,408208911308;09;66
3031977;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;217,408208911308;09;66
3031977;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;217,408208911308;09;66
3031977;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;66;217,408208911308;09;66
3031978;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;30; ; ; ; ; ; ;66;250,20787512307;09;66
3031978;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;21; ;6; ; ; ; ; ;2;66;250,20787512307;09;66
3031979;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;244,825950095756;09;66
3031979;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;244,825950095756;09;66
3031980;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;283,823286064549;09;66
3031980;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;283,823286064549;09;66
3031980;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;283,823286064549;09;66
3031981;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;66;238,231906470562;09;66
3031982;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;2;66;234,947421558707;09;66
3031982;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;21; ; ; ; ; ; ; ;5;66;234,947421558707;09;66
3031982;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;234,947421558707;09;66
3031982;1;4;1;90; ;2;1;2;2;2;2;2;2;2;1; ;5; ; ; ; ; ; ; ;5;66;234,947421558707;09;66
3031983;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;66;241,872680629047;09;66
3031983;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;15; ; ; ; ; ; ;66;241,872680629047;09;66
3031983;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;66;241,872680629047;09;66
3031984;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;281,979625547298;09;66
3031984;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;281,979625547298;09;66
3032024;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;54;364,989303016125;09;54
3032025;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2696,29964426198;09;11
3032025;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2696,29964426198;09;11
3032025;1;3;1;90; ;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;4;11;2696,29964426198;09;11
3032025;1;4;1;90; ;2;1;2;2;2;2;2;2;2;1; ;2; ; ; ; ; ; ; ;3;11;2696,29964426198;09;11
3032140;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;152,990854923414;09;73
3032140;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;152,990854923414;09;73
3032140;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;73;152,990854923414;09;73
3032140;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;152,990854923414;09;73
3032140;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;152,990854923414;09;73
3032141;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;305,334077462993;09;73
3032141;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;305,334077462993;09;73
3032143;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;324,009556308183;09;73
3032143;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;73;324,009556308183;09;73
3032143;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;324,009556308183;09;73
3032143;1;4;1;90; ;2;1;2;2;2;1;2;2;2;2; ;30; ; ; ;1; ; ; ; ;73;324,009556308183;09;73
3032144;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;215,482534621056;09;73
3032146;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;25; ; ; ; ; ; ;73;372,248981880074;09;73
3032146;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;30; ; ; ; ; ; ;73;372,248981880074;09;73
3032146;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;372,248981880074;09;73
3032146;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;372,248981880074;09;73
3032147;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;73;175,498520996109;09;73
3032147;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;40; ; ; ; ; ; ;73;175,498520996109;09;73
3032147;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;175,498520996109;09;73
3032148;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;73;264,592208442982;09;73
3032148;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;70; ; ; ; ; ; ;73;264,592208442982;09;73
3032149;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;226,380963254582;09;73
3032149;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;226,380963254582;09;73
3032151;1;1;1;90; ;2;1;1;1;2;2;2;2;2;2; ;4;2;4; ; ; ; ; ; ;73;215,482534621056;09;73
3032152;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;313,177845412213;09;73
3032152;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;313,177845412213;09;73
3032152;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;313,177845412213;09;73
3032152;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;10; ; ; ; ;15; ; ; ;73;313,177845412213;09;73
3032153;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;73;284,195598626985;09;73
3032153;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;284,195598626985;09;73
3032153;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;73;284,195598626985;09;73
3032153;1;4;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;30; ; ; ; ; ;73;284,195598626985;09;73
3032154;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;456,761029565651;09;73
3032154;1;2;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;11; ; ; ;73;456,761029565651;09;73
3032154;1;3;1;90; ;2;1;1;2;2;2;2;2;2;2; ;7;3; ; ; ; ; ; ; ;73;456,761029565651;09;73
3032155;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;293,531361579316;09;73
3032155;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;293,531361579316;09;73
3032156;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;73;115,552727272733;09;73
3032156;2;1;2;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;10; ; ; ; ; ; ;73;115,552727272733;09;73
3032157;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;73;272,603498810664;09;73
3032157;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;40; ; ; ; ; ; ;73;272,603498810664;09;73
3032157;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;28; ; ; ; ; ; ;73;272,603498810664;09;73
