DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2705460,1,2,1,70,1,4,24,4,,2,4,4,,1,1,,,,,,,,,,1,,1,35000,2,57,57,93,1,1,9302,6,73,73,301.685.031.660.885
2705465,1,1,1,70,1,2,40,1,,2,4,3,,1,1,,,,,,,,,,1,,1,72000,2,99,54,95,1,1,9500,6,73,73,264.018.784.302.645
2705472,1,1,1,70,1,2,72,1,,2,2,4,,1,1,,,,,,,,,,1,,1,50000,2,53,45,52,1,1,5262,6,41,41,286.448.738.013.067
2705472,1,2,1,70,1,8,66,4,,2,16,1,,9,4,,,,,1,,,,,,,2,,2,95,58,45,1,1,4521,6,41,41,286.448.738.013.067
2705474,1,2,1,70,1,15,48,1,,2,16,1,,4,2,,,,,,,,,,1,,2,,2,97,98,15,1,2,1541,6,41,41,33.685.662.468.047
2705501,1,1,1,70,1,60,40,1,,2,60,1,,9,1,,,,,,,,,,1,,2,,2,79,45,52,1,2,5233,6,66,66,195.393.078.343.293
2705506,1,1,1,70,1,26,60,3,,2,26,1,,2,1,,,,,,,,,,1,,2,,2,54,81,36,1,2,3611,6,66,66,179.766.253.766.375
2705521,1,2,1,70,1,52,48,1,,2,52,1,,7,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,6,66,66,198.063.567.832.671
2705556,1,2,1,70,1,110,40,1,,2,110,4,,9,3,,,,,,,,,,1,,2,,2,2,13,80,1,2,8060,6,20,20,118.493.889.486.477
2705560,1,1,1,70,1,20,40,1,,2,20,1,,9,2,,,,,,,,,,1,,2,,2,97,39,60,1,2,6022,6,20,20,179.623.194.717.384
2705571,1,2,1,70,1,52,40,1,,2,52,4,,6,6,,,,,,,,,,1,,2,,2,3,3,85,1,2,8511,6,44,44,470.463.654.142.822
2705571,1,3,1,70,1,20,40,1,,2,20,1,,8,4,,,,,,,,,,1,,2,,2,8,8,74,1,2,7491,6,44,44,470.463.654.142.822
2705581,1,4,1,70,1,240,40,1,,2,300,1,,9,1,,,1,,,,,,,,,2,,2,21,32,51,1,2,5161,6,44,44,397.242.577.122.583
2705583,1,2,1,70,1,50,72,2,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,2,,6,44,44,528.981.030.463.765
2705584,1,1,1,70,1,12,42,3,,2,12,1,,3,1,,,,,,,,1,,,,2,,2,54,77,55,1,1,5529,6,44,44,814.116.598.927.598
2705591,1,1,1,70,1,2,50,1,,2,2,1,,6,1,,,,,,,,,,1,,1,850000,2,71,71,10,1,1,1010,6,54,54,320.280.291.076.989
2705596,1,1,1,70,1,4,48,1,,2,6,1,,2,6,,,,,,,,,,1,,2,,2,45,95,45,1,1,4521,6,54,54,450.024.250.183.368
2705604,1,3,1,70,1,4,48,1,,2,5,1,,6,4,,,,,,,,,,1,,2,,2,11,33,52,1,1,5211,6,54,54,389.537.274.305.544
2705628,1,1,1,70,1,84,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,6,19,19,94.767.465.473.048
2705635,1,6,1,70,1,8,48,4,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,41,53,55,1,1,5521,6,18,18,368.568.052.579.078
2705639,1,2,1,70,1,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,6,18,18,154.840.208.323.969
2705647,1,1,1,70,1,4,40,4,,2,4,4,,1,1,,,,,,,,,,1,,1,300000,2,95,95,45,1,1,4521,6,63,63,899.597.285.280.513
2705647,1,5,1,70,1,12,48,1,,2,12,1,,9,7,,,,,,,,,,1,,2,,2,45,53,62,1,1,6211,6,63,63,899.597.285.280.513
2705650,1,4,1,70,1,20,50,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,6,63,63,1.640.276.396.283
2705650,1,5,1,70,1,24,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,2,,6,63,63,1.640.276.396.283
2705652,1,3,1,70,1,4,40,4,,2,4,4,,1,1,,,,,,,,,,1,,1,140000,2,95,95,45,1,1,4521,6,63,63,128.915.412.144.219
2705652,1,5,1,70,1,8,40,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,58,58,74,1,1,7492,6,63,63,128.915.412.144.219
2705653,1,1,1,70,1,16,40,1,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,58,77,15,1,2,1551,6,63,63,132.235.900.667.035
2705656,1,3,1,70,1,24,40,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,45,41,52,1,2,5234,6,63,63,135.410.281.955.002
2705660,1,2,1,70,1,2,40,4,,2,2,1,,4,1,,,,,,,,,,1,,1,112000,2,54,54,51,1,1,5135,6,11,11,229.487.684.776.975
2705676,1,1,1,70,1,104,48,1,,2,64,4,,1,1,,,,,,,,,,1,,1,120000,2,98,84,50,1,2,5040,6,5,5,107.625.733.489.569
2705677,1,3,1,70,1,20,48,1,,2,28,1,,9,8,,,,,,,,,,1,,2,,2,84,84,50,1,2,5020,6,5,5,120.440.292.719.722
2705678,1,2,1,70,1,20,24,1,,2,20,1,,3,1,,,,,,,,,,1,,1,15000,2,45,53,55,1,2,5529,6,5,5,824.620.804.669.328
2705683,1,1,1,70,1,50,48,1,,2,52,1,,4,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,6,5,5,843.701.791.595.033
2705689,1,3,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,19,,,1,2,,6,5,5,123.209.053.933.917
2705698,1,1,1,70,1,8,48,1,,2,32,1,,9,1,,,,,,,,,,1,,2,,1,85,39,15,1,1,1551,6,5,5,138.167.473.773.067
2705699,1,1,1,70,1,52,48,1,,2,1,1,,2,2,,,,,,,,,,1,,1,20000,2,98,84,50,1,2,5020,6,5,5,106.262.821.462.989
2705701,1,3,1,70,1,110,48,1,,2,110,1,,8,1,,,,,,,,,,1,,1,50000,2,39,56,93,1,2,9301,6,5,5,131.193.229.912.493
2705701,1,4,1,70,1,8,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,53,53,55,1,1,5529,6,5,5,131.193.229.912.493
2705707,1,1,1,70,1,24,48,1,,2,24,1,,2,8,,,,,,,,,,1,,2,,2,55,97,18,1,2,1810,6,5,5,864.568.017.613.897
2705707,1,2,1,70,1,20,48,1,,2,20,1,,4,7,,,,,,,,,,1,,2,,2,45,99,55,1,2,5529,6,5,5,864.568.017.613.897
2705712,1,2,1,70,1,26,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,99,99,50,1,2,5020,6,5,5,116.998.542.044.888
2705732,1,1,1,70,1,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,45,45,22,1,1,2212,6,76,76,868.081.502.288.853
2705739,1,3,1,70,1,48,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,80000,2,95,95,45,1,2,4521,6,52,52,254.608.968.392.215
2705747,1,3,1,70,1,52,40,2,,2,104,1,,3,1,,,,,,,,,,1,,2,,2,19,21,15,1,2,1551,6,52,52,168.651.556.067.957
2705747,1,5,1,70,1,4,40,1,,2,104,4,,9,4,,,,,,,,,,1,,2,,2,2,85,80,1,1,8050,6,52,52,168.651.556.067.957
2705760,1,4,1,70,1,2,45,1,,2,2,1,,5,4,,,,,,,,,,1,,1,360000,2,97,97,45,1,1,4521,6,52,52,178.996.811.687.645
2705763,1,2,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,6,52,52,152.051.473.364.653
2705766,1,3,1,70,1,104,48,1,,2,52,4,,1,4,,,,,,,,,,1,,2,,2,59,59,85,1,2,8512,6,52,52,218.867.651.830.679
2705766,1,4,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,58,,,1,2,,6,52,52,218.867.651.830.679
2705769,1,1,1,70,1,42,48,1,,2,104,4,,1,2,,,,,,,,,,1,,2,,2,19,79,18,1,2,1810,6,52,52,133.934.903.753.778
2705781,1,1,1,70,1,4,40,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,45,53,55,1,1,5521,6,70,70,104.913.221.123.104
2705784,1,2,1,70,1,46,40,1,,2,84,1,,4,2,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,6,70,70,1.048.828.559.741
2705799,1,2,1,70,1,28,50,1,,2,28,1,,5,8,,,,,,,,,,1,,2,,2,98,98,80,1,2,8060,6,50,50,172.863.745.602.784
2705803,1,1,1,70,1,52,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,58,39,11,1,2,1110,6,50,50,160.470.145.263.462
2705803,1,3,1,70,1,12,84,1,,2,12,1,,9,2,,,,,,,,,,1,,2,,2,39,39,11,1,1,1110,6,50,50,160.470.145.263.462
2705818,1,3,1,70,1,3,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,33,,,1,1,,6,23,23,136.262.629.372.413
2705822,1,1,1,70,1,4,48,3,,2,51,4,,1,1,,,,,,,,,,1,,2,,2,54,41,52,1,1,5211,6,23,23,119.552.762.318.798
2705824,1,2,1,70,1,8,48,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,98,98,60,1,1,6031,6,23,23,709.692.923.898.512
2705824,1,3,1,70,1,24,48,1,,2,51,1,,4,1,,,,,,,,,,1,,2,,2,59,59,85,1,2,8512,6,23,23,709.692.923.898.512
2705827,1,1,1,70,1,6,48,8,,2,104,8,,4,1,,,,,,,,,,1,,2,,2,60,60,1,1,1,121,6,23,23,163.463.638.957.666
2705832,1,1,1,70,1,20,48,1,,2,520,4,,1,2,,,,,,,,,,1,,2,,2,55,53,55,1,2,5529,6,23,23,270.085.056.488
2705846,1,2,1,70,1,1,48,1,,2,3,4,,1,1,,,,,,,,,,1,,2,,2,45,95,45,1,1,4521,6,23,23,125.876.275.556.994
2705846,1,3,1,70,1,3,48,1,,2,8,3,,1,4,,,,,,,,,,1,,2,,2,45,54,95,1,1,9500,6,23,23,125.876.275.556.994
2705848,1,2,1,70,1,4,48,1,,2,6,1,,2,2,,,,,,,,,,1,,2,,2,58,95,45,1,1,4521,6,23,23,165.675.612.307.784
2705858,1,6,1,70,1,4,20,4,,1,,,.,,,.,.,,,,,,,,,.,,,,57,,,1,1,,6,41,41,139.397.686.532.432
2705861,1,4,1,70,1,8,48,1,,2,8,1,,4,3,,,,,,,,,,1,,2,,2,6,45,52,1,1,5239,6,18,18,323.089.285.714.295
2705862,1,2,1,70,1,48,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,2,,6,18,18,795.374.029.186.531
2705872,1,3,1,70,1,8,48,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,93,93,45,1,1,4552,6,41,41,141.421.796.781.767
2705873,1,3,1,70,1,8,24,1,,2,16,1,,6,4,,,,,,,,,,1,,2,,2,44,39,74,1,1,7491,6,41,41,194.437.581.299.368
2705880,1,1,1,70,1,4,50,4,,2,4,4,,1,1,,,,,,,,,,1,,1,200000,2,41,52,52,1,1,5221,6,18,18,680.437.680.358.742
2705883,1,9,1,70,1,3,48,1,,2,3,8,,2,7,,,,,,,,,,1,,2,,2,87,62,1,1,1,121,6,18,18,426.083.529.249.701
2705888,1,2,1,70,1,2,40,1,,2,144,1,,4,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,6,41,41,14.695.025.332.534
2705900,1,1,1,70,1,12,40,1,,2,12,2,,9,1,,,,,,,,,,1,,1,2000000,2,21,21,65,1,1,6512,6,15,15,69.685.618.412.064
2705900,1,2,1,70,1,52,40,1,,2,52,4,,1,2,,,,,,,,,,1,,2,,2,33,95,36,1,2,3611,6,15,15,69.685.618.412.064
2705901,1,3,1,70,1,104,40,3,,2,104,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,6,15,15,808.689.935.793.574
2705911,1,3,1,70,1,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,95,,,1,1,,6,15,15,896.550.574.771.777
2705911,1,4,1,70,1,12,48,1,,2,12,1,,2,2,,,,,,,,,,1,,2,,2,95,95,45,1,1,4522,6,15,15,896.550.574.771.777
2705916,1,3,1,70,1,2,48,1,,2,2,1,,9,3,,,,,,,,,,1,,1,800000,2,39,39,80,1,1,8050,6,15,15,107.613.703.848.603
2705930,1,2,1,70,1,4,30,4,,2,96,4,,1,8,,,,,,,,,,1,,2,,2,41,77,15,1,1,1551,6,63,63,902.843.109.967.672
2705931,1,3,1,70,1,24,40,4,,2,24,4,,1,2,,,,,,,,,,1,,2,,2,41,41,52,1,2,5234,6,63,63,105.512.722.421.906
2705931,1,4,1,70,1,24,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,6,63,63,105.512.722.421.906
2705932,1,3,1,70,1,2,40,1,,2,48,4,,1,2,,,,,,,,,,1,,2,,2,39,41,50,1,1,5030,6,63,63,134.733.821.097.649
2705933,1,4,1,70,1,8,40,1,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,85,85,72,1,1,7250,6,63,63,140.043.751.958.195
2705938,1,2,1,70,1,16,54,1,,2,16,4,,9,1,,,,,,,,,,1,,2,,2,3,3,75,1,2,7514,6,41,41,118.692.276.373.855
2705940,1,2,1,70,1,4,48,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,59,59,85,1,1,8513,6,41,41,160.143.912.297.256
2705944,1,2,1,70,1,56,72,1,,2,56,3,,1,1,,,,,,,,,,1,,2,,2,45,54,95,1,2,9500,6,41,41,219.530.916.665.187
2705957,1,1,1,70,1,6,40,4,,2,24,4,,1,7,,,,,,,,,,1,,2,,2,99,99,93,1,1,9309,6,27,27,247.686.882.933.719
2705962,1,3,1,70,1,31,42,2,,2,36,2,,9,1,,,,,,,,,,1,,2,,2,58,58,75,1,2,7522,6,27,27,247.686.882.933.719
2705963,1,5,1,70,1,5,40,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5219,6,27,27,247.686.882.933.719
2705965,1,5,1,70,1,4,25,1,,2,1,4,,1,1,,,,,,,,,,1,,1,50000,2,45,57,93,1,1,9302,6,27,27,980.595.647.136.972
2705967,1,1,1,70,1,104,48,1,,2,104,1,,4,2,,,,,,,,,,1,,2,,2,3,77,15,1,2,1511,6,27,27,247.686.882.933.719
2705969,1,5,1,70,1,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,6,27,27,848.624.981.345.304
2705970,1,2,1,70,1,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,2,,6,27,27,247.686.882.933.719
2705971,1,3,1,70,1,20,24,1,,2,20,1,,2,1,,,,,,,,,,1,,2,,2,53,45,52,1,2,5211,6,27,27,247.686.882.933.719
2705972,1,5,1,70,1,4,48,4,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,6,27,27,535.389.203.958.167
2705980,1,2,1,70,1,3,40,1,,2,4,1,,6,1,,,,,,,,,,1,,1,60000,2,53,17,92,1,1,9249,6,66,66,229.503.884.935.998
2705980,1,4,1,70,1,24,48,1,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,45,33,52,1,2,5211,6,66,66,229.503.884.935.998
2705982,1,2,1,70,1,4,40,2,,2,4,1,,9,2,,,,,,,,,,1,,2,,2,32,32,75,1,1,7512,6,66,66,227.242.773.062.185
2705983,1,2,1,70,1,25,24,2,,2,25,1,,5,1,,,,,,,,,,1,,2,,2,39,57,71,1,2,7130,6,66,66,165.594.695.427.415
2705983,1,3,1,70,1,25,24,2,,2,25,1,,5,1,,,,,,,,,,1,,2,,2,33,59,71,1,2,7130,6,66,66,165.594.695.427.415
2705995,1,3,1,70,1,2,40,1,,2,22,1,,9,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,6,66,66,629.150.526.608.228
2705999,1,1,1,70,1,52,70,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,59,59,74,1,2,7499,6,66,66,19.855.889.461.278
2706001,1,1,1,70,1,52,60,1,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,58,58,75,1,2,7522,6,66,66,73.797.230.757.219
2706008,1,3,1,70,1,2,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,44,,,1,1,,6,66,66,937.996.040.325.869
2706011,1,2,1,70,1,12,40,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,6,20,20,147.077.788.369.152
2706023,1,2,1,70,1,40,48,1,,2,58,1,,9,4,,,,,,,,,,1,,2,,2,44,21,66,1,2,6601,6,17,17,20.312.130.518.357
2706026,1,2,1,70,1,36,48,2,,2,2,1,,9,1,,,1,,,,,,,,,1,1700000,2,13,13,80,1,2,8050,6,17,17,141.365.483.867.846
2706033,1,3,1,70,1,208,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,38,,,1,2,,6,17,17,186.807.606.944.676
2706033,1,4,1,70,1,156,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,38,,,1,2,,6,17,17,186.807.606.944.676
2706041,1,2,1,70,1,1,48,1,,2,2,1,,9,1,,,1,,,,,,,,,1,535600,2,45,44,64,1,1,6421,6,17,17,245.222.223.306.936
2706043,1,4,1,70,1,24,48,1,,2,156,1,,9,1,,,,,,,,,,1,,2,,2,45,59,92,1,2,9241,6,17,17,162.509.780.918.896
2706054,1,1,1,70,1,96,48,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,53,41,52,1,2,5211,6,47,47,116.956.202.923.266
2706069,1,3,1,70,1,8,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,2,40,52,1,1,5231,6,47,47,848.115.042.922.694
2706071,1,3,1,70,1,36,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,21,,,1,2,,6,47,47,142.220.756.462.803
2706072,1,3,1,70,1,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,16,,,1,1,,6,47,47,119.199.211.300.311
2706074,1,4,1,70,1,4,48,3,,2,30,1,,6,1,,,,,,,,,,1,,2,,1,98,98,85,1,1,8532,6,47,47,169.908.931.108.158
2706080,1,2,1,70,1,4,48,4,,2,4,1,,3,1,,,,,,,,,,1,,1,98,2,95,95,36,1,1,3611,6,19,19,104.757.984.610.189
2706083,1,1,1,70,1,24,48,4,,2,24,4,,5,2,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,6,19,19,102.020.653.686.098
2706086,1,4,1,70,1,52,48,1,,2,52,1,,4,2,,,,,,,,,,1,,2,,2,45,53,55,1,2,5521,6,19,19,115.862.236.379.237
2706087,1,1,1,70,1,52,48,1,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,59,98,85,1,2,8512,6,19,19,117.198.551.885.103
2706091,1,2,1,70,1,24,48,1,,2,104,1,,9,7,,,,,,,,,,1,,2,,2,3,3,28,1,2,2892,6,19,19,756.443.745.770.833
2706095,1,3,1,70,1,1,48,1,,2,5,1,,2,1,,,,,,,,,,1,,2,,2,79,45,52,1,1,5233,6,8,8,575.197.220.539.057
2706099,1,2,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,57,,,1,2,,6,19,19,106.833.517.114.943
2706105,1,5,1,70,1,16,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,58,,,1,2,,6,19,19,116.307.068.926.219
2706120,1,2,1,70,1,8,60,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,6,63,63,233.358.393.031.661
2706120,1,6,1,70,1,20,60,2,,2,20,3,,1,1,,,,,,,,,,1,,2,,2,55,55,95,1,2,9500,6,63,63,233.358.393.031.661
2706131,1,2,1,70,1,24,48,2,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,13,13,80,1,2,8043,6,63,63,229.195.612.732.034
2706136,1,4,1,70,1,12,45,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,6,63,63,155.712.289.158.453
2706137,1,2,1,70,1,4,45,1,,2,32,1,,3,1,,,,,,,,,,1,,2,,2,39,92,74,1,1,7430,6,63,63,808.746.445.839.404
2706138,1,2,1,70,1,16,45,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,37,33,40,1,2,4020,6,63,63,149.419.434.876.202
2706142,1,2,1,70,1,5,45,1,,2,6,1,,9,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5234,6,63,63,98.929.269.165.759
2706142,1,3,1,70,1,12,45,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,45,45,50,1,1,5051,6,63,63,98.929.269.165.759
2706151,1,3,1,70,1,6,48,1,,2,24,1,,4,2,,,,,,,,,,1,,2,,2,39,81,36,1,1,3611,6,68,68,505.460.704.975.382
2706160,1,2,1,70,1,1,20,4,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,1,,6,68,68,368.893.072.425.564
2706162,1,1,1,70,1,20,70,5,,2,20,5,,6,1,,,,,,,,,,1,,2,,2,80,21,19,1,2,1929,6,68,68,443.326.347.717.156
2706169,1,2,1,70,1,4,48,4,,2,4,4,,1,1,,,,,,,,,,1,,1,50000,2,54,54,85,1,1,8532,6,68,68,499.697.056.166.413
2706172,1,1,1,70,1,12,48,1,,2,14,1,,6,1,,,,,,,,,,1,,2,,2,45,55,45,1,1,4521,6,76,76,940.059.963.843.618
2706173,1,1,1,70,1,24,48,1,,2,24,1,,8,2,,,,,,,,,1,,RENTA,2,,2,98,37,64,1,2,6412,6,76,76,958.405.955.360.846
2706174,1,1,1,70,1,52,48,4,,2,52,4,,1,2,,,,,,,,,,1,,2,,2,45,98,60,1,2,6022,6,76,76,929.819.257.122.219
2706181,1,3,1,70,1,6,48,1,,2,24,1,,7,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5211,6,76,76,1.051.395.176.174
2706189,1,3,1,70,1,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,2,,6,76,76,984.958.027.226.286
2706194,1,1,1,70,1,4,48,1,,2,61,1,,9,1,,,,,,,,,,1,,2,,2,59,59,85,1,1,8511,6,73,73,321.679.912.133.993
