DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,AREA,MES,DPTO,fex_c_2011
2705284,1,1,1,95,1,,1,1,,1150000,380000,2,2,,,,,,,,,,,,,73,6,73,270.400.597.279.603
2705284,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,270.400.597.279.603
2705284,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,270.400.597.279.603
2705285,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,199.952.017.376.613
2705285,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,199.952.017.376.613
2705285,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,199.952.017.376.613
2705285,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,199.952.017.376.613
2705285,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,199.952.017.376.613
2705287,1,1,1,95,2,,,,,,,,1,2,2,,,,,2300000,2,1,2,,2,73,6,73,212.043.362.087.083
2705288,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,190.441.553.229.731
2705289,1,1,1,95,2,,,,,,,,1,2,1,,300000,,,,2,2,2,,2,73,6,73,247.339.908.226.677
2705289,1,2,1,95,2,,,,,,,,1,2,1,,110000,,,,2,2,2,,2,73,6,73,247.339.908.226.677
2705289,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,247.339.908.226.677
2705290,1,1,1,95,1,,2,1,,3000000,,2,2,,,,,,,,,,,,,73,6,73,239.225.052.209.836
2705290,1,2,1,95,1,,2,1,,900000,,2,1,2,2,,,,,6000000,2,1,2,,2,73,6,73,239.225.052.209.836
2705290,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,239.225.052.209.836
2705291,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,73,6,73,207.358.634.153.208
2705291,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,73,6,73,207.358.634.153.208
2705292,1,1,1,95,2,,,,,,,,1,2,1,,210000,,,,2,2,2,,2,73,6,73,185.717.807.327.964
2705292,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,185.717.807.327.964
2705292,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,185.717.807.327.964
2705292,1,5,1,95,1,,1,1,,535600,400000,2,2,,,,,,,,,,,,,73,6,73,185.717.807.327.964
2705293,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,20.650.599.173.062
2705293,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,20.650.599.173.062
2705294,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,245.796.123.482.586
2705295,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,73,6,73,190.441.553.229.731
2705296,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,256.060.732.681.862
2705296,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,256.060.732.681.862
2705297,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,245.796.123.482.586
2705298,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,245.796.123.482.586
2705299,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,245.796.123.482.586
2705301,1,1,1,95,2,,,,,,,,1,2,2,,,,,10000000,2,1,2,,2,73,6,73,258.554.356.416.918
2705302,1,1,1,95,1,,2,1,,1400000,,2,2,,,,,,,,,,,,,73,6,73,214.620.578.412.819
2705303,1,1,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,73,6,73,218.517.236.791.456
2705303,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,218.517.236.791.456
2705304,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,190.441.553.229.731
2705306,1,1,1,95,1,,2,1,,850000,,2,2,,,,,,,,,,,,,73,6,73,259.507.688.348.929
2705306,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,259.507.688.348.929
2705306,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,259.507.688.348.929
2705308,1,1,1,95,1,,2,1,,3000000,,2,2,,,,,,,,,,,,,73,6,73,199.509.471.843.941
2705308,1,2,1,95,1,,2,1,,950000,,2,2,,,,,,,,,,,,,73,6,73,199.509.471.843.941
2705309,1,1,1,95,1,,1,1,,1600000,200000,2,1,2,2,,,250000,,,1,2,2,,2,73,6,73,240.824.951.840.563
2705309,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,240.824.951.840.563
2705309,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,240.824.951.840.563
2705309,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,240.824.951.840.563
2705346,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,150.372.062.986.118
2705347,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,23,6,23,986.926.663.346.275
2705347,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,986.926.663.346.275
2705347,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,986.926.663.346.275
2705349,1,1,1,95,2,,,,,,,,1,2,2,,,,,5400000,2,1,2,,2,23,6,23,144.226.340.786.645
2705349,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,23,6,23,144.226.340.786.645
2705350,1,1,1,95,1,,1,2,,,130000,2,1,2,2,,,,,2400000,2,1,2,,2,23,6,23,138.423.924.549.924
2705350,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,138.423.924.549.924
2705350,1,3,1,95,2,,,,,,,,1,1,2,,,,720000,,2,2,2,,2,23,6,23,138.423.924.549.924
2705351,1,1,1,95,1,,1,2,,,700000,2,2,,,,,,,,,,,,,23,6,23,121.556.968.137.092
2705352,1,1,1,95,1,,1,1,,535600,250000,2,2,,,,,,,,,,,,,23,6,23,106.349.608.505.343
2705352,1,2,1,95,1,,1,2,,,500000,2,2,,,,,,,,,,,,,23,6,23,106.349.608.505.343
2705352,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,106.349.608.505.343
2705353,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,145.942.537.898.523
2705353,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,145.942.537.898.523
2705353,1,3,1,95,2,,,,,,,,1,1,2,,,,140000,,2,2,2,,2,23,6,23,145.942.537.898.523
2705353,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,145.942.537.898.523
2705353,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,145.942.537.898.523
2705353,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,145.942.537.898.523
2705355,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,125.876.275.556.994
2705355,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,125.876.275.556.994
2705355,1,3,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,23,6,23,125.876.275.556.994
2705355,1,4,1,95,2,,,,,,,,1,2,2,2400000,,,,,2,2,1,,2,23,6,23,125.876.275.556.994
2705356,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,265.696.137.559.686
2705356,1,2,1,95,2,,,,,,,,1,1,2,,,,440000,,2,2,2,,2,23,6,23,265.696.137.559.686
2705357,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,23,6,23,143.006.239.658.231
2705357,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,23,6,23,143.006.239.658.231
2705393,1,1,1,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,68,6,68,487.725.314.399.999
2705393,1,2,1,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,68,6,68,487.725.314.399.999
2705393,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,487.725.314.399.999
2705394,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,68,6,68,475.831.683.241.686
2705394,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,475.831.683.241.686
2705394,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,68,6,68,475.831.683.241.686
2705395,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,857.243.004.355.452
2705395,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,857.243.004.355.452
2705395,1,3,1,95,2,,,,,,,,1,2,2,,,,,100000,2,1,2,,2,68,6,68,857.243.004.355.452
2705395,1,4,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,68,6,68,857.243.004.355.452
2705395,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,857.243.004.355.452
2705396,1,1,1,95,1,,2,1,,670000,,2,2,,,,,,,,,,,,,68,6,68,719.332.061.429.692
2705396,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,719.332.061.429.692
2705396,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,719.332.061.429.692
2705396,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,719.332.061.429.692
2705397,1,1,1,95,1,,2,1,,3600000,,2,2,,,,,,,,,,,,,68,6,68,548.534.703.616.548
2705397,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,548.534.703.616.548
2705398,1,1,1,95,1,,2,1,,690000,,2,2,,,,,,,,,,,,,68,6,68,894.643.169.792.908
2705398,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,6,68,894.643.169.792.908
2705398,1,5,1,95,1,,1,2,,,450000,2,2,,,,,,,,,,,,,68,6,68,894.643.169.792.908
2705399,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,219.435.003.422.465
2705399,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,219.435.003.422.465
2705400,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,9400000,1,17,6,17,141.718.568.168.876
2705400,1,2,1,95,1,,1,2,,,700000,2,2,,,,,,,,,,,,,17,6,17,141.718.568.168.876
2705400,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,141.718.568.168.876
2705401,1,1,1,95,1,,1,2,,,300000,2,1,2,2,,,,,3600000,2,1,2,,2,17,6,17,160.849.050.087.716
2705403,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,140.693.904.523.827
2705403,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,140.693.904.523.827
2705403,1,3,1,95,2,,,,,,,,1,2,2,,,,,1400000,2,1,2,,2,17,6,17,140.693.904.523.827
2705403,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,140.693.904.523.827
2705403,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,140.693.904.523.827
2705404,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,200000,1,17,6,17,217.221.082.666.297
2705404,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,217.221.082.666.297
2705406,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,173.025.662.039.627
2705406,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,173.025.662.039.627
2705406,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,173.025.662.039.627
2705406,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,173.025.662.039.627
2705407,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,17,6,17,178.583.684.273.736
2705407,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,178.583.684.273.736
2705409,1,1,1,95,1,,1,2,,,260000,2,2,,,,,,,,,,,,,17,6,17,164.086.545.406.261
2705409,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,164.086.545.406.261
2705409,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,164.086.545.406.261
2705409,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,164.086.545.406.261
2705410,1,1,1,95,1,,1,2,,,350000,2,1,2,2,,,,,6000000,2,1,2,,2,17,6,17,20.312.130.518.357
2705410,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,20.312.130.518.357
2705410,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,20.312.130.518.357
2705412,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,165.249.281.512.605
2705412,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,165.249.281.512.605
2705412,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,165.249.281.512.605
2705413,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,271.009.443.191.408
2705413,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,271.009.443.191.408
2705414,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,139.134.896.115.406
2705414,1,2,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,17,6,17,139.134.896.115.406
2705415,1,1,1,95,1,,1,2,,,242000,2,2,,,,,,,,,,,,,17,6,17,167.903.149.438.096
2705415,1,2,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,17,6,17,167.903.149.438.096
2705416,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,17,6,17,167.550.065.137.065
2705416,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,167.550.065.137.065
2705416,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,167.550.065.137.065
2705417,1,1,1,95,1,,1,2,,,200000,2,1,2,2,,,,,1200000,2,1,2,,2,17,6,17,269.846.707.085.064
2705417,1,2,1,95,2,,,,,,,,1,2,2,,,,,480000,2,1,2,,2,17,6,17,269.846.707.085.064
2705417,1,3,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,17,6,17,269.846.707.085.064
2705418,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,185.146.876.113.496
2705419,1,1,1,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,17,6,17,189.635.957.618.838
2705420,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,162.665.609.459.135
2705420,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,162.665.609.459.135
2705421,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,20.312.130.518.357
2705421,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,20.312.130.518.357
2705421,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,20.312.130.518.357
2705422,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,147.257.096.363.587
2705422,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,17,6,17,147.257.096.363.587
2705422,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,147.257.096.363.587
2705422,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,147.257.096.363.587
2705423,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,228.908.525.068.042
2705423,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,228.908.525.068.042
2705423,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,228.908.525.068.042
2705424,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,17,6,17,167.154.690.964.478
2705424,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,167.154.690.964.478
2705426,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,17,6,17,173.303.605.171.512
2705426,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,6,17,173.303.605.171.512
2705446,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,230.528.481.852.292
2705446,1,2,1,95,2,,,,,,,,1,2,1,,110000,,,,2,2,2,,2,73,6,73,230.528.481.852.292
2705447,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,3000000,1,73,6,73,269.772.297.548.205
2705447,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,269.772.297.548.205
2705447,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,269.772.297.548.205
2705447,1,5,1,95,1,,2,1,,535600,,2,1,2,2,,,,,700000,2,1,2,,2,73,6,73,269.772.297.548.205
2705448,1,1,1,95,2,,,,,,,,1,2,2,,,,,250000,2,1,2,,2,73,6,73,215.046.027.026.748
2705448,1,2,1,95,2,,,,,,,,1,1,2,,,,240000,5200000,2,1,2,,2,73,6,73,215.046.027.026.748
2705448,1,4,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,73,6,73,215.046.027.026.748
2705450,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,73,6,73,207.358.634.153.208
2705450,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,207.358.634.153.208
2705451,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,248.192.550.649.265
2705451,1,2,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,73,6,73,248.192.550.649.265
2705451,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,248.192.550.649.265
2705452,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,245.796.123.482.586
2705453,1,1,1,95,2,,,,,,,,1,2,1,,150000,,,,2,2,2,,2,73,6,73,204.882.107.336.895
2705453,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,204.882.107.336.895
2705453,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,204.882.107.336.895
2705453,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,204.882.107.336.895
2705454,1,1,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,73,6,73,207.358.634.153.208
2705454,1,2,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,73,6,73,207.358.634.153.208
2705455,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,258.554.356.416.918
2705456,1,1,1,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,73,6,73,192.348.217.093.753
2705456,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,192.348.217.093.753
2705456,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,192.348.217.093.753
2705456,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,192.348.217.093.753
2705456,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,192.348.217.093.753
2705457,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,256.930.472.023.193
2705457,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,256.930.472.023.193
2705457,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,256.930.472.023.193
2705458,1,1,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,,2,73,6,73,207.358.634.153.208
2705458,1,2,1,95,2,,,,,,,,1,2,2,,,,,100000,2,1,2,,2,73,6,73,207.358.634.153.208
2705459,1,1,1,95,2,,,,,,,,1,2,2,,,,,350000,2,1,2,,2,73,6,73,24.344.324.984.804
2705459,1,2,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,73,6,73,24.344.324.984.804
2705460,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,301.685.031.660.885
2705460,1,2,1,95,2,,,,,,,,1,1,2,,,,1500000,,2,2,2,,2,73,6,73,301.685.031.660.885
2705461,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,255.454.494.908.876
2705461,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,73,6,73,255.454.494.908.876
2705462,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,267.195.081.222.469
2705462,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,267.195.081.222.469
2705462,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,267.195.081.222.469
2705462,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,267.195.081.222.469
2705463,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,261.860.561.983.475
2705463,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,261.860.561.983.475
2705464,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,230.528.481.852.292
2705464,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,230.528.481.852.292
2705465,1,1,1,95,2,,,,,,,,1,1,2,3840000,,,600000,,2,9,1,,2,73,6,73,264.018.784.302.645
2705466,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,313.706.075.552.304
2705466,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,313.706.075.552.304
2705466,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,313.706.075.552.304
2705466,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,6,73,313.706.075.552.304
2705486,1,1,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,66,6,66,250.775.597.448.349
2705486,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,250.775.597.448.349
2705486,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,250.775.597.448.349
2705487,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,182.027.365.640.188
2705487,1,2,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,66,6,66,182.027.365.640.188
2705487,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,182.027.365.640.188
2705487,1,4,1,95,2,,,,,,,,1,2,2,,,,,750000,2,1,2,,2,66,6,66,182.027.365.640.188
2705487,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,182.027.365.640.188
2705488,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,200.943.703.464.729
2705491,1,1,1,95,1,,1,2,,,1000000,2,1,2,2,,,,,5800000,2,1,2,,2,66,6,66,17.119.088.797.222
2705491,1,2,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,66,6,66,17.119.088.797.222
2705491,1,3,1,95,2,,,,,,,,1,2,2,4200000,,,,,2,2,1,,2,66,6,66,17.119.088.797.222
2705492,1,1,1,95,2,,,,,,,,1,2,2,,,,,4200000,2,1,2,,2,66,6,66,183.141.716.178.541
2705493,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,66,6,66,175.987.868.536.281
2705493,1,2,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,66,6,66,175.987.868.536.281
2705493,1,3,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,66,6,66,175.987.868.536.281
2705493,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,175.987.868.536.281
2705495,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,66,6,66,207.290.189.324.705
2705495,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,207.290.189.324.705
2705496,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,192.665.519.869.275
2705496,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,192.665.519.869.275
2705497,1,1,1,95,2,,,,,,,,1,2,2,4500000,,,,,2,2,1,,2,66,6,66,200.448.376.684.621
2705497,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,66,6,66,200.448.376.684.621
2705498,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,200.943.703.464.729
2705499,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,66,6,66,173.263.661.821.994
2705499,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,173.263.661.821.994
2705499,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,173.263.661.821.994
2705499,1,4,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,66,6,66,173.263.661.821.994
2705499,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,173.263.661.821.994
2705499,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,173.263.661.821.994
2705501,1,1,1,95,2,,,,,,,,1,2,2,,,,,2000000,2,1,2,,2,66,6,66,195.393.078.343.293
2705503,1,1,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,66,6,66,197.165.318.234.636
2705503,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,197.165.318.234.636
2705504,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,180.261.580.546.483
2705504,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,180.261.580.546.483
2705506,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,66,6,66,179.766.253.766.375
2705506,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,179.766.253.766.375
2705506,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,179.766.253.766.375
2705507,1,1,1,95,2,,,,,,,,1,1,2,,,,960000,,2,2,2,,2,66,6,66,202.153.988.582.467
2705507,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,202.153.988.582.467
2705507,1,5,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,66,6,66,202.153.988.582.467
2705508,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,66,6,66,207.290.189.324.705
2705508,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,207.290.189.324.705
2705509,1,1,1,95,1,,2,1,,1100000,,2,1,2,2,,,500000,,,1,2,2,,2,66,6,66,198.063.567.832.671
2705509,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,198.063.567.832.671
2705511,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,223.464.387.832.091
2705511,1,2,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,66,6,66,223.464.387.832.091
2705511,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,223.464.387.832.091
2705514,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,198.063.567.832.671
2705514,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,66,6,66,198.063.567.832.671
2705516,1,1,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,66,6,66,207.290.189.324.705
2705516,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,6,66,207.290.189.324.705
