Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3332388;1;4;1;80;73;1;4;8; ;2; ;2; ; ; ; ;9;2;1;11;73;253,173963280619
3332389;1;1;1;80;73;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;73;205,67155197142
3332390;1;4;1;80;73;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;73;172,212214479005
3332392;1;1;1;80;73;1;3;5; ;3; ;2; ; ; ; ;10;2;1;11;73;194,053457539561
3332392;1;2;1;80;73;1;4;5; ;3; ;2; ; ; ; ;8;2;1;11;73;194,053457539561
3332392;1;3;1;80;73;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;73;194,053457539561
3332392;1;4;1;80;73;1;4;4; ;2; ;2; ; ; ; ;8;2;1;11;73;194,053457539561
3332393;1;1;1;80;73;1;2;6; ;2; ;2; ; ; ; ;6;2;1;11;73;221,5952399656
3332394;1;2;1;80;73;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;73;233,069155361424
3332394;1;3;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;73;233,069155361424
3332396;1;2;1;80;73;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;73;199,201087250293
3332398;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;73;221,756975572855
3332399;1;1;1;80;73;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;73;292,174248420444
3332401;1;2;1;80;73;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;73;372,667748715338
3332402;1;2;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;331,960137940353
3332406;1;4;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;73;225,707212747946
3332407;1;3;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;11;73;233,960633253775
3332410;1;1;1;80;73;1;3;5; ;3; ;2; ; ; ; ;10;2;1;11;73;208,345985648472
3332411;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;11;2;1;11;17;156,120614440727
3332411;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;156,120614440727
3332412;1;2;1;80;17;1;4;6; ;2; ;2; ; ; ; ;11;2;1;11;17;178,895104995889
