Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
3337320;1;3;2;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;1;01;73;11;73;277,573661779061
3337321;1;2;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;73;11;73;242,390886389949
3337322;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;1;01;73;11;73;306,507225942305
3337323;1;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;2;2;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;4;1;2;1;2;1;2;1;1;1;2;3;1;01;73;11;73;225,707212747946
3337324;1;4;3;1;1;1;1;1;4;1; ; ;98;700000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;2;1;4;1;2;1;1;1;2;3;2;01;73;11;73;130,252461469301
3337325;1;2;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;2;1;2;2;1;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;73;11;73;221,027233287759
3337326;1;3;2;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;1;1;4;1;2;1;4;1;1;1;1;1;2;3;2;01;73;11;73;301,742376204255
3337327;1;3;2;1;1;1;1;6; ;1; ; ;95000000;500000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;73;11;73;246,087425605303
3337328;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;1;1;4;1;2;1;4;1;1;1;1;1;2;3;2;01;73;11;73;275,397986313856
3337329;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;2;01;73;11;73;225,707212747946
3337330;1;3;1;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;2;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;2;01;73;11;73;221,5952399656
3337331;1;3;2;1;1;1;1;1;3;1; ; ;28000000;300000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;68;11;68;1172,60096365797
3337332;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;1;01;68;11;68;972,491790387073
3337333;1;3;1;1;1;1;1;1;3;1; ; ;98;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;1;3;1;01;68;11;68;1490,64350039938
3337334;1;4;3;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;4;2;2; ;6;1;2;1;4;1;1;1;1;1;1;3;1;01;68;11;68;1165,93869684999
3337335;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;1;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;68;11;68;1159,10480631132
3337336;1;3;1;1;1;1;1;1;3;1; ; ;10000000;200000; ;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;1;3;1;01;68;11;68;1520,23189184266
3337337;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;2;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;1;3;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;455,109097666767
3337338;1;3;1;1;1;1;1;1;3;3; ; ; ; ;572000;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;506,743963947555
3337339;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;497,81481521563
3337340;1;2;1;1;1;1;1;3;3;3; ; ; ; ;575000;2;2;1;2;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;506,743963947555
3337341;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;391,800636301827
3337342;1;3;1;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;428,458027243302
3337343;1;3;2;1;1;1;1;3;3;1; ; ;120000000;700000; ;1;1;1;2;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;575,167103504046
3337344;1;3;2;1;1;1;1;1;3;4; ; ; ;700000; ;2;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;321,885966616134
3337345;1;3;1;1;1;1;1;3;3;1; ; ;90000000;550000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;521,254273710367
3337346;1;3;2;1;1;1;1;1;3;1; ; ;110000000;550000; ;2;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;11;68;455,109097666767
3337347;1;6;4;1;1;1;1;1;3;1; ; ;60000000;450000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;1;1;4;1;1;1;1;1;2;3;1;01;68;11;68;708,186386323804
3337348;1;4;3;1;2;1;1;1;3;3; ; ; ; ;800000;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;3;4;1;1;1;1;1;3;3;1;01;68;11;68;771,028364849407
3337348;2;1;1;1;2;1;1;1;3;3; ; ; ; ;160000;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;2;1;3;4;1;1;1;1;1;3;3;1;01;68;11;68;771,028364849407
3337410;1;2;1;1;1;1;1;1;1;3; ; ; ; ;380000;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;6;1;2;1;1;1;3;3;1;01;52;11;52;202,039147661804
3337411;1;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;4;1;2;1;2;1;1;1;2;2;1;01;52;11;52;161,480240138541
3337413;1;2;1;1;1;1;1;1;1;3; ; ; ; ;400000;2;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;3;2;01;52;11;52;135,661339390318
3337415;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;1;1;1;2;1;1;4;2;2; ;5;1;1;1;2;1;2;1;1;1;2;3;1;01;52;11;52;249,814368342875
3337417;1;4;1;1;1;1;1;1;4;1; ; ;90000000;500000; ;1;1;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;322,960480277081
3337418;1;4;1;1;1;1;1;1;4;1; ; ;110000000;550000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;322,960480277081
3337419;1;5;3;1;1;1;1;1;4;3; ; ; ; ;98;1;1;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;2;2;2; ;5;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;704,880987654328
3337420;1;5;2;1;1;1;1;1;4;2; ;1060000;125000000;600000; ;2;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;374,598281773526
3337421;1;5;2;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;2;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;410,637328304064
3337422;1;4;1;1;1;1;1;1;4;2; ;98;11000000;600000; ;2;1;1;2;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;322,960480277081
3337423;1;4;2;1;1;1;1;1;4;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;1;01;52;11;52;322,320644152065
3337424;1;4;2;1;1;1;1;1;4;1; ; ;200000000;700000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;227,760038662171
3337425;1;4;3;1;1;1;1;1;4;1; ; ;120000000;600000; ;2;1;1;1;2;1;2;2;2;1;1;2;1;1;1;2;1;1;1;2;2;1;4;2;1;3;4;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;412,153456701588
3337426;1;3;2;1;1;1;1;1;4;3; ; ; ; ;560000;2;1;1;2;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;143,273366547115
3337426;2;1;1;1;1;1;1;6; ;3; ; ; ; ;150000;2;1;1;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;2;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;143,273366547115
3337427;1;4;3;1;1;1;1;1;4;2; ;175000;18000000;700000; ;2;1;1;2;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;147,189249897325
3337428;1;5;2;1;1;1;1;6; ;1; ; ;200000000;700000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;199,41569527903
3337429;1;6;3;1;1;1;1;1;4;1; ; ;98;350000; ;2;1;1;2;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;113,455919432161
3337430;1;6;1;1;1;1;1;1;4;1; ; ;80000000;100000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;128,195926207202
3337431;1;8;3;1;1;1;1;1;4;1; ; ;300000000;650000; ;1;1;1;2;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;138,620937818038
3337432;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;1;1;1;2;3;1;01;52;11;52;275,080170750162
3337433;1;4;2;1;1;1;1;1;4;1; ; ;70000000;300000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;11;52;146,844415199916
3337435;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;52;11;52;146,844415199916
3337436;1;4;3;1;1;1;1;1;4;1; ; ;98;98; ;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;1;1;1;2;3;1;01;52;11;52;142,529348585682
3337438;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;11;52;94,4625957420382
3337439;1;3;2;1;1;1;1;1;4;1; ; ;98;300000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;2; ;2;2; ;3;1;1;1;4;1;2;1;1;1;2;3;1;01;52;11;52;88,1101234567911
3337440;1;5;2;1;1;1;1;1;4;1; ; ;160000000;600000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;1;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;11;52;242,051028903387
3337441;1;5;2;1;1;1;1;1;4;1; ; ;90000000;400000; ;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;5;1;2;1;1;1;2;3;1;01;52;11;52;161,480240138541
3337442;1;3;2;1;1;1;1;1;1;1; ; ;80000000;350000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;11;52;128,195926207202
3337443;1;3;3;1;2;1;1;4;4;3; ; ; ; ;300000;2;2;1;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;1;2;1;1;2;2;2; ;5;1;4;1;4;1;2;1;1;1;3;3;1;01;52;11;52;280,360277686757
3337444;1;1;1;1;2;1;1;6; ;3; ; ; ; ;130000;2;2;1;1;2;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;2;1;4;1;4;1;2;1;1;1;3;3;1;01;52;11;52;157,90919148574
3337445;1;5;4;1;1;1;1;1;4;1; ; ;130000000;600000; ;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;180,153645766155
3337446;1;2;2;1;1;1;1;5;4;3; ; ; ; ;300000;2;1;1;2;2;1;2;2;2;2;1;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;2;3;3;1;2;1;1;1;3;3;1;01;52;11;52;139,379002016799
3337447;1;4;3;1;1;1;1;1;4;2; ;190000;60000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;5;2;2; ;7;1;1;1;4;1;2;1;1;1;2;3;1;01;52;11;52;172,999461993083
3337448;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;1;1;1;2;1;2;2;2; ;2;1;1;1;3;1;2;1;1;1;3;3;2;01;52;11;52;194,893652541196
3337449;1;3;2;1;1;1;1;1;4;1; ; ;50000000;200000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;2;1;1;1;2;3;1;01;52;11;52;94,4625957420382
3337450;1;3;2;1;1;1;1;1;4;1; ; ;98;400000; ;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;2;3;1;01;52;11;52;120,705596389185
3337451;1;4;3;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;3;2;2; ;5;1;2;1;4;1;2;1;1;1;2;3;1;01;52;11;52;248,110126330192
3337452;1;4;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;2;2;1;2;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;50;11;50;210,978962811007
3337453;1;4;1;1;1;1;1;1;3;1; ; ;70000000;350000; ;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;50;11;50;194,750235808569
3337454;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;1;1;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;50;11;50;203,279745632382
3337455;1;3;2;1;1;1;1;1;3;1; ; ;80000000;600000; ;2;2;1;2;2;1;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;11;50;161,563499058464
3337456;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;50;11;50;185,898258606602
3337457;1;4;3;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;50;11;50;165,296324999792
3337458;1;2;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;50;11;50;216,604856324317
3337459;1;4;1;1;1;1;1;1;3;1; ; ;100000000;800000; ;2;2;1;1;1;2;2;2;1;1;2;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;11;50;216,182462060567
3337460;1;1;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;3;1;2;1;2;1;1;1;1;1;1;3;1;01;50;11;50;209,381440536117
3337461;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;2;1;2;2;1;3;2;2; ;6;1;1;1;2;1;1;1;1;1;1;3;2;01;50;11;50;128,037633019168
3337462;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;2;3;2;01;50;11;50;221,861762700552
3337463;1;1;1;1;2;1;1;1;3;1; ; ;60000000;250000; ;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;50;11;50;180,051140103234
3337463;2;1;1;1;2;1;1;1;3;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2; ;4;2;2;1;2;1;1;1;1;1;2;3;1;01;50;11;50;180,051140103234
3337463;3;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;3;2;1;2;1;1;1;1;1;2;3;1;01;50;11;50;180,051140103234
3337464;1;2;1;1;1;1;1;1;3;3; ; ; ; ;460000;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;2;01;50;11;50;187,120004653293
3337465;1;2;1;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;2;01;50;11;50;225,541181515205
3337466;1;4;2;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;6;1;01;50;11;50;223,881679239192
3337467;1;5;4;1;1;1;1;1;3;3; ; ; ; ;750000;1;2;1;2;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;4;2;2; ;6;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;175,379773106397
3337468;1;5;4;1;1;1;1;1;3;1; ; ;180000000;1200000; ;2;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;209,911866279087
3337469;1;3;1;1;1;1;1;1;3;1; ; ;98;98; ;2;2;1;2;2;1;1;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;161,563499058464
3337470;1;4;1;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;2;1;2;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;164,568357757063
3337471;1;5;1;1;1;1;1;1;3;1; ; ;180000000;1000000; ;1;2;1;1;2;1;1;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;156,462325211363
3337472;1;4;3;1;1;1;1;1;3;1; ; ;180000000;1200000; ;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;246,143115122016
3337473;1;5;4;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;1;1;1;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;196,903418611916
3337474;1;5;4;1;1;1;1;1;3;1; ; ;200000000;1200000; ;2;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;213,363193738987
3337475;1;4;3;1;1;1;1;1;3;2; ;260000;200000000;1000000; ;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;1;01;50;11;50;253,842332300641
3337487;1;1;1;1;2;1;1;2;4;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;3;1;2;1;2;1;1;1;1;2;1;01;66;11;66;224,10099477761
3337488;1;3;2;1;1;1;1;1;3;3; ; ; ; ;270000;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;66;11;66;368,855956753513
3337489;1;4;2;1;1;1;1;1;3;3; ; ; ; ;270000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;66;11;66;252,959158513732
3337490;1;4;3;1;1;1;1;1;4;3; ; ; ; ;350000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;2;2;1;01;66;11;66;195,669968452267
3337491;1;4;2;1;1;1;1;1;4;3; ; ; ; ;420000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;11;66;257,511859429466
3337492;1;4;3;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;66;11;66;234,919239819987
3337493;1;1;1;1;2;1;1;1;4;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;3;1;3;1;2;1;1;1;1;2;1;01;66;11;66;385,189285985102
3337494;1;1;1;3;1;1;6;1;4;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;7;3;1;2;2;1;2;1;2; ;01;66;11;66;280,945427360934
3337495;1;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;1;2;1;01;66;11;66;290,881887129299
3337496;1;2;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;66;11;66;324,768509955264
3337496;2;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;3;2;2;1;4;1;1;1;1;1;2;2;1;01;66;11;66;324,768509955264
3337496;3;1;1;1;2;1;1;1;3;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;3;2;1;4;1;1;1;1;1;2;2;1;01;66;11;66;324,768509955264
