DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,DPTO,fex_c_2011
591231,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,15.837.810.909.486
591232,1,1,17,95,1,,1,1,,700000,3000000,2,2,,,,,,,,,,,,,,,17,135.441.895.461.764
591233,1,1,17,95,1,,2,1,,1200000,,2,1,2,,2,,,,,,2400000,2,1,2,,2,17,135.441.895.461.764
591234,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,139.600.373.353.616
591234,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,139.600.373.353.616
591234,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,139.600.373.353.616
591236,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,146.907.391.440.673
591236,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,146.907.391.440.673
591237,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,146.907.391.440.673
591237,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,146.907.391.440.673
591238,1,1,17,95,1,,1,1,,461500,600000,2,2,,,,,,,,,,,,,,,17,107.832.646.067.152
591238,1,2,17,95,1,,1,2,,,450000,2,2,,,,,,,,,,,,,,,17,107.832.646.067.152
591239,1,1,17,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,17,109.389.328.098.835
591239,1,2,17,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,17,109.389.328.098.835
591239,1,3,17,95,2,,,,,,,,1,2,,2,,,,,,2800000,2,1,2,,2,17,109.389.328.098.835
591240,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,15.171.840.342.306
591240,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,15.171.840.342.306
591240,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,15.171.840.342.306
591240,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,15.171.840.342.306
591240,1,6,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,15.171.840.342.306
591241,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,132.756.204.466.426
591241,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,132.756.204.466.426
591242,1,1,17,95,2,,,,,,,,1,2,,2,,,,,,2800000,2,1,2,,2,17,135.441.895.461.764
591243,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,101.565.520.133.304
591243,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,101.565.520.133.304
591243,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,101.565.520.133.304
591243,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,101.565.520.133.304
591244,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,165.292.547.443.965
591244,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,165.292.547.443.965
591245,1,1,17,95,1,,1,1,,3000000,850000,2,2,,,,,,,,,,,,,,,17,129.380.458.267.057
591245,1,2,17,95,1,,2,1,,680000,,2,2,,,,,,,,,,,,,,,17,129.380.458.267.057
591245,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,129.380.458.267.057
591245,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,129.380.458.267.057
591246,1,1,17,95,2,,,,,,,,1,2,,2,,,,,,10800000,2,1,2,,2,17,12.556.526.797.991
591247,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,144.803.965.073.954
591247,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,144.803.965.073.954
591247,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,144.803.965.073.954
591247,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,144.803.965.073.954
591247,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,144.803.965.073.954
591249,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,222.095.794.874.368
591249,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,222.095.794.874.368
591249,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,222.095.794.874.368
591249,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,222.095.794.874.368
591250,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,128.167.063.840.079
591250,1,2,17,95,1,,1,2,,,390000,2,2,,,,,,,,,,,,,,,17,128.167.063.840.079
591251,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,126.794.845.023.786
591251,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,126.794.845.023.786
591251,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,126.794.845.023.786
591251,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,126.794.845.023.786
591251,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,126.794.845.023.786
591252,1,1,17,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,17,178.542.854.509.699
591252,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,178.542.854.509.699
591252,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,178.542.854.509.699
591253,1,1,17,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,,,17,159.918.608.509.645
591254,1,1,17,95,1,,1,2,,,1000000,2,2,,,,,,,,,,,,,,,17,106.720.742.771.372
591254,1,2,17,95,2,,,,,,,,1,2,,2,,,,,,24000000,2,1,2,,2,17,106.720.742.771.372
591254,1,3,17,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,418000,1,17,106.720.742.771.372
591254,1,4,17,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,418000,1,17,106.720.742.771.372
591255,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,162.520.404.369.814
591255,1,2,17,95,1,,2,1,,500000,,2,1,2,,2,12000000,,,,,,2,2,1,,2,17,162.520.404.369.814
591256,1,1,17,95,1,,1,2,,,2000000,2,2,,,,,,,,,,,,,,,17,136.998.577.493.447
591256,1,2,17,95,2,,,,,,,,1,2,,2,,,,,,960000,2,1,2,,2,17,136.998.577.493.447
591257,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,165.647.719.041.268
591257,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,165.647.719.041.268
591258,1,1,17,95,1,,1,2,,,800000,2,2,,,,,,,,,,,,,,,17,11.478.037.270.103
591258,1,2,17,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,,,17,11.478.037.270.103
591258,1,3,17,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,,2,17,11.478.037.270.103
591258,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,11.478.037.270.103
591259,1,1,17,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,17,152.847.412.386.714
591259,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,152.847.412.386.714
591259,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,152.847.412.386.714
591260,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,12.556.526.797.991
591261,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,140.285.093.909.522
591261,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,140.285.093.909.522
591261,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,140.285.093.909.522
591261,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,140.285.093.909.522
591264,1,1,17,95,2,,,,,,,,1,2,,2,,,,,,3960000,2,1,2,,2,17,136.998.577.493.447
591264,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,136.998.577.493.447
591265,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,157.005.890.278.567
591265,1,2,17,95,1,,2,2,250000,,,1,2,,,,,,,,,,,,,,,17,157.005.890.278.567
591265,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,157.005.890.278.567
591265,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,157.005.890.278.567
591265,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,157.005.890.278.567
591266,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,182.698.064.368.915
591266,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,182.698.064.368.915
591266,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,182.698.064.368.915
591266,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,182.698.064.368.915
591267,1,1,17,95,2,,,,,,,,1,2,,2,,,,,,3600000,2,1,2,,2,17,213.359.223.007.725
591267,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,213.359.223.007.725
591267,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,213.359.223.007.725
591267,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,213.359.223.007.725
591267,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,213.359.223.007.725
591268,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,170.580.034.299.472
591268,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,170.580.034.299.472
591269,1,1,17,95,1,,1,2,,,400000,2,2,,,,,,,,,,,,,,,17,144.221.700.445.335
591269,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,144.221.700.445.335
591269,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,144.221.700.445.335
591270,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.780.767.583.668
591270,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.780.767.583.668
591270,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.780.767.583.668
591270,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.780.767.583.668
591270,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.780.767.583.668
591270,2,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.780.767.583.668
591270,2,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.780.767.583.668
591270,2,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.780.767.583.668
591271,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,14.297.078.490.486
591271,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,14.297.078.490.486
591271,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,14.297.078.490.486
591272,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,128.167.063.840.079
591272,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,128.167.063.840.079
591273,1,1,17,95,1,,2,1,,630000,,2,2,,,,,,,,,,,,,,,17,104.903.745.219.176
591273,1,2,17,95,2,,,,,,,,1,2,,2,,,,,,15000000,2,1,2,,2,17,104.903.745.219.176
591273,1,3,17,95,2,,,,,,,,1,2,,2,,,,,,800000,2,1,2,,2,17,104.903.745.219.176
591273,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,104.903.745.219.176
591274,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,851.504.902.554.674
591274,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,851.504.902.554.674
591274,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,851.504.902.554.674
591274,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,851.504.902.554.674
591275,1,1,17,95,1,,1,1,,3000000,700000,2,2,,,,,,,,,,,,,,,17,142.185.986.596.887
591275,1,2,17,95,1,,1,1,,1600000,700000,2,2,,,,,,,,,,,,,,,17,142.185.986.596.887
591276,1,1,17,95,1,,2,1,,2500000,,2,2,,,,,,,,,,,,,,,17,114.576.737.202.276
591276,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,114.576.737.202.276
591276,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,114.576.737.202.276
591277,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,145.572.580.765.029
591277,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,145.572.580.765.029
591277,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,145.572.580.765.029
591277,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,145.572.580.765.029
591278,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,13.667.147.250.564
591278,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,13.667.147.250.564
591278,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,13.667.147.250.564
591278,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,13.667.147.250.564
591278,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,13.667.147.250.564
591279,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,15.577.631.323.469
591280,1,1,17,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,,,17,161.922.135.892.721
591280,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,161.922.135.892.721
591281,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,177.081.028.554.805
591281,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,177.081.028.554.805
591281,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,177.081.028.554.805
591282,1,1,17,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,17,12.556.526.797.991
591283,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,249.006.698.039.819
591283,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,249.006.698.039.819
591283,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,249.006.698.039.819
591284,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,196.754.508.239.221
591284,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,196.754.508.239.221
591285,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,167.894.343.304.134
591285,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,167.894.343.304.134
591285,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,167.894.343.304.134
591286,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,183.264.259.353.485
591286,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,183.264.259.353.485
591286,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,183.264.259.353.485
591287,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,181.409.740.687.791
591287,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,181.409.740.687.791
591287,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,181.409.740.687.791
591287,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,181.409.740.687.791
591287,1,5,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,181.409.740.687.791
591288,1,1,17,95,1,,2,1,,3500000,,2,2,,,,,,,,,,,,,,,17,127.055.160.544.299
591288,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,127.055.160.544.299
591288,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,127.055.160.544.299
591288,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,127.055.160.544.299
591289,1,1,17,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,,,17,198.067.980.418.266
591289,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.067.980.418.266
591289,1,3,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.067.980.418.266
591289,1,4,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,198.067.980.418.266
591290,1,1,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,162.520.404.369.814
591290,1,2,17,95,2,,,,,,,,2,,,,,,,,,,,,,,,17,162.520.404.369.814
591514,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,5400000,2,1,2,,2,23,133.691.398.227.562
591514,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,133.691.398.227.562
591515,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,161.786.766.370.181
591515,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,161.786.766.370.181
591516,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.936.153.056.685
591516,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,11.936.153.056.685
591516,1,3,23,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,23,11.936.153.056.685
591517,1,1,23,95,1,,2,1,,1500000,,2,1,2,,2,,,,,,6000000,2,1,2,,2,23,108.801.233.695.284
591518,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.563.391.535.651
591518,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.563.391.535.651
591518,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.563.391.535.651
591518,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.563.391.535.651
591518,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.563.391.535.651
591520,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,6000000,2,1,2,,2,23,149.099.327.794.232
591520,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,149.099.327.794.232
591520,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,149.099.327.794.232
591521,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,23,152.049.032.582.323
591521,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,152.049.032.582.323
591521,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,152.049.032.582.323
591521,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,152.049.032.582.323
591522,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,23,120.890.138.771.167
591523,1,1,23,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,,,23,158.829.934.178.335
591524,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,158.829.934.178.335
591525,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,132.942.749.487.867
591525,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,132.942.749.487.867
591525,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,132.942.749.487.867
591525,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,132.942.749.487.867
591526,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,8400000,2,1,2,,2,23,167.581.269.679.024
591526,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,167.581.269.679.024
591527,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,13.898.127.043.695
591527,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,13.898.127.043.695
591527,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,13.898.127.043.695
591528,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.570.177.614.224
591528,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.570.177.614.224
591528,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.570.177.614.224
591528,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.570.177.614.224
591528,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.570.177.614.224
591530,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,23,143.509.917.249.799
591530,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.509.917.249.799
591531,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.709.308.292.134
591531,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.709.308.292.134
591531,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.709.308.292.134
591531,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,163.709.308.292.134
591532,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,4200000,2,1,2,,2,23,119.268.052.295.839
591532,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.268.052.295.839
591532,1,3,23,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,23,119.268.052.295.839
591532,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.268.052.295.839
591532,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.268.052.295.839
591533,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,5200000,2,1,2,,2,23,156.755.028.021.883
591533,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,156.755.028.021.883
591535,1,1,23,95,2,,,,,,,,1,2,,1,,,70000,,,,2,2,2,,2,23,149.238.458.472.142
591535,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,149.238.458.472.142
591536,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,149.238.458.472.142
591536,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,149.238.458.472.142
591537,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.517.019.295.961
591537,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,15.517.019.295.961
591538,1,1,23,95,1,,2,1,,486000,,2,2,,,,,,,,,,,,,,,23,118.972.765.338.418
591538,1,2,23,95,2,,,,,,,,1,2,,2,,,,,,200000,2,1,2,,2,23,118.972.765.338.418
591538,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.972.765.338.418
591538,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,118.972.765.338.418
591539,1,1,23,95,1,,2,1,,1100000,,2,1,2,,1,,,1700000,,,,2,2,2,,2,23,147.514.492.731.959
591539,1,2,23,95,1,,2,1,,1300000,,2,1,2,,1,,,2000000,,,,2,2,2,,2,23,147.514.492.731.959
591539,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,147.514.492.731.959
591540,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,157.980.767.069.791
591540,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,157.980.767.069.791
591540,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,157.980.767.069.791
591540,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,157.980.767.069.791
591541,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,113.062.476.728.421
591541,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,113.062.476.728.421
591541,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,113.062.476.728.421
591541,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,113.062.476.728.421
591541,1,8,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,113.062.476.728.421
591542,1,1,23,95,1,,2,1,,2082949,,2,2,,,,,,,,,,,,,,,23,143.681.401.625.877
591542,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.681.401.625.877
591542,1,3,23,95,2,,,,,,,,1,2,,1,,,70000,,,,2,2,2,,2,23,143.681.401.625.877
591542,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.681.401.625.877
591542,1,5,23,95,2,,,,,,,,1,2,,1,,,433700,,,,2,2,2,,2,23,143.681.401.625.877
591542,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,143.681.401.625.877
591543,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.857.355.200.528
591543,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.857.355.200.528
591543,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,119.857.355.200.528
591544,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.239.668.377.962
591544,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,181.239.668.377.962
591545,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,191.876.380.645.231
591545,1,2,23,95,1,,1,2,,,60000,2,2,,,,,,,,,,,,,,,23,191.876.380.645.231
591545,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,191.876.380.645.231
591545,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,191.876.380.645.231
591545,1,5,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,191.876.380.645.231
591546,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,23,144.718.955.985.892
591546,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,144.718.955.985.892
591546,1,3,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,144.718.955.985.892
591546,1,4,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,144.718.955.985.892
591547,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,151.539.969.828.866
591547,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,151.539.969.828.866
591548,1,1,23,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,23,139.302.148.502.514
591549,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,145.608.235.341.398
591549,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,145.608.235.341.398
591550,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,96.139.561.577.256
591550,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,96.139.561.577.256
591550,1,3,23,95,1,,2,2,100000,,,1,2,,,,,,,,,,,,,,,23,96.139.561.577.256
591550,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,96.139.561.577.256
591551,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.823.293.534.415
591551,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,150.823.293.534.415
591552,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,152.438.097.008.066
591552,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,152.438.097.008.066
591552,1,6,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,152.438.097.008.066
591552,1,7,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,152.438.097.008.066
591552,1,8,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,152.438.097.008.066
591553,1,1,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,149.933.688.889.122
591554,1,1,23,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,,,23,129.905.782.222.866
591554,1,2,23,95,2,,,,,,,,2,,,,,,,,,,,,,,,23,129.905.782.222.866
591554,1,3,23,95,1,,2,2,150000,,,1,2,,,,,,,,,,,,,,,23,129.905.782.222.866
