DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6081S1;P6081;P6082;P6083S1;P6083;P6084;P6085;P6071S1;P6071;P6085S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6992;P6992S1;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177;P6177S1;P6040;DPTO;fex_c_2011
592040;1;1;50;10;1;2;1;10;1923;1;2;;4;;3;6;;3;6;2;;;;1;;;1;2;98;2;;.;1;2;;;;;;;;;3;2;;;;84;50;125.306.866.247
592041;1;1;50;10;1;2;1;5;1940;1;2;;5;;3;1;;3;1;2;;;;1;;;1;2;98;2;;.;1;2;;;;;;;;;3;2;;;;67;50;130.805.853.240.935
592041;1;2;50;10;1;2;1;7;1995;4;2;;6;;2;6;;2;3;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;12;50;130.805.853.240.935
592042;1;1;50;10;1;1;1;4;1939;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;2;371000;2;;.;1;2;;;;;;;;;3;3;;;;68;50;125.233.441.431.434
592042;1;2;50;10;2;2;1;11;1945;2;2;;3;;3;6;;2;6;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;62;50;125.233.441.431.434
592042;1;3;50;10;3;1;1;9;1974;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;98;2;;.;1;2;;;;;;;;;6;5;4;;;33;50;125.233.441.431.434
592044;1;1;50;10;1;1;1;1;1946;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;2;98;2;;.;1;2;;;;;;;;;6;8;5;;;62;50;930.321.966.511.093
592044;1;2;50;10;2;2;1;8;1951;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;5;4;;;56;50;930.321.966.511.093
592045;1;1;50;10;1;1;1;8;1959;1;2;;3;;2;2;;2;2;2;2;1;;1;;;1;3;98;2;;.;1;2;;;;;;;;;6;7;4;;;48;50;216.355.506.118.019
592045;1;2;50;10;2;2;1;5;1971;2;2;;3;;3;3;;2;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;1;2;;;36;50;216.355.506.118.019
592045;1;3;50;10;3;1;1;2;1990;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;6;0;2;;;18;50;216.355.506.118.019
592045;1;4;50;10;1;1;1;8;1991;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;6;0;2;;;16;50;216.355.506.118.019
592045;1;5;50;10;1;1;1;3;1993;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;8;;;;14;50;216.355.506.118.019
592046;1;1;50;10;1;1;1;1;1969;1;2;;3;;2;4;;2;3;2;2;1;;1;;;1;1;98;2;;.;1;2;;;;;;;;;6;5;4;;;39;50;111.032.781.561.043
592046;1;2;50;10;2;2;1;9;1971;2;2;;3;;2;4;;2;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;6;4;;;36;50;111.032.781.561.043
592046;1;3;50;10;1;2;1;1;1999;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;3;;;;9;50;111.032.781.561.043
592046;1;4;50;10;1;2;1;5;2000;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;2;;;;7;50;111.032.781.561.043
592046;1;5;50;10;1;2;1;9;2004;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;2;2;;;;;;;;;1;0;;1;;3;50;111.032.781.561.043
592048;1;1;50;10;1;2;1;8;1935;1;2;;5;;3;6;;3;6;2;;;;2;2;;;;;2;3;;1;2;;;;;;;;;4;6;;;;72;50;125.306.866.247
592049;1;1;50;10;1;1;1;12;1921;1;2;;3;;3;6;;3;6;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;86;50;930.321.966.511.093
592049;1;2;50;10;2;2;1;10;1932;2;2;;3;;3;6;;3;6;2;1;1;;1;;;1;2;98;2;;.;1;2;;;;;;;;;6;5;4;;;75;50;930.321.966.511.093
592050;1;1;50;10;1;1;1;1;1975;1;2;;2;;3;6;;2;1;2;2;1;;2;1;12;;;;2;1;;1;2;;;;;;;;;3;5;;;;33;50;169.224.510.473.959
592050;1;2;50;10;2;2;1;9;1977;2;2;;2;;3;2;;2;2;2;1;1;;2;1;12;;;;2;1;;1;2;;;;;;;;;5;11;2;;;30;50;169.224.510.473.959
592050;1;3;50;10;2;1;1;9;1998;3;2;;;1;1;;2;1;;2;;;;2;1;12;;;;2;1;;1;1;1;2;;;2;;2;;3;1;;;;9;50;169.224.510.473.959
592050;1;4;50;10;2;1;1;6;2000;3;2;;;1;1;;2;1;;2;;;;2;1;12;;;;2;1;;1;1;1;2;;;2;;2;;3;1;;;;7;50;169.224.510.473.959
592051;1;1;50;10;1;1;1;6;1934;1;2;;2;;3;6;;3;6;2;2;1;;1;;;1;2;98;2;;.;1;2;;;;;;;;;3;5;;;;73;50;125.978.522.009.263
592051;1;2;50;10;2;2;1;5;1940;2;2;;2;;3;6;;3;6;2;1;1;;1;;;1;5;;2;;.;2;2;;;;;;;;;1;0;;;;67;50;125.978.522.009.263
592051;1;3;50;10;3;1;1;7;1971;3;2;;6;1;1;;2;1;;2;;;;2;1;120;;;;2;6;;1;2;;;;;;;;;4;7;;;;36;50;125.978.522.009.263
592051;1;4;50;10;4;2;1;4;1978;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;29;50;125.978.522.009.263
592051;1;5;50;10;2;1;1;4;1992;4;2;;6;;3;2;;2;2;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;7;;10;;15;50;125.978.522.009.263
592052;1;1;50;10;1;2;1;10;1956;1;2;;3;;3;2;;2;2;2;;2;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;51;50;134.355.633.013.288
592052;1;2;50;10;2;1;1;8;1985;3;2;;4;;2;3;1;1;;2;;;;1;;;1;1;98;2;;.;1;1;1;2;;;2;;2;;6;1;2;;;22;50;134.355.633.013.288
592052;1;3;50;10;3;2;1;7;1987;3;2;;2;;2;3;1;1;;2;;2;;1;;;1;1;98;2;;.;1;2;;;;;;;;;5;11;2;3;;20;50;134.355.633.013.288
592052;1;4;50;10;3;2;1;12;2006;3;2;;;;2;3;3;1;;2;;;;1;;;2;5;;2;;.;;;;;;;;;;;;;;;;1;50;134.355.633.013.288
592053;1;1;50;10;1;2;1;9;1953;1;2;;4;;3;2;;3;6;2;;;;1;;;1;2;98;2;;.;1;2;;;;;;;;;4;8;;;;54;50;155.785.384.719.972
592053;1;2;50;10;2;1;1;9;1981;3;2;;6;;2;6;1;1;;2;;;;2;1;12;;;;2;3;;1;1;1;2;;;2;;2;;6;5;2;;;26;50;155.785.384.719.972
592054;1;1;50;10;1;1;1;7;1976;1;2;;2;;2;3;;2;3;2;2;1;;1;;;1;1;98;2;;.;1;2;;;;;;;;;6;5;4;;;31;50;15.308.640.020.459
592054;1;2;50;10;2;2;1;7;1981;2;2;;2;;2;2;;2;2;2;1;1;;1;;;1;1;98;2;;.;1;2;;;;;;;;;6;5;4;;;26;50;15.308.640.020.459
592054;1;3;50;10;2;1;1;12;2002;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;2;1;2;2;;;2;;2;;2;0;;;;5;50;15.308.640.020.459
592054;1;4;50;10;2;2;1;4;2005;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;2;50;15.308.640.020.459
592054;2;1;50;10;1;2;1;8;1987;1;2;;6;;2;2;;2;2;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;15;ESTUDIA NO FORMAL;20;50;15.308.640.020.459
592055;1;1;50;10;1;2;1;10;1940;1;2;;4;;3;6;;3;6;2;;;;2;1;36;;;;2;1;;1;2;;;;;;;;;3;5;;;;67;50;71.514.549.913.917
592055;1;2;50;10;2;2;1;4;1961;3;2;;4;;2;6;1;1;;2;;;;1;;;1;1;98;2;;.;1;2;;;;;;;;;4;8;;;;46;50;71.514.549.913.917
592055;1;3;50;10;2;1;1;11;1997;4;2;;6;;2;3;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;10;50;71.514.549.913.917
592055;1;4;50;10;4;2;1;12;1974;3;2;;4;;2;3;1;1;;2;;;;2;1;12;;;;2;1;;1;2;;;;;;;;;5;11;2;;;33;50;71.514.549.913.917
592055;1;5;50;10;4;2;1;4;1996;4;2;;6;;2;3;4;1;;2;;;;2;1;12;;;;2;1;;1;1;1;2;;;2;;2;;4;6;;;;11;50;71.514.549.913.917
592055;1;6;50;10;4;1;1;3;1998;4;2;;;;2;3;4;1;;2;;;;2;1;12;;;;2;1;;1;1;1;2;;;2;;2;;3;4;;;;9;50;71.514.549.913.917
592055;1;7;50;10;4;2;1;5;1999;4;2;;;;2;3;4;1;;2;;;;2;1;12;;;;2;1;;1;1;1;2;;;2;;2;;3;3;;;;8;50;71.514.549.913.917
592056;1;1;50;10;1;1;1;1;1963;1;2;;3;;3;1;;3;1;2;2;1;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;3;5;;;;45;50;1.680.039.345.909
592056;1;2;50;10;2;2;1;5;1967;2;2;;3;;2;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;9;;;;40;50;1.680.039.345.909
592056;1;3;50;10;3;2;1;12;1991;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;50;1.680.039.345.909
592056;1;4;50;10;2;1;1;6;2000;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;3;;;;7;50;1.680.039.345.909
592057;1;1;50;10;1;2;1;5;1940;1;2;;5;;3;6;;2;6;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;2;;;;67;50;189.709.355.807.651
592057;1;2;50;10;2;1;1;9;1964;3;2;;6;;3;3;1;1;;2;;;;2;2;;;;;1;1;;1;2;;;;;;;;;4;8;;;;43;50;189.709.355.807.651
592057;1;3;50;10;3;1;1;11;1970;3;2;;4;;3;3;1;1;;2;;;;1;;;1;1;98;2;;.;1;2;;;;;;;;;5;11;2;;;37;50;189.709.355.807.651
592058;1;1;50;10;1;1;1;12;1970;1;2;;3;;3;6;4;1;;2;2;1;;1;;;1;1;98;2;;.;1;2;;;;;;;;;6;5;4;;;37;50;143.059.987.708.779
592058;1;2;50;10;2;2;1;10;1979;2;2;;3;;2;6;;2;2;2;1;1;;1;;;1;3;65000;2;;.;1;2;;;;;;;;;5;11;2;;;28;50;143.059.987.708.779
592058;1;3;50;10;2;1;1;4;2001;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;1;;;;6;50;143.059.987.708.779
592058;1;4;50;10;2;2;1;5;1953;5;2;;5;;3;6;;3;6;2;;;;1;;;1;2;98;2;;.;1;2;;;;;;;;;5;11;2;;;54;50;143.059.987.708.779
592059;1;1;50;10;1;1;1;2;1936;1;2;;3;;3;4;;3;4;2;2;1;;1;;;1;3;98;2;;.;1;2;;;;;;;;;6;5;4;;;71;50;735.872.367.629.224
592059;1;2;50;10;2;2;1;4;1948;2;2;;3;;3;4;;2;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;5;4;;;59;50;735.872.367.629.224
592059;1;3;50;10;3;2;1;7;1955;6;2;;6;;2;2;;2;6;2;;;;1;;;1;4;;2;;.;1;2;;;;;;;;;3;3;;;;52;50;735.872.367.629.224
592060;1;1;50;10;1;2;1;4;1956;1;2;;4;;3;6;;3;4;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;51;50;178.061.234.967.657
592060;1;2;50;10;2;1;1;6;1982;3;2;;6;;2;3;1;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;;;25;50;178.061.234.967.657
592060;1;3;50;10;3;2;1;5;1983;3;2;;6;;2;3;1;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;2;;24;50;178.061.234.967.657
592060;1;4;50;10;3;2;1;4;2006;4;2;;;;2;5;3;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;1;50;178.061.234.967.657
592060;2;1;50;10;1;1;1;8;1956;1;2;;2;;2;6;;3;6;2;2;1;;2;2;;;;;2;1;;1;2;;;;;;;;;4;6;;;;51;50;178.061.234.967.657
592060;2;2;50;10;2;2;1;5;1962;2;2;;2;;3;5;;2;6;2;1;1;;2;2;;;;;2;1;;1;2;;;;;;;;;3;3;;;;45;50;178.061.234.967.657
592060;2;3;50;10;3;2;1;4;1986;3;2;;6;1;1;;2;1;;2;;;;2;2;;;;;2;1;;1;2;;;;;;;;;5;11;2;3;;21;50;178.061.234.967.657
592060;2;4;50;10;2;1;1;3;1997;4;2;;6;;2;6;;2;3;2;;;;2;2;;;;;2;1;;1;1;1;2;;;2;;2;;3;3;;;;10;50;178.061.234.967.657
592060;2;5;50;10;2;1;1;7;2000;4;2;;;;2;6;;2;3;2;;;;2;2;;;;;2;1;;2;1;1;2;;;2;;2;;3;0;;;;7;50;178.061.234.967.657
592062;1;1;52;10;1;1;1;11;1931;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;2;98;2;;.;1;2;;;;;;;;;6;6;3;;;76;52;103.275.045.796.104
592062;1;2;52;10;2;2;1;11;1931;2;2;;3;;3;3;;3;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;76;52;103.275.045.796.104
592063;1;1;52;10;1;1;1;9;1964;1;2;;3;;3;6;;2;2;2;2;1;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;5;11;2;;;43;52;129.602.181.297.625
592063;1;2;52;10;2;2;1;6;1968;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;39;52;129.602.181.297.625
592064;1;1;52;10;1;2;1;9;1942;1;2;;5;;3;2;;3;2;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;4;;;;65;52;119.592.970.551.622
592064;1;2;52;10;2;2;1;8;1966;3;2;;6;;3;2;1;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;6;3;3;;;41;52;119.592.970.551.622
592065;1;1;52;10;1;1;1;8;1940;1;2;;6;;3;2;;3;3;2;;;;1;;;1;2;98;2;;.;1;2;;;;;;;;;6;5;4;;;67;52;114.700.137.505.685
592066;1;1;52;10;1;1;1;6;1985;1;2;;6;;2;3;;2;3;2;;;;2;1;12;;;;2;3;;1;1;2;2;;;2;;2;;6;7;4;;;22;52;12.300.299.925.373
592066;1;2;52;10;2;1;1;2;1982;9;2;;6;;3;3;;2;3;2;;;;2;1;7;;;;2;3;;1;1;1;2;;;2;;2;;6;4;2;;;25;52;12.300.299.925.373
592066;1;3;52;10;3;1;1;4;1983;9;2;;6;;2;3;;2;3;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;6;0;2;;;24;52;12.300.299.925.373
592068;1;1;52;10;1;2;1;5;1961;1;2;;3;;3;3;7;1;;1;;2;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;46;52;963.164.908.490.021
592068;1;2;52;10;2;2;1;2;1981;3;2;;6;;2;3;1;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;6;4;2;;;26;52;963.164.908.490.021
592068;1;3;52;10;3;1;1;8;1983;3;2;;6;;2;3;1;1;;1;;;2;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;6;4;2;;;24;52;963.164.908.490.021
592068;1;4;52;10;4;2;1;2;1986;3;2;;6;;2;3;2;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;3;;22;52;963.164.908.490.021
592068;1;5;52;10;5;1;1;8;1987;3;2;;6;;2;3;2;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;5;10;1;10;;20;52;963.164.908.490.021
592068;1;6;52;10;6;1;1;8;1987;3;2;;6;;2;3;1;1;;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;6;2;3;10;;20;52;963.164.908.490.021
592068;1;7;52;10;1;2;1;4;1930;5;2;;5;;3;1;;3;1;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;77;52;963.164.908.490.021
592069;1;1;52;10;1;2;1;9;1950;1;2;;6;;3;2;;3;2;2;;;;1;;;1;1;98;2;;.;1;2;;;;;;;;;4;9;;;;57;52;963.430.482.512.846
592069;1;2;52;10;2;2;1;5;1987;3;2;;6;;2;5;1;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;1;1500000;6;5;2;;;20;52;963.430.482.512.846
592071;1;1;52;10;1;1;1;9;1961;1;2;;3;;3;3;;3;2;2;2;1;;1;;;1;1;98000;2;;.;1;2;;;;;;;;;6;6;5;;;46;52;152.572.573.274.092
592071;1;2;52;10;2;2;1;6;1962;2;2;;3;;2;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;5;4;;;45;52;152.572.573.274.092
592071;1;3;52;10;2;1;1;4;1996;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;4;0;;;;11;52;152.572.573.274.092
592072;1;1;52;10;1;2;1;10;1967;1;2;;6;;2;1;;2;1;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;40;52;164.251.074.230.347
592072;1;2;52;10;2;2;1;2;1992;3;2;;6;;3;1;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;15;52;164.251.074.230.347
592072;1;3;52;10;1;2;1;7;1997;3;2;;6;;2;2;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;1;100;1000;2;;2;;3;3;;;;10;52;164.251.074.230.347
592072;1;4;52;10;1;1;1;2;2001;3;2;;;;2;2;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;1;100;1000;2;;2;;3;1;;;;7;52;164.251.074.230.347
592073;1;1;52;10;1;2;1;12;1949;1;2;;3;;3;3;;2;2;2;;2;;1;;;2;1;200000;2;;.;1;2;;;;;;;;;6;7;5;;;58;52;121.165.758.339.192
592074;1;1;52;10;1;1;1;2;1964;1;2;;2;;2;2;;2;2;2;2;1;;2;1;5;;;;2;5;;1;2;;;;;;;;;5;11;2;;;44;52;187.015.986.929.526
592074;1;2;52;10;2;2;1;6;1979;2;2;;2;;2;2;;2;1;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;5;10;1;;;28;52;187.015.986.929.526
592074;1;3;52;10;2;2;1;4;1998;3;2;;;;2;3;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;1;0;1200;2;;2;;3;3;;;;9;52;187.015.986.929.526
592074;1;4;52;10;2;1;1;4;2000;3;2;;;;2;3;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;1;100;1000;2;;2;;3;2;;;;7;52;187.015.986.929.526
592074;1;5;52;10;2;1;1;6;2001;3;2;;;;2;3;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;1;0;1000;2;;2;;3;0;;;;6;52;187.015.986.929.526
592075;1;1;52;10;1;2;1;12;1944;1;2;;5;;3;2;;3;1;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;63;52;130.141.794.805.933
592075;1;2;52;10;2;1;1;11;1961;3;2;;6;;3;2;1;1;;2;;;;1;;;1;1;30000;2;;.;1;2;;;;;;;;;4;8;;;;46;52;130.141.794.805.933
592075;1;3;52;10;3;1;1;5;1965;3;2;;6;;3;2;1;1;;2;;;;2;1;12;;;;2;5;;1;2;;;;;;;;;4;8;;;;42;52;130.141.794.805.933
592075;1;4;52;10;4;1;1;8;1968;3;2;;6;;3;2;1;1;;2;;;;2;1;6;;;;2;5;;1;2;;;;;;;;;3;5;;;;39;52;130.141.794.805.933
592075;1;5;52;10;5;2;1;10;1970;3;2;;3;;3;2;1;1;;2;;2;;1;;;1;1;30000;2;;.;1;2;;;;;;;;;5;11;2;;;37;52;130.141.794.805.933
592075;1;6;52;10;5;2;1;6;2005;4;2;;;;2;3;5;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;2;52;130.141.794.805.933
592075;1;7;52;10;7;1;1;2;1982;3;2;;6;;3;2;1;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;25;52;130.141.794.805.933
592076;1;1;52;10;1;1;1;4;1964;1;2;;3;;3;2;;3;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;43;52;105.089.559.477.419
592076;1;2;52;10;2;2;1;1;1972;2;2;;3;;3;2;;2;2;2;1;1;;1;;;3;;;1;;.;1;2;;;;;;;;;5;11;2;;;36;52;105.089.559.477.419
592076;1;3;52;10;3;1;1;7;1991;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;52;105.089.559.477.419
592076;1;4;52;10;2;2;1;12;1993;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;14;52;105.089.559.477.419
592078;1;1;52;10;1;2;1;1;1955;1;2;;6;;3;2;;3;1;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;1;;;;53;52;120.940.121.903.024
592079;1;1;52;10;1;2;1;3;1978;1;2;;6;;2;1;;2;1;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;29;52;16.711.945.400.522
592079;1;2;52;10;1;1;1;5;1997;3;2;;6;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;1;50;200;2;;2;;3;4;;;;10;52;16.711.945.400.522
592079;1;3;52;10;1;2;1;4;1999;3;2;;;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;1;0;200;2;;2;;3;2;;;;8;52;16.711.945.400.522
592080;1;1;52;10;1;1;1;2;1956;1;2;;3;;3;3;;2;1;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;51;52;112.151.947.814.244
592080;1;2;52;10;2;2;1;6;1958;2;2;;3;;3;2;;3;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;4;9;;;;49;52;112.151.947.814.244
592080;1;3;52;10;3;2;1;2;1978;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;30000;2;;.;1;2;;;;;;;;;5;11;2;;;30;52;112.151.947.814.244
592080;1;4;52;10;4;2;1;2;1996;4;2;;6;;2;3;3;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;12;52;112.151.947.814.244
592080;1;5;52;10;5;2;1;1;1988;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;3;;20;52;112.151.947.814.244
592080;1;6;52;10;5;2;1;8;2006;4;2;;;;2;3;5;1;;2;;;;1;;;3;;;2;;.;;;;;;;;;;;;;;;;1;52;112.151.947.814.244
592081;1;1;52;10;1;2;1;2;1972;1;2;;3;;2;2;;2;3;2;;2;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;6;5;4;;;36;52;163.347.129.881.142
592081;1;2;52;10;1;1;1;8;1997;3;2;;6;;2;4;1;1;;2;;;;1;;;1;5;;2;;.;1;1;1;1;100;2000;2;;2;;3;4;;;;10;52;163.347.129.881.142
592081;1;3;52;10;1;1;1;3;2006;3;2;;;;2;4;1;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;1;52;163.347.129.881.142
592082;1;1;52;10;2;1;1;12;1960;1;2;;3;;2;4;;2;3;2;2;1;;1;;;1;3;110000;2;;.;1;2;;;;;;;;;6;7;5;;;47;52;144.608.978.951.408
592082;1;2;52;10;2;2;1;3;1969;2;2;;3;;3;4;;2;3;2;1;1;;1;;;1;3;110000;2;;.;1;2;;;;;;;;;6;6;5;;;38;52;144.608.978.951.408
592082;1;3;52;10;2;2;1;6;2006;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;1;52;144.608.978.951.408
592083;1;1;52;10;1;1;1;8;1970;1;2;;2;;3;2;5;1;;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;37;52;141.215.409.288.727
592083;1;2;52;10;2;2;1;10;1984;2;2;;2;;2;2;;2;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;14;;23;52;141.215.409.288.727
592083;1;3;52;10;2;2;1;2;2002;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;2;1;1;2;;;2;;2;;2;0;;;;5;52;141.215.409.288.727
592083;1;4;52;10;2;1;1;1;2006;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;;;;;;;;;;;;;;;;2;52;141.215.409.288.727
592083;1;5;52;10;5;2;1;2;1940;5;2;;5;;3;1;;3;1;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;1;;;;67;52;141.215.409.288.727
592084;1;1;52;10;1;2;1;2;1980;1;2;;6;;2;1;;3;1;2;;;;1;;;1;1;25000;2;;.;1;2;;;;;;;;;5;11;2;;;28;52;122.858.161.739.777
592084;1;2;52;10;1;1;1;2;1994;5;2;;6;;2;1;;3;1;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;13;52;122.858.161.739.777
592084;1;3;52;10;3;1;1;12;1991;5;2;;6;;2;1;;3;3;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;16;52;122.858.161.739.777
592085;1;1;52;10;1;1;1;8;1972;1;2;;2;;3;1;;3;2;2;2;1;;1;;;1;4;;2;;.;1;2;;;;;;;;;4;7;;;;35;52;105.582.348.137.748
592085;1;2;52;10;2;2;1;1;1988;2;2;;2;;2;2;;2;2;2;1;1;;1;;;3;;;2;;.;1;2;;;;;;;;;4;8;;14;;20;52;105.582.348.137.748
592086;1;1;52;10;1;1;1;3;1934;1;2;;3;;3;6;;3;2;2;2;1;;1;;;1;3;89000;2;;.;1;2;;;;;;;;;5;11;2;;;73;52;938.792.962.518.664
592086;1;2;52;10;2;2;1;10;1938;2;2;;3;;3;6;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;69;52;938.792.962.518.664
592086;1;3;52;10;3;2;1;5;1959;6;2;;6;;3;2;;2;2;2;;;;2;1;24;;;;2;2;;1;2;;;;;;;;;3;3;;;;48;52;938.792.962.518.664
592087;1;1;52;10;1;1;1;11;1930;1;2;;5;;3;2;;3;2;2;;;;1;;;1;2;300000;2;;.;1;2;;;;;;;;;5;11;2;;;77;52;129.401.395.316.219
592087;1;2;52;10;3;2;1;12;1996;3;2;;6;1;1;;3;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;4;6;;;;11;52;129.401.395.316.219
592087;1;3;52;10;3;2;1;11;1968;6;2;;6;;3;2;;2;2;2;;;;1;;;1;4;;2;;.;1;2;;;;;;;;;3;5;;;;39;52;129.401.395.316.219
592088;1;1;52;10;1;1;1;7;1964;1;2;;3;;2;2;;2;2;2;2;1;;1;;;1;1;98;2;;.;1;2;;;;;;;;;6;2;2;;;43;52;111.234.949.632.928
