Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3883888;1;3;1;70;17;24;48;2; ;2;24;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;18;80;1;2;8043;12;17;140,639778447545
3883893;1;1;1;70;17;50;48;2; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ;1; ;TIENE LA PENSION;2; ;2;58;93;45;1;2;4552;12;17;191,017802096643
3883909;1;4;1;70;17;8;48;1; ;2;240;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;21;15;1;1;1551;12;17;205,141908371547
3883911;1;2;1;70;17;1;48;1; ;2;144;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;53;55;1;1;5521;12;17;286,377045613219
3883915;1;2;1;70;17;4;48;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;12;17;314,078909485746
3883929;1;2;1;70;76;52;40;1; ;2;104;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;12;76;932,916689428383
3883967;1;3;1;70;73;20;40;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5234;12;73;139,358652629867
3883971;1;3;1;70;73;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;12;73;340,890505439244
3883971;1;4;1;70;73;30;48;1; ;2;30;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;97;28;1;2;2811;12;73;340,890505439244
3883980;1;3;1;70;73;60;48;1; ;2;152;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;41;52;1;2;5239;12;73;170,18549016399
3883984;1;5;1;70;73;4;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;1;8511;12;73;253,105538093236
3883988;1;2;1;70;73;20;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;12;73;139,358652629867
3883989;1;3;1;70;73;96;48;1; ;2;48;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;12;73;290,601969692105
3883990;1;1;1;70;73;3;48;1; ;2;960;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7514;12;73;139,358652629867
3883997;1;7;1;70;50;2;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;45;38;64;1;1;6422;12;50;219,89582141993
3883998;1;1;1;70;50;33;48;1; ;2;25;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;45;1;2;4530;12;50;228,505222113698
3883998;1;4;1;70;50;17;48;1; ;2;104;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;33;80;1;2;8050;12;50;228,505222113698
3883999;1;3;1;70;50;24;48;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;12;50;237,928468765038
3884011;1;3;1;70;50;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;45;41;55;1;1;5529;12;50;213,422678084002
3884011;1;6;1;70;50;13;48;1; ;2;17;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;74;1;1;7499;12;50;213,422678084002
3884020;1;1;1;70;66;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;12;66;255,297405702123
3884026;1;1;1;70;66;2;48;1; ;2;52;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;18;1;1;1810;12;66;269,025178893074
3884030;1;1;1;70;66;4;48;1; ;2;4;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;1;400000;2;81;45;51;1;1;5155;12;66;221,683450389004
3884035;1;3;1;70;66;13;48;1; ;2;13;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;97;01;1;1;0123;12;66;219,74970329071
3884035;1;5;1;70;66;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;1; ;12;66;219,74970329071
3884037;1;1;1;70;66;4;48;4; ;2;256;4; ;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;98;60;1;1;6031;12;66;245,16956427543
3884040;1;2;1;70;66;56;48;1; ;2;306;4; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;33;74;1;2;7499;12;66;277,138438774826
3884042;2;2;2;70;66;4;40;1; ;2;2;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;644350;2;03;03;64;1;1;6421;12;66;240,685911081355
3884111;1;3;1;70;76;4;48;1; ;2;1;1; ;9;4; ; ; ; ;1; ; ; ; ; ; ;1;500000;2;79;79;18;1;1;1810;12;76;1127,35340415421
3884133;1;2;1;70;17;2;48;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;12;17;249,958950670861
3884134;1;2;1;70;17;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;620000;2;45;53;55;1;1;5530;12;17;121,835719995664
3884142;1;2;1;70;17;3;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;1; ;12;17;194,769013439489
3884148;1;1;1;70;17;12;50;1; ;2;12;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;12;17;195,305371871363
3884149;1;2;1;70;17;12;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;45;52;1;1;5219;12;17;222,260715975383
3884149;1;5;1;70;17;24;50;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;12;17;222,260715975383
3884155;1;4;1;70;17;6;24;1; ;2;260;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;05;85;1;1;8514;12;17;218,006977786579
3884271;1;1;1;70;68;8;48;1; ;2;8;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;32;32;91;1;1;9192;12;68;316,071706543444
