Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3891796;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;1;2;1;12;66;1401,07785584561
3891798;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;66;931,279165204366
3891798;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;931,279165204366
3891799;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1829,4169550384
3891799;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1829,4169550384
3891799;1;8;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1829,4169550384
3891800;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1192,1795177395
3891800;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1192,1795177395
3891802;1;2;1;80;2;1;3;9;CAMBIO DE RESIDENCIA;3; ;2; ; ; ; ;11;2;1;12;66;774,23731696006
3891803;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1906,62886227432
3891806;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;66;1491,77283765052
3891806;1;3;1;80;2;1;1;8; ;2; ;1;600000; ; ; ;1;2;1;12;66;1491,77283765052
3891806;1;5;1;80;2;1;1;8; ;2; ;1;400000; ; ; ;1;2;1;12;66;1491,77283765052
3891807;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;66;908,944491697882
3891809;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;12;66;2089,08141838208
3891809;1;4;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;12;66;2089,08141838208
3891810;1;2;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;12;66;733,177060186681
3891810;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;733,177060186681
3891811;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;901,234985833557
3891811;1;2;1;80;2;1;3;8; ;2; ;2; ; ; ; ;11;2;1;12;66;901,234985833557
3891811;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;901,234985833557
3891811;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;901,234985833557
3891813;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1614,3451730698
3891814;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1413,66328734967
3891818;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;938,977592791122
3891819;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1295,90474740625
3891820;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;12;66;1574,57027007096
3891820;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;66;1574,57027007096
3891820;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1574,57027007096
3891821;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1244,04213257288
3891824;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;962,433033830196
3891824;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;962,433033830196
3891825;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;5;2;1;12;66;962,433033830196
3891825;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;962,433033830196
3891826;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1819,61509192961
3891830;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;12;66;939,280713209728
3891832;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;66;1278,04618969929
3891833;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1278,04618969929
3891834;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;841,449445159077
3891835;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;66;1394,75225522481
3891835;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1394,75225522481
3891836;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;875,604693473864
3891837;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;66;762,541602487801
3891839;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1320,7116156355
3891839;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1320,7116156355
3891840;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1114,82805366669
3891840;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1114,82805366669
3891841;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;12;66;931,437627227308
3891842;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1219,55814195673
3891844;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;705,832347508693
3891845;1;1;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;12;66;1625,41669128446
3891846;1;1;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;12;66;841,449445159077
3891847;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;822,538413034217
3891847;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;822,538413034217
3891849;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1682,68695458829
3891849;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;66;1682,68695458829
3891850;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1057,55518781635
3891851;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;638,872704655798
3891853;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;1813,81051570633
3891862;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;572,515347530222
3891862;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;572,515347530222
3891863;1;2;1;80;2;1;2;5; ;3; ;2; ; ; ; ;4;2;1;12;66;589,090047333181
3891863;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;589,090047333181
3891864;1;2;1;80;2;1;1;2; ;2; ;2; ; ; ; ;8;2;1;12;66;814,695327051796
3892145;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;1167,0335031353
3892145;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;1167,0335031353
3892146;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;630,813742191719
3892146;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;630,813742191719
3892146;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;630,813742191719
3892146;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;630,813742191719
3892147;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;1010,91380149734
3892147;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;1010,91380149734
3892147;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;1010,91380149734
3892148;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;1801,91261161537
3892149;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;12;20;1338,06890063202
3892150;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;20;917,770908849468
3892150;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;917,770908849468
3892150;1;4;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;12;20;917,770908849468
3892150;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;917,770908849468
3892150;1;7;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;20;917,770908849468
3892152;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;1187,99858419213
3892153;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;20;2129,79303481496
3892153;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;2129,79303481496
3892153;1;7;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;2129,79303481496
3892155;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;1556,28863205474
3892158;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;20;1283,40632583453
3892159;1;1;1;80;2;1;4;8; ;2; ;2; ; ; ; ;1;2;1;12;20;821,973385324046
3892159;1;3;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;12;20;821,973385324046
3892159;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;821,973385324046
3892160;1;1;1;80;2;1;1;6; ;2; ;2; ; ; ; ;11;2;1;12;20;1230,65157181647
3892160;1;3;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;12;20;1230,65157181647
3892160;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;1230,65157181647
3892161;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;1186,30517146603
3892161;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;20;1186,30517146603
3892331;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;12;05;4670,53379693114
3892332;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;68;1190,5883101142
3892334;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;12;05;2518,3599664114
3892338;1;1;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;12;05;2684,83275738899
3892338;1;2;1;80;2;1;1;8; ;2; ;1;400000; ; ; ;1;2;1;12;05;2684,83275738899
3892338;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;05;2684,83275738899
3892338;1;7;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;05;2684,83275738899
3892359;1;3;1;80;2;1;3;8; ;2; ;2; ; ; ; ;9;2;1;12;05;3572,90109607226
3892360;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;68;1165,5964026859
3892361;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;12;05;2313,84382632586
3892361;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;05;2313,84382632586
3892362;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;12;05;3079,1290412211
3892363;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;12;05;3141,12276407328
3892363;1;3;1;80;2;1;1;4; ;2; ;1;400000; ; ; ;4;2;1;12;05;3141,12276407328
3892364;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;12;05;5193,82213950003
3892366;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;05;3044,77071157903
3892367;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;05;4456,1840277022
3892368;1;3;1;80;2;1;1;8; ;2; ;2; ; ; ;CAMBIO  DE  DOMICILIO;12;2;1;12;05;4276,18087822803
3892369;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;05;4456,1840277022
3892369;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;05;4456,1840277022
3892370;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;05;4419,88962413816
3892370;1;4;1;80;2;1;2;7; ;2; ;2; ; ; ; ;9;2;1;12;05;4419,88962413816
3892371;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;68;1718,6874888991
