DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
786873;1;1;1;70;2;24;48;1;;2;24;1;;9;1;;;;;1;;;;;;;2;;2;98;97;11;1;2;1110;50;467.291.126.904.074
786878;1;1;1;70;2;4;28;4;;2;4;4;;1;1;;;;;;;;;;1;;1;100000;2;56;56;93;1;1;9301;50;155.911.950.210.325
786878;1;2;1;70;2;4;48;1;;2;72;1;;9;4;;;;;;;;;;1;;2;;2;58;99;11;1;1;1120;50;155.911.950.210.325
786970;1;2;1;70;2;1;30;3;;2;20;1;;7;2;;;;;;;;1;;;;2;;2;54;54;45;1;1;4521;50;585.934.198.142.005
787022;1;2;1;70;2;28;48;4;;2;96;4;;2;8;;;;;;;;1;;;;2;;2;0;0;0;1;2;0;50;329.298.601.438.811
787146;1;3;1;70;2;4;60;2;;2;5;4;;9;4;;;;;;;;;;1;;2;;2;45;45;11;1;1;1110;50;363.779.238.583.772
788140;1;3;1;70;2;3;48;1;;2;6;1;;7;1;;;;;;;1;;;;;2;;2;95;95;45;1;1;4521;66;124.648.031.003.511
788141;1;3;1;70;2;2;48;1;;2;3;1;;2;5;;;;;;;;;;1;;1;100000;2;45;45;52;1;1;5244;66;607.576.624.110.432
788145;1;4;1;70;2;2;50;8;;2;2;8;;5;2;;;;;;;;;;1;;1;120000;2;62;62;15;1;1;1572;66;178.240.312.930.187
788147;1;1;1;70;2;12;12;1;;2;13;1;;7;2;;;;;;;;;;1;;2;;2;53;53;55;1;1;5522;66;955.438.059.282.713
788156;1;1;1;70;2;12;50;1;;2;12;4;;2;6;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;66;116.470.221.105.369
788178;1;2;1;70;2;1;54;3;;2;2;3;;1;1;;;;;;;;;;1;;1;150000;2;54;54;95;1;1;9500;66;150.531.674.614.799
788185;1;2;1;70;2;2;48;1;;2;11;1;;2;2;;;;;;;;;;1;;2;;2;45;53;55;1;1;5522;66;139.609.414.808.054
788990;1;4;1;70;2;8;20;4;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;25;35.406.095.659.816
790603;1;4;1;70;2;30;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;32;;;1;2;;13;149.067.992.855.199
790680;1;3;1;70;2;24;48;1;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;45;62;1;1;2;140;13;131.709.890.778.982
790683;1;3;1;70;2;24;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;59;;;1;2;;13;204.981.357.412.305
790683;1;4;1;70;2;26;45;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;13;204.981.357.412.305
790685;1;1;1;70;2;16;48;4;;2;16;4;;1;1;;;;;;;;1;;;;2;;2;41;41;52;1;2;5233;13;204.738.327.493.964
790685;1;3;1;70;2;48;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;13;204.738.327.493.964
790689;1;3;1;70;2;24;40;1;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;32;32;60;1;2;6021;13;923.555.552.585.765
790701;1;1;1;70;2;2;45;4;;2;2;4;;2;4;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;13;222.396.569.670.554
790751;1;3;1;70;2;20;48;1;;2;30;1;;4;1;;;;;;;;;;1;;2;;2;62;62;1;1;2;140;13;204.981.357.412.305
790776;1;3;1;70;2;4;48;4;;2;4;4;;1;4;;;;;;;;;;1;;2;;2;98;98;60;1;1;6031;13;109.169.634.165.842
790783;1;2;1;70;2;12;40;3;;2;24;3;;1;4;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;13;212.246.851.315.132
791144;1;3;1;70;2;12;50;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;17;338.430.512.763.505
791150;1;1;1;70;2;8;48;1;;2;9;1;;3;1;;;1;;;;;;;;;2;;2;95;95;45;1;1;4521;17;220.137.863.066.605
791153;1;3;1;70;2;24;55;1;;1;;;.;;;.;.;;;;;;;;;.;;;;21;;;1;2;;17;168.033.250.295.972
791165;1;3;1;70;2;6;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;1;;17;355.095.722.767.502
791175;1;3;1;70;2;6;48;8;;2;20;1;;2;1;;;;;;;;;;1;;2;;2;62;79;36;1;1;3614;17;335.268.603.798.782
791237;1;1;1;70;2;2;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;45;45;55;1;1;5522;17;305.917.591.065.074
791268;1;8;1;70;2;12;8;1;;2;50;8;;2;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;111;17;672.133.001.183.888
791292;1;1;1;70;2;3;50;8;;2;4;8;;2;7;;;;;;;;;;1;;2;;2;62;62;15;1;1;1572;17;370.423.562.700.176
791356;1;3;1;70;2;24;50;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;17;367.964.532.939.568
791358;1;1;1;70;2;6;55;8;;2;6;1;;3;1;;;;;;;;;;1;;2;;2;62;58;52;1;1;5211;17;330.814.101.591.692
791405;1;3;1;70;2;8;48;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;45;45;52;1;1;5233;17;708.500.516.906.672
791508;1;1;1;70;2;3;45;8;;2;3;8;;2;1;;;;;;;;;;1;;1;140000;2;62;62;1;1;1;111;17;858.517.172.504.895
791508;1;2;1;70;2;8;40;3;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;53;53;55;1;1;5521;17;858.517.172.504.895
791512;1;5;1;70;2;8;48;8;;2;15;8;;2;8;;;;;;;;;;1;;2;;2;62;62;1;1;1;111;17;873.452.298.806.254
791517;1;2;1;70;2;6;48;3;;2;80;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;17;821.007.810.156.258
791566;1;7;1;70;2;2;50;1;;2;2;1;;2;6;;;;;;;;;;1;;2;;2;53;53;55;1;1;5522;17;593.926.623.836.456
791571;1;3;1;70;2;15;45;1;;2;15;1;;2;1;;;;;;;;;;1;;2;;2;45;53;55;1;2;5522;17;756.315.998.154.851
791640;1;2;1;70;2;24;20;1;;2;24;1;;3;2;;;;;;;;;;1;;2;;2;21;53;55;1;2;5530;17;357.700.543.123.481
793751;1;2;1;70;2;4;50;3;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;1;;68;303.264.951.321.213
793764;1;1;1;70;2;8;60;1;;2;8;1;;6;6;;;;;;;;1;;;;2;;2;97;97;1;1;1;140;68;248.992.465.847.982
793769;1;1;1;70;2;4;50;8;;2;20;8;;3;4;;;;;;;;;;1;;2;;2;62;62;1;1;1;118;68;36.988.134.069.707
793785;1;3;1;70;2;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;34;;;1;1;;68;355.040.176.451.601
793804;1;2;1;70;2;20;12;1;;2;20;1;;7;8;;;;;;;;;;1;;2;;2;85;84;50;1;2;5020;68;274.390.468.486.456
793825;1;2;1;70;2;12;72;3;;2;48;1;;2;1;;;;;;;;;;1;;2;;2;0;53;55;1;1;5521;68;283.028.392.883.071
793827;1;2;1;70;2;2;35;3;;2;2;3;;1;6;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;68;392.209.011.308.658
793831;1;2;1;70;2;4;48;4;;2;60;3;;5;1;;;;;;;;1;;;;2;;2;62;53;1;1;1;119;68;439.188.568.572.374
793845;1;3;1;70;2;48;48;1;;2;4;4;;1;1;;;;;;;;;;1;;1;500000;2;98;62;1;1;2;116;68;123.655.492.179.313
794079;1;1;1;70;2;1;48;8;;2;2;8;;2;7;;;;;;;;;;1;;1;160000;2;62;62;1;1;1;121;73;174.903.554.363.257
794085;1;3;1;70;2;1;84;1;;2;1;1;;9;1;;;;;;;;;;1;;1;1000000;2;95;95;11;1;1;1110;73;136.915.279.297.039
794091;1;3;1;70;2;2;48;8;;2;3;8;;2;4;;;;;;;;;;1;;1;60000;2;62;62;1;1;1;111;73;165.005.141.155.437
794119;1;4;1;70;2;24;16;1;;2;32;1;;3;1;;;;;;;;;;1;;2;;2;64;64;5;1;2;501;73;136.632.811.686.395
794124;1;2;1;70;2;24;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;73;140.030.671.152.982
794126;1;5;1;70;2;4;40;1;;2;4;1;;2;1;;;;;;;;;;1;;1;20000;2;62;62;1;1;1;111;73;189.592.348.976.403
794150;1;1;1;70;2;1;40;8;;2;1;8;;2;1;;;;;;;;;;1;;1;150000;2;62;62;1;1;1;121;73;125.693.745.516.502
794151;1;1;1;70;2;24;48;4;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;84;84;50;1;2;5020;73;149.071.128.330.343
794162;1;3;1;70;2;30;48;1;;2;30;1;;2;4;;;;;;;;;;1;;2;;2;45;45;52;1;2;5231;73;136.915.279.297.039
794186;1;2;1;70;2;3;48;8;;2;3;4;;1;4;;;;;;;;;;1;;1;15000;2;62;56;93;1;1;9301;73;944.279.186.676.314
794189;1;3;1;70;2;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;73;910.951.042.596.201
794190;1;3;1;70;2;1;48;2;;2;1;8;;3;1;;;;;;;;;;1;;2;;2;13;62;1;1;1;117;73;136.994.239.002.791
794212;1;2;1;70;2;11;48;3;;2;12;3;;2;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;73;102.479.011.647.577
794212;1;3;1;70;2;2;48;3;;2;8;3;;2;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;73;102.479.011.647.577
794237;1;1;1;70;2;2;48;1;;2;2;1;;3;3;;;;;;;;;;1;;2;;2;98;98;51;1;1;5141;73;159.823.922.741.064
794239;1;1;1;70;2;8;48;1;;2;14;1;;3;4;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;73;144.047.443.893.373
794246;1;1;1;70;2;12;48;8;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;73;169.822.365.965.097
794253;1;5;1;70;2;2;48;1;;2;2;1;;3;3;;;;;;;;;;1;;1;350000;2;62;62;1;1;1;111;73;156.785.937.009.778
794256;1;5;1;70;2;20;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;73;171.899.662.079.369
794262;1;2;1;70;2;12;48;3;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;73;115.294.437.134.267
794269;1;2;1;70;2;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;73;169.525.983.707.277
794270;1;3;1;70;2;16;48;8;;2;16;8;;2;1;;;;;;;;;;1;;2;;2;62;62;1;1;2;111;73;669.897.609.241.404
794280;1;2;1;70;2;60;60;8;;2;20;1;;3;6;;;;;;;;;;1;;2;;2;62;62;1;1;2;117;76;508.503.068.619.975
794282;1;1;1;70;2;48;60;3;;2;36;8;;3;6;;;;;;;;;;1;;2;;2;54;62;1;1;2;111;76;216.243.876.461.999
794282;1;3;1;70;2;8;60;8;;2;8;8;;2;4;;;;;;;;;;1;;2;;2;62;62;1;1;1;111;76;216.243.876.461.999
794297;1;1;1;70;2;4;48;1;;2;4;1;;6;1;;;;;;;;;;1;;2;;2;97;77;15;1;1;1511;76;216.540.835.691.225
794340;1;2;1;70;2;5;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;39;;;1;1;;76;554.363.675.427.678
794344;1;3;1;70;2;8;48;1;;2;32;1;;6;4;;;;;;;;;;1;;2;;2;45;95;52;1;1;5241;76;569.587.698.372.957
794345;1;4;1;70;2;12;48;1;;2;12;1;;5;4;;;;;;;;;;1;;2;;2;45;45;52;1;1;5211;76;197.048.186.931.598
794358;1;3;1;70;2;104;48;1;;2;40;1;;7;8;;;;;;;;;;1;;2;;2;62;97;51;1;2;5125;76;438.789.696.362.809
794360;1;2;1;70;2;3;50;3;;2;8;3;;1;8;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;76;350.705.366.294.592
794364;1;2;1;70;2;58;50;1;;2;6;1;;9;8;;;;;;;;;;1;;1;300000;2;62;62;1;1;2;123;76;48.939.292.427.521
794367;1;1;1;70;2;6;50;1;;2;8;1;;9;8;;;;;;;;;;1;;2;;2;97;62;1;1;1;114;76;414.213.189.961.489
794381;1;4;1;70;2;15;48;1;;2;15;1;;5;1;;;;;;;;;;1;;2;;2;59;59;85;1;2;8520;76;379.430.217.819.526
794384;1;1;1;70;2;20;48;5;;2;20;3;;1;4;;;;;1;;;;;;;2;;2;61;54;95;1;2;9500;76;623.994.276.727.753
794393;1;2;1;70;2;10;48;3;;2;20;3;;1;2;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;76;497.385.804.554.945
794396;1;2;1;70;2;8;48;1;;2;16;8;;4;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;114;76;344.509.882.121.923
794399;1;2;1;70;2;24;48;1;;2;25;1;;5;1;;;;;;;;;;1;;2;;2;39;39;15;1;2;1589;76;531.997.831.216.096
794411;1;4;1;70;2;12;48;3;;2;44;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;76;268.420.876.575.323
795235;1;2;1;70;2;52;48;3;;2;52;3;;1;4;;;;;;;;1;;;;2;;2;54;54;95;1;2;9500;8;177.131.144.208.063
795245;1;1;1;70;2;12;48;1;;2;12;1;;4;1;;;;;;;;1;;;;2;;2;98;98;52;1;1;5222;8;193.354.217.922.763
795250;1;6;1;70;2;12;48;8;;2;12;8;;8;4;;;;;;;;;;1;;2;;2;62;77;1;1;1;125;8;194.687.574.379.993
795259;1;3;1;70;2;32;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;59;;;1;2;;8;173.985.187.341.555
795320;1;2;1;70;2;4;48;1;;2;4;1;;2;5;;;;;;;;;;1;;1;220000;2;45;45;52;1;1;5211;8;172.477.991.340.504
795326;1;1;1;70;2;6;48;1;;2;8;1;;4;1;;;;;;;;;;1;;1;560000;2;58;58;70;1;1;7020;8;230.274.668.302.537
795329;1;2;1;70;2;4;48;1;;2;4;1;;6;5;;;;;;;;;;1;;2;;2;97;97;55;1;1;5529;8;177.059.698.431.426
795352;1;3;1;70;2;75;48;1;;2;75;2;;8;2;;;;;;;;;;1;;2;;2;33;33;85;1;2;8512;8;213.654.416.319.146
796735;1;3;1;70;2;8;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;32;;;1;1;;47;108.964.265.882.474
796751;1;3;1;70;2;8;56;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;47;904.824.667.086.605
796751;1;4;1;70;2;10;48;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;47;904.824.667.086.605
796754;1;3;1;70;2;8;48;2;;2;2;3;;1;7;;;;;;;;;;1;;2;;2;32;54;95;1;1;9500;47;704.649.378.361.537
796777;2;1;2;70;2;8;48;8;;2;9;8;;3;8;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;47;115.208.101.807.205
796784;1;3;1;70;2;10;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;1;;47;110.525.210.488.062
796794;1;4;1;70;2;12;48;3;;2;20;3;;1;8;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;47;623.190.522.976.537
796825;1;3;1;70;2;20;48;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;47;956.734.821.145.038
796828;1;3;1;70;2;8;48;8;;2;12;8;;2;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;47;63.146.116.009.458
796828;2;1;2;70;2;4;48;8;;2;4;1;;2;8;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;47;63.146.116.009.458
796831;1;4;1;70;2;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;47;131.224.468.312.818
796831;1;5;1;70;2;6;48;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;47;131.224.468.312.818
796895;1;4;1;70;2;16;60;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;47;131.368.751.086.073
796899;1;4;1;70;2;16;65;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;47;113.715.636.097.752
796934;1;4;1;70;2;16;50;2;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;2;;47;108.531.811.093.704
796948;1;8;1;70;2;6;60;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;47;119.961.645.350.458
796957;1;4;1;70;2;6;60;8;;2;10;8;;1;4;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;47;108.369.055.696.225
796964;1;6;1;70;2;5;70;8;;2;6;8;;2;4;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;47;114.024.619.405.699
796974;1;2;1;70;2;12;60;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;47;88.569.602.052.079
796978;1;2;1;70;2;10;70;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;47;72.759.573.216.273
797074;1;3;1;70;2;12;50;8;;2;12;8;;2;8;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;47;112.955.009.358.625
797093;1;3;1;70;2;20;40;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;47;462.659.484.578.938
797101;1;2;1;70;2;12;50;8;;2;12;8;;2;8;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;47;720.569.642.580.134
797221;1;3;1;70;2;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;52;145.017.399.497.147
797223;1;3;1;70;2;1;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;97;;;1;1;;52;723.655.166.427.385
797243;1;3;1;70;2;26;48;8;;2;56;4;;1;8;;;;;;;;;;1;;2;;2;60;62;1;1;2;140;52;177.445.194.823.055
797243;1;6;1;70;2;2;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;52;177.445.194.823.055
797254;1;2;1;70;2;26;40;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;52;10.271.691.179.697
797283;1;7;1;70;2;26;40;4;;2;26;1;;3;2;;;;;;;;;;1;;2;;2;45;45;50;1;2;5051;52;119.806.005.722.009
797289;1;1;1;70;2;8;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;59;;;1;1;;52;961.577.299.192.762
797292;1;3;1;70;2;4;40;1;;2;4;4;;1;1;;;;;;;;;;1;;1;350000;2;45;62;1;1;1;140;52;175.144.406.605.916
797292;1;4;1;70;2;4;40;1;;2;4;4;;1;1;;;;;;;;;;1;;2;;2;95;62;1;1;1;140;52;175.144.406.605.916
797299;1;3;1;70;2;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;1;;52;147.587.645.096.422
797302;1;2;1;70;2;52;50;3;;2;52;1;;4;1;;;;;;;;;;1;;2;;2;54;55;55;1;2;5511;52;113.851.841.529.971
797306;1;2;1;70;2;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;52;16.228.330.998.455
797313;1;4;1;70;2;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;1;;52;163.489.610.605.817
797320;1;2;1;70;2;13;40;4;;2;13;4;;1;8;;;;;;;;;;1;;2;;2;55;64;5;1;1;501;52;190.746.108.705.575
797322;1;4;1;70;2;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;59;;;1;1;;52;156.464.122.455.074
797334;1;2;1;70;2;26;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;52;118.489.060.047.916
797335;1;1;1;70;2;8;40;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;53;62;1;1;1;140;52;117.736.961.723.853
797347;1;2;1;70;2;52;60;4;;1;;;.;;;.;.;;;;;;;;;.;;;;41;;;1;2;;52;969.098.282.433.394
797443;1;3;1;70;2;20;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;73;;;1;2;;52;189.994.010.381.512
797509;1;3;1;70;2;2;40;2;;2;24;2;;9;1;;;;;;;;;;1;;2;;2;13;13;80;1;1;8012;52;135.351.196.923.547
798463;1;2;1;70;2;65;65;3;;2;180;4;;1;7;;;;;;;;;;1;;2;;2;54;61;1;1;2;121;44;30.353.934.846.897
798464;1;2;1;70;2;7;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;1;;44;285.763.660.769.674
798466;1;1;1;70;2;4;70;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;44;180.777.760.304.503
798466;1;4;1;70;2;4;70;4;;1;;;.;;;.;.;;;;;;;;;.;;;;36;;;1;1;;44;180.777.760.304.503
798469;1;1;1;70;2;6;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;44;383.542.041.049.018
798469;1;3;1;70;2;7;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;98;;;1;1;;44;383.542.041.049.018
798473;1;1;1;70;2;5;70;3;;1;;;.;;;.;.;;;;;;;;;.;;;;55;;;1;1;;44;182.968.790.922.233
798491;1;3;1;70;2;8;70;3;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;44;238.947.262.495.772
798524;1;2;1;70;2;7;70;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;44;306.019.809.177.343
798659;1;1;1;70;2;18;60;1;;2;23;1;;4;4;;;;;;;;;;1;;2;;2;95;95;45;1;2;4530;44;367.150.078.037.677
798660;1;3;1;70;2;8;60;1;;2;10;1;;2;4;;;;;;;;;;1;;2;;2;77;77;15;1;1;1551;44;36.484.022.181.482
798722;1;2;1;70;2;20;60;4;;1;;;.;;;.;.;;;;;;;;;.;;;;94;;;1;2;;44;176.685.089.930.805
798723;1;2;1;70;2;84;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;94;;;1;2;;44;304.688.086.006.638
798727;1;2;1;70;2;5;54;1;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;1;;44;322.893.289.750.245
798777;1;1;1;70;2;38;48;1;;2;48;1;;2;8;;;;;;;;;;1;;2;;2;45;45;51;1;2;5151;44;369.851.135.305.515
798781;1;1;1;70;2;32;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;94;;;1;2;;44;240.935.885.840.886
798970;1;2;1;70;2;48;40;2;;2;48;2;;6;2;;;;;;;;;;1;;2;;2;12;12;75;1;2;7512;44;304.688.086.006.638
798985;1;1;1;70;2;12;40;1;;2;144;1;;3;8;;;;;;;;;;1;;2;;2;62;62;1;1;1;130;44;329.256.004.348.882
799112;1;6;1;70;2;24;48;1;;2;44;1;;2;7;;;;;;;;;;1;;2;;2;59;95;45;1;2;4521;44;246.449.339.254.899
799115;1;3;1;70;2;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;44;411.430.073.199.479
799128;1;1;1;70;2;8;40;1;;2;64;1;;2;1;;;;;;;;1;;;;2;;2;59;45;52;1;1;5211;44;286.508.674.570.067
799136;1;1;1;70;2;144;40;4;;2;288;1;;2;1;;;;;;;;;;1;;2;;2;94;94;17;1;2;1743;44;304.855.325.595.041
799161;1;1;1;70;2;58;48;1;;2;58;1;;4;1;;;;;;;;;;1;;2;;2;60;60;1;1;2;140;44;274.552.172.158.926
799163;1;2;1;70;2;140;48;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;44;417.868.173.483.238
799195;1;5;1;70;2;5;50;3;;2;6;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;44;33.747.425.077.525
799210;1;2;1;70;2;8;56;1;;2;8;1;;2;8;;;;;;;;;;1;;2;;2;58;58;74;1;1;7492;44;474.241.315.123.229
799215;1;2;1;70;2;30;48;4;;2;30;4;;9;2;;;;;;;;1;;;;2;;2;59;59;85;1;2;8512;44;580.620.313.803.256
799228;1;2;1;70;2;13;50;3;;2;13;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;44;46.116.114.400.344
799235;1;5;1;70;2;8;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;1;;44;687.067.863.559.609
799236;1;3;1;70;2;26;48;1;;2;26;1;;5;1;;;;;;;;;1;;ESTUDIANDO;2;;2;33;33;80;1;2;8060;44;454.160.640.546.417
799257;1;5;1;70;2;5;48;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;44;389.126.860.478.317
799275;1;1;1;70;2;4;48;1;;2;24;1;;5;8;;;;;;;;;;1;;2;;2;95;95;45;1;1;4530;44;35.079.588.271.392
799277;1;3;1;70;2;60;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;2;;44;582.140.361.458.928
799279;1;2;1;70;2;20;48;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;44;520.861.429.721.453
799283;1;1;1;70;2;12;40;4;;2;24;4;;1;1;;;;;;;;;;1;;1;150000;2;95;61;2;1;1;201;44;390.294.910.940.626
