DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,CLASE,P5070,DPTO,ORDEN,fex_c_2011
783540,1,3,1,4,1,4,2,5,1,,,3000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,3,2,2,2,2,2,,,,1,2,1,18,1,128.398.123.126.594
783542,1,2,1,6,,4,2,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,3,2,2,2,2,2,,,,1,2,1,18,1,147.652.824.253.504
783543,1,3,2,4,1,4,2,5,1,,,3000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,3,2,2,2,2,2,,,,1,2,1,18,1,124.648.031.003.511
783545,1,3,1,6,,4,6,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,3,2,2,2,2,2,,,,1,2,1,18,1,122.265.682.230.398
784697,1,2,2,6,,4,6,5,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,,,,1,2,1,20,1,199.019.504.694.561
784700,1,3,1,6,,4,6,5,4,,,,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,5,20,1,224.150.354.081.071
784701,1,3,1,6,,4,6,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,5,20,1,178.001.336.997.588
784703,1,2,1,6,,4,6,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,5,20,1,173.188.668.711.572
784706,1,2,1,6,,3,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,20,1,151.386.088.960.799
784708,1,2,2,6,,3,6,5,1,,,15000000,300000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,,,,1,2,5,20,1,206.127.610.211.653
784710,1,2,1,6,,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,20,1,166.393.883.183.067
784712,1,2,2,6,,3,6,5,2,,500000,98,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,20,1,148.020.976.013.245
784713,1,1,1,6,,3,6,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,,,,1,2,5,20,1,224.150.354.081.071
786666,1,3,2,1,1,4,4,4,4,,,,150000,,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2,3,,,1,2,1,50,1,108.857.675.464.782
786670,1,5,1,2,1,4,3,4,4,,,,120000,,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,4,1,2,2,2,2,3,,,1,2,1,50,1,81.809.697.981.973
786672,1,1,1,2,1,4,3,4,4,,,,70000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,1,2,2,2,2,3,,,1,2,1,50,1,50.618.814.389.789
786719,1,3,1,1,1,1,1,4,3,,,,,100000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,4,1,2,1,1,1,1,9,1,1,2,3,50,1,248.992.465.847.982
786721,1,3,1,1,1,4,1,4,1,,,15000000,100000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,,1,1,2,3,50,1,346.574.450.232.043
786723,1,6,2,1,1,1,1,4,1,,,40000000,300000,,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,9,1,1,2,1,50,1,382.484.332.929.608
786723,2,1,1,1,2,1,1,,3,,,,,100000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,2,,50,1,382.484.332.929.608
786724,1,6,2,1,1,1,1,4,1,,,35000000,200000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,9,1,1,2,1,50,1,328.848.617.260.614
786727,1,5,3,1,1,1,1,4,1,,,35000000,300000,,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,9,1,1,2,1,50,1,296.982.736.175.181
786728,1,7,3,1,1,1,1,4,1,,,70000000,400000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,4,1,2,1,1,1,2,9,1,1,2,1,50,1,155.911.950.210.325
786748,1,5,3,2,1,4,3,4,4,,,,50000,,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,3,,,1,2,1,50,1,521.217.471.718.572
786751,1,1,1,2,1,4,3,4,4,,,,100000,,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,4,1,2,2,2,2,2,,,1,2,1,50,1,109.551.094.926.543
786754,1,2,1,2,1,4,3,4,4,,,,60000,,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,4,1,2,2,2,2,3,,,1,2,1,50,1,962.340.468.140.694
786791,1,3,2,2,1,4,1,4,3,,,,,100000,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,4,1,2,1,1,1,2,1,1,1,2,1,50,1,343.331.920.028.099
786792,1,6,1,1,1,1,1,4,4,,,,350000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,50,1,36.988.134.069.707
786793,1,2,1,1,1,1,1,,1,,,1000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,6,50,1,36.988.134.069.707
786795,1,5,4,1,1,1,1,4,1,,,20000000,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,50,1,404.825.468.665.065
786797,1,4,3,1,1,1,1,4,1,,,20000000,200000,,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,50,1,283.028.392.883.071
786799,1,3,2,1,1,1,1,4,1,,,25000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,50,1,225.685.575.382.954
786801,1,2,2,1,1,1,1,4,1,,,20000000,200000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,50,1,459.632.463.881.865
786826,1,2,1,2,1,4,3,4,4,,,,80000,,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,3,,,1,2,1,50,1,691.382.547.060.876
786828,1,1,1,2,1,4,3,,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,,,1,2,6,50,1,102.705.719.456.413
786829,1,2,1,2,1,4,3,5,4,,,,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,50,1,81.809.697.981.973
786871,1,2,1,1,1,1,10,4,3,,,,,120000,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,4,1,2,1,1,1,1,1,1,1,2,1,50,1,328.583.978.662.509
786873,1,3,2,1,1,1,1,4,1,,,10000000,200000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,1,1,1,1,1,1,1,2,1,50,1,467.291.126.904.074
786874,1,3,3,1,1,1,1,4,3,,,,,180000,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,1,1,1,1,1,1,1,2,1,50,1,345.687.629.278.683
786876,1,3,2,1,1,1,1,4,1,,,25000000,150000,,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,4,1,2,1,1,1,1,1,1,1,2,1,50,1,248.013.245.994.541
786878,1,3,2,1,1,1,1,4,1,,,15000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,4,1,2,1,1,1,1,1,1,1,2,1,50,1,155.911.950.210.325
786880,1,3,2,1,1,1,1,4,3,,,,,150000,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,4,1,2,1,1,1,2,1,1,1,2,1,50,1,211.016.609.314.542
786882,1,2,1,1,2,1,1,4,3,,,,,150000,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,50,1,386.641.418.938.928
786882,2,1,1,1,2,1,1,,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,2,,50,1,386.641.418.938.928
786907,1,2,1,2,1,4,3,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,50,1,842.082.083.747.725
786959,1,5,2,2,1,4,6,4,1,,,50000000,300000,,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,2,1,,,1,2,1,50,1,23.566.849.596.667
786961,1,5,3,2,1,1,10,3,1,,,50000000,400000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,2,1,1,2,2,1,1,2,1,50,1,454.681.779.799.065
786966,1,5,1,2,1,1,3,4,4,,,,300000,,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,50,1,102.705.719.456.413
786967,1,3,2,2,1,1,4,4,4,,,,120000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,50,1,850.607.538.402.917
786970,1,3,1,2,1,4,4,4,4,,,,200000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,1,,,1,2,1,50,1,585.934.198.142.005
787021,1,2,1,2,1,5,6,4,4,,,,80000,,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,5,2,1,2,2,2,2,2,,,1,2,1,50,1,285.989.102.527.981
787022,1,2,1,2,1,4,6,4,1,,,20000000,50000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,50,1,329.298.601.438.811
787025,1,3,1,2,1,4,4,4,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,3,,,1,2,1,50,1,102.705.719.456.413
787026,1,1,1,2,1,4,4,4,4,,,,80000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,3,,,1,2,1,50,1,115.377.162.732.298
787071,1,3,2,2,1,1,6,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,1,2,1,2,,1,2,1,50,1,297.697.358.951.483
787073,1,5,1,2,1,1,6,4,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,,1,2,1,50,1,257.630.390.244.598
787084,1,4,2,2,1,4,3,4,4,,,,120000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,4,,,1,2,1,50,1,777.365.357.324.292
787087,1,3,1,2,1,4,3,4,4,,,,80000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,3,1,2,2,2,2,3,,,1,2,1,50,1,81.809.697.981.973
787146,1,3,2,2,1,4,2,4,1,,,28000000,150000,,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,50,1,363.779.238.583.772
787148,1,2,1,2,1,1,1,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,8,2,1,2,2,1,1,2,2,1,1,2,1,50,1,3.085.275.332.571
788140,1,2,2,1,1,1,1,3,1,,,15000000,120000,,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,66,1,124.648.031.003.511
788141,1,3,2,1,1,1,1,3,1,,,25000000,180000,,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,6,1,1,1,1,1,2,2,2,1,2,1,66,1,607.576.624.110.432
788145,1,2,2,1,1,4,1,4,4,,,,100000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,4,2,1,2,1,2,1,2,,1,1,2,1,66,1,178.240.312.930.187
788146,1,4,2,1,1,4,1,4,3,,,,,150000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,1,2,1,2,,1,1,2,1,66,1,138.635.357.311.556
788147,1,4,2,1,1,1,1,4,1,,,20000000,150000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,2,2,1,1,2,1,66,1,955.438.059.282.713
