DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;DSCY;OFICIO1;OFICIO2;RAMA2D_D;RAMA4D_D;DPTO;fex_c_2011
766672;2;2;2;70;76;12;48;1;;2;12;1;;5;2;;;;;;;;;;1;;2;;2;1;1;45;44;74;7491;76;585.750.869.775.306
766677;3;2;3;70;76;12;60;1;;2;12;1;;6;8;;;;;;;;;;1;;2;;2;1;1;37;37;64;6411;76;655.339.284.635.527
766816;1;2;1;70;5;4;48;1;;2;96;1;;2;2;;;;;;;;;;1;;2;;2;1;1;32;45;15;1551;5;239.494.735.744.009
766826;1;6;1;70;5;90;48;1;;2;90;1;;2;1;;;;;;;;;;1;;2;;2;1;2;45;45;52;5233;5;876.922.387.484.643
766827;1;3;1;70;5;48;48;1;;2;96;1;;8;1;;;;;;;;;;1;;2;;2;1;2;21;42;36;3699;5;794.132.164.834.537
767024;1;3;1;70;76;20;72;1;;2;24;1;;4;7;;;;;;;;;;1;;2;;2;1;2;97;97;25;2521;76;699.486.845.862.005
767455;1;3;1;70;5;24;48;4;;2;24;4;;3;4;;;;;;;;;;1;;2;;2;1;2;57;57;93;9302;5;658.894.544.220.628
767455;1;6;1;70;5;1;48;1;;2;3;1;;2;2;;;;;;;;;;1;;1;461500;2;1;1;45;39;52;5233;5;658.894.544.220.628
767481;1;2;1;70;5;48;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;5;896.614.681.844.887
767639;1;1;1;70;5;4;48;4;;2;4;4;;3;2;;;;;;;;;;1;;1;500000;2;1;1;79;79;18;1810;5;761.018.431.868.633
767639;1;3;1;70;5;4;4;4;;2;4;4;;3;2;;;;;;;;;;1;;1;500000;2;1;1;79;79;18;1810;5;761.018.431.868.633
767683;1;5;1;70;5;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;34;;;;5;620.413.648.745.975
767709;2;2;2;70;5;32;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;5;556.151.846.693.131
767768;1;5;1;70;5;30;48;1;;2;40;1;;8;1;;;;;;;;;;1;;2;;2;1;2;0;0;15;1581;5;713.296.424.495.566
767794;1;3;1;70;5;250;48;1;;2;250;1;;9;8;;;;;;;;;;1;;2;;2;1;2;33;30;74;7499;5;769.486.705.823.475
767814;1;3;1;70;5;48;48;1;;2;16;1;;2;4;;;;;;;;;;1;;2;;2;1;2;45;55;52;5225;5;728.634.736.853.703
767838;1;2;1;70;5;200;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;37;;;;5;750.278.189.765.586
767864;1;3;1;70;5;30;50;2;;2;32;1;;5;4;;;;;;;;;;1;;2;;2;1;2;13;13;80;8045;5;668.135.656.119.041
767891;1;8;1;70;5;15;48;1;;2;25;1;;3;3;;;;;;;;;;1;;2;;2;1;2;45;77;52;5229;5;726.626.991.287.348
767912;1;3;1;70;5;4;48;1;;2;4;1;;9;3;;;;;;;;;;1;;1;500000;2;1;1;34;32;74;7421;5;826.954.700.301.827
767939;1;3;1;70;5;3;48;1;;2;5;1;;3;2;;;;;;;;;;1;;2;;2;1;1;16;3;52;5272;5;735.908.922.718.414
767945;1;1;1;70;5;102;50;1;;2;102;1;;4;1;;;;;;;;;;1;;2;;2;1;2;43;55;70;7020;5;816.430.176.987.189
767947;1;3;1;70;5;52;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;5;57.942.435.767.717
767955;1;1;1;70;5;2;60;4;;2;2;4;;1;1;;;;;;;;;;1;;1;350000;2;1;1;87;87;50;5020;5;595.141.264.209.736
767965;1;3;1;70;5;210;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;18;;;;5;855.593.614.790.291
767971;1;3;1;70;5;52;50;1;;2;52;1;;8;1;;;;;;;;;;1;;2;;2;1;2;90;37;92;9249;5;817.427.964.390.157
767980;1;2;1;70;5;30;48;1;;2;290;1;;9;2;;;;;;;;;;1;;2;;2;1;2;55;55;65;6512;5;677.499.516.644.691
767996;1;2;1;70;5;12;48;1;;2;8;1;;6;7;;;;;;;;;;1;;2;;2;1;1;53;79;18;1810;5;803.249.953.559.573
767998;1;4;1;70;5;20;48;1;;2;20;1;;4;1;;;;;;;;;;1;;2;;2;1;2;39;39;52;5242;5;817.303.538.612.266
767998;1;5;1;70;5;16;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;39;;;;5;817.303.538.612.266
768011;1;1;1;70;5;4;24;4;;2;4;4;;1;1;;;;;;;;;;1;;2;;2;1;1;79;79;52;5272;5;568.123.629.099.041
768017;1;3;1;70;5;3;48;1;;2;2;1;;5;7;;;;;;;;;;1;;1;800000;2;1;1;11;11;52;5231;5;845.069.091.475.654
768042;1;4;1;70;5;4;15;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;21;;;;5;915.747.927.838.281
768046;1;3;1;70;5;24;48;1;;2;24;1;;6;1;;;;;;;;;;1;;2;;2;1;2;92;92;17;1730;5;83.928.747.969.064
768055;1;2;1;70;5;5;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;5;666.011.356.788.951
768069;1;3;1;70;5;28;48;1;;2;28;4;;2;4;;;;;;;;;;1;;2;;2;1;2;84;84;52;5272;5;789.728.130.551.204
768098;1;4;1;70;5;12;48;4;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;1;98;98;60;6021;5;912.842.358.075.027
768098;1;5;1;70;5;52;48;1;;2;52;1;;9;1;;;;;;;;;;1;;2;;2;1;2;32;45;64;6421;5;912.842.358.075.027
768103;1;2;1;70;5;12;48;1;;2;12;1;;9;2;;;;;;;;;;1;;2;;2;1;1;39;45;18;1810;5;77.729.582.487.628
768104;1;7;1;70;5;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;5;729.095.260.122.716
768109;1;3;1;70;5;8;48;1;;2;32;1;;3;2;;;;;;;;;;1;;2;;2;1;1;39;32;74;7411;5;255.810.330.929.108
768122;1;1;1;70;5;8;48;4;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;98;98;60;6031;5;742.372.278.650.482
768126;1;1;1;70;5;12;48;1;;2;12;1;;8;1;;;;;;;;;;1;;2;;2;1;1;37;95;45;4521;5;866.089.052.412.735
768127;1;2;1;70;5;12;48;1;;2;12;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;57;93;9302;5;826.954.700.301.827
768127;1;3;1;70;5;28;48;1;;2;12;1;;3;6;;;;;;;;;;1;;2;;2;1;2;45;57;93;9302;5;826.954.700.301.827
768149;1;2;1;70;5;2;3;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;17;;;;5;159.663.157.162.672
768151;1;2;1;70;5;24;48;1;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;1;2;55;54;95;9500;5;805.934.739.364.745
768151;1;3;1;70;5;20;48;1;;2;12;4;;1;1;;;;;;;;;;1;;1;50000;2;1;2;37;59;74;7430;5;805.934.739.364.745
768155;1;3;1;70;5;24;48;1;;2;32;5;;2;4;;;;;;;;;;1;;1;150000;2;1;2;17;45;52;5229;5;145.464.253.491.251
768166;1;1;1;70;5;96;48;4;;2;96;2;;9;1;;;;;;;;;1;;YA  ES  PENSIONADO;2;;2;1;2;98;58;75;7524;5;842.384.305.670.482
768171;1;2;1;70;5;12;48;1;;2;48;4;;3;2;;;;;;;;;;1;;2;;2;1;1;45;79;18;1810;5;310.918.329.950.512
768181;1;4;1;70;5;48;48;1;;2;48;1;;2;2;;;;;;;;;;1;;2;;2;1;2;32;32;85;8512;5;157.113.559.628.792
768183;1;3;1;70;5;48;48;1;;2;48;1;;4;2;;;;;;;;;;1;;2;;2;1;2;88;88;36;3691;5;17.253.034.765.328
768183;2;2;2;70;5;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;5;17.253.034.765.328
768192;1;2;1;70;5;8;48;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;1;33;21;64;6421;5;709.522.558.276.908
768196;1;2;1;70;5;48;48;1;;2;48;4;;4;1;;;;;;;;;;1;;2;;2;1;2;45;79;18;1810;5;666.860.162.522.437
768196;1;11;1;70;5;8;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;5;666.860.162.522.437
768200;1;3;1;70;5;120;48;1;;2;120;4;;9;2;;;;;;;;;;1;;2;;2;1;2;33;39;74;7413;5;755.894.008.339.083
768200;1;4;1;70;5;16;48;1;;2;16;1;;8;8;;;;;;;;;;1;;2;;2;1;2;77;0;80;8045;5;755.894.008.339.083
768200;1;5;1;70;5;86;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;95;;;;5;755.894.008.339.083
768200;1;9;1;70;5;6;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;55;;;;5;755.894.008.339.083
768232;1;5;1;70;8;26;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;58;;;;8;524.114.751.821.763
768240;1;3;1;70;8;24;60;4;;2;24;4;;2;1;;;;;;;;;;1;;2;;2;1;2;98;99;50;5020;8;639.565.750.145.289
768240;1;4;1;70;8;12;60;4;;2;14;4;;4;1;;;;;;;;;;1;;2;;2;1;1;98;97;63;6310;8;639.565.750.145.289
768240;1;5;1;70;8;16;48;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;8;639.565.750.145.289
768271;1;3;1;70;8;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;8;269.226.487.339.269
768277;1;3;1;70;8;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;44;;;;8;336.043.974.034.845
768284;1;3;1;70;8;12;48;1;;2;18;1;;8;1;;;;;;;;;;1;;2;;2;1;1;39;39;85;8512;8;500.328.964.077.192
768290;1;3;1;70;8;20;48;1;;2;20;1;;4;1;;;;;;;;;;1;;2;;2;1;2;33;33;85;8512;8;536.216.255.119.856
768290;1;5;1;70;8;48;48;3;;2;48;3;;1;1;;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;8;536.216.255.119.856
768321;1;5;1;70;8;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;85;;;;8;576.976.638.196.847
768321;1;6;1;70;8;8;48;1;;2;8;1;;7;4;;;;;;;;;;1;;2;;2;1;1;43;43;85;8511;8;576.976.638.196.847
768334;1;2;1;70;8;4;48;3;;2;3;3;;1;4;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;8;542.570.023.323.642
768340;1;2;1;70;8;12;48;1;;2;12;4;;2;4;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;8;427.822.216.488.573
768340;2;1;2;70;8;8;48;4;;2;24;1;;6;4;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;8;427.822.216.488.573
768345;1;4;1;70;8;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;8;458.071.554.682.465
768345;1;5;1;70;8;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;32;;;;8;458.071.554.682.465
768347;1;4;1;70;8;8;48;1;;2;8;1;;7;1;;;;;;;;;;1;;2;;2;1;1;21;40;52;5241;8;518.685.555.616.326
768351;1;3;1;70;8;2;48;1;;2;4;1;;5;4;;;;;;;;;;1;;2;;2;1;1;59;59;85;8511;8;40.901.221.868.519
768353;1;3;1;70;8;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;34;;;;8;454.685.001.757.863
768357;1;2;1;70;8;10;48;1;;2;14;1;;3;4;;;;;;;;;;1;;2;;2;1;1;84;37;85;8520;8;574.734.113.738.679
768371;1;3;1;70;8;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;97;;;;8;471.389.809.225.787
768391;1;2;1;70;8;52;52;4;;2;2;4;;1;8;;;;;;;;;;1;;1;120000;2;1;2;97;97;63;6310;8;428.444.626.586.688
768477;1;2;1;70;8;2;48;1;;2;3;1;;8;1;;;;;;;;;;1;;2;;2;1;1;39;39;55;5511;8;422.330.473.228.512
768480;1;2;1;70;8;5;56;1;;2;96;1;;8;1;;;;;;;;;;1;;2;;2;1;1;33;33;52;5211;8;545.609.228.720.471
768492;1;5;1;70;13;26;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;54;;;;13;196.403.037.794.373
768546;1;4;1;70;13;15;48;1;;2;144;1;;6;1;;;;;;;;;;1;;2;;2;1;2;45;45;51;5125;13;259.941.838.656.279
768574;1;2;1;70;13;24;56;1;;2;48;1;;6;1;;;;;;;;;;1;;2;;2;1;2;59;55;80;8044;13;539.666.854.154.045
768574;1;3;1;70;13;12;56;1;;2;96;1;;9;1;;;;;;;;;;1;;2;;2;1;1;0;0;52;5211;13;539.666.854.154.045
768617;1;3;1;70;13;48;60;1;;2;48;1;;4;1;;;;;;;;;;1;;2;;2;1;2;77;77;15;1551;13;300.864.191.152.562
768617;1;4;1;70;13;24;54;4;;2;48;1;;2;1;;;;;;;;;;1;;2;;2;1;2;80;80;19;1921;13;300.864.191.152.562
768620;1;4;1;70;13;48;56;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;3;;;;13;239.217.191.088.286
768659;1;5;1;70;13;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;33;;;;13;621.705.644.692.699
768663;1;2;1;70;13;16;48;1;;2;16;1;;9;1;;;;;;;;;;1;;2;;2;1;2;37;37;64;6412;13;31.158.189.215.187
768670;1;2;1;70;13;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;15;;;;13;157.676.509.019.895
768700;1;3;1;70;13;36;48;1;;2;8;1;;6;1;;;;;;;;;;1;;2;;2;1;2;98;98;60;6041;13;522.932.083.007.507
768706;1;2;1;70;13;1;48;1;;2;2;1;;7;1;;;1;;;;;;;;;1;900000;2;1;1;32;32;92;9241;13;192.368.113.716.183
768719;1;4;1;70;13;13;40;2;;2;4;1;;7;2;;;;;;;;;;1;;2;;2;1;1;13;13;80;8043;13;306.727.062.810.712
768719;1;5;1;70;13;52;48;1;;2;52;4;;3;1;;;;;;;;;;1;;2;;2;1;2;16;16;74;7430;13;306.727.062.810.712
768725;1;3;1;70;13;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;13;357.241.533.160.383
768725;1;4;1;70;13;13;50;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;36;;;;13;357.241.533.160.383
768730;1;2;1;70;13;78;40;1;;2;78;1;;3;5;;;;;;;;;;1;;2;;2;1;2;53;53;55;5521;13;342.140.679.209.416
768735;1;3;1;70;13;26;60;3;;2;26;3;;1;2;;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;13;206.900.035.878.075
768735;1;4;1;70;13;8;72;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;36;;;;13;206.900.035.878.075
768850;1;2;1;70;17;20;48;1;;2;48;1;;3;1;;;;;;;;;;1;;2;;2;1;2;53;53;55;5521;17;137.084.239.112.108
768850;1;3;1;70;17;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;17;137.084.239.112.108
768852;1;1;1;70;17;3;48;1;;2;3;1;;8;1;;;;;;;;;;1;;2;;2;1;1;99;99;45;4530;17;164.466.037.654.591
768862;1;1;1;70;17;4;48;1;;2;3;1;;2;1;;;;;;;;;;1;;2;;2;1;1;99;99;45;4521;17;500.815.549.201.177
768865;1;2;1;70;17;16;48;1;;2;36;2;;9;1;;;;;;;;;;1;;2;;2;1;2;8;39;80;8045;17;404.114.535.522.851
768875;1;2;1;70;17;20;48;1;;2;16;1;;9;1;;;;;;;;;;1;;2;;2;1;2;45;77;15;1589;17;182.639.009.087.399
768889;1;2;1;70;17;1;24;1;;2;24;1;;5;2;;;;;;;;;;1;;2;;2;1;1;53;45;52;5234;17;210.680.674.632.286
768891;1;2;1;70;17;24;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;13;;;;17;146.839.557.512.003
768901;1;3;1;70;17;28;50;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;2;95;37;52;5211;17;159.720.374.020.453
768913;1;1;1;70;17;2;72;1;;2;2;1;;9;8;;;;;;;;;;1;;1;98;2;1;1;79;79;18;1810;17;627.510.424.192.016
768917;1;4;1;70;17;6;36;1;;2;10;2;;9;1;;;;;;;;;;1;;2;;2;1;1;84;85;40;4010;17;157.975.747.902.807
768924;1;2;1;70;17;4;48;1;;2;4;1;;2;1;;;;;;;;;;1;;1;200000;2;1;1;55;53;55;5521;17;173.635.604.805.196
768926;1;3;1;70;17;104;48;1;;2;104;3;;1;4;;;;;;;;;;1;;2;;2;1;2;53;54;95;9500;17;145.009.465.587.017
768926;1;4;1;70;17;17;48;1;;2;17;1;;5;4;;;;;;;;;;1;;2;;2;1;2;32;32;74;7412;17;145.009.465.587.017
768926;1;5;1;70;17;12;48;1;;2;12;1;;8;4;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;17;145.009.465.587.017
768934;1;3;1;70;17;12;48;1;;2;12;1;;8;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;17;135.066.155.522.964
768951;1;2;1;70;17;4;48;1;;2;36;1;;4;4;;;;;;;;;;1;;2;;2;1;1;45;50;55;5530;17;189.216.651.517.507
768951;1;3;1;70;17;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;17;189.216.651.517.507
768958;1;1;1;70;17;2;24;1;;2;3;1;;3;9;ES COTIZANTE A EPS;;;;;;;;;1;;1;630000;2;1;1;53;53;55;5521;17;153.184.378.255.229
768961;1;3;1;70;17;4;24;2;;2;10;1;;9;6;;;;;;;;;;1;;2;;2;1;1;13;13;80;8050;17;164.224.173.280.607
768971;1;2;1;70;17;8;48;1;;2;8;1;;9;1;;;;;;;;;;1;;2;;2;1;1;45;43;64;6421;17;173.041.472.769.635
768975;1;2;1;70;17;6;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;17;16.606.519.476.368
768976;1;2;1;70;17;8;48;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5237;17;135.356.169.688.444
769405;1;2;1;70;23;3;40;2;;2;156;2;;9;1;;;;;;;;;;1;;2;;2;1;1;11;11;75;7512;23;826.921.507.723.887
769407;1;1;1;70;23;52;40;2;;2;52;4;;1;2;;;;;;;;;;1;;2;;2;1;2;11;95;60;6031;23;109.760.413.961.229
769426;1;1;1;70;23;1;48;1;;2;2;1;;3;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;23;106.164.758.446.106
769448;1;4;1;70;23;2;40;1;;2;12;1;;3;2;;;;;;;;;;1;;2;;2;1;1;45;33;55;5521;23;72.852.915.788.599
769457;1;8;1;70;23;2;40;1;;2;24;1;;3;1;;;;;;;;;;1;;2;;2;1;1;32;45;52;5233;23;124.554.336.823.105
769466;1;7;1;70;23;4;48;1;;2;6;4;;9;4;;;;;;;;;;1;;2;;2;1;1;62;62;73;7310;23;117.607.748.709.523
769471;1;2;1;70;23;1;28;4;;2;4;4;;2;1;;;;;;;;;;1;;2;;2;1;1;59;59;55;5519;23;984.228.651.461.801
769471;1;3;1;70;23;1;48;3;;2;4;6;;2;4;;;;;;;;;;1;;2;;2;1;1;54;59;55;5519;23;984.228.651.461.801
769473;2;3;2;70;23;1;48;1;;2;1;1;;5;4;;;;;;;;;;1;;1;300000;2;1;1;95;95;45;4521;23;920.650.945.097.732
769485;1;2;1;70;23;4;48;1;;2;104;3;;1;4;;;;;;;;;;1;;2;;2;1;1;39;54;95;9500;23;852.852.291.779.133
769487;1;3;1;70;23;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;23;103.323.620.361.413
769496;1;1;1;70;23;1;48;1;;2;2;4;;1;1;;;;;;;;;;1;;1;200000;2;1;1;45;45;52;5262;23;936.518.749.196.083
769505;1;5;1;70;23;3;24;1;;2;4;1;;9;9;RECURSOS PROPIOS;;;;;;;;;1;;2;;2;1;1;45;45;18;1810;23;880.002.306.705.572
770346;1;3;1;70;54;20;56;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;54;371.771.428.541.325
770353;1;2;1;70;54;8;70;4;;2;22;1;;6;4;;;;;;;;;;1;;2;;2;1;1;99;97;51;5132;54;328.480.839.536.562
770354;2;2;2;70;54;2;30;1;;2;52;1;;5;1;;;;;;;;;;1;;2;;2;1;1;13;13;80;8046;54;241.944.621.116.227
770357;1;2;1;70;54;1;50;1;;2;8;1;;2;9;CARTA EXPEDIDA POR LA ALCALDIA DE DESPLAZADA.;;;;;;;;;1;;2;;2;1;1;53;53;55;5521;54;302.593.697.077.574
770380;1;3;1;70;54;24;50;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;57;;;;54;313.687.836.388.006
770380;1;4;1;70;54;60;60;1;;2;72;1;;2;1;;;;;;;;;;1;;2;;2;1;2;53;45;52;5211;54;313.687.836.388.006
770387;1;3;1;70;54;4;50;1;;2;240;1;;2;1;;;;;;;;;;1;;2;;2;1;1;53;45;52;5211;54;256.398.393.281.277
770399;1;2;1;70;54;12;60;1;;2;24;3;;1;1;;;;;;;;;;1;;2;;2;1;1;98;98;95;9500;54;355.977.693.682.432
770425;1;2;1;70;54;5;50;3;;2;15;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;54;282.633.540.432.918
770432;1;4;1;70;54;12;60;1;;2;48;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5211;54;350.978.286.797.136
770436;1;4;1;70;54;4;48;1;;2;72;4;;9;2;;;;;;;;;;1;;2;;2;1;1;2;2;74;7421;54;302.245.692.384.921
770439;1;4;1;70;54;1;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;34;;;;54;342.568.060.904.001
770465;1;5;1;70;54;4;40;4;;2;96;4;;1;4;;;;;;;;;;1;;2;;2;1;1;98;98;60;6021;54;350.273.820.591.854
770504;1;3;1;70;54;3;48;1;;2;4;1;;6;4;;;;;;;;;;1;;1;500000;2;1;1;45;37;64;6412;54;251.046.070.715.131
770518;1;1;1;70;54;8;48;4;;2;8;4;;2;1;;;;;;;;;;1;;2;;2;1;1;21;79;18;1810;54;359.035.597.009.421
770518;1;3;1;70;54;3;48;1;;2;28;4;;5;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;54;359.035.597.009.421
770529;1;4;1;70;54;5;36;4;;2;5;4;;1;3;;;;;;;;;;1;;1;300000;2;1;1;41;53;55;5529;54;211.244.133.241.225
770556;1;1;1;70;66;3;66;1;;2;4;1;;3;1;;;;;;;;;;1;;1;680000;2;1;1;93;93;45;4552;66;224.313.693.334.857
770560;1;6;1;70;66;12;48;1;;2;13;1;;2;1;;;;;;;;;;1;;2;;2;1;1;21;21;64;6421;66;237.058.844.819.832
770560;1;8;1;70;66;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;66;237.058.844.819.832
770564;1;2;1;70;66;1;6;3;;2;300;4;;1;2;;;;;;;;;;1;;2;;2;1;1;54;45;52;5262;66;289.966.550.161.638
770573;1;1;1;70;66;12;48;3;;2;48;3;;1;2;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;66;167.059.283.351.618
770595;1;1;1;70;66;4;48;1;;2;20;1;;2;6;;;;;;;;;;1;;2;;2;1;1;54;54;55;5511;66;199.749.043.455.787
770595;1;2;1;70;66;6;72;1;;2;3;5;;2;7;;;;;;;;;;1;;1;800000;2;1;1;87;93;45;4552;66;199.749.043.455.787
770597;1;1;1;70;66;24;24;3;;2;208;1;;2;6;;;;;;;;;;1;;2;;2;1;2;54;45;52;5211;66;250.533.680.004.914
770676;1;2;1;70;66;8;30;1;;2;24;1;;4;9;ESTA AFILIADA A UN REGIMEN CONTRIBUTIVO;;;;;;;;;1;;2;;2;1;1;16;45;52;5233;66;178.673.885.394.573
770681;1;3;1;70;66;7;48;1;;2;24;1;;6;4;;;;;;;;;;1;;2;;2;1;1;45;13;80;8043;66;153.018.654.780.345
770690;1;2;1;70;66;36;48;1;;2;5;4;;1;5;;;;;;;;;;1;;2;;2;1;2;12;12;74;7411;66;169.589.058.918.543
770698;1;3;1;70;66;5;50;2;;2;288;1;;9;4;;;;;;;;;;1;;2;;2;1;1;6;45;65;6512;66;158.905.575.796.908
770702;1;3;1;70;66;16;55;1;;2;40;4;;2;1;;;;;;;;;;1;;2;;2;1;2;45;45;52;5211;66;183.470.225.675.978
770711;1;4;1;70;66;5;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;32;;;;66;217.041.946.174.946
770723;1;3;1;70;66;8;40;1;;2;8;1;;2;4;;;;;;;;;;1;;2;;2;1;1;45;83;28;2811;66;25.858.370.696.646
770723;1;4;1;70;66;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;66;25.858.370.696.646
770727;1;4;1;70;66;6;40;1;;2;6;1;;3;1;;;;;;;;1;;;;2;;2;1;1;32;32;65;6512;66;191.029.167.312.992
770758;1;1;1;70;66;8;60;1;;2;8;1;;3;5;;;;;;;;;;1;;2;;2;1;1;45;39;52;5219;66;207.902.751.010.498
770793;1;4;1;70;66;9;50;4;;2;9;4;;1;4;;;;;;;;;;1;;2;;2;1;1;55;55;74;7493;66;133.968.008.803.636
770793;1;6;1;70;66;24;48;1;;2;2;1;;4;1;;;;;;;;;;1;;2;;2;1;2;53;53;92;9242;66;133.968.008.803.636
770793;1;10;1;70;66;24;48;1;;2;24;2;;9;4;;;;;;;;;;1;;2;;2;1;2;3;34;75;7512;66;133.968.008.803.636
770798;1;2;1;70;66;250;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;66;496.007.808.875.979
770813;1;3;1;70;66;24;48;1;;2;24;4;;5;4;;;;;;;;;;1;;2;;2;1;2;5;5;74;7499;66;120.103.304.051.998
770813;1;4;1;70;66;50;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;2;;;;66;120.103.304.051.998
770827;1;7;1;70;66;24;48;1;;2;24;4;;1;2;;;;;;;;;;1;;2;;2;1;2;45;54;85;8532;66;284.907.220.851.455
770834;1;2;1;70;66;50;48;1;;2;110;1;;8;1;;;;;;;;;;1;;2;;2;1;2;33;45;18;1810;66;190.925.640.098.054
770851;1;3;1;70;66;24;48;1;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;1;2;45;55;95;9500;66;584.562.165.388.101
770851;1;7;1;70;66;8;48;1;;2;8;1;;6;1;;;;;;;;;;1;;2;;2;1;1;79;79;18;1810;66;584.562.165.388.101
770856;1;3;1;70;66;2;48;1;;2;8;1;;5;2;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;66;202.222.884.423.812
770856;3;1;3;70;66;48;48;1;;2;48;1;;7;1;;;;;;;;;;1;;2;;2;1;2;37;37;74;7491;66;202.222.884.423.812
770858;1;1;1;70;66;20;48;1;;2;20;1;;4;2;;;;;;;;;;1;;2;;2;1;2;85;85;45;4542;66;208.730.342.716.878
770858;1;3;1;70;66;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;66;208.730.342.716.878
770868;1;3;1;70;66;12;48;1;;2;12;1;;3;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;66;238.194.860.092.292
770873;1;2;1;70;66;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;66;27.624.327.930.756
