Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3748913;1;5;1;70;52;26;48;1; ;2;26;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;2;4521;06;52;233,08879235155
3748928;1;2;1;70;52;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;52;195,886291744909
3748935;1;1;1;70;52;2;40;3; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;45;37;1;1;3720;06;52;163,494909188731
3748962;1;1;1;70;50;8;48;8; ;2;8;8; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;06;50;179,665772691307
3748969;1;4;1;70;50;1;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;640000;2;85;95;45;1;1;4521;06;50;139,738796648065
3748977;1;1;1;70;50;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;53;53;55;1;1;5521;06;50;315,170492973006
3748978;1;1;1;70;50;32;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;98;98;60;1;2;6042;06;50;160,88304797634
3748984;1;1;1;70;50;4;48;1; ;2;27;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5225;06;50;143,278594758499
3748992;1;3;1;70;66;36;48;1; ;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;97;60;1;2;6042;06;66;310,761039609405
3748994;1;3;1;70;66;3;50;4; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;98;98;60;1;1;6031;06;66;329,106698492049
3749003;1;2;1;70;66;103;48;1; ;2;31;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;2;2892;06;66;298,490090587877
3749003;1;3;1;70;66;6;48;1; ;2;6;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;85;1;1;8532;06;66;298,490090587877
3749011;1;3;1;70;66;3;48;1; ;2;3;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;45;52;1;1;5233;06;66;242,560314466747
3749015;1;1;1;70;66;8;48;1; ;2;32;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;92;1;1;9242;06;66;346,269011274772
3749017;1;2;1;70;66;12;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;92;84;50;1;1;5040;06;66;310,761039609405
3749025;1;2;1;70;66;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;06;66;308,656208872773
3749662;1;2;1;70;54;8;48;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;06;54;546,052740910914
3749662;2;1;2;70;54;8;84;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;55;55;1;1;5511;06;54;546,052740910914
3749663;1;1;1;70;54;12;48;4; ;2;12;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;75;1;1;7515;06;54;369,582554088512
3749676;1;4;1;70;54;20;48;4; ;2;20;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;2;1929;06;54;477,660787131995
3749677;1;1;1;70;54;24;48;4; ;2;24;1; ;3;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;05;05;85;1;2;8512;06;54;317,179534316656
3749677;1;2;1;70;54;24;48;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;33;52;1;2;5211;06;54;317,179534316656
3749679;1;1;1;70;54;8;48;1; ;2;8;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;06;54;381,225395858124
3749698;1;2;1;70;54;4;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;1; ;06;54;377,107415117397
3749699;1;3;1;70;54;5;44;1; ;2;52;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;50;1;1;5030;06;54;211,698414081559
3749699;1;5;1;70;54;4;44;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;02;02;11;1;1;1110;06;54;211,698414081559
3749700;1;2;1;70;54;6;48;1; ;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;06;54;381,225395858124
3749703;1;3;1;70;54;3;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;26;1;1;2692;06;54;482,006879369446
