Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3753602;1;3;1;70;2;52;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;01;1;2;0123;06;63;959,636163552965
3757818;1;2;1;70;2;2;25;4; ;2;260;6; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;62;01;1;1;0111;06;63;775,548219460348
3757865;1;2;1;70;2;1;30;1; ;2;1;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;33;45;52;1;1;5233;06;63;660,637025854542
3757873;1;3;1;70;2;4;48;1; ;2;4;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;08;08;72;1;1;7220;06;63;806,861019871582
3757884;1;2;1;70;2;24;30;4; ;2;75;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;61;01;1;2;0111;06;63;701,959801756247
3759062;1;2;1;70;2;24;24;1; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;06;47;1321,7303049453
3759065;1;2;1;70;2;24;48;4; ;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;06;47;1178,07003400307
3760348;1;1;1;70;2;5;40;4; ;2;312;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;1;9500;06;19;1455,4339456101
3760443;1;3;1;70;2;100;40;1; ;2;100;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;06;19;1225,49642500591
3760446;1;2;1;70;2;24;40;2; ;2;24;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;2;8511;06;19;1724,62733271596
3760555;1;3;1;70;2;2;48;4; ;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;61;61;01;1;1;0140;06;19;2305,00957365345
3760561;1;4;1;70;2;24;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;06;19;884,225594743502
3760569;1;2;1;70;2;4;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;61;61;01;1;1;0140;06;19;1733,44899189316
3760583;1;3;1;70;2;28;48;1; ;2;28;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;50;39;75;1;2;7512;06;19;884,225594743502
3760589;1;2;1;70;2;3;24;4; ;2;10;4; ;1;1; ; ; ; ; ;1; ; ; ; ; ;1;60000;2;45;45;52;1;1;5262;06;19;1272,12014776465
3760600;1;2;1;70;2;20;40;4; ;2;20;4; ;1;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;61;61;01;1;2;0140;06;19;1664,28748457705
3760602;1;2;1;70;2;4;40;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;61;61;01;1;1;0140;06;19;770,532083655846
3760642;2;2;2;70;2;250;48;1; ;2;250;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;19;91;1;2;9199;06;19;1186,94013040486
3761587;1;3;1;70;2;1;48;1; ;2;28;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;51;1;1;5131;06;68;835,862196678886
3761643;1;3;1;70;2;1;48;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5232;06;68;946,986842812665
3761650;1;3;1;70;2;8;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;03;74;1;1;7421;06;68;1715,45588418337
3761980;1;3;1;70;2;20;48;1; ;2;20;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;77;15;1;2;1561;06;17;4551,37588011524
3762034;1;2;1;70;2;3;50;8; ;2;3;8; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;06;17;2283,13286646201
3762084;1;2;1;70;2;72;50;1; ;2;72;8; ;6;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;62;01;1;2;0111;06;17;3609,71428565139
3762095;1;3;1;70;2;4;40;1; ;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;53;55;1;1;5521;06;17;1119,291859882
3762387;1;2;1;70;2;4;40;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;53;53;55;1;1;5529;06;73;724,171153670831
3762450;1;2;1;70;2;2;42;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;53;53;01;1;1;0111;06;73;594,221626720034
3762788;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;66;528,611907398296
3762790;1;1;1;70;2;2;48;8; ;2;3;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;06;66;741,592747981773
3762790;1;2;1;70;2;2;48;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;06;66;741,592747981773
3762802;1;4;1;70;2;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;06;66;1095,9140479544
3762855;1;4;1;70;2;6;50;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;06;66;985,882019982269
3762871;1;2;1;70;2;3;48;1; ;2;260;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;06;66;569,460397720719
3762874;1;3;1;70;2;48;8;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;06;66;531,331067535572
3762897;1;2;1;70;2;3;50;8; ;2;3;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;62;62;01;1;1;0111;06;66;561,60194208311
3762899;1;3;1;70;2;5;48;3; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;06;66;712,80514238758
3762912;1;2;1;70;2;16;48;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;06;66;1593,40211309417
3762912;1;3;1;70;2;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;93;1;1;9303;06;66;1593,40211309417
