DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5504016;1;3;1;70;2;12;48;8; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;1;07;0161;23;1214,12878281567
5504030;1;3;1;70;2;24;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;98; ; ; ;62; ;1;2;07;   .;47;1094,92721954435
5504031;1;2;1;70;2;2;48;1; ;2;15;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;77;53;49;1;1;07;7729;47;374,692684681056
5504034;1;2;1;70;2;40;40;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;39;39;1;2;07;8622;47;379,966444807868
5504048;1;1;1;70;2;24;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;01;62;03;1;2;07;0122;47;611,422232819172
5504062;1;2;1;70;2;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;54;62;1;2;07;0122;47;958,151635126507
5504080;1;5;1;70;2;70;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;31;45;81;1;2;07;3110;47;843,054635925487
5504101;1;2;1;70;2;12;24;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;1;07;9700;47;885,844884897759
5504107;1;1;1;70;2;52;48;4; ;2;48;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;53;54;1;2;07;9700;47;559,74977974539
5504125;1;2;1;70;2;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;47;54;45;1;2;07;4771;47;683,967365118143
5504125;1;6;1;70;2;6;48;1; ;2;6;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;45;54;1;1;07;9700;47;683,967365118143
5504129;1;3;1;70;2;24;28;3; ;2;54;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;54;41;1;2;07;4729;47;1107,58052732545
5504140;1;1;1;70;2;24;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;84;13;13;1;2;07;8413;47;395,822870611202
5504140;1;2;1;70;2;52;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;98; ; ; ;59; ;1;2;07;   .;47;395,822870611202
5504147;1;6;1;70;2;98;48;1; ;2;98;9;EMPLEADA DE UN ASALARIADO;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;13;13;1;2;07;8530;47;480,207767365035
5504148;1;2;1;70;2;8;40;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;60;60;1;1;07;0122;47;800,127362552066
5504184;1;1;1;70;2;3;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;920000;908000;2; ;55;53;53;1;1;07;5511;47;1547,51333590012
5504241;1;2;1;70;2;8;42;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;400000; ; ; ;45; ;1;1;07;   .;76;3501,68853442294
5504243;1;1;1;70;2;2;48;8; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;908526;2; ;41;62;95;1;1;07;4111;76;4842,63284120193
5504249;1;2;1;70;2;1;40;3; ;2;156;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;54;53;1;1;07;5619;76;3702,75219077227
5504269;1;2;1;70;2;104;40;1; ;2;208;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;31;95;93;1;2;07;3110;15;2115,49517367681
5504334;1;5;1;70;2;2;50;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;500000;2; ;01;62;62;1;1;07;0123;17;489,369026130283
5504340;1;3;1;70;2;12;48;1; ;2;20;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;07;5611;17;605,187422518169
5504360;1;3;1;70;2;12;22;1; ;2;70;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;53;53;1;1;07;5611;17;627,500243260777
5504365;1;3;1;70;2;5;48;1; ;2;7;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;53;97;1;1;07;0123;17;647,599052071173
5504369;1;3;1;70;2;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;07;5611;17;981,076139411565
5504383;1;3;1;70;2;20;48;1; ;2;52;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;53;53;1;2;07;5611;17;1069,06532990413
5504386;1;3;1;70;2;4;50;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;95;45;1;1;07;4772;17;930,85224730559
5504392;1;3;1;70;2;30;24;1; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;53;54;1;2;07;9700;17;710,844671511187
5504399;1;3;1;70;2;5;60;1; ;2;28;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;53;62;1;1;07;0123;17;1006,9147164405
5504403;1;1;1;70;2;52;48;1; ;2;52;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;45;62;1;2;07;0123;17;813,182214711712
5504410;1;3;1;70;2;20;48;1; ;2;20;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;84;58;39;1;2;07;8412;17;1217,21723819633
5504412;1;1;1;70;2;2;50;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;01;62;62;1;1;07;0123;17;1142,72584568393
5504421;1;2;1;70;2;4;24;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;01;62;62;1;1;07;0123;17;722,090444583568
5504521;1;1;1;70;2;20;40;4; ;2;32;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;61;61;1;2;07;0161;18;768,428962121626
5504541;1;2;1;70;2;52;40;3; ;2;52;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;2;07;9700;18;685,313803180378
5504541;1;3;1;70;2;8;40;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;95;61;1;1;07;0161;18;685,313803180378
5504541;1;4;1;70;2;2;40;1; ;2;12;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;45;54;1;1;07;9700;18;685,313803180378
5504550;1;1;1;70;2;5;48;4; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;500000;2; ;97;54;54;1;1;07;9700;18;505,735806701131
5504581;1;1;1;70;2;3;51;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;01;61;61;1;1;07;0161;18;689,013215372497
5507400;1;2;1;70;2;2;48;1; ;2;16;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;07;5611;76;6606,20683268032
5507583;1;2;1;70;2;24;48;8; ;2;3;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;200000;900000;2; ;01;62;61;1;2;07;0161;50;2690,43393993437
5507596;1;1;1;70;2;2;48;8; ;2;2;8; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;550000;950000;2; ;01;62;62;1;1;07;0141;50;2690,43393993437
5507610;1;2;1;70;2;6;48;4; ;2;4;4; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;600000;500000;2; ;41;95;95;1;1;07;4112;44;1486,4892779163
5507643;1;3;1;70;2;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;908526; ; ; ;58; ;1;1;07;   .;15;5431,7204844097
5508283;1;1;1;70;2;8;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;84;32;32;1;1;07;8412;47;726,355448382384
5508306;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;900000;2; ;01;62;62;1;1;07;0161;50;672,608484983592
5508308;1;2;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;900000;2; ;01;62;62;1;1;07;0161;50;935,155933228184
5508344;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;01;61;61;1;1;07;0161;50;1330,46837715774
5508353;1;1;1;70;2;2;48;8; ;2;3;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;900000;2; ;01;62;62;1;1;07;0141;50;672,608484983592
5508355;1;1;1;70;2;2;45;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;900000;2; ;01;62;62;1;1;07;0161;50;2611,14885050572
5508359;1;3;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;900000; ; ; ;45; ;1;2;07;   .;50;2637,71414378619
5508363;1;3;1;70;2;4;50;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;62;62;1;1;07;0141;50;672,608484983592
5508364;1;1;1;70;2;4;48;8; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;700000;800000;2; ;01;62;61;1;1;07;0161;50;672,608484983592
5508374;1;3;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;900000; ; ; ;39; ;1;2;07;   .;50;672,608484983592
5508394;1;5;1;70;2;64;48;1; ;2;64;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;06;99;99;1;2;07;0610;68;2312,57522054898
5508440;1;2;1;70;2;3;40;8; ;2;3;8; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;80000;800000;2; ;01;62;62;1;1;07;0150;19;2252,83155065779
5508452;1;3;1;70;2;52;44;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;97;97;1;2;07;1051;19;1373,27622818607
5508456;1;2;1;70;2;156;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;900000; ; ; ;45; ;1;2;07;   .;19;1527,61294722236
5508460;1;2;1;70;2;104;35;3; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;54;61;1;2;07;0145;19;2927,00918979908
5508462;1;4;1;70;2;84;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;99; ; ; ;97; ;1;2;07;   .;19;1312,92450646519
5508463;1;1;1;70;2;28;24;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;79;79;1;2;07;9529;19;1970,42187370572
5508464;1;2;1;70;2;104;32;4; ;2;156;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;96;79;57;1;2;07;9602;19;2195,63145956319
5508467;1;1;1;70;2;24;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;2;07;0161;19;1643,09453202198
5508480;1;1;1;70;2;52;56;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;908526; ; ; ;55; ;1;2;07;   .;19;2494,08866888462
5508481;1;1;1;70;2;52;40;3; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908300;2; ;56;54;53;1;2;07;5611;19;2311,11304436281
5508482;1;1;1;70;2;52;45;3; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;2;07;9700;19;2581,24029495193
5508485;1;3;1;70;2;84;48;2; ;2;84;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908300;2; ;85;13;13;1;2;07;8513;19;1905,80511771271
5508485;1;7;1;70;2;76;48;1; ;2;92;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;908300;2; ;52;03;33;1;2;07;5221;19;1905,80511771271
5508487;1;1;1;70;2;150;40;3; ;2;150;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;54;41;1;2;07;5619;19;2903,35528187431
5508487;1;6;1;70;2;28;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;800000; ; ; ;97; ;1;2;07;   .;19;2903,35528187431
5508488;1;1;1;70;2;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;58;95;1;1;07;4112;19;3477,92455240343
5508490;1;4;1;70;2;52;40;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;62;95;1;2;07;4111;19;2304,78601855842
5508494;1;2;1;70;2;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908300;2; ;47;55;45;1;2;07;4724;19;2638,44038604654
5508510;1;3;1;70;2;12;40;1; ;2;52;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;906300;2; ;81;95;62;1;1;07;8130;19;2638,44038604654
5508515;1;3;1;70;2;52;40;1; ;2;68;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;10;59;39;1;2;07;1081;19;1312,92450646519
5508518;1;1;1;70;2;208;24;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;908300;2; ;55;55;54;1;2;07;5511;19;1470,41285612776
5508521;1;2;1;70;2;35;48;1; ;2;43;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;46;45;45;1;2;07;4631;19;1312,92450646519
5508524;1;3;1;70;2;104;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;908526; ; ; ;13; ;1;2;07;   .;19;1597,40441143313
5509380;1;1;1;70;2;4;48;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;1;330000;500000;2; ;45;99;45;1;1;07;4541;20;1295,39972637347
5509435;1;1;1;70;2;2;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;03;64;64;1;1;07;0311;27;1239,0475480326
5509528;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;800000; ; ; ;13; ;1;1;07;   .;27;618,121879479264
5509561;1;3;1;70;2;20;50;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;500000; ; ; ;63; ;1;2;07;   .;27;1242,17174886005
5509704;1;6;1;70;2;28;40;1; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;55;55;1;2;07;9700;63;1664,66093120862
5509705;1;4;1;70;2;5;40;8; ;2;4;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;295000;500000;2; ;01;62;62;1;1;07;0123;63;3235,70651658694
5509711;1;2;1;70;2;4;48;1; ;2;4;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;88;59;59;1;1;07;8810;63;1659,63423830623
5509725;1;3;1;70;2;2;48;1; ;2;4;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;700000;908526;2; ;86;39;39;1;1;07;8610;63;1737,41066993763
5509727;1;3;1;70;2;68;72;3; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;900000;2; ;56;59;53;1;2;07;5619;63;1064,5439673821
5509730;1;1;1;70;2;32;48;1; ;2;60;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;46;84;84;1;2;07;4631;63;1668,13140151876
5509732;1;3;1;70;2;40;48;1; ;2;96;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;80;58;58;1;2;07;8010;63;1539,50012060469
5509732;1;5;1;70;2;20;48;4; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;29;95;97;1;2;07;2910;63;1539,50012060469
5509734;1;1;1;70;2;8;51;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;260000;480000;2; ;01;95;62;1;1;07;0123;63;2049,32397018418
5509734;1;2;1;70;2;3;25;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;25000;100000;2; ;20;74;74;1;1;07;2029;63;2049,32397018418
5509746;1;1;1;70;2;48;40;1; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;63;16;39;1;2;07;6311;63;2325,63990706129
5509767;1;3;1;70;2;8;40;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;1;07;4112;63;1659,57479694407
5509774;2;2;2;70;2;3;48;4; ;2;3;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;41;95;95;1;1;07;4112;63;1421,68947969949
5509775;1;1;1;70;2;52;12;4; ;2;60;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;180000;2; ;81;55;55;1;2;07;8121;63;1744,4843371508
5509781;1;3;1;70;2;20;48;1; ;2;192;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;92;45;45;1;2;07;9200;63;1914,96260129957
5509788;1;2;1;70;2;4;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;06;03;03;1;1;07;0610;68;2787,52937510072
5509790;1;1;1;70;2;4;48;3; ;2;24;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;55;53;1;1;07;5619;68;851,132452923169
5509790;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;1000000; ; ; ;58; ;1;1;07;   .;68;851,132452923169
5512307;1;1;1;70;2;2;48;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;1;80000;1500000;3; ;41;95;95;1;1;07;4111;05;1640,16981091144
5512308;1;3;1;70;2;52;48;1; ;2;60;1; ;4;2;9;COTIZANTE INDEPENDIENTE; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;52;39;39;1;2;07;5210;05;1052,09652550951
5512310;1;1;1;70;2;5;48;1; ;2;6;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;860000;2; ;42;95;95;1;1;07;4290;05;1648,62636528497
5512388;1;2;1;70;2;2;40;4; ;2;2;4; ;1;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;300000;2; ;47;41;41;1;1;07;4724;70;1540,05463430173
5512390;1;1;1;70;2;4;40;4; ;2;200;4; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;400000;2; ;88;45;53;1;1;07;8890;70;1721,55888508767
5512391;1;1;1;70;2;3;49;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;97;61;1;1;07;0161;70;1378,39814895755
5512392;1;2;1;70;2;52;40;3; ;2;156;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;47;54;41;1;2;07;4711;70;1006,52083016664
5512448;1;4;1;70;2;8;40;3; ;2;8;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;650000;2; ;97;54;54;1;1;07;9700;70;1066,48937774675
5512449;1;2;1;70;2;3;40;1; ;2;94;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;1;07;4731;70;1672,51401190575
5512452;1;3;1;70;2;10;40;3; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;54;53;1;1;07;5611;70;1676,86430419966
5512453;1;2;1;70;2;3;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;1500000; ; ; ;13; ;1;1;07;   .;70;1312,54548127504
5512455;1;2;1;70;2;52;48;1; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;97;45;54;1;2;07;9700;05;2971,03996726856
5512456;1;5;1;70;2;104;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;27;16;16;1;2;07;2720;05;2240,68049114637
5512463;1;2;1;70;2;8;48;1; ;2;30;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;40000;900000;2; ;56;03;77;1;1;07;5619;05;1648,62636528497
5512466;1;3;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;600000; ; ; ;99; ;1;2;07;   .;05;2660,85109462848
5512471;1;1;1;70;2;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;1;07;9700;05;3602,10119245956
5512472;1;1;1;70;2;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;71;62;1;1;07;0161;05;3589,4876338995
5512472;1;5;1;70;2;30;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;909000;2; ;07;32;53;1;2;07;0722;05;3589,4876338995
5512489;1;1;1;70;2;24;48;1; ;2;24;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;53;53;1;2;07;5611;05;2678,79800356429
5512490;1;2;1;70;2;24;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;45;53;1;2;07;5611;05;3990,60777649553
5512499;1;2;1;70;2;8;48;3; ;2;208;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;93;54;50;1;1;07;9321;05;5078,65797343062
5512523;1;3;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;500000;2; ;96;57;57;1;1;07;9602;05;1604,380697192
5512539;1;3;1;70;2;1;48;1; ;2;4;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;41;95;95;1;1;07;4111;05;5235,84262097492
5512751;1;1;1;70;2;2;45;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908000;908000;2; ;01;61;61;1;1;07;0161;50;721,142757967909
5512753;1;1;1;70;2;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908000;908000;2; ;47;33;97;1;1;07;4711;50;1950,70382091808
5512753;1;2;1;70;2;52;48;1; ;2;52;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;53;53;1;2;07;5611;50;1950,70382091808
