Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
308339;2;1;66;70;12;48;1; ;1;1;2;20;1; ;3;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;53;53;5521;55;66;224,497606834362
308347;2;3;66;70;1;48;1; ;2;2;2;3;1; ;6;1; ;.;2; ;2;11;NO  VEO LA NECESIDAD; ; ; ; ; ; ; ; ;1; ;1;200000;2; ;1;12;12;7411;74;66;251,869754865391
308358;2;5;66;70;1;40;1; ;1;1;2;4;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4896000;1;98;95;4521;45;66;259,804820442813
308359;2;5;66;70;12;48;3; ;1;1;2;12;3; ;1;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1350000;1;54;54;9500;95;66;340,844913265431
308370;2;2;66;70;12;48;1; ;1;1;2;12;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;59;59;8513;85;66;225,293728524012
308377;2;2;66;70;4;48;1; ;1;2;2;4;1; ;3;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;550000;1;6000000;1;16;18;9241;92;66;216,511423777268
308377;2;4;66;70;25;48;1; ;1;1;2;25;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;33;33;5211;52;66;216,511423777268
308380;2;2;66;70;12;48;1; ;1;1;2;32;1; ;4;2;5; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;45;5233;52;66;287,378386497731
308380;2;4;66;70;4;48;1; ;2;2;2;4;1; ;2;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;34;77;1551;15;66;287,378386497731
308383;2;2;66;70;196;30;2; ;1;1;2;196;2; ;9;1; ;.;9;SI PAGABA;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8041;80;66;286,819738234591
308384;2;1;66;70;8;48;4; ;1;1;2;8;4; ;1;2;2; ;2; ;2;6; ; ; ; ;1; ; ; ; ; ; ;2; ;1;18000000;1;11;11;7412;74;66;278,623473793347
308402;2;3;68;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;68;283,08688831306
308404;2;3;68;70;12;45;1; ;1;1;2;12;1; ;4;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;45;5233;52;68;356,802306646975
308404;2;5;68;70;2;45;1; ;1;1;2;2;1; ;6;1; ;.;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;4500000;1;33;33;1810;18;68;356,802306646975
308407;2;3;68;70;2;45;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;68;485,557627493511
308409;2;2;68;70;50;48;4; ;1;1;2;370;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;PENSIONADO;2; ;2; ;1;54;13;7512;75;68;392,143832450871
308410;2;5;68;70;52;45;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;68;542,908047339242
308429;2;5;68;70;8;48;1; ;1;1;2;8;1; ;7;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;7200000;1;95;95;4521;45;68;301,728092010257
308456;2;4;68;70;3;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;68;419,13284503276
308468;2;2;68;70;12;48;1; ;2;2;2;16;1; ;6;1; ;.;1; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;1;12000000;1;02;02;7421;74;68;387,754834904167
308483;2;3;68;70;2;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;80; ; ; ;68;1230,28433772869
308491;2;2;68;70;36;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;68;976,730685102338
308494;2;2;68;70;5;48;4; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;480,285124604921
308505;2;2;68;70;50;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;434,898149354921
308505;2;3;68;70;25;50;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;68;434,898149354921
308508;2;1;68;70;1;48;1; ;2;1;2;1;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;396000;1;2376000;1;95;97;1511;15;68;938,729727451392
308520;2;2;68;70;4;60;3; ;1;1;2;1;1; ;3;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;84000;1;140000;1;54;77;5529;55;68;370,65293318084
308534;5;1;68;70;4;60;1; ;1;1;2;4;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;4500000;1;80;80;1921;19;68;326,995159516651
308539;2;5;68;70;16;60;1; ;1;1;2;16;1; ;2;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;45;45;5239;52;68;698,401467341075
308541;2;1;68;70;3;60;1; ;1;1;2;3;4; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;3600000;1;80;95;4521;45;68;884,058722334405
308544;3;1;68;70;24;60;1; ;1;1;2;24;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;88;88;3691;36;68;659,049397555406
308548;2;2;68;70;3;60;1; ;2;2;2;3;1; ;7;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;650000;1;7000000;1;03;87;2892;28;68;343,928230781948
308560;3;2;68;70;60;48;1; ;1;1;2;60;1; ;3;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;68;313,840817760387
308591;2;3;68;70;1;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;77; ; ; ;68;272,961206222928
308598;3;1;68;70;12;48;1; ;1;1;2;16;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;1840000;1;39;97;6041;60;68;404,129618862492
308603;2;1;68;70;2;48;1; ;1;1;2;2;1; ;2;2;3; ;9;SISBEN;2;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;3000000;1;33;33;7491;74;68;433,952639699895
308604;2;2;68;70;4;60;4; ;1;1;2;4;1; ;3;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;83;83;2899;28;68;299,324947462734
308614;2;1;68;70;10;60;4; ;1;1;2;12;1; ;8;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;43;95;4530;45;68;447,970824029813
308614;2;3;68;70;4;50;1; ;1;1;2;4;1; ;8;2;5; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;32;32;4530;45;68;447,970824029813
308615;2;3;68;70;8;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;75; ; ; ;68;439,405513067462
308621;2;2;68;70;6;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;68;421,261995338001
308621;2;3;68;70;4;60;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;68;421,261995338001
308737;2;3;05;70;5;48;1; ;1;1;2;16;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;150000;1;5000000;1;37;75;1720;17;05;779,399527308071
308737;2;4;05;70;999;48;1; ;1;1;2;432;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5219;52;05;779,399527308071
308737;2;8;05;70;24;48;1; ;1;1;2;36;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;45;5233;52;05;779,399527308071
308737;2;9;05;70;16;48;1; ;1;1;2;16;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;37;92;2231;22;05;779,399527308071
308737;2;11;05;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;779,399527308071
308737;2;12;05;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;05;779,399527308071
308744;2;3;05;70;104;48;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;11;NO TIENE PLATA; ; ; ; ; ; ; ; ;1; ;1;250000;2; ;1;93;93;4521;45;05;836,670638408613
308745;2;1;05;70;52;48;1; ;1;1;2;52;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;45000;1;45000;1;89;89;3320;33;05;836,670638408613
308750;2;3;05;70;12;48;1; ;1;1;2;288;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5211;52;05;679,547194685999
308753;2;3;05;70;28;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;05;725,246991782823
308764;2;1;05;70;192;48;1; ;1;1;2;192;9;CONTRATO DE PRESTACION DE SERVICIOS;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;45;9242;92;05;846,046139036589
308764;2;4;05;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;05;846,046139036589
308771;2;4;08;70;52;48;1; ;2;2;2;104;1; ;3;2;3; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;7411;74;08;438,010138081252
308774;2;3;08;70;24;48;1; ;2;2;2;24;1; ;4;2;3; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;58;58;7020;70;08;586,390899659102
308784;2;1;11;70;52;48;1; ;1;1;2;48;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;33;7010;70;11;1874,73251823883
308785;2;1;11;70;52;40;1; ;2;2;2;52;1; ;8;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;2899;28;11;2008,89163047698
308791;2;2;11;70;52;48;1; ;1;1;2;52;1; ;4;2;4; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;250000;1;32;39;7020;70;11;1981,56838291649
308791;2;3;11;70;24;48;2; ;1;1;2;260;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;58;7524;75;11;1981,56838291649
308804;2;2;11;70;8;24;1; ;1;1;2;72;1; ;6;2;4; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;92;92;5244;52;11;2359,72177139449
308823;2;4;11;70;4;48;1; ;1;1;2;96;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;19;6512;65;11;2403,80499138559
308825;2;3;11;70;15;40;1; ;2;2;2;24;1; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;84;32;3311;33;11;2544,41616330185
308827;2;2;11;70;100;60;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;11;2171,22195912228
308827;2;3;11;70;30;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;11;2171,22195912228
308829;2;2;11;70;4;60;1; ;1;1;2;20;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;62;62;0112;01;11;2183,8827165124
308835;2;2;11;70;16;48;1; ;1;1;2;48;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;9242;92;11;2618,11922956961
308835;2;7;11;70;12;48;1; ;1;1;2;20;1; ;9;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;08;08;6601;66;11;2618,11922956961
308836;2;2;11;70;250;40;1; ;1;2;2;416;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;7430;74;11;1669,98182507997
308845;2;1;11;70;24;48;1; ;1;1;2;24;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;98;98;6041;60;11;3104,27242516584
308845;2;5;11;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;11;3104,27242516584
308847;2;3;11;70;24;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;11;2222,79298639035
308942;2;4;13;70;104;48;1; ;2;1;2;156;1; ;5;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;53;39;6310;63;13;378,5865424426
308942;2;5;13;70;52;48;3; ;1;1;2;104;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;378,5865424426
308952;2;1;13;70;12;48;1; ;1;1;2;12;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4950000;1;58;58;7010;70;13;623,700249377077
308953;2;3;13;70;20;48;1; ;1;1;2;20;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;750000;1;45;32;5272;52;13;416,161663229192
308957;2;4;13;70;52;24;1; ;1;1;2;52;1; ;3;2;5; ;2; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;37;40;5241;52;13;147,851036781589
308957;2;5;13;70;11;48;1; ;1;1;2;11;2; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ;1; ; ; ;2; ;1;10500000;1;06;06;7512;75;13;147,851036781589
308960;2;4;13;70;52;24;1; ;1;1;2;18;1; ;5;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ;1; ;ESTUDIAR;2; ;2; ;1;34;59;9309;93;13;421,694914018489
308960;2;6;13;70;100;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;13;421,694914018489
309169;2;2;50;70;60;40;1; ;1;1;2;156;1; ;2;2;5; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;45;5222;52;50;142,362078938581
309174;2;2;50;70;4;40;1; ;1;1;2;104;1; ;2;2;5; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;50;115,96857057669
309200;2;2;52;70;8;48;1; ;1;1;2;8;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;95;93;4521;45;52;104,378818524406
309206;2;3;52;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;52;112,464511997279
309228;2;2;52;70;52;40;2; ;1;1;2;4;2; ;6;2;12;TIPO  DE CONTRATO;9;PORQUE  ESTABA  AFILIADA  COMO I;2;11;TIPO DE  CONTRATO; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;21;21;8511;85;52;115,82070238653
309236;2;3;54;70;10;50;1; ;2;2;2;80;1; ;6;2;12;TRABAJO EN VENEZUELA;1; ;2;11;TRABAJO EN VENEZUELA; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;37;1922;19;54;364,234983944957
309236;2;4;54;70;10;50;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;54;364,234983944957
309237;2;2;54;70;8;55;1; ;1;1;2;12;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;55;41;5219;52;54;426,034864104359
309237;2;4;54;70;8;55;1; ;1;1;2;4;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1700000;1;62;59;9241;92;54;426,034864104359
309321;2;2;66;70;20;48;1; ;2;2;2;20;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;7000000;1;21;13;8045;80;66;243,114842161006
309326;2;4;68;70;4;30;1; ;1;1;2;108;1; ;6;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;87;7430;74;68;502,028435801782
309329;2;1;68;70;4;48;1; ;1;1;2;144;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;95;4530;45;68;391,245757527324
309329;2;4;68;70;1;48;1; ;1;1;2;12;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;45;3619;36;68;391,245757527324
309329;2;5;68;70;1;48;1; ;1;1;2;8;1; ;2;1; ;.;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4532000;1;45;21;2610;26;68;391,245757527324
309339;2;9;68;70;50;50;1; ;1;1;2;30;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;45;1589;15;68;477,643687286842
309340;2;2;68;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;284,071930153411
309342;2;5;68;70;42;48;2; ;1;1;2;42;2; ;1;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;68;298,217781858835
309351;2;2;68;70;48;48;1; ;1;1;2;60;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;68;391,951261513435
309354;2;4;68;70;12;48;1; ;1;1;2;16;1; ;6;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;624000;1;45;80;1921;19;68;379,954663117865
309361;2;1;68;70;2;50;4; ;1;1;2;2;4; ;1;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;4300000;1;95;95;4521;45;68;386,056548306919
309436;2;2;73;70;52;48;1; ;2;2;2;12;1; ;2;2;8; ;2; ;2;11;TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;210000;1;32;39;7499;74;73;205,477685336269
309437;2;2;73;70;24;48;1; ;2;2;2;24;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;30000;1;1600000;1;45;45;9242;92;73;163,706408000936
309443;2;1;73;70;52;30;4; ;1;1;2;104;4; ;1;2;2; ;1; ;2;11;NO  TIENE  RECURSO; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;94;56;9500;95;73;191,7733180772
309456;2;3;73;70;4;48;1; ;2;1;2;4;4; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;53;8532;85;73;196,658935485293
309457;2;7;73;70;8;40;1; ;2;2;2;8;1; ;2;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;11;32;7411;74;73;172,616257592262
309465;2;2;73;70;2;48;1; ;2;2;2;8;1; ;9;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;79;55;9242;92;73;112,695645735195
309471;2;5;73;70;4;48;1; ;1;1;2;4;1; ;2;2;8; ;4; ;2;11;TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;110000;1;45;33;5232;52;73;127,248419406941
309474;2;4;73;70;4;48;1; ;1;1;2;16;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;45;45;5233;52;73;187,514539705116
309477;2;2;73;70;13;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;73;205,07219050549
309478;2;3;73;70;16;40;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;73;141,570927965865
309483;2;6;73;70;4;44;1; ;1;1;2;4;9;SUB CONTRATADA POR PERSONA DE LA INSTITUCION;9;2;1; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;40;34;8050;80;73;104,582840314364
309490;2;2;73;70;24;48;1; ;1;1;2;24;1; ;6;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;800000;1;77;77;1561;15;73;335,247236413662
309498;2;1;73;70;52;60;1; ;1;1;2;26;1; ;3;2;5; ;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;98;60;0121;01;73;192,336230448619
309498;2;2;73;70;52;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;192,336230448619
309498;2;3;73;70;4;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;73;192,336230448619
309501;2;1;73;70;52;48;3; ;1;1;2;104;3; ;1;2;2; ;2; ;2;10; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;73;97,2995734833618
309506;2;2;73;70;52;24;4; ;1;1;2;180;1; ;3;2;5; ;2; ;2;5; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;41;40;5221;52;73;160,876017082823
309514;2;2;73;70;52;60;1; ;1;1;2;13;1; ;3;2;5; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;55;79;1810;18;73;176,940158196786
309514;2;3;73;70;13;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;73;176,940158196786
309515;2;1;73;70;60;24;4; ;1;1;2;520;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;9500;95;73;172,873723791021
309516;2;4;73;70;13;48;1; ;1;1;2;13;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;15000;1;3300000;1;45;45;1530;15;73;89,7976369092274
309517;2;2;73;70;2;48;1; ;2;2;2;1;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433700;1;4500000;1;45;45;1810;18;73;202,353891726673
309520;2;3;73;70;104;48;1; ;1;1;2;120;1; ;8;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;70000;2; ;1;33;45;5233;52;73;276,34512484446
309522;2;1;73;70;12;48;4; ;1;1;2;2;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;2000000;1;95;95;4530;45;73;349,371081665208
309522;2;2;73;70;20;40;1; ;1;1;2;20;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;53;53;5521;55;73;349,371081665208
309526;2;2;73;70;36;48;1; ;1;1;2;36;1; ;5;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;300000;1;33;45;5233;52;73;186,928707323789
309530;2;2;73;70;84;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;73;196,245247313744
309534;2;1;73;70;60;48;1; ;1;1;2;520;1; ;8;1; ;.;9;ES PENSIONADO;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;86;9213;92;73;132,743984774119
309535;2;2;73;70;18;48;1; ;1;1;2;18;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;39;5231;52;73;137,236968533945
309535;2;4;73;70;16;48;1; ;1;1;2;12;1; ;4;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;53;54;5511;55;73;137,236968533945
309538;2;1;73;70;156;48;1; ;1;1;2;3;5; ;2;2;2; ;2; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;800000;1;95;95;4521;45;73;143,788239838227
309540;2;1;73;70;24;48;4; ;1;1;2;60;5; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;51;5522;55;73;129,90353502861
309551;2;2;73;70;8;48;3; ;1;1;2;8;1; ;3;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;54;53;5521;55;73;89,7976369092274
309551;2;3;73;70;20;48;1; ;1;1;2;52;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;53;5521;55;73;89,7976369092274
309551;2;5;73;70;20;48;1; ;1;1;2;306;1; ;9;2;7; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;55;8511;85;73;89,7976369092274
309552;2;2;73;70;12;48;4; ;1;1;2;12;1; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;98;98;6021;60;73;138,17256242223
309552;2;3;73;70;4;30;1; ;1;1;2;4;4; ;1;2;10; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;300000;1;33;37;6412;64;73;138,17256242223
309556;2;2;73;70;156;48;1; ;1;1;2;104;4; ;1;1; ;.;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;8532;85;73;148,808125888082
