Directorio;Secuencia_p;Orden;Area;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Ini;Dpto;Fex_c_2011
307071;2;2;05;80;1;1;8;EMBARAZO;2; ; ; ; ; ;1;05;1175,41250492955
307072;2;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1122,06323997564
307072;2;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;1122,06323997564
307072;2;8;05;80;1;2;2; ;2; ; ; ; ; ;1;05;1122,06323997564
307073;2;2;05;80;1;2;2; ;2; ; ; ; ; ;1;05;1349,88973843565
307074;2;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;578,668883316158
307074;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;578,668883316158
307075;2;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;795,733911777696
307076;2;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;728,766143072354
307076;2;5;05;80;1;4;3; ;2; ; ; ; ; ;1;05;728,766143072354
307076;2;6;05;80;2; ; ; ; ; ; ; ; ; ;1;05;728,766143072354
307077;2;2;05;80;1;4;5; ;1;4;2; ;2; ;1;05;813,952505955138
307078;2;1;05;80;1;4;8;EDAD;3; ; ; ; ; ;1;05;793,648529807557
307078;2;2;05;80;1;4;4; ;3; ; ; ; ; ;1;05;793,648529807557
307079;2;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;724,665735950478
307080;2;3;05;80;1;1;2; ;2; ; ; ; ; ;1;05;911,417851024307
307080;3;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;911,417851024307
307081;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;799,483543446062
307081;2;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;799,483543446062
307081;2;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;799,483543446062
307082;2;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;703,328835092643
307082;2;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;703,328835092643
307083;2;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;911,124008051284
307083;2;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;911,124008051284
307084;2;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;911,417851024307
307084;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;911,417851024307
307084;2;3;05;80;1;4;2; ;2; ; ; ; ; ;1;05;911,417851024307
307085;2;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;648,415826037801
307085;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;648,415826037801
307085;2;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;648,415826037801
307087;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;626,623696903741
307088;2;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;726,332880601181
307089;2;1;05;80;1;1;7; ;2; ; ; ; ; ;1;05;821,0619287756
307090;2;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;919,247116746969
307091;2;1;05;80;1;4;2; ;2; ; ; ; ; ;1;05;709,040289743153
307092;2;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;777,628209486291
307093;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;912,73236614634
307095;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;671,383427573575
307096;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;753,008271251899
307096;2;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;753,008271251899
307097;2;3;05;80;1;2;6; ;2; ; ; ; ; ;1;05;792,31091579989
307097;2;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;792,31091579989
307098;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;706,554790293182
307100;2;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;724,665735950478
307101;2;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;746,457865084539
307101;2;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;746,457865084539
307101;2;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;746,457865084539
307102;2;1;05;80;1;1;7; ;2; ; ; ; ; ;1;05;734,368306741057
307102;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;734,368306741057
307104;2;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;657,050185334489
307104;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;657,050185334489
307104;2;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;657,050185334489
307105;2;1;05;80;1;4;4; ;3; ; ; ; ; ;1;05;539,930074869197
307105;2;2;05;80;1;4;2; ;2; ; ; ; ; ;1;05;539,930074869197
307106;2;2;05;80;2; ; ; ; ; ; ; ; ; ;1;05;655,686075107363
307106;2;3;05;80;2; ; ; ; ; ; ; ; ; ;1;05;655,686075107363
307106;2;4;05;80;2; ; ; ; ; ; ; ; ; ;1;05;655,686075107363
307106;2;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;655,686075107363
307107;2;2;05;80;1;1;1; ;2; ; ; ; ; ;1;05;609,490991544657
307108;2;2;05;80;1;3;2; ;2; ; ; ; ; ;1;05;797,624657340784
307110;2;2;05;80;1;3;7; ;2; ; ; ; ; ;1;05;629,216709194205
307110;2;5;05;80;2; ; ; ; ; ; ; ; ; ;1;05;629,216709194205
307111;2;1;08;80;1;4;2; ;2; ; ; ; ; ;1;08;388,433567821856
307111;2;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;388,433567821856
307111;2;3;08;80;2; ; ; ; ; ; ; ; ; ;1;08;388,433567821856
307112;2;1;08;80;2; ; ; ; ; ; ; ; ; ;1;08;431,548625075478
307112;2;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;431,548625075478
307113;2;1;08;80;2; ; ; ; ; ; ; ; ; ;1;08;460,048339496465
307113;2;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;460,048339496465
307113;2;4;08;80;2; ; ; ; ; ; ; ; ; ;1;08;460,048339496465
307113;2;5;08;80;2; ; ; ; ; ; ; ; ; ;1;08;460,048339496465
307114;2;1;08;80;1;2;3; ;2; ; ; ; ; ;1;08;449,421206345321
307114;2;2;08;80;2; ; ; ; ; ; ; ; ; ;1;08;449,421206345321
307114;2;5;08;80;2; ; ; ; ; ; ; ; ; ;1;08;449,421206345321
307114;2;6;08;80;2; ; ; ; ; ; ; ; ; ;1;08;449,421206345321
307116;2;3;11;80;1;1;1; ;2; ; ; ; ; ;1;11;2436,48812349396
307116;2;8;11;80;2; ; ; ; ; ; ; ; ; ;1;11;2436,48812349396
307117;2;1;11;80;1;4;3; ;2; ; ; ; ; ;1;11;1621,99972761103
307117;2;2;11;80;2; ; ; ; ; ; ; ; ; ;1;11;1621,99972761103
307119;2;2;11;80;1;1;5; ;2; ; ; ; ; ;1;11;2094,96906896903
307120;2;2;13;80;1;2;2; ;2; ; ; ; ; ;1;13;276,738343957722
307122;2;3;13;80;2; ; ; ; ; ; ; ; ; ;1;13;247,583728046005
307122;2;4;13;80;2; ; ; ; ; ; ; ; ; ;1;13;247,583728046005
307124;2;1;13;80;1;4;7; ;2; ; ; ; ; ;1;13;296,280233389265
307124;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;296,280233389265
307125;2;2;13;80;1;1;5; ;2; ; ; ; ; ;1;13;423,86090109308
307125;2;3;13;80;2; ; ; ; ; ; ; ; ; ;1;13;423,86090109308
307125;2;4;13;80;2; ; ; ; ; ; ; ; ; ;1;13;423,86090109308
307125;2;5;13;80;2; ; ; ; ; ; ; ; ; ;1;13;423,86090109308
307127;2;1;13;80;1;4;4; ;3; ; ; ; ; ;1;13;138,778581996166
307127;2;2;13;80;1;4;4; ;3; ; ; ; ; ;1;13;138,778581996166
307128;2;1;13;80;1;3;4; ;3; ; ; ; ; ;1;13;211,765442301556
307128;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;211,765442301556
307129;2;1;13;80;1;4;3; ;3; ; ; ; ; ;1;13;195,919669630309
307130;2;1;13;80;2; ; ; ; ; ; ; ; ; ;1;13;486,475493483046
307130;2;4;13;80;2; ; ; ; ; ; ; ; ; ;1;13;486,475493483046
307130;2;5;13;80;2; ; ; ; ; ; ; ; ; ;1;13;486,475493483046
307130;2;6;13;80;2; ; ; ; ; ; ; ; ; ;1;13;486,475493483046
307131;2;2;13;80;1;4;2; ;2; ; ; ; ; ;1;13;230,192369189358
307131;2;4;13;80;1;1;7; ;2; ; ; ; ; ;1;13;230,192369189358
307132;2;1;13;80;1;1;3; ;2; ; ; ; ; ;1;13;276,639711366004
307133;2;3;13;80;2; ; ; ; ; ; ; ; ; ;1;13;227,049255271047
307136;2;1;13;80;1;4;4; ;3; ; ; ; ; ;1;13;241,626563226905
307136;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;241,626563226905
307138;2;1;13;80;1;4;4; ;3; ; ; ; ; ;1;13;227,494984224878
307138;2;2;13;80;1;4;2; ;2; ; ; ; ; ;1;13;227,494984224878
307138;2;8;13;80;1;2;2; ;2; ; ; ; ; ;1;13;227,494984224878
307138;2;10;13;80;2; ; ; ; ; ; ; ; ; ;1;13;227,494984224878
307139;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;172,548336487845
307139;2;4;13;80;1;3;3; ;2; ; ; ; ; ;1;13;172,548336487845
307139;2;6;13;80;1;2;3; ;2; ; ; ; ; ;1;13;172,548336487845
307139;2;7;13;80;2; ; ; ; ; ; ; ; ; ;1;13;172,548336487845
307139;3;2;13;80;1;1;5; ;2; ; ; ; ; ;1;13;172,548336487845
307141;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;258,990098131563
307146;2;3;13;80;2; ; ; ; ; ; ; ; ; ;1;13;359,66456417229
307147;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;311,850124688539
307148;2;3;13;80;2; ; ; ; ; ; ; ; ; ;1;13;263,797893760101
307148;2;4;13;80;2; ; ; ; ; ; ; ; ; ;1;13;263,797893760101
307149;2;1;13;80;1;4;2; ;2; ; ; ; ; ;1;13;179,136183195577
307149;2;2;13;80;1;4;4; ;3; ; ; ; ; ;1;13;179,136183195577
307150;2;2;13;80;1;1;2; ;2; ; ; ; ; ;1;13;300,875196748204
307151;2;2;13;80;1;1;2; ;2; ; ; ; ; ;1;13;361,842918699175
307152;2;4;13;80;2; ; ; ; ; ; ; ; ; ;1;13;215,343324915983
307155;2;1;13;80;1;4;4; ;3; ; ; ; ; ;1;13;274,157189741166
307155;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;274,157189741166
307155;2;6;13;80;2; ; ; ; ; ; ; ; ; ;1;13;274,157189741166
307156;2;1;13;80;1;4;2; ;2; ; ; ; ; ;1;13;126,530378632226
307156;2;2;13;80;1;4;3; ;2; ; ; ; ; ;1;13;126,530378632226
307159;2;1;13;80;1;4;4; ;3; ; ; ; ; ;1;13;126,530378632226
307159;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;126,530378632226
307159;2;4;13;80;2; ; ; ; ; ; ; ; ; ;1;13;126,530378632226
307159;2;5;13;80;2; ; ; ; ; ; ; ; ; ;1;13;126,530378632226
307159;2;6;13;80;2; ; ; ; ; ; ; ; ; ;1;13;126,530378632226
307159;2;7;13;80;1;4;2; ;2; ; ; ; ; ;1;13;126,530378632226
307160;2;3;13;80;2; ; ; ; ; ; ; ; ; ;1;13;186,691654071636
307162;2;1;13;80;1;4;3; ;2; ; ; ; ; ;1;13;213,97162078043
307162;2;4;13;80;2; ; ; ; ; ; ; ; ; ;1;13;213,97162078043
307164;2;1;13;80;1;4;4; ;3; ; ; ; ; ;1;13;200,835648757331
307166;2;1;13;80;1;4;4; ;3; ; ; ; ; ;1;13;239,045409010349
307166;2;2;13;80;2; ; ; ; ; ; ; ; ; ;1;13;239,045409010349
307209;2;1;17;80;1;2;2; ;2; ; ; ; ; ;1;17;151,779638877557
307212;2;1;17;80;1;4;2; ;2; ; ; ; ; ;1;17;180,323445648035
307214;2;1;17;80;1;4;4; ;3; ; ; ; ; ;1;17;172,29420985812
307214;2;2;17;80;1;3;4; ;3; ; ; ; ; ;1;17;172,29420985812
307217;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;219,465191410044
307217;2;3;17;80;2; ; ; ; ; ; ; ; ; ;1;17;219,465191410044
307221;2;3;17;80;2; ; ; ; ; ; ; ; ; ;1;17;206,26571284645
307222;2;1;17;80;1;4;4; ;3; ; ; ; ; ;1;17;169,991686557172
307227;2;1;17;80;2; ; ; ; ; ; ; ; ; ;1;17;160,287507242698
307228;2;1;17;80;1;4;4; ;3; ; ; ; ; ;1;17;138,107779486027
307230;2;1;17;80;1;4;4; ;3; ; ; ; ; ;1;17;172,29420985812
307230;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;172,29420985812
307231;2;1;17;80;1;4;2; ;2; ; ; ; ; ;1;17;168,368898139239
307231;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;168,368898139239
307232;2;2;17;80;1;3;1; ;2; ; ; ; ; ;1;17;201,045636850665
307235;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;114,584272726937
307235;2;3;17;80;2; ; ; ; ; ; ; ; ; ;1;17;114,584272726937
307236;2;1;17;80;1;4;4; ;3; ; ; ; ; ;1;17;182,904701587191
307236;2;2;17;80;1;3;6; ;1;1;2; ;2; ;1;17;182,904701587191
307237;2;1;17;80;1;2;4; ;3; ; ; ; ; ;1;17;185,248155935658
307237;2;2;17;80;1;3;2; ;2; ; ; ; ; ;1;17;185,248155935658
307237;2;3;17;80;2; ; ; ; ; ; ; ; ; ;1;17;185,248155935658
307237;2;4;17;80;2; ; ; ; ; ; ; ; ; ;1;17;185,248155935658
307238;2;4;17;80;2; ; ; ; ; ; ; ; ; ;1;17;188,351355114557
307239;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;252,703595935402
307240;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;219,465191410044
307240;2;3;17;80;2; ; ; ; ; ; ; ; ; ;1;17;219,465191410044
307241;2;1;17;80;2; ; ; ; ; ; ; ; ; ;1;17;207,64661698624
307241;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;207,64661698624
307243;2;2;17;80;1;4;2; ;2; ; ; ; ; ;1;17;188,124777582975
307243;2;4;17;80;2; ; ; ; ; ; ; ; ; ;1;17;188,124777582975
307244;2;1;17;80;2; ; ; ; ; ; ; ; ; ;1;17;153,719613916971
307244;2;3;17;80;2; ; ; ; ; ; ; ; ; ;1;17;153,719613916971
307244;2;4;17;80;2; ; ; ; ; ; ; ; ; ;1;17;153,719613916971
307245;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;126,421409598649
307246;2;3;17;80;2; ; ; ; ; ; ; ; ; ;1;17;162,057916538401
307247;2;1;17;80;1;4;4; ;3; ; ; ; ; ;1;17;172,29420985812
307247;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;172,29420985812
307248;2;1;17;80;1;4;3; ;2; ; ; ; ; ;1;17;160,287507242698
307250;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;176,118074967553
307250;2;3;17;80;2; ; ; ; ; ; ; ; ; ;1;17;176,118074967553
307252;2;2;17;80;1;1;7; ;2; ; ; ; ; ;1;17;154,308739710087
307253;2;1;17;80;2; ; ; ; ; ; ; ; ; ;1;17;199,090634364505
307253;2;2;17;80;2; ; ; ; ; ; ; ; ; ;1;17;199,090634364505
307254;2;2;17;80;1;4;2; ;2; ; ; ; ; ;1;17;180,477471097781
307254;2;5;17;80;2; ; ; ; ; ; ; ; ; ;1;17;180,477471097781
307257;2;2;17;80;1;4;5; ;2; ; ; ; ; ;1;17;174,012340444191
307316;2;1;23;80;1;4;4; ;3; ; ; ; ; ;1;23;95,5748397218578
307316;2;2;23;80;2; ; ; ; ; ; ; ; ; ;1;23;95,5748397218578
307321;2;2;23;80;1;4;2; ;2; ; ; ; ; ;1;23;139,400148191557
307321;2;3;23;80;2; ; ; ; ; ; ; ; ; ;1;23;139,400148191557
307321;2;4;23;80;2; ; ; ; ; ; ; ; ; ;1;23;139,400148191557
307322;2;3;23;80;2; ; ; ; ; ; ; ; ; ;1;23;137,455614829292
307322;2;4;23;80;2; ; ; ; ; ; ; ; ; ;1;23;137,455614829292
307323;2;4;23;80;2; ; ; ; ; ; ; ; ; ;1;23;108,948809282577
307324;2;4;23;80;1;1;1; ;2; ; ; ; ; ;1;23;142,063281167409
307324;2;5;23;80;2; ; ; ; ; ; ; ; ; ;1;23;142,063281167409
307324;2;7;23;80;1;2;1; ;2; ; ; ; ; ;1;23;142,063281167409
307325;2;3;23;80;1;2;7; ;2; ; ; ; ; ;1;23;130,051325365953
307326;2;1;23;80;1;4;3; ;3; ; ; ; ; ;1;23;138,56903148923
307326;2;3;23;80;2; ; ; ; ; ; ; ; ; ;1;23;138,56903148923
307326;3;3;23;80;2; ; ; ; ; ; ; ; ; ;1;23;138,56903148923
307326;3;4;23;80;2; ; ; ; ; ; ; ; ; ;1;23;138,56903148923
307327;2;2;23;80;2; ; ; ; ; ; ; ; ; ;1;23;126,968815658627
307327;2;3;23;80;2; ; ; ; ; ; ; ; ; ;1;23;126,968815658627
307327;3;3;23;80;1;2;1; ;2; ; ; ; ; ;1;23;126,968815658627
307328;2;3;23;80;2; ; ; ; ; ; ; ; ; ;1;23;130,051325365953
307331;2;1;23;80;1;2;3; ;2; ; ; ; ; ;1;23;94,6322713142141
307331;2;2;23;80;2; ; ; ; ; ; ; ; ; ;1;23;94,6322713142141
307331;2;3;23;80;2; ; ; ; ; ; ; ; ; ;1;23;94,6322713142141
307333;2;1;23;80;1;1;3; ;2; ; ; ; ; ;1;23;119,934209521968
307334;2;1;23;80;1;4;4; ;3; ; ; ; ; ;1;23;93,7188812238534
307334;2;2;23;80;1;4;2; ;2; ; ; ; ; ;1;23;93,7188812238534
307336;2;1;23;80;1;4;3; ;2; ; ; ; ; ;1;23;108,287135807557
307337;2;2;23;80;1;4;7; ;2; ; ; ; ; ;1;23;140,73433244777
307337;2;3;23;80;2; ; ; ; ; ; ; ; ; ;1;23;140,73433244777
307337;2;4;23;80;2; ; ; ; ; ; ; ; ; ;1;23;140,73433244777
307338;2;2;23;80;2; ; ; ; ; ; ; ; ; ;1;23;102,977484038954
307338;2;4;23;80;2; ; ; ; ; ; ; ; ; ;1;23;102,977484038954
307338;2;5;23;80;2; ; ; ; ; ; ; ; ; ;1;23;102,977484038954
307341;2;1;23;80;1;4;5; ;2; ; ; ; ; ;1;23;104,671945932121
307341;2;2;23;80;1;4;8;CAMBIO DE DOMICILIO;2; ; ; ; ; ;1;23;104,671945932121
307342;2;1;23;80;1;4;3; ;2; ; ; ; ; ;1;23;79,3807379879303
307342;2;4;23;80;2; ; ; ; ; ; ; ; ; ;1;23;79,3807379879303
307342;3;1;23;80;1;4;4; ;3; ; ; ; ; ;1;23;79,3807379879303
307343;2;4;23;80;2; ; ; ; ; ; ; ; ; ;1;23;153,552182137178
307344;2;1;23;80;1;4;4; ;3; ; ; ; ; ;1;23;93,7188812238534
307344;2;2;23;80;2; ; ; ; ; ; ; ; ; ;1;23;93,7188812238534
307346;2;2;23;80;2; ; ; ; ; ; ; ; ; ;1;23;132,399621154281
307508;2;2;50;80;1;3;2; ;2; ; ; ; ; ;1;50;112,085096077174
307508;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;112,085096077174
307508;2;5;50;80;1;1;3; ;2; ; ; ; ; ;1;50;112,085096077174
307508;2;6;50;80;1;1;2; ;2; ; ; ; ; ;1;50;112,085096077174
307510;2;4;50;80;1;2;4; ;3; ; ; ; ; ;1;50;158,250326063429
307512;2;1;50;80;1;4;4; ;3; ; ; ; ; ;1;50;100,714778086494
307512;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;100,714778086494
307513;2;1;50;80;1;1;8;VIOLENCIA(DESPLAZAMIENTO);2; ; ; ; ; ;1;50;125,317447632481
307513;2;2;50;80;1;1;8;VIOLENCIA;2; ; ; ; ; ;1;50;125,317447632481
307514;2;2;50;80;1;4;2; ;2; ; ; ; ; ;1;50;109,219281503002
307514;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;109,219281503002
307514;2;4;50;80;2; ; ; ; ; ; ; ; ; ;1;50;109,219281503002
307515;2;1;50;80;1;4;2; ;2; ; ; ; ; ;1;50;97,1706378247036
307517;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;178,285295087322
307518;2;1;50;80;1;4;2; ;2; ; ; ; ; ;1;50;175,398464153801
307518;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;175,398464153801
307518;2;5;50;80;2; ; ; ; ; ; ; ; ; ;1;50;175,398464153801
307518;2;6;50;80;2; ; ; ; ; ; ; ; ; ;1;50;175,398464153801
307519;2;1;50;80;1;3;4; ;3; ; ; ; ; ;1;50;152,250764993715
307519;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;152,250764993715
307520;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;125,067534483451
307521;2;1;50;80;1;4;8;POR LA EDAD;2; ; ; ; ; ;1;50;131,756627618017
307523;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;160,662516734006
307524;2;2;50;80;1;4;2; ;2; ; ; ; ; ;1;50;106,559497581777
307525;2;1;50;80;1;1;3; ;2; ; ; ; ; ;1;50;242,7950414896
307525;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;242,7950414896
307525;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;242,7950414896
307525;2;4;50;80;2; ; ; ; ; ; ; ; ; ;1;50;242,7950414896
307528;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;123,495063768622
307529;2;1;50;80;2; ; ; ; ; ; ; ; ; ;1;50;112,41887442357
307529;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;112,41887442357
307530;2;1;50;80;2; ; ; ; ; ; ; ; ; ;1;50;125,317447632481
307531;2;1;50;80;1;4;0; ;2; ; ; ; ; ;1;50;99,0876558807545
307531;2;2;50;80;1;4;2; ;2; ; ; ; ; ;1;50;99,0876558807545
307532;5;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;77,5437426686764
307533;2;4;50;80;2; ; ; ; ; ; ; ; ; ;1;50;167,760585944233
307533;2;5;50;80;2; ; ; ; ; ; ; ; ; ;1;50;167,760585944233
307534;2;2;50;80;1;2;2; ;2; ; ; ; ; ;1;50;110,009003651375
307537;2;2;50;80;1;4;2; ;2; ; ; ; ; ;1;50;112,768977656122
307537;2;3;50;80;1;4;5; ;2; ; ; ; ; ;1;50;112,768977656122
307538;2;1;50;80;1;4;2; ;2; ; ; ; ; ;1;50;128,517040553049
307539;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;151,463362743724
307541;2;1;50;80;1;4;2; ;2; ; ; ; ; ;1;50;128,517040553049
307544;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;112,668787572601
307545;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;157,462923813438
307546;2;1;50;80;1;4;2; ;2; ; ; ; ; ;1;50;169,637621299002
307547;2;1;50;80;1;4;3; ;2; ; ; ; ; ;1;50;120,40685586569
307548;2;5;50;80;2; ; ; ; ; ; ; ; ; ;1;50;92,3383668070674
307549;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;190,255618016466
307550;2;2;50;80;1;1;2; ;2; ; ; ; ; ;1;50;179,912417293061
307551;2;1;50;80;1;4;3; ;3; ; ; ; ; ;1;50;143,353178056365
307551;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;143,353178056365
307553;2;4;50;80;1;1;1; ;1;1;2; ;2; ;1;50;81,6122806945667
307553;2;5;50;80;2; ; ; ; ; ; ; ; ; ;1;50;81,6122806945667
307554;2;1;50;80;1;4;2; ;2; ; ; ; ; ;1;50;143,73928799529
307554;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;143,73928799529
307554;2;4;50;80;1;4;5; ;2; ; ; ; ; ;1;50;143,73928799529
307554;2;5;50;80;1;2;2; ;2; ; ; ; ; ;1;50;143,73928799529
307555;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;112,41887442357
307555;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;112,41887442357
307556;2;1;50;80;1;4;2; ;2; ; ; ; ; ;1;50;128,517040553049
307558;2;1;50;80;2; ; ; ; ; ; ; ; ; ;1;50;126,266232707484
307558;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;126,266232707484
307558;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;126,266232707484
307559;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;159,090046019178
307560;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;143,353178056365
307560;2;4;50;80;2; ; ; ; ; ; ; ; ; ;1;50;143,353178056365
307560;2;5;50;80;1;4;2; ;2; ; ; ; ; ;1;50;143,353178056365
307561;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;120,789741254786
307561;2;6;50;80;1;4;3; ;2; ; ; ; ; ;1;50;120,789741254786
307564;2;5;50;80;2; ; ; ; ; ; ; ; ; ;1;50;160,717168224917
307565;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;131,216818618675
307567;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;165,736825110962
307568;2;1;50;80;1;4;8;POR  LA  EDAD;2; ; ; ; ; ;1;50;88,3013738291326
307568;2;2;50;80;1;4;3; ;2; ; ; ; ; ;1;50;88,3013738291326
307569;2;2;50;80;1;4;2; ;2; ; ; ; ; ;1;50;140,053395052276
307571;2;1;50;80;1;4;2; ;2; ; ; ; ; ;1;50;93,8759733295365
307572;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;160,662516734006
307573;2;1;50;80;1;1;1; ;2; ; ; ; ; ;1;50;149,540788796344
307573;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;149,540788796344
307574;2;2;50;80;1;1;6; ;2; ; ; ; ; ;1;50;136,143723828503
307575;2;2;50;80;1;1;1; ;2; ; ; ; ; ;1;50;178,385485170843
307576;2;2;50;80;1;2;3; ;2; ; ; ; ; ;1;50;130,57296862872
307576;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;130,57296862872
307577;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;221,091149338766
307577;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;221,091149338766
307579;2;2;50;80;2; ; ; ; ; ; ; ; ; ;1;50;134,416411539243
307580;2;4;50;80;2; ; ; ; ; ; ; ; ; ;1;50;180,409246004113
307583;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;171,014830355711
307584;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;201,331807361517
307588;2;3;50;80;1;4;3; ;2; ; ; ; ; ;1;50;148,880434483871
307590;2;3;50;80;2; ; ; ; ; ; ; ; ; ;1;50;130,57296862872
307617;2;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;92,994043905044
307617;2;4;52;80;2; ; ; ; ; ; ; ; ; ;1;52;92,994043905044
307619;2;1;52;80;1;2;3; ;2; ; ; ; ; ;1;52;158,570616669542
307620;2;5;52;80;1;1;1; ;2; ; ; ; ; ;1;52;100,164473099586
307622;2;1;52;80;1;2;4; ;3; ; ; ; ; ;1;52;150,914326576206
307623;3;1;52;80;1;2;3; ;2; ; ; ; ; ;1;52;59,7792879555566
307623;3;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;59,7792879555566
