Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Area;Fex_c_2011
306069;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;65,4387844421506
306069;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;65,4387844421506
306070;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;61,6644364565416
306070;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;61,6644364565416
306073;2;2;80;1;4;7; ;2; ; ; ; ; ;1;44;44;66,4857017137083
306073;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;66,4857017137083
306073;2;6;80;2; ; ; ; ; ; ; ; ; ;1;44;44;66,4857017137083
306074;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;50,0816506273422
306074;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;50,0816506273422
306074;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;50,0816506273422
306074;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;50,0816506273422
306074;2;6;80;2; ; ; ; ; ; ; ; ; ;1;44;44;50,0816506273422
306075;2;1;80;1;4;0; ;2; ; ; ; ; ;1;44;44;60,1227006745193
306075;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;60,1227006745193
306077;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;56,5117605419198
306079;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;58,4137674513488
306083;2;2;80;1;2;3; ;2; ; ; ; ; ;1;44;44;55,1808592132791
306083;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;55,1808592132791
306085;2;1;80;2; ; ; ; ; ; ; ; ; ;1;44;44;70,7332663302316
306088;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;60,8474294419935
306089;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;57,3593994711134
306091;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;76,4779526398526
306091;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;76,4779526398526
306091;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;76,4779526398526
306093;2;2;80;1;3;2; ;2; ; ; ; ; ;1;44;44;60,5595079822533
306094;2;4;80;1;1;7; ;2; ; ; ; ; ;1;44;44;67,6237576624035
306096;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;64,0998571871035
306098;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;58,8911965863197
306098;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;58,8911965863197
306100;2;1;80;2; ; ; ; ; ; ; ; ; ;1;44;44;77,6562615704163
306102;2;1;80;1;1;5; ;2; ; ; ; ; ;1;44;44;60,8891955513431
306105;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;45,9785530392297
306106;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;51,7913997297479
306106;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;51,7913997297479
306108;2;1;80;1;4;2; ;2; ; ; ; ; ;1;44;44;59,3238890127904
306108;2;3;80;1;1;0; ;2; ; ; ; ; ;1;44;44;59,3238890127904
306109;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;77,1624997282086
306114;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;72,1665319296709
306114;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;72,1665319296709
306114;2;5;80;1;2;1; ;2; ; ; ; ; ;1;44;44;72,1665319296709
306115;2;2;80;1;4;2; ;2; ; ; ; ; ;1;44;44;49,2491434035515
306115;2;4;80;1;3;1; ;2; ; ; ; ; ;1;44;44;49,2491434035515
306116;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;60,3406038755191
306116;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;60,3406038755191
306118;2;2;80;1;4;2; ;2; ; ; ; ; ;1;44;44;86,3759225540305
306118;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;86,3759225540305
306121;2;2;80;1;1;1; ;2; ; ; ; ; ;1;44;44;65,0070583617679
306122;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;57,3593994711134
306124;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;66,2422234784049
306127;2;2;80;1;1;2; ;2; ; ; ; ; ;1;44;44;50,9724938429399
306130;2;2;80;1;1;0; ;2; ; ; ; ; ;1;44;44;84,3536379679276
306130;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;84,3536379679276
306132;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;61,4948722209983
306132;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;61,4948722209983
306132;2;6;80;2; ; ; ; ; ; ; ; ; ;1;44;44;61,4948722209983
306133;2;1;80;1;1;7; ;2; ; ; ; ; ;1;44;44;58,9418498902489
306134;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;58,5898685316835
306137;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;69,2234278828106
306138;2;3;80;1;1;1; ;2; ; ; ; ; ;1;44;44;55,4980483089357
306139;2;1;80;1;9;2; ;2; ; ; ; ; ;1;44;44;67,7667098275186
306139;2;2;80;1;4;3; ;3; ; ; ; ; ;1;44;44;67,7667098275186
306139;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,7667098275186
306139;2;5;80;1;1;7; ;2; ; ; ; ; ;1;44;44;67,7667098275186
306140;2;1;80;1;4;3; ;2; ; ; ; ; ;1;44;44;70,5493451053134
306140;2;3;80;1;3;2; ;2; ; ; ; ; ;1;44;44;70,5493451053134
306141;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;71,9982470049708
306142;2;2;80;1;1;8;LE DEBEN MUCHOS RECURSOS Y NO TIENE COMO SEGUIR TRABAJANDO;2; ; ; ; ; ;1;44;44;58,7200530988381
306142;2;6;80;1;1;1; ;2; ; ; ; ; ;1;44;44;58,7200530988381
306142;2;7;80;2; ; ; ; ; ; ; ; ; ;1;44;44;58,7200530988381
306142;2;8;80;2; ; ; ; ; ; ; ; ; ;1;44;44;58,7200530988381
306143;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;58,4137674513488
306144;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;61,3646876538437
306145;2;2;80;1;2;0; ;2; ; ; ; ; ;1;44;44;58,2728674310959
306145;2;3;80;1;2;1; ;2; ; ; ; ; ;1;44;44;58,2728674310959
306146;2;1;80;2; ; ; ; ; ; ; ; ; ;1;44;44;77,8920505911835
306146;2;2;80;1;2;0; ;2; ; ; ; ; ;1;44;44;77,8920505911835
306147;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;54,5845803489532
306148;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;52,3331474706647
306148;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;52,3331474706647
306148;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;52,3331474706647
306148;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;52,3331474706647
306149;2;2;80;1;1;2; ;2; ; ; ; ; ;1;44;44;73,879166915961
306149;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;73,879166915961
306149;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;73,879166915961
306149;2;6;80;2; ; ; ; ; ; ; ; ; ;1;44;44;73,879166915961
306149;2;7;80;2; ; ; ; ; ; ; ; ; ;1;44;44;73,879166915961
306149;2;10;80;1;1;6; ;2; ; ; ; ; ;1;44;44;73,879166915961
306150;2;1;80;1;2;4; ;2; ; ; ; ; ;1;44;44;71,7840457060522
306150;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;71,7840457060522
306151;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,4345921814295
306151;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,4345921814295
306151;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,4345921814295
306152;2;2;80;1;1;0; ;2; ; ; ; ; ;1;44;44;60,5164841537498
306152;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;60,5164841537498
306153;2;1;80;2; ; ; ; ; ; ; ; ; ;1;44;44;77,8617663892726
306153;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;77,8617663892726
306154;2;2;80;1;1;4; ;2; ; ; ; ; ;1;44;44;57,1757030372481
306154;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;57,1757030372481
306154;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;57,1757030372481
306154;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;57,1757030372481
306155;2;1;80;1;3;3; ;2; ; ; ; ; ;1;44;44;53,2040628697906
306155;2;2;80;1;1;1; ;2; ; ; ; ; ;1;44;44;53,2040628697906
306155;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;53,2040628697906
306156;2;1;80;2; ; ; ; ; ; ; ; ; ;1;44;44;70,7296777258167
306156;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;70,7296777258167
306156;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;70,7296777258167
306157;2;1;80;1;2;0; ;2; ; ; ; ; ;1;44;44;55,4980483089357
306157;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;55,4980483089357
306158;2;2;80;1;4;4; ;2; ; ; ; ; ;1;44;44;64,3519685842213
306159;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;63,6083043764976
306160;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;60,6925852340845
306162;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;59,1179509705836
306163;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;69,3643279030636
306164;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;89,8544605405656
306164;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;89,8544605405656
306164;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;89,8544605405656
306164;2;7;80;2; ; ; ; ; ; ; ; ; ;1;44;44;89,8544605405656
306165;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;61,188586573509
306166;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;44,547487857221
306167;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,9929588222405
306167;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,9929588222405
306167;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,9929588222405
306168;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;71,7840457060522
306171;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;60,3406038755191
306172;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;65,8871221592333
306173;2;1;80;2; ; ; ; ; ; ; ; ; ;1;44;44;72,4790808269474
306174;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;48,9999617076935
306174;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;48,9999617076935
306174;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;48,9999617076935
306174;2;5;80;2; ; ; ; ; ; ; ; ; ;1;44;44;48,9999617076935
306175;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;72,1057428627066
306176;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;63,6083043764976
306178;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;50,9724938429399
306179;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;77,0046352929432
306181;2;1;80;1;3;3; ;2; ; ; ; ; ;1;44;44;79,3940688940209
306182;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;64,5280696645559
306184;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;54,2325989903878
306184;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;54,2325989903878
306185;2;2;80;1;2;2; ;2; ; ; ; ; ;1;44;44;60,8334852543375
306186;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,6409774636751
306186;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;67,6409774636751
306187;2;1;80;1;2;3; ;2; ; ; ; ; ;1;44;44;66,9112059375579
306188;2;2;80;1;1;8;VACACIONES DE SEMANA SANTA;2; ; ; ; ; ;1;44;44;57,3593994711134
306188;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;57,3593994711134
306189;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;63,6083043764976
306191;2;1;80;1;4;4; ;2; ; ; ; ; ;1;44;44;70,8966304078119
306191;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;70,8966304078119
306192;2;3;80;1;1;1; ;2; ; ; ; ; ;1;44;44;61,0476865532561
306193;2;1;80;1;4;3; ;2; ; ; ; ; ;1;44;44;79,6096506628445
306193;2;2;80;1;4;3; ;2; ; ; ; ; ;1;44;44;79,6096506628445
306194;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;61,7166690124091
306195;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;70,7176300300135
306195;2;6;80;2; ; ; ; ; ; ; ; ; ;1;44;44;70,7176300300135
306197;2;2;80;2; ; ; ; ; ; ; ; ; ;1;44;44;81,7047718727533
306197;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;81,7047718727533
306197;2;8;80;1;1;1; ;2; ; ; ; ; ;1;44;44;81,7047718727533
306199;2;1;80;2; ; ; ; ; ; ; ; ; ;1;44;44;68,3099599228281
306199;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;68,3099599228281
306200;2;4;80;2; ; ; ; ; ; ; ; ; ;1;44;44;62,7984218970917
306203;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;55,9880303902903
306204;2;3;80;2; ; ; ; ; ; ; ; ; ;1;44;44;71,0816590843821
306207;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;253,732312758606
306207;2;6;80;2; ; ; ; ; ; ; ; ; ;1;47;47;253,732312758606
306208;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;215,020020394914
306208;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;215,020020394914
306209;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;261,168645116357
306211;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;105,273795851951
306211;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;105,273795851951
306212;2;2;80;1;2;2; ;2; ; ; ; ; ;1;47;47;123,631733245456
306217;2;3;80;1;2;3; ;2; ; ; ; ; ;1;47;47;234,761125052474
306219;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;143,359527569098
306219;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;143,359527569098
306220;2;1;80;1;4;2; ;2; ; ; ; ; ;1;47;47;101,571750317507
306224;2;2;80;1;4;2; ;2; ; ; ; ; ;1;47;47;281,101711847813
306226;2;1;80;2; ; ; ; ; ; ; ; ; ;1;47;47;119,096621143941
306226;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;119,096621143941
306228;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;125,874971184183
306230;2;1;80;1;3;3; ;2; ; ; ; ; ;1;47;47;89,2314612488121
306231;2;1;80;1;2;3; ;2; ; ; ; ; ;1;47;47;142,084521466581
306231;2;4;80;1;4;2; ;2; ; ; ; ; ;1;47;47;142,084521466581
306231;2;7;80;2; ; ; ; ; ; ; ; ; ;1;47;47;142,084521466581
306232;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;80,8366501543131
306232;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;80,8366501543131
306233;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;104,194716174452
306233;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;104,194716174452
306234;2;1;80;2; ; ; ; ; ; ; ; ; ;1;47;47;81,1895716218197
306234;2;2;80;1;2;2; ;2; ; ; ; ; ;1;47;47;81,1895716218197
306234;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;81,1895716218197
306235;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;127,188157646016
306235;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;127,188157646016
306235;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;127,188157646016
306236;2;2;80;1;4;6; ;2; ; ; ; ; ;1;47;47;99,1137166586605
306236;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;99,1137166586605
306239;2;2;80;1;1;2; ;2; ; ; ; ; ;1;47;47;108,219582593508
306242;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;116,485358368064
306242;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;116,485358368064
306243;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;109,01698222396
306243;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;109,01698222396
306244;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;80,8366501543131
306244;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;80,8366501543131
306244;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;80,8366501543131
306245;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;111,341091051844
306247;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;104,259466419178
306247;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;104,259466419178
306247;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;104,259466419178
306248;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;104,388501739121
306251;2;2;80;1;2;2; ;2; ; ; ; ; ;1;47;47;143,501532176483
306253;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;87,4844824303144
306253;2;2;80;1;4;4; ;3; ; ; ; ; ;1;47;47;87,4844824303144
306254;2;3;80;1;4;8;VENDIO SU FINCA;2; ; ; ; ; ;1;47;47;108,284332838234
306255;2;1;80;2; ; ; ; ; ; ; ; ; ;1;47;47;101,458835641995
306256;2;2;80;1;3;6; ;2; ; ; ; ; ;1;47;47;138,084742488637
306256;2;3;80;1;3;1; ;2; ; ; ; ; ;1;47;47;138,084742488637
306256;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;138,084742488637
306258;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;101,21882885
306258;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;101,21882885
306259;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;93,909588608733
306259;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;93,909588608733
306260;2;2;80;1;4;2; ;2; ; ; ; ; ;1;47;47;137,456040981743
306260;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;137,456040981743
306261;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;107,429139308299
306261;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;107,429139308299
306261;2;6;80;2; ; ; ; ; ; ; ; ; ;1;47;47;107,429139308299
306265;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;37,7382300885075
306265;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;37,7382300885075
306265;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;37,7382300885075
306266;2;1;80;1;4;6; ;2; ; ; ; ; ;1;47;47;94,3024693402408
306266;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;94,3024693402408
306268;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;155,304561317568
306268;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;155,304561317568
306269;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;83,8934083679224
306270;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;94,5062463292728
306271;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;22,2372202900757
306272;2;2;80;1;4;4; ;3; ; ; ; ; ;1;47;47;27,2219747158836
306273;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;112,848063078346
306274;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;112,735148402835
306275;2;6;80;2; ; ; ; ; ; ; ; ; ;1;47;47;141,400036511642
306276;2;1;80;1;4;3; ;2; ; ; ; ; ;1;47;47;94,5062463292728
306277;2;2;80;1;1;2; ;2; ; ; ; ; ;1;47;47;128,32496397502
306277;2;7;80;1;4;3; ;2; ; ; ; ; ;1;47;47;128,32496397502
306281;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;111,260220162686
306281;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;111,260220162686
306284;2;2;80;1;4;3; ;3; ; ; ; ; ;1;47;47;74,6523023196289
306284;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;74,6523023196289
306284;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;74,6523023196289
306284;2;14;80;2; ; ; ; ; ; ; ; ; ;1;47;47;74,6523023196289
306284;2;15;80;2; ; ; ; ; ; ; ; ; ;1;47;47;74,6523023196289
306284;2;16;80;2; ; ; ; ; ; ; ; ; ;1;47;47;74,6523023196289
306285;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;94,5062463292728
306286;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;67,0375534899009
306286;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;67,0375534899009
306287;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;28,3518738987818
306288;2;1;80;1;4;6; ;2; ; ; ; ; ;1;47;47;57,44421251248
306288;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;57,44421251248
306288;3;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;57,44421251248
306288;3;2;80;1;4;3; ;2; ; ; ; ; ;1;47;47;57,44421251248
306288;3;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;57,44421251248
306288;3;7;80;1;4;4; ;3; ; ; ; ; ;1;47;47;57,44421251248
306290;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;36,6374283656859
306292;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;91,7584460688094
306293;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;108,219582593508
306294;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;130,503451669021
306295;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;97,3229977508872
306295;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;97,3229977508872
306297;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;136,915373591657
306298;2;1;80;1;4;2; ;2; ; ; ; ; ;1;47;47;88,2550756100538
306298;2;2;80;1;4;2; ;2; ; ; ; ; ;1;47;47;88,2550756100538
306298;2;3;80;1;1;3; ;2; ; ; ; ; ;1;47;47;88,2550756100538
306299;2;2;80;1;1;1; ;2; ; ; ; ; ;1;47;47;126,647159742759
306299;2;4;80;1;4;8;POR VEJEZ;2; ; ; ; ; ;1;47;47;126,647159742759
306300;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;97,3229977508872
306301;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;93,4919168965002
306301;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;93,4919168965002
306302;2;6;80;2; ; ; ; ; ; ; ; ; ;1;47;47;120,600186103722
306303;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;136,496899572977
306303;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;136,496899572977
306303;2;6;80;2; ; ; ; ; ; ; ; ; ;1;47;47;136,496899572977
306304;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;119,093214077219
306304;2;4;80;1;3;2; ;2; ; ; ; ; ;1;47;47;119,093214077219
306305;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;133,534998810755
306306;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;119,800652391069
306307;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;126,753241703791
306308;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;134,399282768134
306308;2;6;80;1;4;4; ;3; ; ; ; ; ;1;47;47;134,399282768134
306309;2;1;80;1;4;2; ;2; ; ; ; ; ;1;47;47;109,89738682577
306311;2;2;80;1;3;2; ;2; ; ; ; ; ;1;47;47;128,712732761247
306312;2;2;80;1;2;2; ;2; ; ; ; ; ;1;47;47;123,631733245456
306313;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;115,091301017073
306313;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;115,091301017073
306314;2;1;80;1;4;3; ;2; ; ; ; ; ;1;47;47;109,386489505407
306314;2;2;80;1;4;4; ;3; ; ; ; ; ;1;47;47;109,386489505407
306315;2;1;80;1;4;6; ;2; ; ; ; ; ;1;47;47;77,7403527678528
306316;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;120,331238778813
306316;2;5;80;1;4;8;LOS HIJOS NO LA DEJARON TRABAJAR;2; ; ; ; ; ;1;47;47;120,331238778813
306317;2;1;80;1;3;8;LA EDAD;2; ; ; ; ; ;1;47;47;76,9408190551999
306317;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;76,9408190551999
306318;2;1;80;1;4;3; ;2; ; ; ; ; ;1;47;47;101,21882885
306320;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;114,953175269686
306321;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;97,5906239877264
306321;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;97,5906239877264
306323;2;3;80;1;4;3; ;2; ; ; ; ; ;1;47;47;97,74066946312
306325;2;4;80;2; ; ; ; ; ; ; ; ; ;1;47;47;129,625181149412
306327;2;1;80;1;4;8;POR CANSANCIO;3; ; ; ; ; ;1;47;47;101,154078605274
306329;2;1;80;1;3;4; ;3; ; ; ; ; ;1;47;47;148,821645609019
306329;2;2;80;1;1;2; ;2; ; ; ; ; ;1;47;47;148,821645609019
306329;3;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;148,821645609019
306329;4;2;80;1;1;7; ;2; ; ; ; ; ;1;47;47;148,821645609019
306330;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;109,962137070496
306331;2;5;80;1;3;4; ;3; ; ; ; ; ;1;47;47;103,249554549769
306332;2;1;80;1;3;4; ;1;1;2; ;2; ;1;47;47;108,171418162723
306332;2;2;80;1;1;7; ;2; ; ; ; ; ;1;47;47;108,171418162723
306333;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;105,411921599338
306333;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;105,411921599338
306333;2;5;80;2; ; ; ; ; ; ; ; ; ;1;47;47;105,411921599338
306333;2;6;80;2; ; ; ; ; ; ; ; ; ;1;47;47;105,411921599338
306334;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;108,025797028839
306335;2;2;80;1;4;2; ;2; ; ; ; ; ;1;47;47;152,415672602738
306335;2;9;80;1;2;5; ;2; ; ; ; ; ;1;47;47;152,415672602738
306336;2;1;80;1;4;3; ;2; ; ; ; ; ;1;47;47;96,1840505615345
306337;2;2;80;1;3;2; ;2; ; ; ; ; ;1;47;47;132,827560496905
306337;2;3;80;2; ; ; ; ; ; ; ; ; ;1;47;47;132,827560496905
306338;2;1;80;1;4;4; ;3; ; ; ; ; ;1;47;47;101,502575731271
306338;2;2;80;2; ; ; ; ; ; ; ; ; ;1;47;47;101,502575731271
