Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Area;Fex_c_2011
306305;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;133,534998810755
306306;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;119,800652391069
306306;2;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;47;47;119,800652391069
306306;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;119,800652391069
306307;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;126,753241703791
306307;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;126,753241703791
306307;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;126,753241703791
306308;2;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;134,399282768134
306308;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;134,399282768134
306308;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;134,399282768134
306308;2;6;50;6;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;134,399282768134
306309;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;109,89738682577
306309;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;109,89738682577
306309;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;109,89738682577
306310;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;123,518818569944
306311;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;128,712732761247
306311;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;128,712732761247
306312;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;123,631733245456
306312;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;123,631733245456
306313;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,091301017073
306313;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,091301017073
306313;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;115,091301017073
306313;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;115,091301017073
306314;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;109,386489505407
306314;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;109,386489505407
306314;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;109,386489505407
306314;2;4;50;4;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;109,386489505407
306314;2;5;50;5;2; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;109,386489505407
306315;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;77,7403527678528
306315;2;2;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;77,7403527678528
306315;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;77,7403527678528
306315;2;4;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;77,7403527678528
306316;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;120,331238778813
306316;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;120,331238778813
306316;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;120,331238778813
306316;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;120,331238778813
306316;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;120,331238778813
306317;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;76,9408190551999
306317;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;76,9408190551999
306317;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;76,9408190551999
306318;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;101,21882885
306318;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;101,21882885
306319;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;111,624837933114
306319;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;111,624837933114
306319;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;111,624837933114
306319;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;111,624837933114
306319;2;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;111,624837933114
306320;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;114,953175269686
306321;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;97,5906239877264
306321;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;97,5906239877264
306321;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;97,5906239877264
306321;2;4;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;97,5906239877264
306321;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;97,5906239877264
306321;2;6;50;6;3; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;97,5906239877264
306321;2;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;97,5906239877264
306322;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;116,679143932733
306322;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;116,679143932733
306323;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;97,74066946312
306323;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;97,74066946312
306323;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;97,74066946312
306324;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,349836826469
306324;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,349836826469
306324;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,349836826469
306324;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,349836826469
306325;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;129,625181149412
306325;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;129,625181149412
306325;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;129,625181149412
306325;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;129,625181149412
306326;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;109,613639944499
306327;2;1;50;1;6;DEDICA EL TIEMPO A LA IGLESIA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;101,154078605274
306328;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;132,204209260193
306328;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;132,204209260193
306328;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;132,204209260193
306329;2;1;50;1;6;DESCANSA;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;47;47;148,821645609019
306329;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;148,821645609019
306329;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;148,821645609019
306329;2;4;50;4;4; ;2;2;2;2; ; ;1;3; ;1;1; ;3;1;1;47;47;148,821645609019
306329;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;148,821645609019
306329;2;6;50;6;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;148,821645609019
306329;2;9;50;9;4; ;2;2;2;2; ; ;1;5; ;2; ;1;1;1;1;47;47;148,821645609019
306329;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;148,821645609019
306329;3;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;148,821645609019
306329;3;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;148,821645609019
306329;4;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;148,821645609019
306329;4;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;148,821645609019
306330;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;109,962137070496
306330;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;109,962137070496
306330;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;109,962137070496
306330;2;4;50;4;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;109,962137070496
306331;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;103,249554549769
306331;2;2;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;103,249554549769
306331;2;5;50;5;6;DESCANSA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;103,249554549769
306332;2;1;50;1;6;ESTA HACIENDO TRAMITES PARA LA PENSION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;108,171418162723
306332;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;108,171418162723
306333;2;1;50;1;6;DESCANSA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;105,411921599338
306333;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;105,411921599338
306333;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;105,411921599338
306333;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;105,411921599338
306333;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;105,411921599338
306333;2;6;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;105,411921599338
306334;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;108,025797028839
306334;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;108,025797028839
306334;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;108,025797028839
306335;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;152,415672602738
306335;2;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;47;47;152,415672602738
306335;2;7;50;7;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;152,415672602738
306335;2;8;50;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;152,415672602738
306335;2;9;50;9;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;152,415672602738
306336;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;96,1840505615345
306336;2;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;96,1840505615345
306337;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;132,827560496905
306337;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;132,827560496905
306337;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;132,827560496905
306338;2;1;50;1;6;DESCANSA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;101,502575731271
306338;2;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;101,502575731271
306338;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;101,502575731271
306338;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;101,502575731271
306339;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;101,636500562233
306339;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;101,636500562233
306339;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;101,636500562233
306340;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;129,414151354751
306340;2;2;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;129,414151354751
306340;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;129,414151354751
306340;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;129,414151354751
306340;2;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;129,414151354751
306341;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;111,057344170573
306342;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;100,557420884734
306342;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;100,557420884734
306342;2;3;50;3;3; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;47;47;100,557420884734
306342;2;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;47;47;100,557420884734
306343;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;130,584322558178
306343;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;130,584322558178
306344;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;96,2969652370462
306344;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;96,2969652370462
306344;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;96,2969652370462
306345;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;125,07543747153
306345;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;125,07543747153
306346;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;82,5836289728107
306346;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;82,5836289728107
306347;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;100,557420884734
306347;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;100,557420884734
306347;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;100,557420884734
306347;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;100,557420884734
306348;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;128,996479642518
306348;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;128,996479642518
306348;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;128,996479642518
306348;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;128,996479642518
306349;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;106,264981047071
306349;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;106,264981047071
306349;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;106,264981047071
306349;2;4;50;4;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;106,264981047071
306350;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;94,4852361738223
306350;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;94,4852361738223
306350;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;94,4852361738223
306351;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;138,149492733363
306351;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;138,149492733363
306351;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;138,149492733363
306351;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;138,149492733363
306351;2;6;50;2;6;DESCANSA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;138,149492733363
306352;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;119,800652391069
306352;2;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;47;47;119,800652391069
306352;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;119,800652391069
306353;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;258,218788636059
306353;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;258,218788636059
306353;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;258,218788636059
306353;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;258,218788636059
306353;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;258,218788636059
306355;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,172171906231
306355;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,172171906231
306356;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;120,381189467177
306356;2;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;1;12;1;1;47;47;120,381189467177
306356;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;120,381189467177
306357;2;1;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;101,467926069439
306357;2;2;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;101,467926069439
306357;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;101,467926069439
306357;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;101,467926069439
306357;2;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;101,467926069439
306357;2;7;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;101,467926069439
306358;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,056453698353
306358;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,056453698353
306358;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,056453698353
306358;2;4;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;115,056453698353
306358;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,056453698353
306358;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,056453698353
306359;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;87,6436183331518
306359;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;87,6436183331518
306359;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;87,6436183331518
306359;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;87,6436183331518
306360;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;106,232465467441
306360;2;2;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;106,232465467441
306360;2;3;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;106,232465467441
306360;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;106,232465467441
306360;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;106,232465467441
306361;2;1;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;83,8125374787648
306361;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;83,8125374787648
306361;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;83,8125374787648
306361;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;83,8125374787648
306361;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;83,8125374787648
306363;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;100,444506209223
306363;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;100,444506209223
306363;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;100,444506209223
306364;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;130,584322558178
306364;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;130,584322558178
306365;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;94,2914506091531
306365;2;2;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;94,2914506091531
306365;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;94,2914506091531
306365;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;94,2914506091531
306366;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;129,077350531676
306366;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;129,077350531676
306367;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,017925514412
306367;2;2;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;115,017925514412
306368;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;265,519317790379
306368;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;265,519317790379
306368;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;265,519317790379
306368;2;6;50;6;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;1;47;47;265,519317790379
306368;2;7;50;7;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;265,519317790379
306368;2;9;50;9;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;47;47;265,519317790379
306369;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;233,358287865467
306369;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;233,358287865467
306370;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;115,172171906231
306370;2;2;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;115,172171906231
306371;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;108,025797028839
306371;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;108,025797028839
306371;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;108,025797028839
306372;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;118,009933483296
306373;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;99,134726814111
306373;2;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;99,134726814111
306374;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;113,265734790579
306374;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;113,265734790579
306374;2;3;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;113,265734790579
306374;2;4;50;4;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;47;47;113,265734790579
306375;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;57,44421251248
306375;2;2;50;2;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;57,44421251248
306375;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;57,44421251248
306375;2;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;57,44421251248
306375;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;57,44421251248
306375;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;57,44421251248
306376;2;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;97,3877479956134
306376;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;97,3877479956134
306376;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;97,3877479956134
306377;2;1;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;87,837403897821
306377;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;87,837403897821
306377;2;3;50;3;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;47;47;87,837403897821
306378;2;1;50;1;6;PENCIONADO  Y  DESCANSA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;47;47;104,340337308336
306378;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;47;104,340337308336
