DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,fex_c_2011
574854,1,3,13,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,250000,2,1,58,95,2811,28,13,327.180.758.826.026
574862,1,1,13,70,52,48,1,,2,52,3,,1,8,,,,,,,,,,1,,2,,2,1,55,54,9500,95,13,255.859.871.987.542
574862,1,4,13,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,255.859.871.987.542
574863,1,3,13,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,340.005.659.521.356
574863,1,5,13,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,340.005.659.521.356
574866,1,7,13,70,12,48,1,,2,12,1,,8,1,,,,,,,,,,1,,2,,2,1,59,59,8511,85,13,229.436.714.642.544
575018,1,5,17,70,8,40,1,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,39,32,5170,51,17,380.692.417.420.194
575022,1,2,17,70,6,48,1,,2,52,1,,4,2,,,,,,,,,,1,,2,,2,1,34,53,5530,55,17,148.855.323.961.387
575027,1,5,17,70,28,48,1,,2,28,1,,3,1,,,,,,,,,,1,,2,,2,1,45,13,8011,80,17,120.359.824.585.892
575028,1,1,17,70,2,48,2,,2,2,2,,9,1,,,1,,,,,,,,,1,1200000,2,1,3,3,7513,75,17,126.012.718.543.374
575029,1,2,17,70,60,48,1,,2,60,1,,6,2,,,,,,,,,,1,,2,,2,1,16,16,7430,74,17,204.785.893.701.573
575036,1,5,17,70,4,48,4,,2,4,4,,6,1,,,,,,,,,,1,,1,1000000,2,1,5,39,7413,74,17,146.794.726.864.624
575048,1,1,17,70,17,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,1,53,45,5233,52,17,139.742.550.612.971
575052,1,3,17,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,97,97,6042,60,17,201.352.826.719.483
575439,1,3,23,70,1,40,1,,2,4,6,,2,4,,,,,,,,,,1,,2,,2,1,38,53,5522,55,23,890.076.288.138.272
575440,1,1,23,70,4,45,1,,2,3,1,,2,4,,,,,,,,,,1,,1,100000,2,1,55,45,1551,15,23,121.302.670.408.847
575447,1,3,23,70,8,45,1,,2,9,1,,4,4,,,,,,,,,,1,,2,,2,1,45,45,5234,52,23,132.891.547.460.614
575452,1,3,23,70,54,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,37,,,,23,127.379.875.157.001
575455,1,1,23,70,3,48,1,,2,4,4,,9,1,,,,,,,,,,1,,1,1500000,2,1,1,1,7512,75,23,123.261.450.024.072
575457,1,2,23,70,1,48,1,,2,3,1,,3,4,,,,,,,,,,1,,1,130000,2,1,53,53,5521,55,23,140.966.590.885.111
575469,1,3,23,70,6,40,1,,2,6,1,,4,1,,,,1,,,,,,,,1,1600000,2,1,13,13,8043,80,23,100.371.101.256.749
575470,1,3,23,70,52,48,1,,2,52,1,,6,1,,,,,,,,,,1,,2,,2,1,5,5,8514,85,23,114.718.675.731.714
575471,1,2,23,70,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,300000,2,1,85,45,5211,52,23,137.291.938.221.016
575476,1,1,23,70,3,48,4,,2,3,4,,1,1,,,,,,,,,,1,,1,400000,2,1,85,85,4542,45,23,142.832.177.190.047
575481,1,3,23,70,52,48,1,,2,36,1,,9,1,,,,,,,,,,1,,2,,2,1,11,55,6022,60,23,115.635.704.394.998
575483,1,4,23,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,12,,,,23,109.466.690.417.271
575487,1,1,23,70,16,48,1,,2,16,1,,3,4,,,,,,,,1,,,,2,,2,1,33,53,5530,55,23,148.121.912.208.574
575490,1,5,23,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,59,,,,23,824.530.468.988.997
575491,1,1,23,70,10,44,1,,2,10,2,,9,2,,,1,,,,,,,,,1,3500000,2,1,21,9,7514,75,23,115.622.592.514.898
575493,1,5,23,70,26,48,1,,2,26,1,,9,1,,,,,,,,,,1,,2,,2,1,37,37,5234,52,23,126.170.124.320.093
575494,1,2,23,70,60,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,23,915.438.470.527.473
575498,1,2,23,70,30,44,2,,2,30,1,,9,2,,,,,,,,,,1,,2,,2,1,11,11,5211,52,23,114.562.828.033.339
575499,1,3,23,70,14,48,1,,2,14,1,,3,4,,,,,,,,,,1,,2,,2,1,45,45,5234,52,23,138.504.201.024.921
575501,1,1,23,70,26,48,1,,2,26,1,,9,4,,,,,,,,,,1,,2,,2,1,33,33,7530,75,23,151.565.714.720.006
575502,1,2,23,70,26,60,5,,2,26,5,,2,4,,,,,,,,,,1,,2,,2,1,50,40,5211,52,23,155.394.191.453.257
575503,1,2,23,70,26,48,1,,2,26,3,,1,8,,,,,,,,,,1,,2,,2,1,55,54,9500,95,23,122.569.289.788.928
575508,1,2,23,70,24,48,1,,2,24,1,,4,4,,,,,,,,,,1,,2,,2,1,37,33,5231,52,23,123.095.943.700.903
575511,1,4,23,70,12,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,45,30,6424,64,23,838.983.793.176.588
575513,1,2,23,70,2,48,1,,2,2,1,,9,1,,,,,,,,,,1,,1,400000,2,1,97,58,5234,52,23,164.043.771.092.061
575513,1,3,23,70,20,48,4,,2,21,1,,4,4,,,,,,,,,,1,,2,,2,1,41,62,121,1,23,164.043.771.092.061
575513,1,4,23,70,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,53,53,5521,55,23,164.043.771.092.061
575513,1,6,23,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,23,164.043.771.092.061
575522,1,1,23,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,95,,,,23,133.707.893.803.711
575524,2,1,23,70,3,48,1,,2,3,4,,1,1,,,,,,,,,,1,,1,90000,2,1,87,85,2925,29,23,116.294.908.932.027
575524,2,2,23,70,4,48,1,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,1,45,54,9500,95,23,116.294.908.932.027
575524,2,3,23,70,1,48,3,,2,20,1,,3,1,,,,,,,,,,1,,2,,2,1,62,85,5170,51,23,116.294.908.932.027
575525,1,4,23,70,1,45,1,,2,3,1,,9,4,,,,,,,,,,1,,1,100000,2,1,13,59,9191,91,23,126.870.544.624.651
575530,1,1,23,70,4,72,4,,2,520,2,,9,1,,,,,,,,,,1,,2,,2,1,41,58,7524,75,23,828.641.982.851.396
575530,1,7,23,70,24,48,1,,2,24,4,,1,4,,,,,,,,,,1,,2,,2,1,13,41,5246,52,23,828.641.982.851.396
575531,1,5,23,70,2,46,1,,2,99,1,,6,2,,,,,,,,,,1,,2,,2,1,45,45,5234,52,23,80.737.418.784.947
575534,2,2,23,70,2,48,1,,2,106,1,,4,6,,,,,,,,,,1,,2,,2,1,45,55,6599,65,23,124.981.916.649.436
575539,1,5,23,70,1,84,4,,2,79,3,,1,4,,,,,,,,,,1,,2,,2,1,38,54,9500,95,23,116.797.629.238.463
575982,1,1,50,70,2,48,1,,2,3,1,,4,1,,,,,,,,,,1,,1,360000,2,1,58,95,4521,45,50,176.191.082.840.314
575990,1,2,50,70,1,48,1,,2,3,1,,9,2,,,,,,,,,,1,,1,350000,2,1,32,44,6512,65,50,148.695.324.084.914
575994,1,1,50,70,2,50,2,,2,2,2,,9,7,,,,,,,,,,1,,1,600000,2,1,32,32,7512,75,50,183.358.362.158.262
575994,1,2,50,70,1,48,1,,2,6,4,,6,7,,,,,,,,,,1,,2,,2,1,59,59,9241,92,50,183.358.362.158.262
575995,1,3,50,70,5,48,1,,2,2,1,,3,8,,,,,,,,,,1,,1,200000,2,1,95,95,4521,45,50,225.269.263.404.965
576018,1,2,50,70,2,40,1,,2,6,4,,7,2,,,,,1,,,,,,,2,,2,1,59,59,9241,92,50,185.989.223.689.857
576022,1,2,50,70,52,48,2,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,1,13,13,8043,80,50,169.312.851.351.045
576024,1,1,50,70,4,48,4,,2,4,1,,4,4,,,,,,,,,,1,,1,600000,2,1,98,62,121,1,50,124.981.288.631.581
576028,1,2,50,70,4,48,1,,2,5,1,,9,4,,,,,,,,,,1,,1,700000,2,1,39,45,9242,92,50,158.444.686.179.262
576029,1,3,50,70,8,48,1,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,53,53,5530,55,50,166.835.611.217.854
576039,1,2,50,70,16,48,1,,2,52,1,,4,2,,,,,,,,,,1,,2,,2,1,55,55,2211,22,50,210.855.148.680.114
576056,1,3,50,70,4,48,1,,2,4,1,,9,7,,,,,,,,,,1,,1,600000,2,1,97,39,5244,52,50,213.822.905.802.477
576059,1,6,50,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,98,98,6031,60,50,18.669.575.096.471
576070,1,2,50,70,9,60,1,,2,10,1,,4,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,50,133.763.063.147.822
576073,1,2,50,70,4,56,1,,2,5,1,,2,2,,,,,,,,,,1,,2,,2,1,45,53,5529,55,50,132.203.253.704.919
576074,1,1,50,70,10,48,1,,2,11,1,,9,5,,,,,,,,,,1,,2,,2,1,12,13,8050,80,50,166.835.611.217.854
576087,1,1,50,70,10,48,1,,2,12,2,,9,5,,,,,,,,,,1,,2,,2,1,12,12,8511,85,50,131.834.649.787.285
576090,1,2,50,70,8,48,1,,2,4,1,,3,1,,,,,,,,,1,,ES PENSIONADO,1,100000,2,1,17,17,9214,92,50,101.917.201.792.672
576093,1,1,50,70,24,48,4,,2,24,4,,1,1,,,,,,,,,1,,ES  PENSIONADO,2,,2,1,98,98,6031,60,50,210.855.148.680.114
576093,2,2,50,70,6,24,1,,2,10,6,,2,2,,,,,,,,,,1,,2,,2,1,45,21,1551,15,50,210.855.148.680.114
576095,1,4,50,70,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,50,62.106.936.217.531
576109,1,1,50,70,12,48,1,,2,306,2,,9,7,,,,,,,,,,1,,2,,2,1,3,3,7512,75,50,172.280.608.473.408
576119,1,1,50,70,12,48,1,,2,12,4,,2,8,,,,,,,,,,1,,2,,2,1,45,51,5521,55,50,1.313.134.522.377
576119,1,2,50,70,12,48,1,,2,12,6,,2,8,,,,,,,,,,1,,2,,2,1,45,51,5521,55,50,1.313.134.522.377
576124,1,2,50,70,32,48,1,,2,32,1,,3,2,,,,,,,,,,1,,2,,2,1,33,33,5011,50,50,528.813.014.819.675
576127,1,1,50,70,240,48,4,,2,120,5,,2,1,,,,,,,,,,1,,2,,2,1,43,85,4542,45,50,950.113.410.803.346
576129,1,1,50,70,4,48,2,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,1,58,58,7020,70,50,188.782.209.881.691
576132,1,2,50,70,48,48,1,,2,144,1,,9,2,,,,,,,,,,1,,2,,2,1,7,7,8511,85,50,651.700.547.403.791
576143,1,3,52,70,54,48,1,,2,54,1,,4,2,,,,,,,,,,1,,2,,2,1,3,3,8060,80,52,103.594.412.869.389
576143,1,6,52,70,60,48,1,,2,16,1,,3,4,,,,,,,,,,1,,2,,2,1,59,59,8511,85,52,103.594.412.869.389
576144,1,4,52,70,6,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,37,,,,52,191.844.177.563.719
576149,1,1,52,70,4,50,1,,2,4,4,,9,6,,,,,,,,,,1,,1,980000,2,1,5,5,7512,75,52,146.161.583.034.399
576170,1,2,52,70,8,48,4,,2,2,4,,1,1,,,,,,,,,,1,,1,250000,2,1,98,98,6031,60,52,129.660.816.255.713
576170,1,3,52,70,16,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,38,80,1921,19,52,129.660.816.255.713
576172,1,2,52,70,16,48,1,,2,16,1,,2,8,,,,,,,,,,1,,1,100000,2,1,95,95,4521,45,52,128.525.970.319.387
576174,1,2,52,70,2,48,1,,2,108,4,,9,1,,,,,,,,,,1,,2,,2,1,19,19,7512,75,52,132.585.741.634.017
576175,1,4,52,70,2,25,1,,2,2,1,,5,2,,,,,,,,,,1,,1,1200000,2,1,45,45,5232,52,52,115.300.072.341.698
576178,1,3,52,70,2,48,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,1,53,38,6421,64,52,153.473.948.362.465
576178,1,4,52,70,6,70,1,,2,6,1,,5,1,,,,,,,,,,1,,1,433700,2,1,37,37,8513,85,52,153.473.948.362.465
576179,1,4,52,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,52,156.243.362.846.085
576180,1,5,52,70,32,40,2,,2,52,2,,9,4,,,,,,,,,,1,,2,,2,1,11,33,7512,75,52,142.263.973.022.792
576180,1,7,52,70,4,48,2,,2,2,2,,9,4,,,,,,,,,,1,,1,864000,2,1,11,33,7512,75,52,142.263.973.022.792
576183,1,1,52,70,52,48,1,,2,52,4,,8,1,,,,,,,,,,1,,2,,2,1,45,44,2212,22,52,10.053.481.508.203
576186,1,3,52,70,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,52,115.657.976.016.783
576187,1,7,52,70,4,48,1,,2,1,1,,3,1,,,,,,,,,,1,,1,150000,2,1,45,45,5233,52,52,714.075.040.642.942
576187,1,8,52,70,4,48,2,,2,17,1,,3,1,,,,,,,,,,1,,2,,2,1,0,16,2899,28,52,714.075.040.642.942
576196,1,5,52,70,2,70,3,,2,2,3,,1,1,,,,,,,,,,1,,1,150000,2,1,54,54,9500,95,52,135.775.892.896.724
576197,1,1,52,70,1,48,1,,2,2,2,,5,1,,,1,,,,,,,,,1,1000000,2,1,15,15,6423,64,52,173.463.452.888.418
576208,1,4,52,70,28,48,1,,2,28,1,,3,1,,,,,,,,,,1,,2,,2,1,32,32,5241,52,52,168.961.275.031.764
576210,1,3,52,70,2,48,1,,2,7,4,,1,4,,,,,,,,,,1,,2,,2,1,53,55,7493,74,52,109.015.757.783.751
576215,1,3,52,70,52,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5231,52,52,115.300.072.341.698
576216,1,1,52,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,1,400000,2,1,84,85,5272,52,52,13.231.549.283.244
576216,1,2,52,70,24,48,1,,2,52,4,,9,1,,,,,,,,,,1,,2,,2,1,59,33,8511,85,52,13.231.549.283.244
576216,1,3,52,70,4,48,1,,2,6,1,,6,1,,,,,,,,,,1,,2,,2,1,34,37,6412,64,52,13.231.549.283.244
576221,1,3,52,70,15,48,1,,2,15,4,,1,1,,,,,,,,,,1,,2,,2,1,98,98,6031,60,52,168.868.597.241.081
576221,1,5,52,70,2,48,1,,2,2,1,,5,1,,,,,,,,,,1,,1,433700,2,1,45,45,5233,52,52,168.868.597.241.081
576221,1,6,52,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,84,,,,52,168.868.597.241.081
576223,1,2,52,70,4,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,52,57.545.924.053.103
576228,1,1,52,70,12,48,1,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,98,98,6031,60,52,166.306.598.455.037
576230,1,1,52,70,2,48,1,,2,2,4,,9,1,,,,,,,,,,1,,1,386000,2,1,95,87,4100,41,52,880.442.530.960.884
576231,1,1,52,70,4,44,4,,2,4,1,,5,3,,,,,1,,,,,,,1,1000000,2,1,2,2,4530,45,52,147.859.002.197.401
576235,1,2,52,70,34,48,1,,2,26,1,,6,6,,,,,,,,,,1,,2,,2,1,33,33,9303,93,52,129.660.816.255.713
576239,1,4,52,70,2,48,1,,2,2,1,,5,4,,,,,,,,,,1,,1,600000,2,1,84,58,5219,52,52,172.390.147.723.747
576242,1,1,52,70,34,40,2,,2,2,2,,9,9,PAGARIA PARTICULAR,,,,,,,,,1,,1,600000,2,1,5,5,7512,75,52,166.306.598.455.037
576242,1,2,52,70,38,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,59,,,,52,166.306.598.455.037
576243,1,2,52,70,104,24,4,,2,208,4,,1,2,,,,,,,,,,1,,2,,2,1,41,41,5233,52,52,129.133.284.310.419
576243,1,3,52,70,80,48,1,,2,80,4,,9,2,,,,,,,,,,1,,2,,2,1,21,16,8050,80,52,129.133.284.310.419
576243,1,4,52,70,13,48,1,,2,26,1,,4,6,,,,,,,,,,1,,2,,2,1,39,32,6516,65,52,129.133.284.310.419
576245,1,3,52,70,8,48,1,,2,2,1,,8,4,,,,,,,,,,1,,1,520000,2,1,58,58,7492,74,52,112.468.215.107.349
576248,1,2,52,70,99,48,2,,2,26,4,,1,2,,,,,,,,,,1,,2,,2,1,33,13,8060,80,52,147.616.224.778.087
576248,1,4,52,70,99,40,1,,2,676,1,,3,2,,,,,,,,,,1,,2,,2,1,45,45,5232,52,52,147.616.224.778.087
576248,1,7,52,70,4,48,1,,2,4,1,,3,4,,,,,1,,,,,,,1,750000,2,1,32,40,5233,52,52,147.616.224.778.087
576250,1,4,52,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,3,,,,52,143.264.146.550.064
576252,1,2,52,70,4,20,4,,2,3,4,,1,1,,,,,,,,,,1,,1,30000,2,1,56,56,9301,93,52,168.868.597.241.081
576259,1,3,52,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,52,152.211.080.425.424
576271,1,1,52,70,8,48,1,,2,8,5,,2,1,,,,1,,,,,,,,2,,2,1,45,40,5233,52,52,538.532.416.878.848
576273,1,4,52,70,50,48,1,,2,50,1,,4,6,,,,,,,,,,1,,2,,2,1,32,45,5235,52,52,671.278.359.515.249
576277,1,2,52,70,24,40,1,,2,3,4,,9,9,PAGARIA PARTICULAR,,,,,,,,,1,,1,250000,2,1,34,19,8050,80,52,110.143.953.311.738
576280,1,1,52,70,12,48,4,,2,12,1,,2,2,,,,,,,,,,1,,2,,2,1,41,39,5125,51,52,139.362.632.276.103
576283,1,2,52,70,10,40,1,,2,26,1,,2,2,,,,,,,,,,1,,2,,2,1,45,45,5211,52,52,134.633.104.219.712
576285,1,4,52,70,2,35,1,,2,104,3,,1,1,,,,,,,,,,1,,2,,2,1,38,55,9500,95,52,977.025.499.827.023
576288,2,2,52,70,20,40,1,,2,20,1,,7,4,,,1,,,,,,,,,2,,2,1,97,97,5125,51,52,115.057.312.434.089
576292,1,2,52,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,52,165.678.445.978.374
576292,1,3,52,70,6,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5030,50,52,165.678.445.978.374
576292,1,4,52,70,12,48,1,,2,28,1,,3,4,,,,,,,,,,1,,2,,2,1,38,3,7220,72,52,165.678.445.978.374
576296,1,6,52,70,2,48,1,,2,2,1,,4,1,,,,,,,,,,1,,1,484500,2,1,45,45,5233,52,52,152.249.170.781.441
576297,1,3,52,70,16,25,5,,2,104,5,,4,2,,,,,1,,,,,,,2,,2,1,51,51,5521,55,52,145.183.487.135.044
576440,1,2,66,70,6,60,1,,2,6,1,,4,2,,,,,,,,,,1,,1,300000,2,1,79,79,1810,18,66,300.581.416.730.161
576441,1,2,66,70,24,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,45,59,9219,92,66,276.111.614.111.464
576445,1,4,66,70,28,50,1,,2,28,1,,2,4,,,,,,,,,,1,,2,,2,1,45,45,5125,51,66,274.073.856.230.383
576448,1,2,66,70,52,50,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,62,50,5521,55,66,275.075.863.751.949
576452,1,3,66,70,52,50,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,84,92,2211,22,66,228.262.198.999.205
576453,1,4,66,70,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,66,236.609.715.159.076
576455,1,2,66,70,8,48,1,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,33,93,4552,45,66,271.391.609.123.646
576457,1,1,66,70,8,28,1,,2,20,1,,3,2,,,,,,,,,,1,,2,,2,1,32,32,7411,74,66,251.709.224.927.785
576460,1,2,66,70,20,48,1,,2,28,1,,3,2,,,,,,,,,,1,,2,,2,1,45,45,5233,52,66,269.379.062.141.002
576468,1,1,66,70,1,48,3,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,66,240.713.080.865.896
576468,1,3,66,70,12,48,1,,2,2,4,,1,1,,,,,,,,,,1,,1,150000,2,1,45,45,5262,52,66,240.713.080.865.896
576472,1,2,66,70,60,48,1,,2,100,1,,9,1,,,,,,,,,,1,,2,,2,1,97,98,5223,52,66,229.374.341.388.404
576481,1,6,66,70,1,48,1,,2,40,1,,2,1,,,,,,,,,,1,,2,,2,1,45,53,5521,55,66,273.606.530.059.921
576487,1,3,66,70,12,24,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,97,37,5211,52,66,254.065.215.722.772
576498,1,2,66,70,8,48,1,,2,9,3,,1,1,,,,,,,,,,1,,2,,2,1,45,54,9500,95,66,280.809.237.974.369
576502,1,1,66,70,16,48,1,,2,24,8,,5,1,,,,,,,,,,1,,2,,2,1,45,62,115,1,66,234.843.641.735.485
576502,1,2,66,70,8,48,1,,2,10,1,,3,1,,,,,,,,,,1,,2,,2,1,45,53,5521,55,66,234.843.641.735.485
576502,1,3,66,70,16,48,1,,2,17,1,,3,1,,,,,,,,,,1,,2,,2,1,95,45,5155,51,66,234.843.641.735.485
576502,1,4,66,70,4,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,66,234.843.641.735.485
576504,1,4,66,70,53,48,1,,2,58,1,,2,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,66,248.327.674.593.499
576504,1,7,66,70,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,66,248.327.674.593.499
576519,1,2,66,70,58,60,1,,2,90,1,,9,4,,,,,,,,,,1,,2,,2,1,45,45,1589,15,66,257.947.229.418.219
576521,1,2,66,70,8,48,1,,2,28,1,,6,2,,,,,,,,,,1,,2,,2,1,33,33,5133,51,66,213.921.466.302.559
576521,1,7,66,70,2,60,4,,2,3,1,,2,4,,,,,,,,,,1,,1,500000,2,1,95,95,4521,45,66,213.921.466.302.559
576541,1,2,66,70,36,48,1,,2,64,1,,9,8,,,,,,,,,,1,,2,,2,1,16,16,1810,18,66,212.938.169.318.542
576542,1,4,66,70,48,40,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,21,39,7411,74,66,180.322.761.344.322
576544,1,3,66,70,8,91,4,,2,14,1,,6,1,,,1,,,,,,,,,2,,2,1,41,42,5234,52,66,228.262.198.999.205
576557,1,3,66,70,3,48,1,,2,4,1,,7,1,,,,,,,,,,1,,1,600000,2,1,79,79,1810,18,66,249.383.685.436.936
576562,1,3,66,70,12,48,1,,2,12,4,,1,4,,,,,,,,,,1,,2,,2,1,98,98,6031,60,66,256.866.486.115.157
576569,1,3,66,70,32,48,1,,2,32,1,,9,8,,,,,,,,,,1,,2,,2,1,45,45,1511,15,66,202.147.846.656.849
576572,1,2,66,70,12,48,1,,2,184,1,,2,1,,,,,,,,,,1,,2,,2,1,13,40,5244,52,66,275.075.863.751.949
576582,1,2,68,70,4,24,1,,2,4,5,,2,2,,,,,,,,,,1,,1,150000,2,1,45,40,5244,52,68,455.902.122.578.926
576584,1,4,68,70,3,72,1,,2,3,1,,4,1,,,,,,,,,,1,,1,250000,2,1,45,79,1810,18,68,394.109.071.183.742
576591,1,4,68,70,4,48,4,,2,4,1,,5,1,,,,,,,,,,1,,1,400000,2,1,80,80,1929,19,68,453.598.262.321.748
576597,1,2,68,70,3,48,1,,2,3,1,,7,4,,,,,,,,,,1,,1,99,2,1,33,80,1929,19,68,331.432.994.593.591
576597,1,4,68,70,5,72,1,,2,5,1,,7,4,,,,,,,,,,1,,1,954000,2,1,95,80,1929,19,68,331.432.994.593.591
576597,1,6,68,70,1,48,1,,2,2,1,,3,4,,,,,,,,,,1,,1,500000,2,1,97,97,3614,36,68,331.432.994.593.591
576599,1,3,68,70,2,48,1,,2,6,4,,6,1,,,,,,,,,,1,,2,,2,1,45,80,1929,19,68,387.519.579.604.116
576600,1,3,68,70,4,48,1,,2,4,1,,6,1,,,,,,,,,,1,,1,1500000,2,1,2,2,4521,45,68,443.044.623.725.572
576604,2,1,68,70,2,72,1,,2,2,4,,4,1,,,,,,,,,,1,,1,680000,2,1,80,80,1921,19,68,539.245.979.518.734
576608,1,2,68,70,12,48,3,,2,12,4,,1,4,,,,,,,,,,1,,2,,2,1,54,56,9301,93,68,490.593.901.673.792
576609,1,3,68,70,2,48,1,,2,2,1,,9,4,,,,,,,,,,1,,1,700000,2,1,43,45,5233,52,68,316.158.449.219.392
576618,1,3,68,70,4,24,1,,2,6,1,,7,4,,,,,,,,,,1,,2,,2,1,13,13,8046,80,68,381.785.293.252.143
576623,1,2,68,70,24,48,1,,2,24,1,,6,2,,,,,,,,,,1,,2,,2,1,11,11,2429,24,68,399.872.789.580.371
576629,1,2,68,70,24,48,4,,2,60,3,,1,1,,,,,,,,,,1,,2,,2,1,53,54,9500,95,68,182.014.108.393.888
576631,1,1,68,70,30,50,4,,2,50,1,,9,1,,,,,,,,,,1,,2,,2,1,84,84,3430,34,68,342.960.476.179.571
576635,1,2,68,70,1,24,1,,2,1,4,,1,1,,,,,,,,,,1,,2,,2,1,53,53,5521,55,68,404.137.781.371.211
576641,1,3,68,70,8,48,1,,2,9,1,,9,1,,,,,,,,,,1,,2,,2,1,13,13,8043,80,68,29.753.723.196.941
576656,1,3,68,70,52,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,3,3,7250,72,68,437.310.337.373.598
576661,1,1,68,70,4,48,1,,2,4,1,,2,2,,,1,,,,,,,,,2,,2,1,98,98,6021,60,68,327.386.015.447.157
576672,1,1,68,70,4,50,4,,2,4,4,,1,1,,,,,,,,,,1,,1,98,2,1,93,95,4521,45,68,305.908.254.833.635
576678,1,3,68,70,4,60,1,,2,4,1,,4,1,,,,,,,,,,1,,1,500000,2,1,80,80,1929,19,68,396.321.118.960.349
576683,1,2,68,70,4,50,1,,2,6,1,,7,1,,,,,,,,,,1,,2,,2,1,13,13,8043,80,68,273.961.582.252.801
576683,2,8,68,70,2,48,3,,2,156,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,68,273.961.582.252.801
576683,2,9,68,70,1,48,1,,2,3,1,,9,1,,,,,,,,,,1,,1,200000,2,1,45,45,5211,52,68,273.961.582.252.801
576685,1,2,68,70,1,48,2,,2,7,1,,2,1,,,,,,,,,,1,,2,,2,1,39,45,5244,52,68,35.310.409.477.043
576688,1,4,68,70,6,48,1,,2,6,1,,3,1,,,,,,,,,,1,,1,98,2,1,45,58,8532,85,68,329.750.534.000.528
576689,1,3,68,70,8,48,1,,2,8,1,,2,3,,,,,,,,,,1,,2,,2,1,45,45,5234,52,68,314.090.391.760.384
576693,1,4,68,70,4,48,1,,2,4,1,,4,2,,,,,,,,,,1,,1,433704,2,1,79,79,1810,18,68,293.808.533.126.896
576700,3,2,68,70,4,60,1,,2,4,4,,4,1,,,,,,,,,,1,,1,600000,2,1,55,80,1924,19,68,432.239.464.138.034
