Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
4004320;1;2;1;70;2;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;03;18;1156,12702936149
4004335;1;2;1;70;2;8;48;2; ;2;8;2; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7512;03;18;1262,65084275611
4004375;1;2;1;70;2;8;48;1; ;2;8;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;1;9242;03;18;1935,53583456049
4008349;1;2;1;70;2;1;48;1; ;2;1;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;79;79;18;1;1;1810;03;68;1370,95944994301
4008356;1;2;1;70;2;8;36;4; ;2;28;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;57;93;1;1;9302;03;68;1825,79745731056
4014885;1;2;1;70;2;4;40;4; ;2;144;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;1;5521;03;19;1170,25764684202
4014908;1;1;1;70;2;12;40;1; ;2;12;4; ;1;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;95;61;01;1;1;0140;03;19;608,008606292436
4014966;1;3;1;70;2;1;40;3; ;2;28;3; ;1;1; ; ; ; ;1; ; ; ; ; ; ;1;50000;2;54;54;95;1;1;9500;03;19;680,236230346419
4014987;1;4;1;70;2;12;48;2; ;2;12;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;59;59;85;1;1;8511;03;68;1300,78398331982
4015003;1;3;1;70;2;12;48;3; ;2;12;1; ;5;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;54;55;85;1;1;8512;03;68;1300,78398331982
4015006;1;5;1;70;2;1;10;8; ;2;120;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;1;0140;03;19;780,071231119402
4015160;1;2;1;70;2;2;36;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;19;1170,25764684202
4015472;1;2;1;70;2;10;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;66;361,53846260958
4015472;1;3;1;70;2;48;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;03;66;361,53846260958
4015516;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;66;361,53846260958
4015521;1;3;1;70;2;8;48;1; ;2;48;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;32;75;1;1;7512;03;66;221,178167733334
4015534;1;1;1;70;2;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;53;55;1;1;5521;03;66;322,572099558124
4015536;1;5;1;70;2;40;50;1; ;2;50;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;66;357,577023068176
4015557;1;1;1;70;2;8;48;2; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5521;03;66;520,032411818282
4015637;1;2;1;70;2;2;48;4; ;2;4;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;41;41;52;1;1;5224;03;41;1071,74160585968
