Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Ft;Dpto;Fex_c_2011
3905896;1;2;1;50;17; ; ;2;6;DESCANSAR;2;2;2;2;1;3; ;2; ;1;2;1;01;1;17;156,677950478752
3905896;1;3;1;50;17; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;156,677950478752
3905897;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;178,587457481663
3905898;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;157,46192530698
3905898;1;2;1;50;17; ; ;3;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;157,46192530698
3905898;1;3;1;50;17; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;157,46192530698
3905899;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;186,632353205268
3905899;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;186,632353205268
3905899;1;3;1;50;17; ; ;3;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;186,632353205268
3905899;1;4;1;50;17;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;17;186,632353205268
3905900;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;148,107122971363
3905900;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;148,107122971363
3905901;1;1;1;50;17; ; ;1;6;VACACIONES;2;2;2;2;1;12; ; ; ; ; ; ;01;1;17;195,262838049898
3905903;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;164,702424677401
3905903;1;2;1;50;17; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;01;1;17;164,702424677401
3905904;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;211,649659691932
3905904;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;211,649659691932
3905905;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;195,262838049898
3905906;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;133,438115338874
3905906;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;133,438115338874
3905906;1;3;1;50;17; ; ;3;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;133,438115338874
3905907;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;164,702424677401
3905907;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;164,702424677401
3905909;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;156,597871616555
3905909;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;156,597871616555
3905909;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;156,597871616555
3905910;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;189,512382314498
3905910;1;2;1;50;17; ; ;2;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ;01;1;17;189,512382314498
3905911;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;261,552983251134
3905911;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;01;1;17;261,552983251134
3905912;1;1;1;50;17; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;480,575429754028
3905912;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;480,575429754028
3905912;2;1;2;50;17; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;01;1;17;480,575429754028
3905912;2;2;2;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;01;1;17;480,575429754028
3905912;3;1;3;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;480,575429754028
3905912;3;2;3;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;17;480,575429754028
3905912;3;3;3;50;17; ; ;1;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;480,575429754028
3905912;3;4;3;50;17; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;480,575429754028
3905913;1;1;1;50;17; ; ;1;6;GUARDAR CAMA POR ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;379,024764628995
3905913;1;2;1;50;17; ; ;2;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;379,024764628995
3905914;1;1;1;50;17; ; ;1;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;280,005139821034
3905914;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;280,005139821034
3905914;1;3;1;50;17;2; ;3;6;LEER;2;2;2;1; ; ; ; ; ; ; ;1;01;1;17;280,005139821034
3905915;1;1;1;50;17; ; ;1;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;249,894733387363
3905915;1;2;1;50;17; ; ;2;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;249,894733387363
3905916;1;1;1;50;17; ; ;1;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;516,393885243634
3905916;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;01;1;17;516,393885243634
3905916;1;3;1;50;17; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;516,393885243634
3905916;1;4;1;50;17; ; ;2;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;516,393885243634
3905917;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;390,260834842673
3905917;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;390,260834842673
3905917;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;390,260834842673
3905917;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;390,260834842673
3905918;1;1;1;50;17; ; ;1;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;357,174914963325
3905919;1;1;1;50;17; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;370,1244614161
3905919;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;17;370,1244614161
3905919;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;370,1244614161
3905919;1;4;1;50;17; ; ;2;6;JUGAR FUTBOL;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;370,1244614161
3905920;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;300,287039830248
3905920;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;17;300,287039830248
3905920;1;3;1;50;17; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;300,287039830248
3905920;1;4;1;50;17; ; ;4;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;300,287039830248
3905921;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;340,965808841633
3905921;1;2;1;50;17; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;340,965808841633
3905922;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;348,114454026036
3905922;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;348,114454026036
3905922;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;348,114454026036
3905923;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;429,371654197602
3905923;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;429,371654197602
3905925;1;1;1;50;17; ; ;1;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;332,705252073633
3905925;1;2;1;50;17; ; ;2;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;332,705252073633
3905926;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;416,302793070346
3905926;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;416,302793070346
3905926;1;3;1;50;17; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;416,302793070346
3905927;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;1;5; ;1;2; ; ; ;01;1;17;535,89535523065
3905927;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;535,89535523065
3905927;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;535,89535523065
3905927;1;4;1;50;17; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;535,89535523065
3905927;1;5;1;50;17; ; ;4;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;535,89535523065
3905973;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;76;1072,3665847731
3905974;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;76;1162,98565616955
3905974;1;2;1;50;76; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;76;1162,98565616955
3905974;1;3;1;50;76; ; ;3;6;VER PELICULAS;2;2;2;2;1;5; ;1;1; ;2;1;01;1;76;1162,98565616955
3905975;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;76;1103,44606869084
3905975;1;2;1;50;76; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;1103,44606869084
3905975;1;3;1;50;76; ; ;1;6;MIRAR TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;1103,44606869084
3905976;1;1;1;50;76; ; ;1;6;DILIGENGIAS PERSONALES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;76;1072,3665847731
3905977;1;1;1;50;76; ; ;1;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ;01;1;76;836,482737385909
3905977;1;2;1;50;76; ; ;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;836,482737385909
3905978;1;1;1;50;76; ; ;1;6;ES PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;862,466655302567
3905978;1;2;1;50;76; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;862,466655302567
3905978;1;3;1;50;76; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;862,466655302567
3905979;1;1;1;50;76; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;76;862,167497253274
3905980;1;1;1;50;76; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;76;652,267567782742
3905980;1;2;1;50;76; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;01;1;76;652,267567782742
3905980;1;3;1;50;76; ; ;3;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;652,267567782742
3905981;1;1;1;50;76; ; ;1;6;DESCANSAR;2;2;2;2;1;1; ; ; ; ; ;1;01;1;76;933,759551063908
3905981;1;2;1;50;76;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;76;933,759551063908
3905981;1;3;1;50;76; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;933,759551063908
3905981;1;4;1;50;76; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;933,759551063908
3905981;1;5;1;50;76; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;76;933,759551063908
3905982;1;1;1;50;76; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;01;1;76;1196,5413257316
3905982;1;2;1;50;76; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;76;1196,5413257316
3906006;1;1;1;50;66; ; ;1;6;DESCANSAR EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;223,539711241814
3906006;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;223,539711241814
3906006;1;3;1;50;66; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;223,539711241814
3906006;1;4;1;50;66; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;223,539711241814
3906007;1;1;1;50;66; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;66;252,655579814427
3906007;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;252,655579814427
3906008;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;281,549902908093
3906008;1;2;1;50;66; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;66;281,549902908093
3906009;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;241,348226085779
3906009;1;2;1;50;66; ; ;2;6;DESCANSAR EN EL  HOGAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;66;241,348226085779
3906010;1;1;1;50;66; ; ;1;6;SE DEDICO A DESCANSAR EN LA CASA;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;249,869493075093
3906011;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;390,79145868966
3906011;1;2;1;50;66; ; ;2;3; ;2;2;2;2;1;9; ; ; ; ; ; ;01;1;66;390,79145868966
3906012;1;1;1;50;66; ; ;1;6;SE DEDICO A DESCANSAR EN LA CASA;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;173,847223966945
3906012;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;173,847223966945
3906012;1;3;1;50;66; ; ;3;6;SE DEDICO A DESSANSAR EN LA CASA;2;1; ; ; ; ; ; ; ; ; ; ;01;1;66;173,847223966945
3906012;1;4;1;50;66; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;173,847223966945
3906013;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;252,539940837668
3906013;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;252,539940837668
3906013;1;3;1;50;66; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;01;1;66;252,539940837668
3906014;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;231,857415633224
3906014;1;2;1;50;66;1; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;66;231,857415633224
3906015;1;1;1;50;66; ; ;1;6;DESCANSAR EN CASA;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;202,85718603737
3906015;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;202,85718603737
3906015;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;202,85718603737
3906016;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;331,821456034711
3906016;1;2;1;50;66; ; ;2;6;DESCANSANDO EN EL HOGAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;66;331,821456034711
3906016;1;4;1;50;66; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;331,821456034711
3906017;1;1;1;50;66; ; ;1;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;66;249,869493075093
3906018;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;244,443781925205
3906018;1;2;1;50;66; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;244,443781925205
3906018;1;3;1;50;66; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;244,443781925205
3906019;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;249,869493075093
3906020;1;1;1;50;66; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;66;320,040942956503
3906021;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;241,348226085779
3906021;1;2;1;50;66; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;01;1;66;241,348226085779
3906022;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;182,368490956258
3906022;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;182,368490956258
3906022;1;3;1;50;66; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;182,368490956258
3906023;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;223,529978767242
3906023;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;223,529978767242
3906023;1;3;1;50;66; ; ;3;6;ESTUVO EN SU HOGAR;2;2;2;2;1;6; ;2; ;1;3;1;01;1;66;223,529978767242
3906023;1;4;1;50;66;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;66;223,529978767242
3906024;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;290,837150762745
3906025;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;290,837150762745
3906026;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;252,539940837668
3906026;1;2;1;50;66; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;01;1;66;252,539940837668
3906026;1;3;1;50;66; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;66;252,539940837668
3906027;1;1;1;50;66; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;66;389,83164770099
3906028;1;1;1;50;66; ; ;1;6;ENFERMO EN CASA;2;1; ; ; ; ; ; ; ; ; ; ;01;1;66;241,348226085779
3906028;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;66;241,348226085779
3906072;1;1;1;50;17; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;101,179178267352
3906072;1;2;1;50;17; ; ;2;6;PASEAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;101,179178267352
3906072;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;101,179178267352
3906072;2;1;2;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;101,179178267352
3906072;2;2;2;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;101,179178267352
3906073;1;1;1;50;17; ; ;1;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;261,552983251134
3906073;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;261,552983251134
3906074;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;172,02300291002
3906075;1;1;1;50;17; ; ;1;6;LEER;1; ; ; ; ; ; ; ; ; ; ; ;01;1;17;172,02300291002
3906076;1;1;1;50;17; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;223,204426911245
3906076;1;2;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;223,204426911245
3906076;1;4;1;50;17; ; ;4;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;223,204426911245
3906076;1;5;1;50;17; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;223,204426911245
3906077;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;155,427701203981
3906078;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;178,587457481663
3906079;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;164,782503539598
3906079;1;2;1;50;17; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;01;1;17;164,782503539598
3906080;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;119,663185404824
3906080;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;01;1;17;119,663185404824
3906080;1;3;1;50;17;4; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;17;119,663185404824
3906080;1;4;1;50;17; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;119,663185404824
3906080;1;5;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;119,663185404824
3906081;1;1;1;50;17; ; ;1;6;HACER DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;164,702424677401
3906081;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;164,702424677401
3906082;1;1;1;50;17; ; ;1;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;238,631731045473
3906082;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;6; ;2; ;2; ; ;01;1;17;238,631731045473
3906083;1;1;1;50;17; ; ;1;6;LEER;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;172,02300291002
3906084;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;196,832960547116
3906085;1;1;1;50;17; ; ;1;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;01;1;17;189,512382314498
3906085;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;189,512382314498
3906087;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;166,032752814369
3906087;1;2;1;50;17; ; ;1;6;JUGAR FUTBOL;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;166,032752814369
3906087;1;3;1;50;17; ; ;3;6;VACACIONES;2;2;2;2;1;12; ; ; ; ; ; ;01;1;17;166,032752814369
3906087;1;4;1;50;17; ; ;1;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;166,032752814369
3906088;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;155,427701203981
3906089;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;158,24807297597
3906089;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;158,24807297597
3906089;1;3;1;50;17; ; ;2;6;DEPORTE;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;158,24807297597
3906090;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;147,323148143135
3906090;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;147,323148143135
3906091;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;196,832960547116
3906092;1;1;1;50;17;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;01;1;17;238,701190281593
3906092;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;01;1;17;238,701190281593
3906093;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;01;1;17;210,079537194713
3906093;1;2;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;01;1;17;210,079537194713
