Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3905873;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;12; ; ;45; ; ; ; ; ;1;01;18;66,172871068568;18
3905874;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;15;73,827044451708;15
3905874;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;73,827044451708;15
3905875;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;1; ;4; ; ; ; ; ; ;1;01;15;111,91799825591;15
3905875;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;1;01;15;111,91799825591;15
3905876;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;64,0166303245523;15
3905876;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;64,0166303245523;15
3905876;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;15;64,0166303245523;15
3905877;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;15;72,8472233196658;15
3905877;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;15;72,8472233196658;15
3905878;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;15;67,5703884377434;15
3905878;1;2;1;90;2;1;2;2;2;1;2;2;2;2; ;14; ; ; ;20; ; ; ; ;1;01;15;67,5703884377434;15
3905879;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;15;108,158313403616;15
3905880;1;1;1;90;2;1;2;2;2;2;2;2;1;2; ;15; ; ; ; ; ; ;3; ;1;01;15;77,3808025648992;15
3905881;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;15;77,3808025648992;15
3905882;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;41;167,214335287923;41
3905882;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;41;167,214335287923;41
3905883;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;41;153,660055476339;41
3905883;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;01;41;153,660055476339;41
3905883;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;41;153,660055476339;41
3905883;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;41;153,660055476339;41
3905884;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;41;152,574894496234;41
3905884;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;41;152,574894496234;41
3905885;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;41;177,807290198843;41
3905885;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;41;177,807290198843;41
3905885;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;41;177,807290198843;41
3905885;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;41;177,807290198843;41
3905886;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;30; ; ; ; ; ; ;1;01;41;137,55532130401;41
3905887;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;14; ; ; ; ; ; ;1;01;41;130,662783981327;41
3905887;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;7; ; ; ; ; ; ;1;01;41;130,662783981327;41
3905888;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1;01;41;127,952414715275;41
3905888;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;01;41;127,952414715275;41
3905889;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;41;139,578627572588;41
3905889;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;41;139,578627572588;41
3905889;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;41;139,578627572588;41
3905889;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;41;139,578627572588;41
3905890;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;17;188,873926157834;17
3905890;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;70; ; ; ; ; ; ;1;01;17;188,873926157834;17
3905890;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;50; ; ; ; ; ; ;1;01;17;188,873926157834;17
3905890;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;188,873926157834;17
3905891;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;17;189,512382314498;17
3905891;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;189,512382314498;17
3905892;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;196,832960547116;17
3905893;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;70; ; ; ; ; ; ;1;01;17;216,255949596019;17
3905893;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;70; ; ; ; ; ; ;1;01;17;216,255949596019;17
3905894;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;134,222090167102;17
3905894;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;17;134,222090167102;17
3905894;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;134,222090167102;17
3905895;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;17;142,792917674491;17
3905895;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;1;01;17;142,792917674491;17
3905895;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;17;142,792917674491;17
3905895;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;142,792917674491;17
3905896;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;01;17;156,677950478752;17
3905896;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;17;156,677950478752;17
3905896;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;17;156,677950478752;17
3905897;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;178,587457481663;17
3905898;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;17;157,46192530698;17
3905898;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;157,46192530698;17
3905898;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;17;157,46192530698;17
3905899;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;186,632353205268;17
3905899;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;01;17;186,632353205268;17
3905899;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;186,632353205268;17
3905899;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;17;186,632353205268;17
3905900;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;17;148,107122971363;17
3905900;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;148,107122971363;17
3905901;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;17;195,262838049898;17
3905903;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;01;17;164,702424677401;17
3905903;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;01;17;164,702424677401;17
3905904;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;211,649659691932;17
3905904;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;1;01;17;211,649659691932;17
3905905;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;17;195,262838049898;17
3905906;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;133,438115338874;17
3905906;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;20; ; ; ; ; ; ;1;01;17;133,438115338874;17
3905906;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;133,438115338874;17
3905907;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;17;164,702424677401;17
3905907;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;17;164,702424677401;17
3905909;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;17;156,597871616555;17
3905909;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;01;17;156,597871616555;17
3905909;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;156,597871616555;17
3905910;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;17;189,512382314498;17
3905910;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;189,512382314498;17
3905911;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;17;261,552983251134;17
3905911;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;19; ; ; ; ; ; ; ; ;1;01;17;261,552983251134;17
3905912;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;480,575429754028;17
3905912;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;480,575429754028;17
3905912;2;1;2;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;480,575429754028;17
3905912;2;2;2;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;17;480,575429754028;17
3905912;3;1;3;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;480,575429754028;17
3905912;3;2;3;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;17;480,575429754028;17
3905912;3;3;3;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;17;480,575429754028;17
3905912;3;4;3;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;480,575429754028;17
3905913;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;379,024764628995;17
3905913;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;379,024764628995;17
3905914;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;280,005139821034;17
3905914;1;2;1;90;2;1;1;2;2;2;2;2;2;2; ;14;5; ; ; ; ; ; ; ;1;01;17;280,005139821034;17
3905914;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;280,005139821034;17
3905915;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;17;249,894733387363;17
3905915;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;17;249,894733387363;17
3905916;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;35; ; ; ; ; ; ;1;01;17;516,393885243634;17
3905916;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;1;01;17;516,393885243634;17
3905916;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;1;01;17;516,393885243634;17
3905916;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;6; ; ; ; ; ; ;1;01;17;516,393885243634;17
3905917;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;390,260834842673;17
3905917;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;84; ;56; ; ; ; ; ; ;1;01;17;390,260834842673;17
3905917;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;17;390,260834842673;17
3905917;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;24; ; ; ; ; ; ;1;01;17;390,260834842673;17
3905918;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;357,174914963325;17
3905919;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;370,1244614161;17
3905919;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;1;01;17;370,1244614161;17
3905919;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;370,1244614161;17
3905919;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;370,1244614161;17
3905920;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;300,287039830248;17
3905920;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;01;17;300,287039830248;17
3905920;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;17;300,287039830248;17
3905920;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;300,287039830248;17
3905921;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;17;340,965808841633;17
3905921;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;340,965808841633;17
3905922;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;348,114454026036;17
3905922;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;17;348,114454026036;17
3905922;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;348,114454026036;17
3905923;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;429,371654197602;17
3905923;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;01;17;429,371654197602;17
3905925;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;332,705252073633;17
3905925;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;01;17;332,705252073633;17
3905926;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;416,302793070346;17
3905926;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;1;01;17;416,302793070346;17
3905926;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;416,302793070346;17
3905927;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;17;535,89535523065;17
3905927;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;01;17;535,89535523065;17
3905927;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;535,89535523065;17
3905927;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;1;01;17;535,89535523065;17
3905927;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;17;535,89535523065;17
3905928;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;10; ; ; ; ; ; ;1;01;63;220,593423790737;63
3905928;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;20; ; ; ; ; ; ;1;01;63;220,593423790737;63
3905929;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;29; ; ; ; ; ;1;01;63;114,361682715296;63
3905929;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;114,361682715296;63
3905929;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;20; ; ; ; ; ;1;01;63;114,361682715296;63
3905930;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;63;177,744881844803;63
3905930;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;177,744881844803;63
3905930;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;177,744881844803;63
3905931;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;32; ; ;29; ; ; ; ; ;1;01;63;111,468787529825;63
3905931;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;111,468787529825;63
3905932;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;63;111,468787529825;63
3905932;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;01;63;111,468787529825;63
3905933;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;29; ; ; ; ; ;1;01;63;118,391276646555;63
3905933;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;15; ; ;20; ; ; ; ; ;1;01;63;118,391276646555;63
3905933;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;118,391276646555;63
3905934;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;203,846086471367;63
3905934;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;38; ;19; ; ; ; ; ; ;1;01;63;203,846086471367;63
3905934;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;203,846086471367;63
3905934;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;203,846086471367;63
3905935;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;132,025782658089;63
3905935;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;1;01;63;132,025782658089;63
3905936;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;19; ; ; ; ; ; ; ; ;1;01;63;92,6268928511103;63
3905936;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;63;92,6268928511103;63
3905936;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;63;92,6268928511103;63
3905936;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;92,6268928511103;63
3905937;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;132,025782658089;63
3905937;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;63;132,025782658089;63
3905938;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;63;77,4486356340311;63
3905938;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;63;77,4486356340311;63
3905938;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;63;77,4486356340311;63
3905938;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;63;77,4486356340311;63
3905938;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;63;77,4486356340311;63
3905939;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;63;129,132887472617;63
3905940;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;8; ; ; ; ; ; ;1;01;63;204,791107738416;63
3905940;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;38; ;19; ; ; ; ; ; ;1;01;63;204,791107738416;63
3905941;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;63;156,467975507812;63
3905941;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;19; ;10; ; ; ; ; ; ;1;01;63;156,467975507812;63
3905942;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;63;137,23317132527;63
3905943;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;137,23317132527;63
3905944;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;1;01;63;179,716633796458;63
3905945;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;63;137,23317132527;63
3905946;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;01;63;91,710130227688;63
3905946;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;91,710130227688;63
3905946;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;63;91,710130227688;63
3905947;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;18; ; ; ; ; ; ;1;01;63;210,724160100062;63
3905947;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;29; ; ; ; ; ; ;1;01;63;210,724160100062;63
