Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3918895;1;3;1;70;2;28;48;1; ;2;46;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;40;1;2;4020;01;13;1453,78119149002
3918907;1;3;1;70;2;20;56;1; ;2;16;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;80;1;2;8050;01;13;789,725465327764
3918925;1;4;1;70;2;4;40;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;45;95;1;1;9500;01;13;2192,51173337586
3918952;1;1;1;70;2;8;48;1; ;2;48;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;01;13;1887,41802642776
3919209;1;1;1;70;2;1;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;95;95;45;1;1;4521;01;73;2204,08921320163
3919213;1;2;1;70;2;26;48;4; ;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;01;73;1443,81332618059
3919215;1;2;1;70;2;5;40;3; ;2;364;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;92;1;1;9249;01;73;1801,63873110842
3919215;1;3;1;70;2;12;48;1; ;2;156;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;92;1;1;9249;01;73;1801,63873110842
3919215;1;4;1;70;2;1;40;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;01;73;1801,63873110842
3919245;1;2;1;70;2;8;48;1; ;2;36;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;62;01;1;1;0112;01;73;2611,3274381435
3919247;1;1;1;70;2;6;48;8; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;160000;2;62;62;01;1;1;0115;01;73;2145,15935459805
3919266;1;10;1;70;2;36;48;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;01;73;4975,70032827573
3919267;1;1;1;70;2;2;48;1; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;53;53;55;1;1;5529;01;73;1358,48569966806
3919267;1;2;1;70;2;36;48;1; ;2;4;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5529;01;73;1358,48569966806
3919504;1;1;1;70;2;4;48;1; ;2;16;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0130;01;73;1358,48569966806
3919504;1;3;1;70;2;20;48;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0130;01;73;1358,48569966806
3919504;1;4;1;70;2;16;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5521;01;73;1358,48569966806
3919538;2;1;2;70;2;8;40;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;24;1;1;2423;01;19;641,34594956463
3919543;1;2;1;70;2;25;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;01;19;801,238840849594
3919543;1;5;1;70;2;4;40;1; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;45;55;1;1;5529;01;19;801,238840849594
3919580;1;2;1;70;2;12;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;19;798,554742996859
3919606;1;3;1;70;2;40;40;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;01;19;1044,27614477481
3919608;1;2;1;70;2;1;40;4; ;2;4;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;54;62;01;1;1;0140;01;19;1489,28973926899
3919609;1;1;1;70;2;55;55;1; ;2;50;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;01;19;641,34594956463
3919609;1;3;1;70;2;40;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;01;19;641,34594956463
3919609;1;6;1;70;2;24;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;01;19;641,34594956463
3919609;2;1;2;70;2;50;40;1; ;2;50;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;01;19;641,34594956463
3919628;1;3;1;70;2;30;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;01;19;1307,73212843251
3919629;1;3;1;70;2;12;40;1; ;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5241;01;19;1489,28973926899
3919632;1;3;1;70;2;12;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;01;19;987,904339411409
3919652;1;4;1;70;2;50;50;1; ;2;50;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;90;36;1;2;3613;01;19;1420,29682521208
3919819;1;3;1;70;2;24;40;3; ;2;260;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5211;01;63;833,925656352742
3919826;1;2;1;70;2;4;24;4; ;2;24;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;61;01;1;1;0118;01;63;1638,48620911563
3919828;1;3;1;70;2;3;51;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;95;95;45;1;1;4530;01;63;1062,909919161
3919923;1;2;1;70;2;4;40;1; ;2;7;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;115000;2;45;39;55;1;1;5529;01;76;4355,25669153686
3919934;1;2;1;70;2;3;45;3; ;2;156;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;76;5913,44442828854
3919939;1;3;1;70;2;2;48;1; ;2;3;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;325000;2;45;45;52;1;1;5237;01;76;5824,08118228765
3919976;1;1;1;70;2;2;48;1; ;2;3;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;53;45;52;1;1;5233;01;76;5164,2657714129
3919978;1;3;1;70;2;24;24;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;01;76;1995,20617211289
3919981;1;1;1;70;2;8;48;1; ;2;8;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;01;76;3157,63327943507
3919982;1;3;1;70;2;8;48;1; ;2;8;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;45;1;1;4521;01;76;3928,783156189
3920157;1;2;1;70;2;12;48;1; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;39;80;1;1;8050;01;68;1065,62908683353
3920192;1;3;1;70;2;1;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;53;59;92;1;1;9249;01;68;2786,15266345549
3920210;1;5;1;70;2;3;48;8; ;2;8;1; ;4;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;99;45;1;1;4530;01;68;594,071661758067
3920222;1;3;1;70;2;4;48;1; ;2;4;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;01;68;3617,81704646741
3920224;1;2;1;70;2;6;24;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;1300000;2;32;61;01;1;1;0111;01;68;5849,81431978242
3920329;1;4;1;70;2;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;01;66;536,357317466622
3920343;1;2;1;70;2;52;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5522;01;66;639,086698680297
3920362;1;2;1;70;2;48;48;1; ;2;60;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;55;52;1;2;5223;01;66;826,643667253217
