Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
3905903;1;2;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;7;1;01;17;01;17;164,702424677401
3905904;1;3;1;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;01;17;211,649659691932
3905905;1;2;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;7;1;01;17;01;17;195,262838049898
3905906;1;3;2;1;1;1;1;1;3;3; ; ; ; ;380000;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;133,438115338874
3905907;1;3;1;1;1;1;1;1;3;1; ; ;160000000;500000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;6;1;1;1;1;1;3;7;1;01;17;01;17;164,702424677401
3905909;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;01;17;156,597871616555
3905910;1;3;2;1;1;1;1;1;3;1; ; ;50000000;100000; ;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;189,512382314498
3905911;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;3;1;1;1;1;1;3;2;1;01;17;01;17;261,552983251134
3905912;1;3;2;1;2;1;1;1;3;1; ; ;65000000;350000; ;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;2;1;01;17;01;17;480,575429754028
3905912;2;2;2;1;2;1;1;1;4;4; ; ; ;500000; ;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;2;2;1;2;1;1;1;1;1;2;2;1;01;17;01;17;480,575429754028
3905912;3;2;2;1;2;1;1;1;4;4; ; ; ;300000; ;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;2;1;2;2;2; ;4;3;2;1;2;1;1;1;1;1;2;2;1;01;17;01;17;480,575429754028
3905913;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;7;1;01;17;01;17;379,024764628995
3905914;1;4;3;1;1;1;1;1;3;1; ; ;240000000;1200000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;17;01;17;280,005139821034
3905915;1;3;2;1;1;1;1;1;3;1; ; ;160000000;700000; ;2;1;1;2;2;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;17;01;17;249,894733387363
3905916;1;3;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;1;1;1;1;2;2;1;1;3;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;17;01;17;516,393885243634
3905917;1;4;3;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;1;2;1;01;17;01;17;390,260834842673
3905918;1;4;1;1;1;1;1;1;3;2; ;700000;98;800000; ;2;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;2;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;7;1;01;17;01;17;357,174914963325
3905919;1;3;2;1;1;1;1;1;3;1; ; ;98;250000; ;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;1;2;1;01;17;01;17;370,1244614161
3905920;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;1;2;1;01;17;01;17;300,287039830248
3905921;1;4;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;2;1;01;17;01;17;340,965808841633
3905922;1;3;2;1;1;1;1;3;3;1; ; ;98;250000; ;2;2;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;1;2;1;01;17;01;17;348,114454026036
3905923;1;3;2;1;1;1;1;3;3;1; ; ;98;1000000; ;2;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;429,371654197602
3905925;1;4;1;1;1;1;1;3;3;3; ; ; ; ;750000;1;1;1;1;2;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;332,705252073633
3905926;1;2;2;1;1;1;1;2;3;1; ; ;98;250000; ;2;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;2;1;2;1;1;1;1;1;2;2;1;01;17;01;17;416,302793070346
3905927;1;5;4;1;1;1;1;1;3;1; ; ;90000000;300000; ;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;7;1;1;1;4;1;1;1;1;1;2;2;1;01;17;01;17;535,89535523065
3905973;1;2;1;1;1;1;1;6; ;3; ; ; ; ;80000;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;1;3;2;01;76;01;76;1072,3665847731
3905974;1;4;3;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;1;01;76;01;76;1162,98565616955
3905975;1;3;2;1;1;1;1;1;4;3; ; ; ; ;160000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;3;1;2;1;2;1;2;1;1;1;1;3;2;01;76;01;76;1103,44606869084
3905976;1;3;1;1;1;1;1;1;3;2; ;338000;98;500000; ;2;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;4;1;01;76;01;76;1072,3665847731
3905977;1;4;1;1;1;1;1;1;3;2; ;550000;120000000;500000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;01;76;836,482737385909
3905978;1;6;2;1;1;1;1;1;3;1; ; ;600000000;2000000; ;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;6;3;1;01;76;01;76;862,466655302567
3905979;1;4;1;1;1;1;1;1;4;3; ; ; ; ;900000;2;1;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;6;3;1;01;76;01;76;862,167497253274
3905980;1;5;2;1;1;1;1;1;4;1; ; ;98;98; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;2; ;3;1;2;1;5;1;2;1;1;1;6;3;1;01;76;01;76;652,267567782742
3905981;1;5;3;1;1;1;1;1;4;4; ; ; ;1500000; ;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;2;1;1;1;1;2;1;5;2;2; ;5;1;2;1;5;1;2;1;1;1;5;3;1;01;76;01;76;933,759551063908
3905982;1;6;2;1;1;1;1;1;4;3; ; ; ; ;850000;2;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;6;3;1;01;76;01;76;1196,5413257316
3906006;1;5;4;1;1;1;1;1;4;1; ; ;150000000;500000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;4;2;1;01;66;01;66;223,539711241814
3906007;1;3;2;1;1;1;1;1;4;3; ; ; ; ;450000;1;2;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;2;1;01;66;01;66;252,655579814427
3906008;1;2;1;1;1;1;1;1;3;1; ; ;20000000;160000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;01;66;281,549902908093
3906009;1;5;2;1;1;1;1;1;4;3; ; ; ; ;1200000;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;6;2;1;01;66;01;66;241,348226085779
3906010;1;1;1;1;1;1;1;1;4;4; ; ; ;350000; ;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;4;2;1;01;66;01;66;249,869493075093
3906011;1;5;2;1;1;1;1;1;3;1; ; ;50000000;200000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;66;01;66;390,79145868966
3906012;1;5;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;4;2;1;01;66;01;66;173,847223966945
3906013;1;5;2;1;1;1;1;1;3;3; ; ; ; ;560000;1;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;4;2;1;01;66;01;66;252,539940837668
3906014;1;4;2;1;1;1;1;1;3;3; ; ; ; ;460000;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;66;01;66;231,857415633224
3906015;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;66;01;66;202,85718603737
3906016;1;3;2;1;1;1;1;1;4;1; ; ;40000000;400000; ;1;2;1;2;2;2;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;5;3;1;01;66;01;66;331,821456034711
3906017;1;4;1;1;1;1;1;1;3;1; ; ;150000000;550000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;2;1;01;66;01;66;249,869493075093
3906018;1;4;3;1;1;1;1;1;3;3; ; ; ; ;480000;2;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;4;7;1;01;66;01;66;244,443781925205
3906019;1;4;1;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;01;66;249,869493075093
3906020;1;2;1;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;2;1;01;66;01;66;320,040942956503
3906021;1;5;2;1;1;1;1;1;3;4; ; ; ;700000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;2;1;01;66;01;66;241,348226085779
3906022;1;3;2;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;66;01;66;182,368490956258
3906023;1;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;66;01;66;223,529978767242
3906024;1;4;1;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;2;1;01;66;01;66;290,837150762745
3906025;1;4;2;1;1;1;1;1;3;4; ; ; ;600000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;2;1;01;66;01;66;290,837150762745
3906026;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;4;2;1;01;66;01;66;252,539940837668
3906027;1;4;2;1;1;1;1;1;3;3; ; ; ; ;480000;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;2;1;01;66;01;66;389,83164770099
3906028;1;7;1;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;1;2;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;01;66;241,348226085779
3906072;1;3;2;1;2;1;1;1;3;4; ; ; ;350000; ;1;2;1;1;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;01;17;101,179178267352
3906072;2;2;1;1;2;1;1;1;3;2; ;210000;50000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;2;1;1;4;1;1;1;1;1;3;2;1;01;17;01;17;101,179178267352
3906073;1;3;2;1;1;1;1;1;3;3; ; ; ; ;340000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;01;17;261,552983251134
3906074;1;3;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;172,02300291002
3906075;1;3;1;1;1;1;1;1;4;3; ; ; ; ;280000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;3;1;2;1;1;1;3;2;1;01;17;01;17;172,02300291002
3906076;1;8;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;2;1;1;1;1;1;1;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;5;1;2;1;3;1;1;1;1;1;4;2;1;01;17;01;17;223,204426911245
3906077;1;1;1;1;1;1;1;1;4;4; ; ; ;300000; ;2;1;1;1;2;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;17;01;17;155,427701203981
3906078;1;4;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;178,587457481663
3906079;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;2;1;01;17;01;17;164,782503539598
3906080;1;5;3;1;1;1;1;1;4;1; ; ;130000000;700000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;2;1;4;1;2;1;1;1;4;2;1;01;17;01;17;119,663185404824
3906081;1;5;1;1;1;1;1;1;3;1; ; ;300000000;1200000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;6;2;1;01;17;01;17;164,702424677401
3906082;1;1;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;2;1;01;17;01;17;238,631731045473
3906083;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;2;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;6;2;1;01;17;01;17;172,02300291002
3906084;1;3;1;1;1;1;1;1;3;1; ; ;200000000;600000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;2;1;01;17;01;17;196,832960547116
3906085;1;4;1;1;1;1;1;1;4;1; ; ;160000000;400000; ;2;1;1;2;2;1;2;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;17;01;17;189,512382314498
3906087;1;4;2;1;1;1;1;1;3;4; ; ; ;350000; ;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;01;17;166,032752814369
3906088;1;3;1;1;1;1;1;1;4;3; ; ; ; ;650000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;2;1;01;17;01;17;155,427701203981
3906089;1;3;2;1;1;1;1;1;3;1; ; ;120000000;350000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;158,24807297597
3906090;1;2;1;1;1;1;1;1;3;3; ; ; ; ;370000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;3;1;1;1;1;1;3;2;1;01;17;01;17;147,323148143135
3906091;1;4;1;1;1;1;1;1;3;1; ; ;110000000;500000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;2;1;01;17;01;17;196,832960547116
3906092;1;3;2;1;1;1;1;1;3;3; ; ; ; ;330000;2;1;1;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;17;01;17;238,701190281593
3906093;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;1;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;17;01;17;210,079537194713
3906094;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;17;01;17;223,10051630855
3906095;1;3;2;1;1;1;1;1;4;4; ; ; ;250000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;3;1;2;1;1;1;2;2;1;01;17;01;17;225,610751931636
3906096;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;2;1;2;2;1;2;2;2;2;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;143,576892502718
3906097;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;17;01;17;147,323148143135
3906098;1;3;2;1;1;1;1;1;3;1; ; ;80000000;350000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;17;01;17;156,597871616555
3906099;1;3;2;1;1;1;1;1;3;3; ; ; ; ;360000;2;1;1;1;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;3;1;1;1;1;1;2;2;1;01;17;01;17;182,947927742855
3906100;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;3;1;1;1;1;1;2;2;1;01;17;01;17;123,237507997026
3906100;2;2;1;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;2;2;1;3;1;1;1;1;1;2;2;1;01;17;01;17;123,237507997026
3906101;1;3;2;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;17;01;17;203,545106631085
3906102;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;17;01;17;208,151396535173
3906103;1;3;2;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;2;2;1;01;17;01;17;164,702424677401
