DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4561959;1;2;1;80;1;1;4;4; ;1; ;2;8; ;2; ;2; ;1;48;781000;2;1;03;05;1174,95201149922;05
4561961;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;994,042537632145;05
4561961;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;994,042537632145;05
4561962;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;24;300000;2;1;03;05;1461,12872053913;05
4561963;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;03;05;1174,95201149922;05
4561964;1;1;1;80;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;05;1124,08191290872;05
4561964;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1124,08191290872;05
4561965;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1340,57206486829;05
4561965;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1340,57206486829;05
4561968;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ;2; ;98;2;1;03;05;776,894666286075;05
4561968;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;776,894666286075;05
4561970;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;749,595268389753;05
4561970;1;6;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;749,595268389753;05
4561971;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;05;1194,93980807974;05
4561971;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1194,93980807974;05
4561972;1;1;1;80;1;1;4;3; ;2; ; ;9; ;1;4;2; ;1;48;781242;1;1;03;05;1072,16264891264;05
4561972;1;4;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;781242;2;1;03;05;1072,16264891264;05
4561973;1;2;1;80;1;1;4;8; ;1; ;2;12;NO TIENE RECURSOS PARA INSTALAR NEGOCIO;3; ;2; ;1;48;800000;3;1;03;05;1174,95201149922;05
4561976;1;5;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1823,2448061416;05
4561976;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1823,2448061416;05
4561977;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;832,81739933161;05
4561977;1;2;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;832,81739933161;05
4561978;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1221,35122037961;05
4561979;1;3;1;80;1;1;1;6; ;2; ; ;12;PORQUE ESTA EN TRAMITES DE DOCUMENTACION;2; ;1;98;1;48;781242;2;1;03;05;1155,16056480999;05
4561980;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;1829,69501129621;05
4561980;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1829,69501129621;05
4561981;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;721,131095485278;05
4561981;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;721,131095485278;05
4561982;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;24;480000;2;1;03;05;1194,91321864449;05
4561983;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1183,84895275898;05
4561984;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;976,002920015017;05
4561985;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;821,09996110546;05
4561985;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;821,09996110546;05
4561985;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;821,09996110546;05
4561985;1;6;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;781242;2;1;03;05;821,09996110546;05
4561985;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;821,09996110546;05
4561988;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;1318,13753218263;05
4561989;1;1;1;80;1;1;4;5; ;2; ; ;4; ;3; ;2; ;1;40;781200;3;1;03;05;1194,93980807974;05
4561990;1;2;1;80;1;1;4;6; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;03;05;893,201354008957;05
4561990;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;893,201354008957;05
4561990;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;893,201354008957;05
4561991;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1141,62297338409;05
4561992;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;995,990716595534;05
4561994;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;700,975556013104;05
4561994;1;2;1;80;1;1;4;8; ;2; ; ;8; ;1; ;2; ;2; ;781242;2;1;03;05;700,975556013104;05
4561994;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;700,975556013104;05
4561995;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;48;781242;3;1;03;05;1194,93980807974;05
4561997;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1172,70162528536;05
4561998;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1505,54861397502;05
4561999;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;864,316616168685;05
4562000;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1358,11312534366;05
4562001;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1121,63517680357;05
4562003;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1197,79144152724;05
4562004;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;40;800000;2;1;03;05;1183,84895275898;05
4562004;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1183,84895275898;05
4562005;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1011,58359810752;05
4562005;2;2;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1011,58359810752;05
4562006;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;707,39840793159;05
4562008;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1141,62297338409;05
4562009;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;873,21355742844;05
4562009;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;873,21355742844;05
4562010;2;1;2;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;30;1000000;2;1;03;05;1148,0731785387;05
4562011;1;2;1;80;1;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;03;05;1463,32263460013;05
4562015;1;1;1;80;1;1;1;8; ;2; ; ;9; ;2; ;1;150000;2; ;781242;2;1;03;05;1514,85045257713;05
4562016;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;25;98;2;1;03;05;565,82734610886;05
4562016;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;565,82734610886;05
4562016;1;6;1;80;1;1;2;8; ;1; ;1;1; ;2; ;2; ; ; ;781242;2;1;03;05;565,82734610886;05
4562019;1;3;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;03;05;722,745554345955;05
4562019;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;722,745554345955;05
4562020;1;2;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;05;703,16947007411;05
4562020;1;3;1;80;1;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;703,16947007411;05
4562020;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;703,16947007411;05
4562020;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;703,16947007411;05
4562021;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;727,581300639888;05
4562023;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1141,62297338409;05
4562023;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1141,62297338409;05
4562024;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;864,316616168685;05
4562027;1;1;1;80;1;1;4;3; ;2; ; ;9; ;3; ;2; ;1;48;781242;3;1;03;05;727,581300639888;05
4562027;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;24;781242;2;1;03;05;727,581300639888;05
4562030;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1625,91017351808;05
4562030;1;5;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1625,91017351808;05
4562032;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;644,779734633828;05
4562032;1;5;1;80;1;1;1;2; ;2; ; ;2; ; ; ;2; ;2; ;98; ;1;03;05;644,779734633828;05
4562033;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;828,813930282146;05
4562033;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;828,813930282146;05
4562033;1;4;1;80;1;1;3;5; ;2; ; ;4; ;3; ;2; ;2; ;1500000;3;1;03;05;828,813930282146;05
4562033;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;828,813930282146;05
4562034;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1174,95201149922;05
4562034;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1174,95201149922;05
4562036;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;559,594220349212;05
4562036;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;781000;2;1;03;05;559,594220349212;05
4562036;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;559,594220349212;05
4562036;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;559,594220349212;05
4562037;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1433,83790328972;05
4562038;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1214,901015225;05
4562040;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;700000;2;1;03;05;955,82002730672;05
4562040;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;955,82002730672;05
4562041;1;2;1;80;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;995,990716595534;05
4562042;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;615,894996793556;05
4562042;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;615,894996793556;05
4562043;1;2;1;80;1;1;2;6; ;1; ;1;9; ;2; ;2; ;1;24;350000;2;1;03;05;1214,901015225;05
4562044;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;852,805195912127;05
4562044;1;2;1;80;1;1;2;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;852,805195912127;05
4562045;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;976,002920015017;05
4562047;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;1174,95201149922;05
4562047;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1174,95201149922;05
4562048;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1061,05612599844;05
4562051;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1309,04625859596;05
4562052;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;832,81739933161;05
4562052;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;832,81739933161;05
4562053;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;995,990716595534;05
4562057;1;1;1;80;1;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1115,18497164896;05
4562057;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1115,18497164896;05
4562059;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;864,316616168685;05
4562061;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1570,61402337793;05
4562062;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;978,449656120163;05
4562066;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;05;1318,13753218263;05
4562067;1;1;1;80;1;1;4;1; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;03;05;1313,68690876212;05
4562069;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;884,304412749202;05
4562070;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1203,83674933949;05
4562071;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;873,21355742844;05
4562073;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;1338,12532876314;05
4562077;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;926,530392124091;05
4562077;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;05;926,530392124091;05
4562079;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1260,00521748265;05
4562079;1;4;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1260,00521748265;05
4562082;1;1;1;80;1;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;03;05;1024,87545443581;05
4562082;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781242;2;1;03;05;1024,87545443581;05
4562087;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;976,002920015017;05
4562089;1;3;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;24;300000;2;1;03;05;1177,80364494672;05
4562094;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;955,82002730672;05
4562096;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1472,21957585989;05
4562098;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1132,72603212433;05
4562100;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1327,03447344238;05
4562101;1;3;1;80;1;1;4;1; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;1331,67512360854;05
4562102;1;3;1;80;1;1;2;6; ;2; ; ;7; ;2; ;2; ;1;24;781242;2;1;03;05;1295,31357104228;05
4562103;1;2;1;80;1;1;1;1; ;1; ;1;4; ;2; ;2; ;1;24;781200;2;1;03;05;1214,92760466025;05
4562103;1;4;1;80;1;1;3;1; ;2; ; ;12;PORQUE ESTA EN REHABILITACION ERA DROGADICTO;1; ;2; ;1;48;960000;2;1;03;05;1214,92760466025;05
4562104;1;3;1;80;1;1;1;6; ;2; ; ;8; ;2; ;2; ;1;25;400000;2;1;03;05;873,21355742844;05
4562105;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;989,540511440924;05
4562105;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;989,540511440924;05
4562108;1;3;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;05;559,594220349212;05
4562111;1;2;1;80;1;1;4;4; ;1; ;1;8; ;2; ;2; ; ; ; ;2;1;03;05;1109,53721440016;05
4562111;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1109,53721440016;05
4562113;1;2;1;80;1;1;3;3; ;2; ; ;5; ;2; ;2; ;1;24;781242;2;1;03;05;1214,901015225;05
4562113;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1214,901015225;05
4562114;1;4;1;80;1;1;2;9;CAMBIO DE CIUDAD;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;05;1027,33564186424;05
4562115;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;873,21355742844;05
4562116;1;1;1;80;1;1;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;05;1139,17623727894;05
4562118;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;1248,91436216188;05
4562121;1;2;1;80;1;1;1;9;POR MATERNIDAD;2; ; ;12;CUIDAR LA BEBE;2;2;2; ; ; ; ;1;1;03;05;1275,75726123937;05
4562122;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;1069,7159128075;05
4562123;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;24;781242;2;1;03;05;963,102509705798;05
4562126;1;1;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ;1;24;781242;2;1;03;05;783,149775312903;05
4562126;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;05;783,149775312903;05
4562126;1;3;1;80;1;1;2;9;CAMBIO DE PAIS;2; ; ;9; ;2; ;2; ;1;24;781242;2;1;03;05;783,149775312903;05
4562126;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;05;783,149775312903;05
4562127;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;05;864,316616168685;05
4562129;1;2;1;80;1;1;2;9;CAMBIO DE MUNICIPIO;1; ;1;9; ;2; ;2; ;1;48;1200000;2;1;03;05;1152,71382870485;05
4562134;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;08;505,207000594567;08
4562134;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;08;505,207000594567;08
4562138;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;24;781000;2;1;03;08;633,82702051382;08
4562138;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;08;633,82702051382;08
4562138;1;6;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;08;633,82702051382;08
4562139;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;08;615,97996309344;08
4562141;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;08;570,20423998169;08
4562143;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;08;604,452640864178;08
4562143;1;5;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;600000;2;1;03;08;604,452640864178;08
4562143;1;10;1;80;1;1;2;3; ;2; ; ;12;EMBARAZO;2; ;2; ;2; ;781000;2;1;03;08;604,452640864178;08
4562143;1;11;1;80;1;1;3;6; ;2; ; ;1; ;2; ;2; ;1;24;600000;2;1;03;08;604,452640864178;08
4562146;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;08;495,013445535164;08
4562147;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;08;699,777800358638;08
4562148;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;48;781000; ;1;03;08;636,019394542037;08
4562148;1;4;1;80;1;1;3;7; ;2; ; ;1; ;2; ;2; ;1;48;781000;2;1;03;08;636,019394542037;08
4562150;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;08;694,800315123127;08
4562153;1;2;1;80;1;1;2;4; ;1; ;2;4; ;2; ;2; ;2; ;781242;2;1;03;11;2782,18256946198;11
4562159;1;3;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;13;369,046442013337;13
4562160;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;13;462,665913640527;13
4562161;1;4;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;13;528,847912687382;13
4562162;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;353,575949492206;13
4562162;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;353,575949492206;13
4562165;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;390,657766505534;13
4562166;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;300,059421063912;13
4562167;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;462,958241022835;13
4562168;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;400,981502427427;13
4562168;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;400,981502427427;13
4562170;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;375,286053420114;13
4562170;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;375,286053420114;13
4562171;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;414,365231178831;13
4562171;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;414,365231178831;13
4562173;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;362,836687084553;13
4562173;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;362,836687084553;13
4562175;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;554,964486094417;13
4562175;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;13;554,964486094417;13
4562176;1;3;1;80;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;03;13;613,521530440936;13
4562176;1;6;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;13;613,521530440936;13
4562177;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;13;478,674855408668;13
4562178;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;13;400,180975002195;13
4562180;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;13;416,960587717574;13
4562180;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;13;416,960587717574;13
4562180;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;13;416,960587717574;13
4562181;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;13;605,262529301502;13
4562182;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;423,625968771177;13
4562184;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;523,74752270946;13
4562185;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;434,823665700081;13
4562185;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;434,823665700081;13
4562186;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;555,898848510259;13
4562186;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;555,898848510259;13
4562187;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;40;781242;2;1;03;13;475,331384259088;13
4562188;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;13;353,370448333807;13
4562188;2;3;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;353,370448333807;13
4562189;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;13;430,76070970443;13
4562190;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;13;382,262140857959;13
4562192;1;1;1;80;1;1;2;5; ;2; ; ;8; ;3; ;2; ;1;40;800000;3;1;03;13;540,389123099762;13
4562193;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;13;328,94349881444;13
