DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2752893,1,1,1,70,1,144,48,4,,2,144,2,,9,1,,,,,,,,,1,,YA ES PENSIONADO,2,,2,16,58,75,1,2,7524,8,47,47,146.889.546.535.059
2752897,1,3,1,70,1,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,1,100000,2,95,95,45,1,1,4521,8,17,17,157.578.857.460.992
2752903,1,1,1,70,1,52,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,58,98,60,1,2,6041,8,17,17,157.724.113.741.194
2752910,1,1,1,70,1,1,48,1,,2,4,1,,5,9,CON ATENCION  DE  URGENCIAS DE  AFILIACION  ANTERIOR,,,,,,,,,1,,1,700000,2,95,95,45,1,1,4530,8,17,17,158.213.030.032.842
2752911,1,1,1,70,1,8,48,1,,2,9,1,,5,1,,,,,,,,,,1,,1,100000,2,95,95,45,1,1,4521,8,17,17,174.915.029.053.577
2752922,2,1,2,70,1,2,36,4,,2,24,4,,1,2,,,,,,,,,,1,,2,,2,16,16,18,1,1,1810,8,68,68,112.566.161.333.409
2752934,1,2,1,70,1,8,48,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,45,83,35,1,1,3592,8,23,23,144.905.107.823.741
2752938,1,1,1,70,1,16,30,1,,2,354,1,,9,1,,,,,,,,,,1,,2,,2,45,45,24,1,2,2424,8,23,23,110.760.136.673.282
2752939,1,4,1,70,1,52,48,3,,2,104,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,8,23,23,118.594.433.748.513
2752944,1,1,1,70,1,8,50,3,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,62,61,1,1,1,123,8,23,23,140.453.512.319.324
2752948,1,2,1,70,1,12,40,1,,2,416,2,,9,2,,,,,,,,,,1,,2,,2,13,13,80,1,1,8043,8,23,23,116.176.074.340.518
2752957,1,3,1,70,1,48,48,1,,2,12,2,,9,1,,,,,,,,,,1,,2,,2,8,39,75,1,2,7512,8,19,19,12.172.573.373.024
2752959,1,3,1,70,1,52,48,1,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,45,21,64,1,2,6422,8,19,19,994.164.694.551.011
2752963,1,1,1,70,1,8,40,1,,2,8,4,,2,1,,,,,,,,,,1,,1,70000,2,45,41,52,1,1,5211,8,19,19,908.464.207.315.948
2752967,1,2,1,70,1,3,40,1,,2,4,1,,5,3,,,1,,,,,,,,,1,4000000,2,2,2,74,1,1,7421,8,19,19,106.286.077.230.917
2752968,1,3,1,70,1,4,40,1,,2,38,1,,2,4,,,,,,,,,,1,,2,,2,53,45,52,1,1,5222,8,19,19,709.841.656.102.246
2752970,1,1,1,70,1,8,54,1,,2,8,1,,8,7,,,,,,,,,,1,,2,,2,87,87,45,1,1,4549,8,41,41,121.022.369.227.975
2752970,1,2,1,70,1,5,54,4,,2,3,4,,1,1,,,,,,,,,,1,,1,100000,2,54,77,15,1,1,1551,8,41,41,121.022.369.227.975
2752973,1,2,1,70,1,5,54,1,,2,5,1,,2,1,,,,,,,,,,1,,2,,2,95,97,51,1,1,5125,8,41,41,125.651.383.239.828
2752974,1,1,1,70,1,6,48,4,,2,6,4,,2,1,,,,,,,,,,1,,1,200000,2,95,95,45,1,1,4522,8,70,70,112.769.899.466.753
2752977,1,1,1,70,1,4,48,4,,2,4,4,,2,2,,,,,,,,,,1,,1,300000,2,95,95,45,1,1,4521,8,70,70,922.934.171.045.169
2752978,1,2,1,70,1,52,40,1,,2,60,1,,6,1,,,,,,,,,,1,,2,,2,13,13,80,1,2,8041,8,70,70,115.866.520.273.072
2752980,1,5,1,70,1,10,48,1,,2,48,1,,3,1,,,,,,,,,,1,,2,,2,32,32,50,1,1,5040,8,70,70,713.069.230.811.587
2752990,2,1,2,70,1,28,48,1,,2,28,1,,2,2,,,,,,,,,,1,,2,,2,93,87,28,1,2,2892,8,76,76,910.313.702.517.337
2752991,1,1,1,70,1,104,48,2,,2,52,1,,6,4,,,,,,,,,,1,,2,,2,98,98,45,1,2,4530,8,76,76,81.467.304.352.503
2752993,2,1,2,70,1,8,48,4,,2,8,4,,2,8,,,,,,,,,,1,,2,,2,93,87,28,1,1,2811,8,76,76,56.996.904.783.938
2753000,1,1,1,70,1,8,48,1,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,45,45,15,1,1,1581,8,52,52,156.375.717.841.907
2753001,1,3,1,70,1,4,48,1,,2,4,1,,6,1,,,,,,,,,,1,,1,80000,2,45,59,52,1,1,5239,8,52,52,181.298.282.062.164
2753007,1,1,1,70,1,16,24,1,,2,16,9,TRABAJO PARA UN ASALARIADO CUMPLIENDO SUS MISMAS FUNCIONES,2,2,,,,,,,,,,1,,2,,2,13,13,80,1,2,8042,8,52,52,141.270.086.558.637
2753016,1,2,1,70,1,104,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,2,13,80,1,2,8060,8,52,52,221.921.385.113.237
2753016,1,3,1,70,1,30,48,1,,2,30,1,,7,1,,,,,,,,,,1,,2,,2,40,19,85,1,2,8532,8,52,52,221.921.385.113.237
2753027,1,3,1,70,1,208,48,3,,2,204,4,,1,1,,,,,,,,,,1,,2,,2,55,45,52,1,2,5262,8,52,52,19.287.309.959.329
2753028,1,3,1,70,1,17,20,1,,2,2,1,,2,1,,,,,,,,,,1,,2,,2,45,38,64,1,2,6421,8,52,52,175.875.830.896.006
2753045,1,3,1,70,1,16,40,1,,2,40,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5223,8,50,50,171.792.257.460.946
2753056,1,1,1,70,1,32,48,1,,2,260,4,,1,1,,,,,,,,,,1,,2,,2,53,41,52,1,2,5233,8,73,73,191.232.884.169.172
2753063,1,3,1,70,1,4,60,1,,2,4,1,,3,1,,,,,,,,,,1,,1,600000,2,95,95,45,1,1,4521,8,73,73,255.770.765.902.964
2753063,1,4,1,70,1,2,60,4,,2,2,1,,3,7,,,,,,,,,,1,,1,720000,2,95,95,45,1,1,4522,8,73,73,255.770.765.902.964
2753064,1,2,1,70,1,32,40,1,,2,32,1,,5,1,,,,,,,,,,1,,2,,2,37,37,72,1,2,7220,8,73,73,227.738.708.448.422
2753064,1,5,1,70,1,16,60,1,,2,16,1,,6,1,,,,,,,,,,1,,2,,2,44,80,19,1,2,1921,8,73,73,227.738.708.448.422
2753079,1,1,1,70,1,12,48,1,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,8,21,64,1,1,6422,8,15,15,796.915.342.228.952
2753081,1,2,1,70,1,32,48,1,,2,32,1,,3,2,,,,,,,,,,1,,2,,2,12,13,80,1,2,8012,8,15,15,840.704.806.691.722
2753091,1,1,1,70,1,24,40,2,,2,24,2,,9,2,,,,,,,,,,1,,2,,2,3,3,80,1,2,8060,8,15,15,908.602.881.201.592
2753105,1,1,1,70,1,8,48,1,,2,8,1,,4,3,,,,,,,,,,1,,2,,2,58,33,74,1,1,7411,8,15,15,746.367.606.207.052
2753106,1,3,1,70,1,2,48,1,,2,2,1,,3,4,,,,,,,,,,1,,1,350000,2,95,95,45,1,1,4521,8,15,15,84.993.198.885.233
2753113,1,1,1,70,1,52,48,1,,2,52,4,,1,1,,,,,,,,,1,,ES  PENSIONADO,2,,2,58,98,60,1,2,6031,8,17,17,194.324.103.118.629
2753113,1,2,1,70,1,52,24,4,,2,260,3,,1,2,,,,,,,,,,1,,2,,2,55,54,95,1,2,9500,8,17,17,194.324.103.118.629
2753113,1,3,1,70,1,52,72,4,,2,52,4,,1,1,,,,,,,,,,1,,1,90000,2,98,98,60,1,2,6031,8,17,17,194.324.103.118.629
2753119,1,3,1,70,1,2,48,1,,2,2,8,,4,1,,,,,,,,,,1,,1,340000,2,95,62,1,1,1,111,8,17,17,17.079.616.459.363
2753120,1,3,1,70,1,2,48,1,,2,2,4,,1,1,,,,,,,,,,1,,1,400000,2,62,62,1,1,1,140,8,17,17,23.825.074.413.193
2753120,2,1,2,70,1,96,48,1,,2,96,1,,9,2,,,,,,,,,,1,,2,,2,79,97,15,1,2,1581,8,17,17,23.825.074.413.193
2753120,2,3,2,70,1,12,48,1,,2,2,4,,1,4,,,,,,,,,,1,,1,40000,2,45,54,85,1,1,8532,8,17,17,23.825.074.413.193
2753125,1,2,1,70,1,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,41,,,1,1,,8,17,17,143.077.360.154.413
2753129,1,5,1,70,1,16,72,2,,2,6,1,,6,7,,,,,,,,,,1,,2,,2,58,84,50,1,2,5020,8,17,17,19.945.549.919.534
2753130,1,2,1,70,1,16,48,1,,2,120,1,,9,2,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,8,17,17,193.624.052.837.496
2753135,1,3,1,70,1,200,48,1,,2,200,2,,9,4,,,,,,,,,,1,,2,,2,2,31,75,1,2,7513,8,17,17,15.217.525.360.463
2753138,1,1,1,70,1,28,48,1,,2,28,1,,9,2,,,,,,,,,,1,,2,,2,38,38,74,1,2,7499,8,17,17,170.654.596.871.752
2753141,1,6,1,70,1,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,97,,,1,2,,8,17,17,191.912.467.414.987
2753145,1,1,1,70,1,3,48,1,,2,4,1,,4,2,,,,,,,,,,1,,1,250000,2,93,93,45,1,1,4552,8,17,17,162.985.281.699.829
2753150,1,1,1,70,1,48,50,3,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,54,53,55,1,2,5521,8,47,47,124.560.596.554.313
2753157,1,2,1,70,1,21,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,33,53,55,1,2,5529,8,47,47,158.779.048.218.931
2753167,1,1,1,70,1,104,60,4,,2,104,4,,1,8,,,,,,,,,,1,,2,,2,98,98,60,1,2,6031,8,47,47,83.405.025.726.675
2753172,1,2,1,70,1,4,24,5,,2,816,1,,9,2,,,,,1,,,,,,,2,,2,21,21,74,1,1,7414,8,47,47,152.756.590.444.965
2753175,1,2,1,70,1,2,48,1,,2,416,1,,4,2,,,,,,,,,,1,,2,,2,32,32,70,1,1,7010,8,66,66,294.670.017.800.766
2753176,1,2,1,70,1,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,8,66,66,270.530.637.852.147
2753178,1,1,1,70,1,16,48,1,,2,16,1,,3,4,,,,,,,,,,1,,2,,2,45,45,52,1,2,5231,8,66,66,282.927.049.794.784
2753180,1,3,1,70,1,28,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,12,,,1,2,,8,66,66,334.358.094.016.678
2753185,1,1,1,70,1,2,48,5,,2,2,5,,2,1,,,,,,,,,,1,,1,600000,2,87,87,45,1,1,4542,8,66,66,29.014.461.645.641
2753185,1,5,1,70,1,4,40,1,,2,4,4,,1,1,,,,,,,,,,1,,1,50000,2,53,55,74,1,1,7493,8,66,66,29.014.461.645.641
2753194,1,2,1,70,1,52,48,1,,2,30,1,,3,1,,,,,,,,,,1,,2,,2,58,95,45,1,2,4521,8,66,66,280.381.826.493.572
2753197,1,1,1,70,1,52,60,1,,2,52,5,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,8,66,66,314.635.686.087.502
2753199,1,2,1,70,1,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,8,66,66,291.066.628.513.566
2753207,2,2,2,70,1,4,48,1,,2,64,3,,1,2,,,,,,,,,,1,,2,,2,53,54,95,1,1,9500,8,68,68,444.392.908.332
2753237,1,4,1,70,1,4,48,1,,2,4,4,,1,1,,,,1,,,,,,,,1,500000,2,11,11,74,1,1,7412,8,63,63,120.180.558.238.953
2753240,1,2,1,70,1,4,48,4,,2,4,4,,1,3,,,,,,,,,,1,,1,780000,2,85,85,72,1,1,7250,8,63,63,257.519.125.683.068
2753240,1,4,1,70,1,2,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,97,,,1,1,,8,63,63,257.519.125.683.068
2753242,1,1,1,70,1,4,48,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5522,8,63,63,9.008.506.458.404
2753243,1,1,1,70,1,3,60,1,,2,3,1,,9,1,,,,,,,,,,1,,1,750000,2,95,95,45,1,1,4530,8,63,63,112.231.126.725.916
2753243,1,2,1,70,1,52,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,33,53,55,1,2,5522,8,63,63,112.231.126.725.916
2753254,1,1,1,70,1,4,60,1,,2,4,4,,1,1,,,,,,,,,,1,,1,650000,2,58,95,45,1,1,4521,8,63,63,166.223.947.146.048
2753259,1,2,1,70,1,8,24,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,94,94,36,1,1,3699,8,63,63,111.318.430.540.774
2753270,1,2,1,70,1,12,48,1,,2,12,1,,2,8,,,,,,,,,,1,,2,,2,32,62,1,1,1,121,8,18,18,575.897.979.877.702
2753270,1,5,1,70,1,8,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,8,18,18,575.897.979.877.702
2753283,1,4,1,70,1,52,48,1,,2,36,1,,2,2,,,,,,,,,,1,,2,,2,32,33,74,1,2,7412,8,18,18,314.674.502.712.486
2753292,1,4,1,70,1,24,40,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5211,8,63,63,937.025.057.356.742
2753295,1,1,1,70,1,36,40,1,,2,120,4,,1,1,,,,,,,,,,1,,2,,2,44,44,67,1,2,6721,8,63,63,13.382.585.657.977
2753301,1,1,1,70,1,53,54,1,,2,53,4,,1,1,,,,,,,,,,1,,2,,2,98,98,60,1,2,6031,8,41,41,120.161.117.137.404
2753301,1,2,1,70,1,12,48,4,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,8,41,41,120.161.117.137.404
2753305,1,6,1,70,1,3,40,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,95,58,74,1,1,7492,8,41,41,129.094.149.566.723
2753306,1,3,1,70,1,8,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,1,,8,41,41,175.837.131.722.937
2753309,1,4,1,70,1,28,48,1,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,55,55,74,1,2,7493,8,19,19,907.394.931.803.419
2753311,1,3,1,70,1,52,48,1,,2,52,1,,9,7,,,,,,,,,,1,,2,,2,15,21,45,1,2,4530,8,19,19,115.575.063.585.932
2753312,1,3,1,70,1,4,40,1,,2,24,4,,5,4,,,,,,,,,,1,,1,400000,2,3,3,64,1,1,6425,8,19,19,100.083.451.668.064
2753317,1,1,1,70,1,52,25,4,,2,4,4,,7,5,,,,,,,,,,1,,2,,2,55,61,1,1,2,111,8,19,19,86.277.560.383.072
2753318,1,2,1,70,1,16,48,4,,2,16,4,,4,2,,,,,,,,,,1,,2,,2,95,95,45,1,2,4530,8,19,19,970.881.396.424.426
2753332,1,3,1,70,1,8,14,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,1,,8,76,76,832.966.372.707.619
2753334,1,1,1,70,1,36,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,97,85,21,1,2,2109,8,76,76,112.050.401.047.748
2753335,1,3,1,70,1,1,48,1,,2,1,1,,4,1,,,,,,,,,,1,,1,180000,2,45,44,64,1,1,6421,8,76,76,116.304.827.441.786
2753336,1,1,1,70,1,3,48,4,,2,3,4,,1,2,,,,,,,,,,1,,2,,2,95,85,45,1,1,4542,8,76,76,759.694.704.045.341
2753340,1,2,1,70,1,4,48,1,,2,24,4,,7,3,,,,,,,,,,1,,2,,2,45,41,52,1,1,5234,8,76,76,670.651.082.000.346
2753341,1,1,1,70,1,96,48,1,,2,96,2,,9,1,,,,,,,,1,,,,2,,2,32,32,75,1,2,7523,8,20,20,130.801.088.727.593
2753349,1,3,1,70,1,32,40,1,,2,34,1,,4,1,,,,,,,,,,1,,2,,2,45,58,75,1,2,7523,8,20,20,130.685.135.187.412
2753367,1,2,1,70,1,48,24,4,,2,480,1,,2,2,,,,,,,,,,1,,2,,2,45,32,85,1,2,8512,8,52,52,160.044.504.177.163
2753371,2,1,2,70,1,12,48,1,,2,12,1,,6,8,,,,,,,,,,1,,2,,2,32,50,55,1,1,5521,8,52,52,212.194.754.645.891
2753389,1,3,1,70,1,26,25,1,,1,,,.,,,.,.,,,,,,,,,.,,,,38,,,1,2,,8,52,52,321.540.399.225.473
2753389,1,5,1,70,1,8,40,1,,2,13,1,,6,1,,,,,,,,,,1,,2,,2,59,59,92,1,1,9249,8,52,52,321.540.399.225.473
2753396,1,6,1,70,1,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,59,32,75,1,1,7530,8,70,70,123.188.850.858.271
2753405,1,2,1,70,1,2,48,3,,2,25,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,8,70,70,797.891.100.160.248
2753406,1,1,1,70,1,3,48,1,,2,30,4,,1,8,,,,,,,,,,1,,2,,2,39,41,52,1,1,5239,8,70,70,112.982.967.605.722
2753407,1,2,1,70,1,12,48,1,,2,30,1,,2,8,,,,,,,,,,1,,2,,2,45,38,64,1,1,6421,8,70,70,104.984.899.285.983
2753409,1,1,1,70,1,2,48,4,,2,2,4,,2,2,,,,,,,,,,1,,1,800000,2,95,95,45,1,1,4521,8,70,70,985.392.361.544.979
2753409,1,4,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,,,1,1,,8,70,70,985.392.361.544.979
2753420,1,2,1,70,1,2,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,8,44,44,656.201.391.369.106
2753421,1,1,1,70,1,4,40,1,,2,4,4,,1,2,,,,,,,,,,1,,2,,1,2,2,74,1,1,7421,8,44,44,116.158.840.100.221
2753422,1,1,1,70,1,28,40,2,,2,104,4,,9,2,,,,,,,,,,1,,2,,2,13,13,85,1,2,8532,8,44,44,375.265.901.379.023
2753422,1,2,1,70,1,8,48,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5211,8,44,44,375.265.901.379.023
2753422,1,3,1,70,1,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,8,44,44,375.265.901.379.023
2753422,1,4,1,70,1,6,40,4,,2,4,4,,4,1,,,,,,,,,,1,,2,,2,57,13,93,1,1,9302,8,44,44,375.265.901.379.023
2753433,1,5,1,70,1,24,48,4,,2,30,4,,1,1,,,,,,,,,,1,,2,,2,98,98,60,1,2,6031,8,44,44,598.245.262.986.574
2753434,1,2,1,70,1,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,39,,,1,2,,8,44,44,605.389.944.852.759
2753455,1,1,1,70,1,32,48,1,,2,32,1,,9,8,,,,,,,,,,1,,2,,2,45,45,52,1,2,5231,8,50,50,219.676.929.427.545
2753458,1,2,1,70,1,28,48,3,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,54,54,74,1,2,7493,8,8,8,61.967.572.809.313
2753459,1,1,1,70,1,2,48,1,,2,2,1,,9,1,,,,,,,,,,1,,1,800000,1,74,74,24,1,1,2421,8,8,8,586.719.422.679.689
2753462,2,2,2,70,1,28,48,1,,2,36,1,,3,2,,,,,,,,,,1,,2,,2,33,45,50,1,2,5030,8,8,8,51.710.612.473.642
2753500,1,4,1,70,1,28,40,1,,2,28,2,,9,1,,,,,,,,,,1,,2,,2,59,59,85,1,2,8511,8,15,15,652.475.938.343.446
2753504,1,2,1,70,1,24,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,8,15,15,908.602.881.201.592
2753512,1,2,1,70,1,20,48,4,,2,20,4,,1,8,,,,,,,,,,1,,2,,2,98,98,60,1,2,6031,8,15,15,103.498.243.649.301
2753515,1,6,1,70,1,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,1,,8,15,15,581.966.091.881.264
2753518,1,2,1,70,1,4,48,2,,2,4,2,,9,2,,,,,,,,,,1,,1,535000,2,32,3,80,1,1,8050,8,15,15,852.820.886.624.476
2753525,1,2,1,70,1,8,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,55,53,55,1,1,5521,8,15,15,628.396.429.554.007
2753533,1,2,1,70,1,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,1,,8,23,23,152.946.788.917.669
2753533,1,6,1,70,1,8,48,1,,2,36,1,,6,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,8,23,23,152.946.788.917.669
2753535,1,2,1,70,1,2,45,5,,2,2,5,,2,1,,,,,,,,,,1,,1,600000,2,95,95,45,1,1,4521,8,23,23,130.975.767.861.633
2753536,1,1,1,70,1,8,48,1,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,45,36,60,1,1,6022,8,23,23,138.710.624.253.349
2753540,1,1,1,70,1,24,48,1,,2,51,4,,1,1,,,,,,,,,,1,,2,,2,45,41,52,1,2,5233,8,23,23,117.422.578.338.701
2753542,1,1,1,70,1,4,51,1,,2,4,1,,2,4,,,,,,,,,,1,,1,500000,2,97,97,45,1,1,4521,8,23,23,11.705.406.092.719
2753544,1,8,1,70,1,4,48,3,,2,24,1,,4,4,,,,,,,,,,1,,2,,2,54,45,52,1,1,5233,8,23,23,13.271.131.833.382
2753545,1,1,1,70,1,2,48,4,,2,36,4,,1,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5262,8,23,23,143.729.435.612.834
2753546,1,3,1,70,1,16,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,95,58,41,1,2,4100,8,23,23,112.378.974.309.547
2753549,1,3,1,70,1,24,48,1,,2,72,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,8,23,23,132.941.875.886.945
2753551,1,2,1,70,1,2,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,8,23,23,146.668.971.758.291
