DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,AREA,fex_c_2011
2752746,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,15,15,731.960.812.199.286
2752746,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,15,15,731.960.812.199.286
2752748,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,8,15,15,82.083.454.070.834
2752749,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,15,15,890.203.163.588.434
2752750,1,2,1,80,1,1,1,6,,2,,2,,,,,8,2,1,8,15,15,634.680.067.234.411
2752753,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,15,15,546.022.657.926.022
2752753,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,15,15,546.022.657.926.022
2752755,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,15,15,660.599.094.670.808
2752755,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,15,15,660.599.094.670.808
2752758,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,73,73,192.261.573.335.854
2752758,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,73,73,192.261.573.335.854
2752759,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,73,73,200.621.584.910.602
2752764,1,1,1,80,1,1,3,5,,3,,2,,,,,10,2,1,8,73,73,519.895.194.465.067
2752765,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,8,73,73,366.940.994.001.983
2752766,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,73,73,363.150.899.375.325
2752766,1,5,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,73,73,363.150.899.375.325
2752769,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,73,73,179.576.581.376.379
2752771,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,63,63,103.031.562.093.368
2752772,1,1,1,80,1,1,4,7,,3,,2,,,,,11,2,1,8,63,63,25.861.649.448.331
2752774,1,1,1,80,1,1,4,8,,3,,2,,,,,10,2,1,8,63,63,102.482.877.693.247
2752774,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,63,63,102.482.877.693.247
2752775,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,63,63,861.874.327.265.803
2752775,1,3,1,80,1,1,4,8,,2,,2,,,,,8,2,1,8,63,63,861.874.327.265.803
2752775,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,861.874.327.265.803
2752776,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,133.533.720.424.594
2752779,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,769.066.949.027.382
2752779,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,769.066.949.027.382
2752780,1,3,1,80,1,1,1,8,,2,,2,,,,,1,2,1,8,63,63,153.172.051.435.234
2752780,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,153.172.051.435.234
2752781,1,2,1,80,1,1,3,7,,2,,2,,,,,4,2,1,8,63,63,856.387.483.264.595
2752781,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,856.387.483.264.595
2752783,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,306.344.102.870.468
2752783,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,306.344.102.870.468
2752784,1,1,1,80,1,1,4,4,,3,,2,,,,,8,2,1,8,63,63,30.304.707.425.095
2752785,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,183.360.199.060.268
2752788,1,1,1,80,1,1,4,4,,3,,2,,,,,4,2,1,8,63,63,152.306.159.036.159
2752789,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,122.426.075.482.684
2752791,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,133.704.350.293.248
2752791,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,133.704.350.293.248
2752791,1,5,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,63,63,133.704.350.293.248
2752792,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,124.496.800.222.076
2752793,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,63,63,805.724.545.882.239
2752795,1,1,1,80,1,1,4,3,,3,,2,,,,,8,2,1,8,63,63,142.802.310.174.126
2752795,1,4,1,80,1,1,3,3,,2,,2,,,,,9,2,1,8,63,63,142.802.310.174.126
2752797,1,1,1,80,1,1,3,7,,2,,2,,,,,4,2,1,8,63,63,247.546.646.635.231
2752799,1,2,1,80,1,1,3,6,,2,,2,,,,,11,2,1,8,63,63,148.560.345.136.357
2752803,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,138.529.079.661.787
2752803,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,138.529.079.661.787
2752803,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,138.529.079.661.787
2752804,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,113.842.419.916.265
2752804,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,113.842.419.916.265
2752806,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,1.202.028.235.695
2752806,1,10,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,1.202.028.235.695
2752806,1,13,1,80,1,1,1,8,,2,,2,,,1,,5,1,1,8,20,20,1.202.028.235.695
2752807,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,120.846.732.998.897
2752809,1,2,1,80,1,1,3,2,,2,,2,,,,,4,2,1,8,20,20,158.534.628.630.656
2752809,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,158.534.628.630.656
2752810,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,127.484.882.635.466
2752810,1,7,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,127.484.882.635.466
2752813,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,8,20,20,102.212.299.320.877
2752813,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,102.212.299.320.877
2752813,1,3,1,80,1,1,1,8,,2,,2,,,,ESTA ESPERANDO QUE LO LLAMEN,12,2,1,8,20,20,102.212.299.320.877
2752813,1,4,1,80,1,1,1,8,,2,,2,,,,ESTA ESPERANDO QUE LA LLAMEN,12,2,1,8,20,20,102.212.299.320.877
2752814,1,1,1,80,1,1,3,4,,2,,2,,,,,4,2,1,8,20,20,108.110.045.237.844
2752814,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,108.110.045.237.844
2752816,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,20,20,119.740.165.833.232
2752817,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,20,20,153.945.376.378.188
2752818,1,1,1,80,1,1,4,6,,2,,2,,,,,11,2,1,8,20,20,121.532.704.860.152
2752818,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,20,20,121.532.704.860.152
2752819,1,2,1,80,1,1,1,2,,2,,2,,,,,2,2,1,8,66,66,293.623.343.581.974
2752820,1,2,1,80,1,1,2,7,,2,,2,,,,,4,2,1,8,66,66,297.101.964.924.415
2752821,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,170.112.521.488.537
2752821,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,170.112.521.488.537
2752822,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,8,66,66,215.042.449.653.916
2752822,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,215.042.449.653.916
2752822,1,6,1,80,1,1,4,8,,2,,2,,,,,11,2,1,8,66,66,215.042.449.653.916
2752823,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,291.651.409.682.588
2752825,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,210.977.167.316.946
2752826,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,274.236.180.932.302
2752826,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,274.236.180.932.302
2752826,1,5,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,66,66,274.236.180.932.302
2752831,1,1,1,80,1,1,1,8,,2,,2,,,,,9,2,1,8,66,66,304.047.821.625.225
2752833,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,8,66,66,27.574.297.415.848
2752834,1,1,1,80,1,1,4,5,,3,,2,,,,,11,2,1,8,66,66,27.574.297.415.848
2752834,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,27.574.297.415.848
2752836,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,66,66,291.651.409.682.588
2752840,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,253.015.135.134.413
2752841,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,8,66,66,330.619.148.697.494
2752842,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,66,66,264.238.225.087.993
2752842,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,264.238.225.087.993
2752842,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,264.238.225.087.993
2752846,1,1,1,80,1,1,3,5,,3,,2,,,,,10,2,1,8,66,66,214.325.999.048.805
2752846,1,2,1,80,1,1,4,5,,3,,2,,,,,10,2,1,8,66,66,214.325.999.048.805
2752849,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,66,66,31.417.567.286.324
2752851,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,307.458.423.156.236
2752851,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,307.458.423.156.236
2752851,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,307.458.423.156.236
2752851,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,8,66,66,307.458.423.156.236
2752854,1,2,1,80,1,1,2,3,,2,,2,,,,DESEA CAPACITARSE,12,2,1,8,11,11,253.244.330.555.717
2752856,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,11,11,259.845.443.778.592
2752858,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,18,18,514.568.640.793.817
2752858,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,514.568.640.793.817
2752859,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,772.994.887.533.462
2752860,1,2,1,80,1,1,4,8,,2,,2,,,,,9,2,1,8,18,18,635.649.389.660.033
2752860,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,635.649.389.660.033
2752861,1,1,1,80,1,1,4,3,,2,,2,,,,,4,2,1,8,18,18,621.118.463.059.918
2752862,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,442.988.412.656.726
2752863,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,454.408.010.493.608
2752864,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,474.179.471.763.255
2752865,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,699.666.281.691.316
2752865,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,699.666.281.691.316
2752866,1,1,1,80,1,1,1,6,,2,,2,,,,,1,2,1,8,18,18,514.568.640.793.817
2752866,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,514.568.640.793.817
2752867,1,2,1,80,1,1,3,3,,2,,2,,,,,4,2,1,8,18,18,766.841.326.057.566
2752868,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,18,18,42.045.474.752.193
2752872,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,156.082.094.586.292
2752873,1,2,1,80,1,2,,,,2,,2,,1,4,,9,,1,8,17,17,164.752.145.535.026
2752873,1,4,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,17,17,164.752.145.535.026
2752873,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,164.752.145.535.026
2752874,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,158.077.704.941.356
2752877,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,155.930.595.675.699
2752879,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,17,17,179.128.798.161.309
2752880,1,1,1,80,1,1,1,8,,2,,2,,,1,,1,1,1,8,17,17,157.714.182.552.478
2752880,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,157.714.182.552.478
2752880,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,157.714.182.552.478
2752881,1,1,1,80,1,1,3,5,,3,,2,,,2,,11,1,1,8,17,17,142.361.825.475.002
2752881,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,17,17,142.361.825.475.002
2752881,1,5,1,80,1,2,,,,2,,2,,1,3,,4,,1,8,17,17,142.361.825.475.002
2752887,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,47,47,154.193.667.275.769
2752887,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,47,47,154.193.667.275.769
2752887,1,8,1,80,1,2,,,,2,,2,,2,,.,,,1,8,47,47,154.193.667.275.769
2752888,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,170.382.389.092.102
2752890,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,145.484.639.191.852
2752891,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,8,17,17,171.655.332.648.563
2752892,1,1,1,80,1,1,4,3,,2,,2,,,,,11,2,1,8,17,17,153.817.272.759.531
2752893,1,2,1,80,1,1,4,6,,2,,2,,,,,9,2,1,8,47,47,146.889.546.535.059
2752893,1,3,1,80,1,1,1,8,,2,,2,,,,,2,2,1,8,47,47,146.889.546.535.059
2752894,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,8,17,17,153.817.272.759.531
2752895,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,179.128.798.161.309
2752897,1,1,1,80,1,1,4,6,,2,,2,,,,,9,2,1,8,17,17,157.578.857.460.992
2752897,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,157.578.857.460.992
2752898,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,189.710.969.225.442
2752899,1,2,1,80,1,1,4,4,,2,,2,,,,,9,2,1,8,17,17,148.338.528.113.049
2752900,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,179.128.798.161.309
2752901,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,161.485.698.442.655
2752902,1,1,1,80,1,1,4,9,CAMBIO DE CIUDAD,2,,2,,,,,8,2,1,8,17,17,164.903.644.445.619
2752905,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,68,68,968.543.281.009.769
2752907,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,68,68,792.023.854.135.271
2752908,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,68,68,861.737.092.953.462
2752912,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,146.485.374.968.663
2752912,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,17,17,146.485.374.968.663
2752917,1,1,1,80,1,1,1,5,,3,,2,,,,,10,2,1,8,68,68,872.176.669.406.684
2752917,1,2,1,80,1,1,4,3,,3,,2,,,4,,9,1,1,8,68,68,872.176.669.406.684
2752919,1,1,1,80,1,1,4,7,,3,,2,,,,DESCANSAR,12,2,1,8,68,68,795.978.368.444.513
2752919,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,68,68,795.978.368.444.513
2752919,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,68,68,795.978.368.444.513
2752922,1,1,1,80,1,1,3,6,,2,,2,,,1,,2,1,1,8,68,68,112.566.161.333.409
2752924,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,8,68,68,576.264.046.899.788
2752924,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,68,68,576.264.046.899.788
2752926,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,8,68,68,746.857.884.800.614
2752928,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,8,68,68,828.091.205.481.686
2752929,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,68,68,686.574.275.494.752
2752930,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,8,68,68,101.669.234.320.411
2752934,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,23,23,144.905.107.823.741
2752935,1,1,1,80,1,1,1,3,,2,,2,,,,,9,2,1,8,23,23,117.199.087.225.475
2752937,1,2,1,80,1,1,3,1,,2,,2,,,,,4,2,1,8,23,23,133.302.319.613.778
2752937,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,23,23,133.302.319.613.778
2752946,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,23,23,123.395.737.656.773
2752946,1,5,1,80,1,1,2,2,,2,,2,,,,,2,2,1,8,23,23,123.395.737.656.773
2752946,1,6,1,80,1,1,3,2,,2,,2,,,,,2,2,1,8,23,23,123.395.737.656.773
2752947,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,8,23,23,121.427.191.616.665
2752947,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,23,23,121.427.191.616.665
2752947,1,4,1,80,1,1,2,4,,2,,2,,,,,4,2,1,8,23,23,121.427.191.616.665
2752947,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,23,23,121.427.191.616.665
2752951,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,8,23,23,12.113.684.358.622
2752951,1,5,1,80,1,1,3,4,,2,,2,,,,,4,2,1,8,23,23,12.113.684.358.622
2752958,1,1,1,80,1,1,4,5,,3,,2,,,,,11,2,1,8,19,19,100.081.116.422.713
2752958,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,100.081.116.422.713
2752958,1,4,1,80,1,1,2,8,,2,,2,,,,,2,2,1,8,19,19,100.081.116.422.713
2752959,1,2,1,80,1,1,4,6,,2,,2,,,,,9,2,1,8,19,19,994.164.694.551.011
2752959,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,994.164.694.551.011
2752960,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,877.439.403.274.924
2752961,1,2,1,80,1,1,4,5,,3,,2,,,,,10,2,1,8,19,19,994.975.425.109.654
2752961,1,3,1,80,1,1,4,4,,3,,2,,,,,4,2,1,8,19,19,994.975.425.109.654
2752964,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,8,19,19,855.365.769.120.897
2752964,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,855.365.769.120.897
2752966,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,799.694.806.795.291
2752966,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,799.694.806.795.291
2752967,1,1,1,80,1,1,1,8,,1,1,1,4000000,,,,11,2,1,8,19,19,106.286.077.230.917
2752968,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,19,19,709.841.656.102.246
2752968,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,709.841.656.102.246
2752969,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,969.421.187.431.954
2752969,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,19,19,969.421.187.431.954
2752970,1,3,1,80,1,1,1,2,,2,,2,,,,,2,2,1,8,41,41,121.022.369.227.975
2752971,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,8,41,41,113.852.711.934.628
2752977,1,2,1,80,1,1,3,5,,3,,2,,,,,10,2,1,8,70,70,922.934.171.045.169
2752978,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,70,70,115.866.520.273.072
2752979,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,70,70,844.732.764.671.728
2752980,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,70,70,713.069.230.811.587
2752980,1,7,1,80,1,2,,,,2,,2,,2,,.,,,1,8,70,70,713.069.230.811.587
2752981,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,70,70,115.866.520.273.072
2752984,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,70,70,925.064.852.434.863
2752985,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,70,70,115.866.520.273.072
2752985,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,70,70,115.866.520.273.072
2752988,1,2,1,80,1,1,4,2,,2,,2,,,,,2,2,1,8,76,76,910.313.702.517.337
2752989,1,1,1,80,1,1,4,6,,3,,2,,,,,11,2,1,8,76,76,816.303.612.504.838
2752992,1,1,1,80,1,1,4,6,,2,,2,,,,,11,2,1,8,76,76,692.185.166.773.911
2752992,1,2,1,80,1,1,3,5,,3,,2,,,1,,9,1,1,8,76,76,692.185.166.773.911
2752992,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,76,76,692.185.166.773.911
2752992,1,6,1,80,1,1,1,8,,2,,1,350000,,,ESTA HACIENDO DELIGENCIAS PARA EMPEZAR A ESTUDIAR,12,2,1,8,76,76,692.185.166.773.911
2752993,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,76,76,56.996.904.783.938
2752993,1,3,1,80,1,1,1,2,,2,,2,,,,,2,2,1,8,76,76,56.996.904.783.938
2752993,1,4,1,80,1,1,2,4,,2,,2,,,,,4,2,1,8,76,76,56.996.904.783.938
2752994,1,1,1,80,1,1,1,8,,3,,1,100000,,,,9,2,1,8,76,76,564.156.492.845.836
2752994,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,8,76,76,564.156.492.845.836
2752996,1,1,1,80,1,1,4,5,,3,,2,,,3,LE EXPRESARON QUE PODRIA PERDER LA PENSION SI SEGUIA TRABAJANDO,12,1,1,8,76,76,759.694.704.045.341
2752996,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,76,76,759.694.704.045.341
2752997,1,1,1,80,1,1,4,7,,2,,2,,,,,9,2,1,8,76,76,991.823.674.839.841
2752998,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,8,76,76,465.638.324.739.856
2752998,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,76,76,465.638.324.739.856
2752999,1,2,1,80,1,1,4,7,,2,,2,,,,,9,2,1,8,76,76,553.051.377.805.042
2752999,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,76,76,553.051.377.805.042
2753007,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,141.270.086.558.637
2753009,1,3,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,52,52,112.418.783.738.173
2753009,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,112.418.783.738.173
2753011,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,166.192.650.778.894
2753012,1,1,1,80,1,1,4,7,,2,,2,,,,,8,2,1,8,52,52,187.688.765.885.453
2753019,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,282.540.173.117.274
2753020,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,12.656.264.043.757
2753020,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,12.656.264.043.757
2753022,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,52,52,212.235.240.064.277
2753023,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,8,52,52,191.331.363.512.662
2753023,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,191.331.363.512.662
2753025,1,1,1,80,1,1,2,9,CAMBIO DE CIUDAD,2,,2,,,1,,9,1,1,8,52,52,156.375.717.841.907
2753027,1,1,1,80,1,1,1,8,,2,,2,,,,,1,2,1,8,52,52,19.287.309.959.329
2753027,1,2,1,80,1,1,3,7,,2,,2,,,,,8,2,1,8,52,52,19.287.309.959.329
2753027,1,5,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,52,52,19.287.309.959.329
2753027,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,19.287.309.959.329
2753032,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,144.938.872.893.893
2753032,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,8,52,52,144.938.872.893.893
2753038,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,50,50,183.917.812.781.821
2753038,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,50,50,183.917.812.781.821
2753049,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,8,50,50,170.501.276.131.594
2753049,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,8,50,50,170.501.276.131.594
2753050,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,8,50,50,206.555.246.144.067
2753050,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,50,50,206.555.246.144.067
2753057,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,8,73,73,208.310.289.006.166
