DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4804576;1;2;1;70;1;2;48;1; ;2;14;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;59;95;1;1;01;9500;05;992,904297831748;05
4804577;1;2;1;70;1;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;700000;781242;2; ;79;79;18;1;1;01;1810;05;1312,16765387439;05
4804580;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;3; ;58;58;60;1;1;01;6042;05;1473,2610449686;05
4804585;1;1;1;70;1;10;48;4; ;2;10;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;13;13;80;1;1;01;8043;05;1595,05802971668;05
4804585;1;2;1;70;1;6;48;1; ;2;52;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;45;52;1;1;01;5235;05;1595,05802971668;05
4804587;1;1;1;70;1;7;48;1; ;2;7;1; ;9;2;1; ; ; ;1;1; ; ; ; ; ; ;2; ;4500000;1;2;02;02;45;1;1;01;4521;05;1022,04722317515;05
4804590;1;2;1;70;1;52;60;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;59;54;85;1;2;01;8531;05;1019,64349807279;05
4804593;1;1;1;70;1;2;48;1; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1600000;1500000;2; ;45;44;64;1;1;01;6425;05;1469,18572009746;05
4804595;1;4;1;70;1;3;24;1; ;2;200;1; ;9;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADA; ;2; ;1500000;3; ;19;19;45;1;1;01;4543;05;848,604290509456;05
4804597;1;2;1;70;1;4;48;4; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1500000;1500000;1;1;97;97;45;1;1;01;4542;05;523,714671098144;05
4804598;1;3;1;70;1;5;48;1; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;55;79;18;1;1;01;1810;05;1382,37511709034;05
4804598;1;4;1;70;1;12;48;1; ;2;11;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;39;32;51;1;1;01;5125;05;1382,37511709034;05
4804598;1;6;1;70;1;4;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;310000;850000;2; ;45;45;24;1;1;01;2424;05;1382,37511709034;05
4804602;1;2;1;70;1;4;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;871242;2; ;95;95;45;1;1;01;4551;05;969,15692056063;05
4804605;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;840000; ; ;50; ; ;1;2;01; ;05;1239,65496987094;05
4804612;1;2;1;70;1;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;250000;781242;2; ;93;93;36;1;1;01;3611;05;986,750980227045;05
4804619;1;2;1;70;1;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;03;81;36;1;2;01;3611;05;1047,42934219629;05
4804625;1;1;1;70;1;6;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;87;87;45;1;1;01;4541;05;1093,51486246851;05
4804627;1;2;1;70;1;2;48;1; ;2;2;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1026000;781300;2; ;39;39;55;1;1;01;5511;05;848,604290509456;05
4804632;1;1;1;70;1;52;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;55;63;1;2;01;6331;05;1752,08214428306;05
4804645;1;4;1;70;1;24;48;1; ;2;24;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;39;39;70;1;2;01;7020;05;787,402151710705;05
4804645;1;5;1;70;1;2;24;1; ;2;3;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;1;98;600000;2; ;13;13;80;1;1;01;8011;05;787,402151710705;05
4804655;1;2;1;70;1;52;48;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;93;45;1;2;01;4552;05;1113,78266025172;05
4804658;1;3;1;70;1;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;39;39;65;1;1;01;6512;05;944,100533908293;05
4804658;1;4;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781300;2; ;39;97;26;1;1;01;2695;05;944,100533908293;05
4804659;1;3;1;70;1;4;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;44;72;1;1;01;7220;05;1230,1456397364;05
4804661;1;1;1;70;1;8;50;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;93;93;45;1;1;01;4552;05;1047,42934219629;05
4804666;1;2;1;70;1;24;48;1; ;2;48;1; ;4;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;21;18;1;2;01;1810;05;1019,64349807279;05
4804671;1;6;1;70;1;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;55;1;2;01;5521;05;1073,44725753881;05
4804675;1;1;1;70;1;6;48;4; ;2;6;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;4;95;95;45;1;1;01;4521;05;1140,14278903412;05
4804676;1;1;1;70;1;4;48;1; ;2;600;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;41;52;1;1;01;5211;05;1022,04722317515;05
4804683;1;1;1;70;1;4;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;01;5233;05;1456,68950059789;05
4804688;1;2;1;70;1;8;40;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;38;74;1;1;01;7499;05;1101,28644075215;05
4804693;1;1;1;70;1;8;50;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;79;79;18;1;1;01;1810;05;1092,47586610173;05
4804693;1;3;1;70;1;5;50;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;85;85;45;1;1;01;4542;05;1092,47586610173;05
4804694;1;1;1;70;1;4;48;4; ;2;320;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;87;36;1;1;01;3611;05;1093,51486246851;05
4804697;1;1;1;70;1;10;48;1; ;2;8;1; ;8;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;24;1;1;01;2424;05;1035,83597098486;05
4804700;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;53;89;35;1;1;01;3512;05;973,232245431771;05
4804706;1;3;1;70;1;2;48;4; ;2;1;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;1;1321000;1000000;1;2;39;39;75;1;1;01;7512;05;1120,20072361971;05
4804710;1;1;1;70;1;28;48;1; ;2;28;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;37;98;60;1;2;01;6031;05;1346,22936494393;05
4804718;1;3;1;70;1;4;48;1; ;2;104;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;13;13;80;1;1;01;8043;05;1166,82865018532;05
4804721;1;2;1;70;1;259;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;79;79;18;1;2;01;1810;05;970,84738166501;05
4804722;1;1;1;70;1;8;24;1; ;2;144;1; ;5;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;800000;3; ;79;79;18;1;1;01;1810;05;980,037027774073;05
4804722;1;2;1;70;1;8;48;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;38;38;74;1;1;01;7499;05;980,037027774073;05
4804725;1;2;1;70;1;108;48;4; ;2;136;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;13;13;80;1;2;01;8043;05;975,961702902932;05
4804734;1;2;1;70;1;8;48;1; ;2;48;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;33;55;1;1;01;5530;05;1284,99036812641;05
4804740;1;2;1;70;1;13;48;1; ;2;13;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;45;52;1;1;01;5235;05;1113,78266025172;05
4804746;1;2;1;70;1;8;48;1; ;2;10;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;01;4521;05;1051,50466706743;05
4804748;1;2;1;70;1;208;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;844000; ; ;39; ; ;1;2;01; ;05;1092,47586610173;05
4804750;1;3;1;70;1;4;48;1; ;2;144;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;59;17;1;1;01;1730;05;1021,00822680837;05
4804752;1;1;1;70;1;3;50;1; ;2;3;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;95;95;45;1;1;01;4559;05;1039,911295856;05
4804752;1;2;1;70;1;16;48;1; ;2;40;2; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;59;59;75;1;2;01;7513;05;1039,911295856;05
4804788;1;2;1;70;1;4;24;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;500000;2; ;52;52;55;1;1;01;5530;08;1050,37129212271;08
4804791;1;4;1;70;1;24;72;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1900000; ; ;02; ; ;1;2;01; ;08;463,85739910359;08
4804797;1;3;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;1000000;2; ;39;91;21;1;1;01;2102;08;540,52237400354;08
4804810;1;3;1;70;1;48;48;1; ;2;3;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;258000;781000;2; ;13;54;95;1;2;01;9500;08;1100,28934682474;08
4804830;1;3;1;70;1;8;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;13; ; ;1;1;01; ;08;551,892621795059;08
4804836;1;1;1;70;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;87;87;50;1;1;01;5020;08;524,540519603464;08
4804842;1;9;1;70;1;1;48;1; ;2;1;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;1;01;5529;08;591,450704489167;08
4804846;1;7;1;70;1;4;48;1; ;2;3;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;600000;2; ;45;54;95;1;1;01;9500;08;1196,86150963614;08
4804846;1;10;1;70;1;5;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;55;55;85;1;1;01;8512;08;1196,86150963614;08
4804861;1;1;1;70;1;5;48;1; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;34;72;1;1;01;7230;08;1086,8596021952;08
4804866;1;2;1;70;1;16;48;3; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;56;93;1;2;01;9301;08;524,540519603464;08
4804878;1;1;1;70;1;1;48;1; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;45;52;1;1;01;5261;08;499,142272128851;08
4804891;1;2;1;70;1;24;48;1; ;2;24;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;33;39;70;1;2;01;7020;08;534,711453650383;08
4804901;1;3;1;70;1;4;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;1000000;2; ;13;13;80;1;1;01;8041;08;502,405868418745;08
4804902;1;1;1;70;1;6;48;2; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;828116;2; ;98;98;60;1;1;01;6031;08;543,29513818921;08
4804902;1;5;1;70;1;144;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;13; ; ;1;2;01; ;08;543,29513818921;08
4804919;1;2;1;70;1;2;40;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;780000;2; ;53;53;55;1;1;01;5521;08;522,205506395421;08
4804919;1;3;1;70;1;108;40;1; ;2;156;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;55;13;80;1;2;01;8043;08;522,205506395421;08
4804921;1;3;1;70;1;36;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;55;95;45;1;2;01;4521;08;634,290251827674;08
4804922;1;3;1;70;1;24;48;1; ;2;52;2; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;21;21;85;1;2;01;8512;08;558,083231493302;08
4804922;1;5;1;70;1;24;24;1; ;2;156;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;2;01;5211;08;558,083231493302;08
4804961;1;1;1;70;1;28;48;1; ;2;28;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;8000000;1;2;04;04;11;1;2;01;1110;11;3071,40086679262;11
4804967;1;2;1;70;1;32;48;1; ;2;52;1; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;781242;2; ;45;97;15;1;2;01;1589;11;2227,82968988852;11
4804968;1;2;1;70;1;1;48;5; ;2;5;5; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;2;85;85;45;1;1;01;4542;11;2266,61660723345;11
4804974;1;2;1;70;1;3;48;1; ;2;3;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3000000;1;1;19;19;85;1;1;01;8511;11;2963,0405314803;11
4804981;1;1;1;70;1;4;40;1; ;2;6;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;03;74;1;1;01;7499;11;3405,93411356885;11
4804982;1;3;1;70;1;12;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;822116;2; ;55;53;15;1;1;01;1551;11;3743,53035993081;11
4804982;1;5;1;70;1;16;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;93;45;1;2;01;4552;11;3743,53035993081;11
4804983;1;1;1;70;1;24;40;4; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;54;95;1;2;01;9500;11;2431,99988240308;11
4804984;1;5;1;70;1;28;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;54; ; ;1;2;01; ;11;2443,30864241664;11
4804987;1;2;1;70;1;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;39;52;1;1;01;5235;11;3119,30665621325;11
4804996;1;3;1;70;1;1;48;1; ;2;1;2; ;9;2;5; ; ; ; ;1; ; ; ; ; ; ;1;5800000;6000000;1;2;12;12;64;1;1;01;6421;11;2762,78957400117;11
4805000;1;4;1;70;1;30;48;1; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;93;45;52;1;2;01;5262;11;2886,20222450519;11
4805004;1;2;1;70;1;4;84;1; ;2;4;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;781242;2; ;39;97;51;1;1;01;5125;11;3798,58761725603;11
4805004;1;5;1;70;1;4;84;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;781242;2; ;95;95;45;1;1;01;4559;11;3798,58761725603;11
4805005;1;5;1;70;1;52;48;1; ;2;86;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;95;95;45;1;2;01;4521;11;5112,54369029734;11
4805008;1;3;1;70;1;24;48;1; ;2;26;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;97;74;1;2;01;7495;11;3602,57233539697;11
4805009;1;2;1;70;1;52;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;34;85;1;2;01;8513;11;2352,36360102075;11
4805023;1;8;1;70;1;24;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828100; ; ;45; ; ;1;2;01; ;11;2576,67458459958;11
4805033;1;2;1;70;1;48;48;3; ;2;48;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;45;52;1;2;01;5219;11;2748,0600174037;11
4805039;1;3;1;70;1;4;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;1;01; ;11;2410,13240959349;11
4805049;1;3;1;70;1;20;48;1; ;2;28;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;08;08;51;1;2;01;5170;11;3036,88503290874;11
4805055;1;3;1;70;1;40;48;1; ;2;40;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;02;74;1;2;01;7499;11;2701,01218507177;11
4805055;1;4;1;70;1;3;48;1; ;2;60;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;03;03;41;1;1;01;4100;11;2701,01218507177;11
4805056;1;4;1;70;1;6;35;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;4700000;5000000;2; ;13;13;80;1;1;01;8060;11;3205,68315608972;11
4805057;1;2;1;70;1;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;70;1;2;01;7020;11;2875,80872335971;11
4805057;1;4;1;70;1;8;66;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;84;59;74;1;1;01;7493;11;2875,80872335971;11
4805058;1;2;1;70;1;2;48;2; ;2;5;1; ;9;2;3; ; ;1; ; ;1; ; ; ; ; ;1;4500000;2800000;1;2;02;02;74;1;1;01;7421;11;2579,26189422272;11
4805064;1;5;1;70;1;12;48;1; ;2;36;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;13;13;80;1;1;01;8060;11;2561,13797659127;11
4805071;1;2;1;70;1;12;40;1; ;2;12;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;2800000;2; ;02;02;74;1;1;01;7421;11;2771,85098869386;11
4805077;1;2;1;70;1;1;40;2; ;2;4;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;8000000;1;1;20;20;75;1;1;01;7523;11;3022,15547631126;11
4805081;1;3;1;70;1;3;48;1; ;2;3;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;1600000;2; ;13;13;80;1;1;01;8042;11;2818,8415192464;11
4805082;1;2;1;70;1;8;48;1; ;2;8;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;44;53;55;1;1;01;5530;11;4259,87540256844;11
4805082;1;5;1;70;1;4;48;1; ;2;4;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;57;57;93;1;1;01;9302;11;4259,87540256844;11
4805086;1;2;1;70;1;4;40;1; ;2;8;1; ;4;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;800000;2; ;38;39;60;1;1;01;6042;11;2938,92571334984;11
4805094;1;1;1;70;1;8;48;1; ;2;8;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;33;33;74;1;1;01;7499;11;2628,50728470407;11
4805106;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2800000;1;2;13;13;80;1;1;01;8050;11;2797,30540788505;11
4805112;1;3;1;70;1;2;48;1; ;2;6;1; ;6;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1200000;2; ;13;13;80;1;1;01;8042;11;3032,21697544742;11
4805118;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;39; ; ;1;1;01; ;11;2074,59092320477;11
4805129;1;5;1;70;1;1;72;1; ;2;4;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1100000;781242;2; ;55;55;50;1;1;01;5011;11;5232,67716307222;11
4805129;1;7;1;70;1;4;72;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1000000;1000000;1;1;58;58;19;1;1;01;1929;11;5232,67716307222;11
4805134;1;1;1;70;1;2;40;4; ;2;2;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;900000;1000000;1;1;07;07;85;1;1;01;8511;11;2628,50728470407;11
4805172;1;5;1;70;1;160;48;2; ;2;240;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;75;1;2;01;7512;13;313,064850221531;13
4805175;1;3;1;70;1;20;35;1; ;2;20;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;01;5511;13;409,497841093644;13
4805176;1;6;1;70;1;96;48;3; ;2;96;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;01;9500;13;426,194043842928;13
4805177;1;6;1;70;1;16;40;1; ;2;16;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;97;45;1;2;01;4530;13;422,483209925858;13
4805183;1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ;02; ; ;1;2;01; ;13;416,455612085861;13
4805190;1;2;1;70;1;36;48;1; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;01;5233;13;375,732414924658;13
4805193;1;3;1;70;1;2;48;1; ;2;2;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;1000000;2; ;45;33;65;1;1;01;6599;13;463,21810589153;13
4805206;1;1;1;70;1;208;48;1; ;2;208;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2500000;1;2;21;21;55;1;2;01;5511;13;398,344178017027;13
4805207;1;1;1;70;1;4;40;1; ;2;32;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;781242;2; ;45;53;55;1;1;01;5529;13;293,881249247517;13
4805208;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;55;1;1;01;5511;13;319,533981815355;13
4805221;1;2;1;70;1;16;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1000000;2; ;45;45;52;1;2;01;5211;13;414,569998819497;13
4805244;1;1;1;70;1;16;48;1; ;2;16;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;98;98;45;1;2;01;4530;13;390,441809776097;13
4805248;1;2;1;70;1;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;781242;1000000;2; ;45;45;52;1;1;01;5233;13;375,265614208906;13
4805271;1;5;1;70;1;10;48;1; ;2;24;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;2; ;45;45;52;1;1;01;5231;13;297,41443935244;13
4805279;1;2;1;70;1;3;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;54;54;74;1;1;01;7493;13;291,397684377874;13
4805280;1;5;1;70;1;6;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;87;87;28;1;1;01;2811;13;437,050611024339;13
