DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5080321;1;5;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;2539,97533523748
5080321;1;6;1;50; ;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;2539,97533523748
5080321;1;7;1;50; ;1; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;2539,97533523748
5080321;1;9;1;50; ;1; ; ;9;6;DESCANSO;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;2539,97533523748
5080322;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;2548,20343030446
5080322;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;2548,20343030446
5080322;1;3;1;50; ;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;2548,20343030446
5080322;1;4;1;50; ;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;2548,20343030446
5080322;1;5;1;50; ;1;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;76;2548,20343030446
5080325;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;4320,95274575852
5080325;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;1;13;QUIERE SEGUIR ESTUDIANDO; ; ; ; ; ;12;1;76;4320,95274575852
5080325;1;3;1;50; ;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;4320,95274575852
5080338;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;4113,49531326379
5080338;1;2;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;4113,49531326379
5080338;1;3;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;4113,49531326379
5080339;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;3017,32183489148
5080341;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;2751,9393384007
5080341;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;12;1;76;2751,9393384007
5080341;1;3;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;76;2751,9393384007
5080342;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;2681,47391337099
5080343;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;2754,34042025267
5080343;1;2;1;50; ;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;76;2754,34042025267
5080344;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;4327,33651924831
5080344;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;4327,33651924831
5080345;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;76;3250,45747191208
5080362;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;753,274266569756
5080362;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;753,274266569756
5080362;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;753,274266569756
5080362;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;753,274266569756
5080363;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1322,44452097731
5080363;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1322,44452097731
5080363;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1322,44452097731
5080363;1;5;1;50;05;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1322,44452097731
5080364;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1666,47810376259
5080364;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1666,47810376259
5080364;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1666,47810376259
5080364;1;6;1;50;05;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1666,47810376259
5080364;1;7;1;50;05;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1666,47810376259
5080365;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;903,791877906956
5080365;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;903,791877906956
5080366;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1299,84968949148
5080366;1;3;1;50;05;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1299,84968949148
5080366;1;4;1;50;05;1;1; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;1299,84968949148
5080366;1;5;1;50;05;1; ; ;5;3; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1299,84968949148
5080367;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1369,35088842137
5080367;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1369,35088842137
5080367;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1369,35088842137
5080368;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;937,790200962941
5080368;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;937,790200962941
5080368;1;3;1;50;05;1;1; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;937,790200962941
5080369;1;1;1;50;05;1;7;INTERNET;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;1207,39064978871
5080370;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1092,4594353456
5080370;1;2;1;50;05;1; ; ;2;6;VER TV;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1092,4594353456
5080370;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1092,4594353456
5080371;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1521,90531244682
5080371;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1521,90531244682
5080372;1;1;1;50;05;1; ; ;1;6;CAMINAR LEER;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1159,60156505512
5080372;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1159,60156505512
5080372;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;12;1;05;1159,60156505512
5080372;1;4;1;50;05;1; ; ;4;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1159,60156505512
5080373;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1207,39064978871
5080374;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;979,038297071638
5080374;1;2;1;50;05;1; ; ;2;6;OCIO;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;979,038297071638
5080374;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;979,038297071638
5080374;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;979,038297071638
5080375;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;937,162842083322
5080375;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;937,162842083322
5080376;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;7; ;1;2; ; ; ;12;1;05;969,978868853507
5080376;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;969,978868853507
5080376;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;969,978868853507
5080377;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;586,696163366362
5080377;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;586,696163366362
5080377;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;586,696163366362
5080377;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;12;1;05;586,696163366362
5080377;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;586,696163366362
5080377;1;6;1;50;05;1; ; ;6;3; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;586,696163366362
5080377;1;7;1;50;05;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;586,696163366362
5080377;1;8;1;50;05;1; ; ;8;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;586,696163366362
5080377;1;9;1;50;05;1; ; ;9;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;586,696163366362
5080378;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2748,31614246705
5080378;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2748,31614246705
5080378;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2748,31614246705
5080379;1;1;1;50;05;1; ; ;1;6;CAMINAR;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1277,82988614124
5080379;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1277,82988614124
5080379;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1277,82988614124
5080380;1;1;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2874,09591107414
5080380;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2874,09591107414
5080380;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2874,09591107414
5080381;1;1;1;50;05;1; ; ;1;6;PASEANDO;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2521,42428879115
5080381;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2521,42428879115
5080382;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;785,563556820838
5080382;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;785,563556820838
5080382;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;785,563556820838
5080383;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1056,01852204906
5080383;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1056,01852204906
5080384;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1207,39064978871
5080385;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;1;7; ;2; ;2; ; ;12;1;05;801,446451319804
5080385;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;801,446451319804
5080385;1;3;1;50;05;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;801,446451319804
5080385;1;4;1;50;05;1; ; ;4;6;ACTIVIDADES DEPORTIVAS;2;2;2;2;1;8; ;2; ;1;2;2;12;1;05;801,446451319804
5080385;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;801,446451319804
5080386;1;1;1;50;05;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1206,20835350291
5080387;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1276,64758985543
5080387;1;2;1;50;05;1; ; ;1;6;PASEAR;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1276,64758985543
5080387;1;3;1;50;05;1; ; ;3;6;LEER Y ESCUCHAR MUSICA;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1276,64758985543
5080388;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1207,39064978871
5080389;1;1;1;50;05;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;937,162842083322
5080389;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;937,162842083322
5080390;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2119,28681715083
5080390;1;2;1;50;05;1;3; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;2119,28681715083
5080391;1;1;1;50;05;1; ; ;1;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;936,607904677141
5080391;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;936,607904677141
5080391;1;3;1;50;05;1;1; ;3;6;VER TV;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;936,607904677141
5080392;1;1;1;50;05;1; ; ;1;6;SENTADO CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1243,83156308525
5080392;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1243,83156308525
5080393;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2187,2834632628
5080393;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;12;1;05;2187,2834632628
5080393;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2187,2834632628
5080394;1;1;1;50;05;1; ; ;1;6;DE PASEO;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2112,03704409812
5080394;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2112,03704409812
5080395;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1525,53019897317
5080395;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1525,53019897317
5080396;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1093,6417316314
5080396;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1093,6417316314
5080396;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;1;8; ;2; ;2; ; ;12;1;05;1093,6417316314
5080397;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2490,0277187421
5080397;1;2;1;50;05;1; ; ;2;6;VER TELEVISION;2;2;1; ; ; ; ; ; ; ; ; ;12;1;05;2490,0277187421
5080402;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;3975,58420568916
5080402;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;3975,58420568916
5080403;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1809,29278861881
5080403;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1809,29278861881
5080403;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1809,29278861881
5080404;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1007,60207843585
5080404;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1007,60207843585
5080404;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1007,60207843585
5080404;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1007,60207843585
5080405;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2422,03107263013
5080406;1;1;1;50;05;1; ; ;1;6;ESTAR EN CITAS MEDICAS;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1778,74751469946
5080406;1;2;1;50;05;1; ; ;2;6;PINTAR LA VIVIENDA;2;2;2;2;1;8; ;1;2; ; ; ;12;1;05;1778,74751469946
5080406;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1778,74751469946
5080406;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;12;1;05;1778,74751469946
5080406;1;5;1;50;05;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;1778,74751469946
5080407;1;1;1;50;05;1; ; ;1;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1243,83156308525
5080407;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1243,83156308525
5080409;1;1;1;50;05;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;700,706199911087
5080409;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;700,706199911087
5080409;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;700,706199911087
5080409;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;700,706199911087
5080410;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;970,934007616475
5080410;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;970,934007616475
5080410;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;970,934007616475
5080411;1;1;1;50;05;1; ; ;1;6;CAMINAR VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2662,30276149621
5080411;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2662,30276149621
5080411;1;3;1;50;05;1;3; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;2662,30276149621
5080411;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2662,30276149621
5080412;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2930,81153348419
5080412;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;2930,81153348419
5080413;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1179,25251648935
5080413;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1179,25251648935
5080413;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1179,25251648935
5080414;1;1;1;50;05;1; ; ;1;6;VACACIONES;1; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1022,02019899307
5080415;1;1;1;50;05;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;12;1;05;1260,71214439558
5080415;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1260,71214439558
5080416;1;1;1;50;05;1; ; ;1;6;CITAS MEDICAS;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1211,01553631507
5080417;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1192,97252923148
5080417;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1192,97252923148
5080417;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1192,97252923148
5080417;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1192,97252923148
5080418;1;1;1;50;05;1; ; ;1;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1588,42008327672
5080418;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;12;1;05;1588,42008327672
5080419;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2112,03704409812
5080419;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;2112,03704409812
5080421;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1875,58040192588
5080421;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1875,58040192588
5080421;2;1;2;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;1875,58040192588
5080422;1;1;1;50;05;1;3; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;2;12;1;05;734,077164087453
5080422;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;734,077164087453
5080422;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;1;8; ;1;2; ; ; ;12;1;05;734,077164087453
5080422;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;734,077164087453
5080423;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;700,378420027738
5080423;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;700,378420027738
5080423;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;12;1;05;700,378420027738
