DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
5080701;1;4;1;70;1;4;60;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;39;52;1;1;12;5269;08;590,832027412172;08
5080710;1;2;1;70;1;2;40;1; ;2;2;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;1;900000;1500000;1;1;45;42;52;1;1;12;5239;08;591,309021453099;08
5080711;1;4;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;12; ;08;674,924603380668;08
5080712;1;2;1;70;1;7;40;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;53;55;1;1;12;5529;08;463,921176541043;08
5080713;1;8;1;70;1;24;48;1; ;2;24;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;33;57;93;1;2;12;9302;08;407,704557571985;08
5080725;1;1;1;70;1;44;48;1; ;2;44;1; ;9;1;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;32;15;1;2;12;1522;08;659,072741166346;08
5080741;1;4;1;70;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;45;51;1;1;12;5170;08;542,630528081362;08
5080749;1;1;1;70;1;104;24;1; ;2;156;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;54;95;1;2;12;9500;08;451,135655827157;08
5080755;1;3;1;70;1;99;48;1; ;2;99;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;41;52;1;2;12;5239;08;290,181694813013;08
5080758;1;6;1;70;1;104;72;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;36;60;1;2;12;6021;08;568,485074345094;08
5080763;1;4;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;828000;2; ;97;97;52;1;1;12;5211;08;366,99063233904;08
5080766;1;3;1;70;1;44;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;19;1;2;12;1929;08;668,465995758625;08
5080771;1;3;1;70;1;18;48;1; ;2;10;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;97;15;1;2;12;1521;08;413,033171946289;08
5080771;1;6;1;70;1;52;48;1; ;2;52;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;97;52;1;2;12;5211;08;413,033171946289;08
5080775;1;2;1;70;1;8;48;1; ;2;8;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;65;1;1;12;6512;08;499,28490068751;08
5080776;1;6;1;70;1;4;40;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;95;45;1;1;12;4521;08;455,105498993805;08
5080776;1;7;1;70;1;20;40;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;53;55;1;2;12;5529;08;455,105498993805;08
5080779;1;11;1;70;1;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;12;5261;08;638,327218048479;08
5080787;1;2;1;70;1;84;48;4; ;2;80;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;03;03;64;1;2;12;6421;08;653,836882391185;08
5080797;1;2;1;70;1;12;40;1; ;2;108;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;53;15;1;1;12;1530;08;650,089610038955;08
5080799;1;2;1;70;1;36;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;2;12; ;08;536,790215633413;08
5080800;1;3;1;70;1;12;48;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;51;1;1;12;5141;08;643,838449945357;08
5080809;1;1;1;70;1;6;48;4; ;2;6;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;17;17;64;1;1;12;6423;08;590,401091839385;08
5080813;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;828116;2; ;45;45;15;1;1;12;1594;08;518,783452249947;08
5080816;1;7;1;70;1;3;48;1; ;2;3;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;600000;828116;2; ;53;53;55;1;1;12;5529;08;407,091552313464;08
5080826;1;7;1;70;1;2;48;1; ;2;4;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;828116;2; ;58;58;75;1;1;12;7522;08;704,073102827409;08
5080827;1;4;1;70;1;12;40;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;1;12;8043;08;290,181694813013;08
5080843;1;2;1;70;1;8;48;1; ;2;9;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;2; ;45;99;45;1;1;12;4530;08;550,893282245508;08
5080864;1;1;1;70;1;26;48;1; ;2;490;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;21;44;66;1;2;12;6601;08;570,324963231907;08
5080871;1;3;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;18;1;1;12;1810;08;456,129351897976;08
5080882;1;3;1;70;1;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;38; ; ;1;1;12; ;08;563,010132629767;08
5080883;1;1;1;70;1;4;48;3; ;2;4;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;600000;2; ;54;54;95;1;1;12;9500;08;624,95969234205;08
5080891;1;3;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;32; ; ;1;1;12; ;08;475,445109593918;08
5080920;1;2;1;70;1;8;48;1; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;45;51;1;1;12;5155;11;4806,25643187877;11
5080923;1;1;1;70;1;2;24;4; ;2;384;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;41;40;52;1;1;12;5231;11;2737,61714473919;11
5080927;1;2;1;70;1;1;60;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;507000;1000000;2; ;36;36;60;1;1;12;6021;11;4069,84001920387;11
5080940;1;1;1;70;1;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;80;80;19;1;2;12;1922;11;4002,03621460941;11
5080940;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;38;74;1;1;12;7499;11;4002,03621460941;11
5080941;1;1;1;70;1;4;40;4; ;2;98;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;12;5225;11;3432,36135431578;11
5080943;1;6;1;70;1;16;48;4; ;2;16;4; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;79;79;18;1;2;12;1810;11;4264,63611808872;11
5080955;1;1;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;55; ; ;1;2;12; ;11;3334,70725900984;11
5080955;1;3;1;70;1;20;48;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;74;1;2;12;7422;11;3334,70725900984;11
5080962;1;2;1;70;1;1;48;1; ;2;1;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;1;828116;828116;1;2;58;97;50;1;1;12;5030;11;3036,16220187451;11
5080969;1;3;1;70;1;24;40;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;19;13;80;1;2;12;8060;11;3042,39479000101;11
5080970;1;3;1;70;1;2;48;1; ;2;4;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;45;52;1;1;12;5233;11;3014,94104718275;11
5080980;1;3;1;70;1;12;48;1; ;2;12;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;18;1;1;12;1810;11;2734,19371746293;11
5080988;1;2;1;70;1;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1100000; ; ;34; ; ;1;2;12; ;11;3132,21718051955;11
5080992;1;2;1;70;1;24;48;4; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;98;60;1;2;12;6031;11;4487,51709943472;11
5080995;1;3;1;70;1;16;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;41; ; ;1;2;12; ;11;3056,35647718324;11
5081000;1;1;1;70;1;52;48;1; ;2;52;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;58;75;1;2;12;7522;11;3461,60091890815;11
5081000;1;2;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;95; ; ;1;1;12; ;11;3461,60091890815;11
5081001;1;1;1;70;1;2;48;4; ;2;2;4; ;1;2;1; ; ;1; ;1; ; ; ; ; ; ;1;98;828116;1;2;98;97;45;1;1;12;4552;11;3683,29688216536;11
5081006;1;3;1;70;1;60;48;1; ;2;60;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;39;45;18;1;2;12;1810;11;2873,86404645468;11
5081012;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;22;1;1;12;2211;11;4487,51709943472;11
5081013;1;3;1;70;1;24;48;1; ;2;24;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;12;5233;11;2697,22859412174;11
5081040;1;2;1;70;1;4;48;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;12;4522;11;3683,25839332412;11
5081047;1;3;1;70;1;104;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;24;1;2;12;2424;11;3206,74834284378;11
5081067;1;2;1;70;1;16;40;1; ;2;52;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;12;39;85;1;2;12;8532;11;3890,73252691034;11
5081070;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;38;38;74;1;1;12;7499;11;2850,44297141669;11
5081075;1;4;1;70;1;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;414000; ; ;15; ; ;1;1;12; ;11;2232,96195429033;11
5081081;1;2;1;70;1;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;55;55;70;1;1;12;7020;11;3333,6803796268;11
5081086;1;2;1;70;1;3;48;1; ;2;3;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;97;60;1;1;12;6042;11;3220,21526042274;11
5081105;1;4;1;70;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;21; ; ;1;1;12; ;11;3015,96792656579;11
5081117;1;3;1;70;1;18;20;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;04; ; ;1;2;12; ;11;2762,4448915135;11
5081182;1;3;1;70;1;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;1;12;8041;13;461,129112007422;13
5081184;1;2;1;70;1;8;48;2; ;2;8;1; ;9;1;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;12;12;75;1;1;12;7530;13;312,173114715363;13
5081187;1;2;1;70;1;104;48;1; ;2;140;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;59;85;1;2;12;8511;13;432,211061600821;13
5081187;1;3;1;70;1;26;48;1; ;2;26;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;16;16;22;1;2;12;2212;13;432,211061600821;13
5081191;1;7;1;70;1;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;06;06;85;1;2;12;8513;13;340,296816509894;13
5081203;1;1;1;70;1;6;48;1; ;2;6;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;1;12;8511;13;227,811952555758;13
5081224;1;3;1;70;1;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;13; ; ;1;2;12; ;13;392,175152939639;13
5081233;1;3;1;70;1;4;48;1; ;2;4;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;99;50;1;1;12;5020;13;324,710335277977;13
5081238;1;4;1;70;1;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;55;90;1;1;12;9000;13;323,69423930748;13
5081241;1;5;1;70;1;16;48;1; ;2;16;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;58;58;75;1;2;12;7522;13;400,212324655571;13
5081277;1;7;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;03; ; ;1;2;12; ;13;239,47472089228;13
5081281;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;45;15;1;1;12;1511;13;280,163334421126;13
5081313;1;2;1;70;1;2;40;1; ;2;260;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;44;65;1;1;12;6512;15;151,231010293513;15
5081314;1;1;1;70;1;24;48;2; ;2;6;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;21;21;65;1;2;12;6512;15;151,231010293513;15
5081317;1;5;1;70;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;2;12;8512;15;181,120752283806;15
5081328;1;6;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;12;4521;15;140,597946130186;15
5081332;1;1;1;70;1;52;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;19; ; ;1;2;12; ;15;143,389198039188;15
