DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
5092398;1;4;1;70;2;12;48;1; ;2;12;3; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;98;95;1;1;12;9500;47;1262,12615769306
5092409;1;2;1;70;2;104;24;3; ;2;98;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;54;54;95;1;2;12;9500;47;1879,85272540509
5092531;1;1;1;70;2;16;40;3; ;2;16;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;95;1;2;12;9500;47;1801,86990374118
5092533;1;4;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;58; ; ;1;2;12; ;47;1041,94757564594
5092549;1;3;1;70;2;6;48;1; ;2;6;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;03;84;17;1;1;12;1730;05;3354,34739393026
5092569;1;1;1;70;2;200;68;1; ;2;104;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;3; ;45;45;24;1;2;12;2423;05;3409,91413105603
5092598;1;1;1;70;2;24;48;1; ;2;24;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;63;1;2;12;6320;05;2911,9780364646
5092598;1;2;1;70;2;24;48;1; ;2;24;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;84;97;63;1;2;12;6320;05;2911,9780364646
5092598;1;3;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;12; ;05;2911,9780364646
5092599;1;1;1;70;2;28;48;1; ;2;16;4; ;1;2;9;E; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;19;19;85;1;2;12;8515;05;4250,17044621679
5092618;1;2;1;70;2;52;48;1; ;2;60;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;54;85;1;2;12;8532;05;2854,25167640437
5092626;1;1;1;70;2;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;95;95;45;1;1;12;4521;05;1810,31318172376
5092629;1;4;1;70;2;49;50;1; ;2;70;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;90;62;01;1;2;12;0111;05;834,489933351645
5092674;1;2;1;70;2;8;48;1; ;2;8;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;53;55;1;1;12;5521;66;1120,09966737736
5092678;1;2;1;70;2;8;40;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;53;55;1;1;12;5522;66;1599,92831933453
5092701;1;4;1;70;2;48;48;4; ;2;72;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;77;62;01;1;2;12;0111;66;1365,15641842523
5092736;1;3;1;70;2;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;12; ;66;985,343738983567
5092746;1;1;1;70;2;8;48;1; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;54;95;1;1;12;9500;66;1031,5342882444
5092746;1;2;1;70;2;4;48;1; ;2;4;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;12;4521;66;1031,5342882444
5092746;1;4;1;70;2;34;50;1; ;2;34;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;95;45;1;2;12;4521;66;1031,5342882444
5092779;1;3;1;70;2;7;48;1; ;2;8;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;55;70;1;1;12;7020;66;866,2808587202
5092816;1;1;1;70;2;4;4;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;12;0111;05;2932,40461171862
5092822;1;2;1;70;2;2;48;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;500000;2; ;62;62;01;1;1;12;0111;05;2649,63786475804
5092838;1;3;1;70;2;96;48;3; ;2;96;3; ;1;2;9;L; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;54;54;95;1;2;12;9500;05;2917,10422419223
5096611;1;2;1;70;2;2;40;3; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;61;01;1;1;12;0140;52;2172,74440114911
5096623;1;3;1;70;2;52;48;4; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;39;64;1;2;12;6422;52;1931,59652965974
5096647;1;5;1;70;2;4;48;4; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;33;85;1;1;12;8512;52;1029,96849110576
5096676;1;1;1;70;2;52;40;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;55;74;1;2;12;7493;52;1980,46578737704
5096728;1;3;1;70;2;24;40;2; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;03;75;1;2;12;7512;52;1602,40398585326
5096741;1;2;1;70;2;146;24;1; ;2;144;3; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;300000;2; ;54;54;95;1;2;12;9500;52;1883,11207265592
5096782;1;2;1;70;2;8;48;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;61;01;1;1;12;0140;54;3520,08517020238
5096786;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;12; ;54;3520,08517020238
5096788;1;7;1;70;2;12;48;4; ;2;12;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;61;61;01;1;1;12;0140;54;3520,08517020238
5097117;1;1;1;70;2;16;48;4; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;98;60;1;2;12;6022;68;818,6244581866
5097129;1;1;1;70;2;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;12;0140;73;545,745911527617
5097250;1;2;1;70;2;2;48;1; ;2;56;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;12;5521;73;9559,61423551022
5097251;1;3;1;70;2;7;48;1; ;2;45;2; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;58;75;1;1;12;7522;73;2835,3762325658
5097255;1;1;1;70;2;4;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;35;60;1;1;12;6021;73;4908,46914549763
5097261;1;1;1;70;2;250;48;1; ;2;570;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;77;15;1;2;12;1541;73;3938,06754644002
5097274;1;2;1;70;2;52;40;1; ;2;106;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;54;95;1;2;12;9500;73;2642,30955900931
5097276;1;3;1;70;2;12;56;1; ;2;20;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;38;62;01;1;1;12;0130;73;2941,00613382987
5098706;1;2;1;70;2;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;53;55;1;1;12;5529;20;1114,00708350394
5098798;1;1;1;70;2;4;54;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;12;4521;25;716,776407467782
5098816;1;1;1;70;2;12;48;1; ;2;12;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;58;45;1;1;12;4521;25;1285,07355357983
5098986;1;1;1;70;2;8;48;4; ;2;8;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;12;4521;25;2604,71776194822
5099060;1;1;1;70;2;2;40;3; ;2;180;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;12;9500;27;672,573779964435
5099180;1;3;1;70;2;4;48;4; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;61;62;01;1;1;12;0140;41;696,47056072722
5099182;1;5;1;70;2;12;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;02; ; ;1;1;12; ;41;1226,26123012336
5099192;1;3;1;70;2;4;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;828116;2; ;45;53;55;1;1;12;5530;41;1000,74244706963
5099217;1;1;1;70;2;6;40;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;54;54;74;1;1;12;7493;41;2614,42642362814
5099217;1;4;1;70;2;16;20;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;54; ; ;1;2;12; ;41;2614,42642362814
5099218;1;4;1;70;2;8;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;52;1;1;12;5229;41;1232,767580315
5099220;1;2;1;70;2;4;40;4; ;2;250;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;1;12;5521;41;1513,74112244418
5099269;1;2;1;70;2;4;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;1000000;2; ;61;61;01;1;1;12;0111;41;1343,23051770766
5099308;1;1;1;70;2;20;48;1; ;2;20;8; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;2;12;0117;50;478,041515274636
5099312;1;2;1;70;2;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;01;1;2;12;0121;50;2055,57851568094
5099319;1;3;1;70;2;3;48;8; ;2;3;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;12;0121;50;661,4018978001
5099343;1;4;1;70;2;6;48;1; ;2;9;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;60;34;01;1;1;12;0115;50;478,041515274636
5099346;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;828000;2; ;61;61;01;1;1;12;0113;50;2055,57851568094
5099375;1;1;1;70;2;3;48;8; ;2;3;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;100000;828000;2; ;62;62;01;1;1;12;0115;50;478,041515274636
5099389;1;1;1;70;2;24;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;53;01;1;2;12;0117;50;2055,57851568094
5099484;1;1;1;70;2;52;48;1; ;2;52;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;99;99;11;1;2;12;1110;50;2055,57851568094
5099551;1;2;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;57; ; ;1;2;12; ;68;3751,05121395268
5099554;1;3;1;70;2;208;48;4; ;2;208;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;31;75;1;2;12;7512;68;872,337491616903
5099665;1;1;1;70;2;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;360000;300000;2; ;95;95;45;1;1;12;4521;68;1035,08624703116
5099754;1;3;1;70;2;4;40;1; ;2;208;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;100000;2; ;45;54;95;1;1;12;9500;70;739,150657930158
5099760;1;2;1;70;2;6;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;500000;2; ;45;45;52;1;1;12;5233;70;911,389138852016
5099767;1;3;1;70;2;12;48;1; ;2;28;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;45;52;1;1;12;5229;70;363,276564450483
5099801;1;2;1;70;2;5;40;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;40;1;1;12;4020;70;596,572383642795
5099829;1;2;1;70;2;3;45;4; ;2;350;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;41;54;95;1;1;12;9500;70;1112,79703664429
5099856;1;2;1;70;2;5;45;1; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;400000;2; ;45;41;52;1;1;12;5231;70;821,800500758818
5099884;1;2;1;70;2;2;40;2; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;1;12;8041;70;477,771760895338
5099920;1;1;1;70;2;1;40;2; ;2;1;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;1200000;828116;1;1;13;39;80;1;1;12;8043;76;870,707570854771
5099925;1;2;1;70;2;1;40;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;54;54;85;1;1;12;8532;76;2519,13937162318
5099926;1;2;1;70;2;1;40;1; ;2;95;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;25000;600000;2; ;53;53;55;1;1;12;5521;76;1678,34713009384
5100006;1;2;1;70;2;1;40;1; ;2;3;1; ;7;2;1; ; ; ; ;1; ; ; ; ; ; ;1;1856000;1800000;1;1;13;13;80;1;1;12;8012;76;2273,18929572143
5100008;1;1;1;70;2;45;70;1; ;2;52;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;2;12;5529;76;3846,98448621192
5100051;1;1;1;70;2;2;48;8; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;62;97;45;1;1;12;4521;76;3862,14665965959
5100056;1;2;1;70;2;2;48;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;54;54;95;1;1;12;9500;76;2667,94145273573
5100061;1;1;1;70;2;2;48;4; ;2;2;4; ;9;2;1; ; ; ; ; ; ; ; ;1;Y; ;2; ;15000000;3; ;13;13;80;1;1;12;8060;76;2472,59374213279
5100117;1;1;1;70;2;8;48;4; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1500000;2; ;02;02;74;1;1;12;7495;76;2357,19888911177
5100133;1;2;1;70;2;18;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;55;80;1;2;12;8041;76;1588,20158794404
5100373;1;3;1;70;2;4;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;95;45;1;1;12;4530;13;3428,72238132954
5100398;1;8;1;70;2;1;36;3; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;400000;2; ;54;54;95;1;1;12;9500;13;2506,28043035745
5100591;1;7;1;70;2;48;48;3; ;2;24;8; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;62;01;1;2;12;0115;13;1858,48860017959
5100699;1;2;1;70;2;16;48;1; ;2;24;8; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;360000;2; ;53;53;01;1;2;12;0121;17;2259,46465163124
5100719;1;3;1;70;2;4;55;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;62; ; ;1;1;12; ;17;574,992839272611
5100750;1;4;1;70;2;208;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;12; ;17;911,651997661296
5100774;1;2;1;70;2;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;53;53;55;1;1;12;5522;17;742,702062898994
5100785;1;2;1;70;2;99;50;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;77;55;1;2;12;5529;17;564,866162907811
5100795;1;1;1;70;2;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;300000;2; ;95;95;45;1;1;12;4521;17;872,505026761813
5100805;1;1;1;70;2;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;700000;2; ;95;95;45;1;1;12;4521;17;662,641417495624
5100806;1;1;1;70;2;2;48;1; ;2;2;5; ;2;2;2; ; ;1; ; ; ; ; ; ; ; ;1;1800000;1050000;1;2;95;95;45;1;1;12;4521;17;985,343738983567
5100812;1;6;1;70;2;2;48;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;45;52;1;1;12;5237;17;1543,06204473365
5100818;1;2;1;70;2;100;48;3; ;2;100;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;12;9500;17;575,732861319649
5100818;1;6;1;70;2;10;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;12;5521;17;575,732861319649
5100819;1;1;1;70;2;6;48;1; ;2;6;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;95;97;52;1;1;12;5211;17;2182,98364611047
5100831;1;3;1;70;2;3;48;1; ;2;16;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;700000;1000000;2; ;58;58;70;1;1;12;7020;18;1735,58524096046
5100832;1;2;1;70;2;48;48;1; ;2;48;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;32;00;1;2;12;0000;18;709,080692218074
5100870;1;1;1;70;2;2;40;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;300000;2; ;54;54;95;1;1;12;9500;18;274,290863253567
5100870;1;2;1;70;2;4;40;8; ;2;4;8; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;500000;600000; ; ;62;62;01;1;1;12;0121;18;274,290863253567
5100883;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;420000;700000;2; ;61;61;01;1;1;12;0121;18;510,527979673039
5100886;1;2;1;70;2;12;40;2; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;13;13;80;1;1;12;8012;18;215,509899271946
5100889;1;3;1;70;2;2;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;500000;2; ;61;61;01;1;1;12;0121;18;523,732866650843
5100897;1;3;1;70;2;2;45;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000; ; ;62;62;01;1;1;12;0121;18;427,965678480679
5100927;1;2;1;70;2;24;40;1; ;2;64;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;53;51;55;1;2;12;5521;18;204,477930457232
5100935;1;2;1;70;2;4;40;3; ;2;36;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;12;9500;18;327,634350394659
5100938;1;3;1;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;13; ; ;1;2;12; ;18;366,42132731
5100952;1;2;1;70;2;48;40;1; ;2;90;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;53;53;01;1;2;12;0121;18;412,337107538266
5100954;1;2;1;70;2;4;48;1; ;2;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;300000;2; ;53;53;01;1;1;12;0121;18;346,997073834762
5101001;1;1;1;70;2;2;48;1; ;2;2;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;62;62;01;1;1;12;0121;18;473,567202607833
5101007;1;2;1;70;2;3;40;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;54;95;1;1;12;9500;18;610,491854011178
5101008;1;2;1;70;2;2;24;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;300000;2; ;54;53;55;1;1;12;5521;18;648,456048184172
