DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
5080580;1;2;1;70;05;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;97; ; ;1;1; ;12;05;1056,01852204906
5080585;1;1;1;70;05;4;24;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;79;79;18;1;1;1810;12;05;1559,52852202916
5080588;1;1;1;70;05;50;40;1; ;2;57;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;19;19;85;1;2;8532;12;05;1726,59893479334
5080589;1;1;1;70;05;8;48;1; ;2;8;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;45;45;52;1;1;5231;12;05;1022,02019899307
5080595;1;1;1;70;05;3;48;4; ;2;3;8; ;4;2;7; ; ; ; ; ;1; ; ; ; ; ;1;400000;828116;2; ;45;32;01;1;1;0111;12;05;1054,83622576326
5080600;1;3;1;70;05;10;48;1; ;2;12;4; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;1500000;2; ;03;03;75;1;1;7512;12;05;1277,82988614124
5080606;1;2;1;70;05;2;48;1; ;2;2;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1180000;1200000;2; ;13;13;80;1;1;8042;12;05;1521,90531244682
5080609;1;1;1;70;05;32;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;06;06;85;1;2;8513;12;05;937,162842083322
5080609;1;2;1;70;05;4;48;1; ;2;28;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;32;32;74;1;1;7430;12;05;937,162842083322
5080617;1;1;1;70;05;40;48;3; ;2;72;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;9500;12;05;995,591098498616
5080617;1;4;1;70;05;6;48;1; ;2;50;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;32;91;1;1;9199;12;05;995,591098498616
5080623;1;3;1;70;05;12;48;1; ;2;12;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;98;15;1;1;1530;12;05;1351,63566122114
5080623;1;6;1;70;05;7;48;1; ;2;7;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;37;37;18;1;1;1810;12;05;1351,63566122114
5080625;1;2;1;70;05;48;48;1; ;2;40;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;39;93;1;2;9303;12;05;1327,22691522548
5080626;1;4;1;70;05;12;48;1; ;2;12;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;53;53;55;1;1;5521;12;05;1251,67750474143
5080639;1;7;1;70;05;1;24;1; ;2;98;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;480000;2; ;45;79;18;1;1;1810;12;05;1908,04150774325
5080655;1;2;1;70;05;32;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;39;55;1;2;5512;12;05;1521,90531244682
5080691;1;2;1;70;08;76;48;3; ;2;8;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;9500;12;08;624,015472546785
5080691;1;4;1;70;08;52;48;1; ;2;78;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;45;45;52;1;2;5233;12;08;624,015472546785
5080691;1;6;1;70;08;259;48;3; ;2;300;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;53;55;1;2;5521;12;08;624,015472546785
5080691;1;13;1;70;08;20;48;3; ;2;20;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;54;53;55;1;2;5521;12;08;624,015472546785
5080701;1;4;1;70;08;4;60;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;39;52;1;1;5269;12;08;590,832027412172
5080710;1;2;1;70;08;2;40;1; ;2;2;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;1;900000;1500000;1;1;45;42;52;1;1;5239;12;08;591,309021453099
5080711;1;4;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1; ;12;08;674,924603380668
5080712;1;2;1;70;08;7;40;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;53;55;1;1;5529;12;08;463,921176541043
5080713;1;8;1;70;08;24;48;1; ;2;24;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;33;57;93;1;2;9302;12;08;407,704557571985
5080725;1;1;1;70;08;44;48;1; ;2;44;1; ;9;1;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;32;15;1;2;1522;12;08;659,072741166346
5080741;1;4;1;70;08;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;45;51;1;1;5170;12;08;542,630528081362
5080749;1;1;1;70;08;104;24;1; ;2;156;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;54;95;1;2;9500;12;08;451,135655827157
5080755;1;3;1;70;08;99;48;1; ;2;99;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;41;52;1;2;5239;12;08;290,181694813013
5080758;1;6;1;70;08;104;72;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;36;60;1;2;6021;12;08;568,485074345094
5080763;1;4;1;70;08;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;828000;2; ;97;97;52;1;1;5211;12;08;366,99063233904
5080766;1;3;1;70;08;44;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;19;1;2;1929;12;08;668,465995758625
5080771;1;3;1;70;08;18;48;1; ;2;10;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;97;15;1;2;1521;12;08;413,033171946289
5080771;1;6;1;70;08;52;48;1; ;2;52;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;97;52;1;2;5211;12;08;413,033171946289
5080775;1;2;1;70;08;8;48;1; ;2;8;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;65;1;1;6512;12;08;499,28490068751
5080776;1;6;1;70;08;4;40;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;95;45;1;1;4521;12;08;455,105498993805
5080776;1;7;1;70;08;20;40;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;53;55;1;2;5529;12;08;455,105498993805
5080779;1;11;1;70;08;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;5261;12;08;638,327218048479
5080787;1;2;1;70;08;84;48;4; ;2;80;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;03;03;64;1;2;6421;12;08;653,836882391185
5080797;1;2;1;70;08;12;40;1; ;2;108;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;53;15;1;1;1530;12;08;650,089610038955
5080799;1;2;1;70;08;36;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;2; ;12;08;536,790215633413
5080800;1;3;1;70;08;12;48;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;51;1;1;5141;12;08;643,838449945357
5080809;1;1;1;70;08;6;48;4; ;2;6;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;17;17;64;1;1;6423;12;08;590,401091839385
5080813;1;1;1;70;08;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;828116;2; ;45;45;15;1;1;1594;12;08;518,783452249947
5080816;1;7;1;70;08;3;48;1; ;2;3;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;600000;828116;2; ;53;53;55;1;1;5529;12;08;407,091552313464
5080826;1;7;1;70;08;2;48;1; ;2;4;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;828116;2; ;58;58;75;1;1;7522;12;08;704,073102827409
5080827;1;4;1;70;08;12;40;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;1;8043;12;08;290,181694813013
5080843;1;2;1;70;08;8;48;1; ;2;9;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;2; ;45;99;45;1;1;4530;12;08;550,893282245508
5080864;1;1;1;70;08;26;48;1; ;2;490;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;21;44;66;1;2;6601;12;08;570,324963231907
5080871;1;3;1;70;08;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;18;1;1;1810;12;08;456,129351897976
5080882;1;3;1;70;08;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;38; ; ;1;1; ;12;08;563,010132629767
5080883;1;1;1;70;08;4;48;3; ;2;4;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;600000;2; ;54;54;95;1;1;9500;12;08;624,95969234205
5080891;1;3;1;70;08;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;32; ; ;1;1; ;12;08;475,445109593918
5080920;1;2;1;70;11;8;48;1; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;45;51;1;1;5155;12;11;4806,25643187877
5080923;1;1;1;70;11;2;24;4; ;2;384;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;41;40;52;1;1;5231;12;11;2737,61714473919
5080927;1;2;1;70;11;1;60;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;507000;1000000;2; ;36;36;60;1;1;6021;12;11;4069,84001920387
5080940;1;1;1;70;11;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;80;80;19;1;2;1922;12;11;4002,03621460941
5080940;1;3;1;70;11;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;38;74;1;1;7499;12;11;4002,03621460941
5080941;1;1;1;70;11;4;40;4; ;2;98;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;5225;12;11;3432,36135431578
5080943;1;6;1;70;11;16;48;4; ;2;16;4; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;79;79;18;1;2;1810;12;11;4264,63611808872
5080955;1;1;1;70;11;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;55; ; ;1;2; ;12;11;3334,70725900984
5080955;1;3;1;70;11;20;48;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;74;1;2;7422;12;11;3334,70725900984
5080962;1;2;1;70;11;1;48;1; ;2;1;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;1;828116;828116;1;2;58;97;50;1;1;5030;12;11;3036,16220187451
5080969;1;3;1;70;11;24;40;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;19;13;80;1;2;8060;12;11;3042,39479000101
5080970;1;3;1;70;11;2;48;1; ;2;4;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;45;52;1;1;5233;12;11;3014,94104718275
5080980;1;3;1;70;11;12;48;1; ;2;12;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;18;1;1;1810;12;11;2734,19371746293
5080988;1;2;1;70;11;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1100000; ; ;34; ; ;1;2; ;12;11;3132,21718051955
5080992;1;2;1;70;11;24;48;4; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;98;60;1;2;6031;12;11;4487,51709943472
5080995;1;3;1;70;11;16;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;41; ; ;1;2; ;12;11;3056,35647718324
5081000;1;1;1;70;11;52;48;1; ;2;52;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;58;75;1;2;7522;12;11;3461,60091890815
5081000;1;2;1;70;11;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;95; ; ;1;1; ;12;11;3461,60091890815
5081001;1;1;1;70;11;2;48;4; ;2;2;4; ;1;2;1; ; ;1; ;1; ; ; ; ; ; ;1;98;828116;1;2;98;97;45;1;1;4552;12;11;3683,29688216536
5081006;1;3;1;70;11;60;48;1; ;2;60;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;39;45;18;1;2;1810;12;11;2873,86404645468
5081012;1;2;1;70;11;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;22;1;1;2211;12;11;4487,51709943472
5081013;1;3;1;70;11;24;48;1; ;2;24;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;5233;12;11;2697,22859412174
5081040;1;2;1;70;11;4;48;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;4522;12;11;3683,25839332412
5081047;1;3;1;70;11;104;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;24;1;2;2424;12;11;3206,74834284378
5081067;1;2;1;70;11;16;40;1; ;2;52;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;12;39;85;1;2;8532;12;11;3890,73252691034
5081070;1;2;1;70;11;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;38;38;74;1;1;7499;12;11;2850,44297141669
5081075;1;4;1;70;11;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;414000; ; ;15; ; ;1;1; ;12;11;2232,96195429033
5081081;1;2;1;70;11;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;55;55;70;1;1;7020;12;11;3333,6803796268
5081086;1;2;1;70;11;3;48;1; ;2;3;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;97;60;1;1;6042;12;11;3220,21526042274
5081105;1;4;1;70;11;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;21; ; ;1;1; ;12;11;3015,96792656579
5081117;1;3;1;70;11;18;20;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;04; ; ;1;2; ;12;11;2762,4448915135
5081182;1;3;1;70;13;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;1;8041;12;13;461,129112007422
5081184;1;2;1;70;13;8;48;2; ;2;8;1; ;9;1;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;12;12;75;1;1;7530;12;13;312,173114715363
5081187;1;2;1;70;13;104;48;1; ;2;140;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;59;85;1;2;8511;12;13;432,211061600821
5081187;1;3;1;70;13;26;48;1; ;2;26;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;16;16;22;1;2;2212;12;13;432,211061600821
5081191;1;7;1;70;13;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;06;06;85;1;2;8513;12;13;340,296816509894
5081203;1;1;1;70;13;6;48;1; ;2;6;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;1;8511;12;13;227,811952555758
5081224;1;3;1;70;13;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;13; ; ;1;2; ;12;13;392,175152939639
5081233;1;3;1;70;13;4;48;1; ;2;4;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;99;50;1;1;5020;12;13;324,710335277977
5081238;1;4;1;70;13;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;55;90;1;1;9000;12;13;323,69423930748
5081241;1;5;1;70;13;16;48;1; ;2;16;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;58;58;75;1;2;7522;12;13;400,212324655571
5081277;1;7;1;70;13;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;03; ; ;1;2; ;12;13;239,47472089228
5081281;1;2;1;70;13;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;45;15;1;1;1511;12;13;280,163334421126
5081466;1;2;1;70;17;1;20;1; ;2;1;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1000000;1500000;1;1;19;19;75;1;1;7513;12;17;386,501123509847
5081472;1;3;1;70;17;10;50;1; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;54;95;1;1;9500;12;17;108,872750828704
5081474;1;2;1;70;17;6;48;1; ;2;6;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;95;95;45;1;1;4521;12;17;220,083968212799
5081477;1;1;1;70;17;11;8;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;54; ; ;1;1; ;12;17;292,317638860151
5081478;1;3;1;70;17;48;48;1; ;2;48;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;09;13;80;1;2;8050;12;17;221,520116769235
5081479;1;3;1;70;17;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;5521;12;17;186,502859423065
5081479;1;5;1;70;17;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;5522;12;17;186,502859423065
5081484;1;2;1;70;17;12;48;1; ;2;12;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;4521;12;17;238,341107380903
5081496;1;2;1;70;17;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;38;64;1;1;6425;12;17;144,710497246038
5081500;1;2;1;70;17;47;48;1; ;2;3;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;57;57;93;1;2;9302;12;17;215,292703645243
5081509;1;1;1;70;17;8;48;1; ;2;8;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;53;53;55;1;1;5521;12;17;157,770414095495
5081523;1;1;1;70;17;52;40;1; ;2;60;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;54;95;1;2;9500;12;17;166,360222734882
