"DIRECTORIO","SECUENCIA_P","P5000","P5010","P5020","P5030","P5040","P5050","P5070","P5080","P5090","P5090S1","P5100","P5110","P5130","P5140","P5210S1","P5210S2","P5210S3","P5210S4","P5210S5","P5210S6","P5210S7","P5210S8","P5210S9","P5210S10","P5210S11","P5210S14","P5210S15","P5210S16","P5210S17","P5210S18","P5210S19","P5210S20","P5210S21","P5210S22","P5210S24","P5220","P5220S1","P6008","P6007","P6007S1","HOGAR","P4000","P4010","P4020","P4030S1","P4030S1A1","P4030S2","P4030S3","P4030S4","P4030S4A1","P4030S5","P4040","REGIS","AREA","MES","DPTO","fex_c_2011"
4441452,1,4,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,550000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","05","10","05",1283.06502093277
4441453,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,300000000,1000000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,5,1,1,1,2,1,1,"01","05","10","05",999.380468976305
4441454,1,1,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,550000,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,3,2,1,1,2,1,1,"01","05","10","05",1102.89445641449
4441455,1,3,2,1,1,1,1,1,1,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,340000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,3,3,2,1.79769313486232e+308,1,2,1,6,1,3,2,1,1,2,1,1,"01","05","10","05",877.497148641748
4441456,1,3,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,380000,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,3,3,2,1.79769313486232e+308,1,2,3,3,1,3,2,1,1,3,1,1,"01","05","10","05",1185.2127209844
4441457,1,5,2,1,1,1,1,1,4,1,"",1.79769313486232e+308,70000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,3,2,1,1,2,1,1,"01","05","10","05",1267.58898947969
4441458,1,8,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,450000000,2000000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,5,1,1,1,2,1,1,"01","05","10","05",1197.13450177822
4441459,1,1,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,350000,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,3,2,1,1,7,1,1,"01","05","10","05",1142.45951217915
4441460,1,3,2,1,1,1,1,1,3,2,"",800000,70000000,400000,1.79769313486232e+308,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1.79769313486232e+308,3,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","05","10","05",1612.07997177019
4441461,1,3,1,1,1,1,1,1,1,1,"",1.79769313486232e+308,180000000,1000000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,4,2,1,1,6,1,1,"01","05","10","05",1171.24150728542
4441462,1,4,3,1,1,1,1,3,3,2,"",500000,350000000,2000000,1.79769313486232e+308,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,5,1,1,1,2,1,1,"01","05","10","05",720.446891739926
4441463,1,3,1,1,1,1,1,1,1,1,"",1.79769313486232e+308,200000000,700000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,4,2,1,1,7,1,1,"01","05","10","05",1183.16328807924
4441465,1,3,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1000000,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,4,2,1,1,6,1,1,"01","05","10","05",1136.782589035
4441466,1,4,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,150000000,900000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1142.45951217915
4441467,1,2,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,380000,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,2,1,4,1,3,2,1,1,7,1,1,"01","05","10","05",1110.53873257787
4441468,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,380000000,2500000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,5,1,1,1,2,1,1,"01","05","10","05",1056.52899302459
4441469,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,550000,1.79769313486232e+308,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,3,1,1,"01","05","10","05",1195.98054598844
4441470,1,3,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1000000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,4,2,1,1,7,1,1,"01","05","10","05",1225.91649688448
4441471,1,3,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,800000,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,4,2,1,1,6,1,1,"01","05","10","05",959.815413211651
4441472,1,3,1,1,1,1,1,1,1,1,"",1.79769313486232e+308,120000000,800000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,4,2,1,1,7,1,1,"01","05","10","05",1126.01476403095
4441473,1,3,1,1,1,1,1,1,1,1,"",1.79769313486232e+308,70000000,400000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,2,2,1,1,2,1,1,"01","05","10","05",1183.16328807924
4441474,1,4,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2000000,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,5,1,1,1,2,1,1,"01","05","10","05",1124.86080824117
4441475,1,5,4,1,1,1,1,1,3,1,"",1.79769313486232e+308,100000000,800000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,4,7,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",828.08736517271
4441476,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,250000000,1300000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,5,1,1,1,2,1,1,"01","05","10","05",1040.08424487639
4441477,1,7,4,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,900000,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,5,5,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1402.5328107435
4441478,1,3,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,500000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","05","10","05",1328.29176418724
4441479,1,3,2,1,1,1,1,1,1,2,"",517000,200000000,1000000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,4,2,1,1,7,1,1,"01","05","10","05",1271.14324013895
4441480,1,4,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,460000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1612.07997177019
4441482,1,6,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,180000000,700000,1.79769313486232e+308,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",970.598473870036
4441483,1,5,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,150000000,700000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1185.2127209844
4441485,1,5,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,150000000,900000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",814.686937103649
4441487,1,2,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,480000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,3,2,1,1,2,1,1,"01","05","10","05",1183.16328807924
4441488,1,5,3,1,1,1,1,1,3,2,"",2200000,550000000,2800000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,5,1,1,1,2,1,1,"01","05","10","05",1191.45757863406
4441489,1,3,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,480000,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","05","10","05",1126.01476403095
4441491,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,720000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1442.16471073975
4441493,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,500000,1.79769313486232e+308,2,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","05","10","05",1235.53036609876
4441494,1,4,3,1,1,1,1,1,4,1,"",1.79769313486232e+308,70000000,400000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,4,5,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,2,"01","05","10","05",1146.2308353796
4441495,1,5,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,200000000,1800000,1.79769313486232e+308,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,3,1,1,"01","05","10","05",1028.16246408257
4441496,1,4,3,1,1,1,1,3,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,550000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","05","10","05",813.532981313874
4441497,1,2,1,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1142.45951217915
4441498,1,4,3,1,1,1,1,1,3,2,"",300000,70000000,400000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1179.53579784024
4441499,1,3,2,1,1,1,1,1,1,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,800000,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,4,2,1,1,7,1,1,"01","05","10","05",1028.16246408257
4441500,1,4,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,294000,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1085.31098813086
4441501,1,4,2,1,2,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,350000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1065.96200371486
4441501,2,1,1,1,2,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,250000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,2,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1065.96200371486
4441502,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,513000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1236.68432188853
4441503,1,3,2,1,1,1,1,1,4,1,"",1.79769313486232e+308,60000000,200000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,2,2,1,1,2,1,1,"01","05","10","05",1465.79753987241
4441504,1,2,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,270000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,2,1,2,2,1,1,2,1,1,"01","05","10","05",1328.29176418724
4441505,1,4,2,3,1,1,2,1,4,1,"",1.79769313486232e+308,98,350000,1.79769313486232e+308,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,4,4,2,1.79769313486232e+308,1,1,1,4,1,2,2,2,1,2,1,1,"01","05","10","05",1554.9314477219
4441506,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,508000,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,2,1,6,1,3,1,1,1,2,1,1,"01","05","10","05",1050.85206988044
4441507,1,6,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,150000000,1200000,1.79769313486232e+308,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1040.08424487639
4441508,1,3,2,1,1,1,1,1,4,1,"",1.79769313486232e+308,50000000,300000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,2,2,1,1,2,1,1,"01","05","10","05",1167.68725662616
4441509,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,70000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,5,5,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1094.75923447546
4441510,1,4,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,950000,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","05","10","05",1097.23276892468
4441511,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1400000,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,3,1,1,"01","05","10","05",1526.14945261563
4441512,1,3,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,3,3,2,1.79769313486232e+308,1,2,1,2,1,2,2,1,1,2,1,1,"01","05","10","05",1090.40188999075
4441513,1,4,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,2,2,1,1,2,1,1,"01","05","10","05",1242.36124503268
4441514,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,100000000,350000,1.79769313486232e+308,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","05","10","05",1028.16246408257
4441515,1,4,3,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,320000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,2,2,1,1,2,1,1,"01","05","10","05",1011.28701411579
4441516,1,3,2,1,1,1,2,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,320000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,4,5,2,1.79769313486232e+308,1,2,1,4,1,1,2,1,1,2,1,1,"01","05","10","05",1402.5328107435
