DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1905583;1;3;1;70;2;4;40;3; ;2;8;3; ;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;54;54;95;1;1;9500;47;819,399965583801
1905589;1;1;1;70;2;4;48;8; ;2;3;8; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;497500;2;62;62;01;1;1;0113;47;552,554361341097
1905589;1;2;1;70;2;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;47;552,554361341097
1905591;1;2;1;70;2;32;48;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;47;1203,85724873069
1905595;1;3;1;70;2;2;40;3; ;2;28;3; ;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;54;54;95;1;1;9500;47;537,094234637754
1905597;1;1;1;70;2;4;70;4; ;2;480;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;47;652,088502369781
1905599;1;3;1;70;2;40;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;47;393,623336286896
1905599;1;4;1;70;2;80;48;4; ;2;80;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;47;393,623336286896
1905626;1;10;1;70;2;105;48;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5125;47;405,000537230168
1905637;1;1;1;70;2;48;48;1; ;2;1;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;1;750000;2;58;58;74;1;2;7492;47;464,216205121762
1905639;1;4;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;47;527,838394294188
1905642;1;4;1;70;2;12;48;1; ;2;12;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;50;1;1;5051;47;430,597391910244
1905646;1;4;1;70;2;15;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;47;769,556823710605
1905649;1;4;1;70;2;22;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;47;752,869536560624
1905654;1;2;1;70;2;10;48;3; ;2;106;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;47;469,092406256383
1905660;1;2;1;70;2;48;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;47;769,556823710605
1905661;1;5;1;70;2;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;47;628,424748938074
1905690;1;3;1;70;2;50;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;47;768,667958113826
1905695;1;2;1;70;2;2;8;2; ;2;2;2; ;7;1; ; ; ; ; ; ; ;1; ; ; ;1;400000;2;58;58;80;1;1;8012;47;460,356422820644
1905719;1;1;1;70;2;120;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;47;592,457752267798
1906161;1;2;1;70;2;24;54;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;63;1709,73296738866
1906162;1;1;1;70;2;32;60;1; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;63;1630,76263032124
1906162;1;2;1;70;2;8;55;3; ;2;7;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;74;24;1;1;2424;63;1630,76263032124
1906167;1;6;1;70;2;16;60;3; ;2;16;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;63;1516,52929588382
1906169;1;3;1;70;2;4;30;1; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;75;1;1;7522;63;1821,71264350972
1906175;1;1;1;70;2;4;48;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4559;63;1593,57377754031
1906175;1;3;1;70;2;4;48;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;99;55;1;1;5521;63;1593,57377754031
1906178;1;1;1;70;2;8;50;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;63;1501,09639212967
1906178;1;3;1;70;2;4;50;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;28;1;1;2811;63;1501,09639212967
1906184;1;4;1;70;2;10;40;3; ;2;33;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5233;63;2230,33535094115
1906185;1;3;1;70;2;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5234;63;1692,22766449475
1906195;1;2;1;70;2;4;48;1; ;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;79;18;1;1;1810;63;1430,8982002951
1906196;1;2;1;70;2;4;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;44;64;1;1;6422;63;1395,96300583054
1906199;1;2;1;70;2;1;48;3; ;2;3;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;1600000;2;58;58;70;1;1;7020;63;1602,05026470149
1906453;2;3;2;70;2;4;40;8; ;2;6;8; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;13;3793,93106928046
1911626;1;1;1;70;2;4;48;8; ;2;5;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;62;62;01;1;1;0118;15;2056,12254237932
1911677;1;2;1;70;2;20;48;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;15;1842,5558030269
1911681;1;1;1;70;2;4;48;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;62;62;01;1;1;0121;15;2152,95017399048
1911681;1;3;1;70;2;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;85;1;2;8511;15;2152,95017399048
1911682;1;3;1;70;2;8;48;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6041;15;2820,49581868743
1911691;1;1;1;70;2;3;40;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;80000;2;54;54;95;1;1;9500;15;1274,24878665152
1911691;1;3;1;70;2;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;15;1274,24878665152
1911715;1;1;1;70;2;4;48;1; ;2;4;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;15;2040,62133184608
1911728;1;3;1;70;2;12;40;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;15;2516,08084840931
1911848;1;1;1;70;2;2;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;61;61;01;1;1;0140;18;451,637084559624
1911852;1;1;1;70;2;4;54;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;18;388,757773651436
1911872;1;2;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;18;541,381098116508
1911884;1;4;1;70;2;5;52;1; ;2;7;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;62;01;1;1;0121;18;1135,97967735328
1911914;1;4;1;70;2;4;48;8; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;18;415,489569626399
1911945;1;1;1;70;2;3;35;3; ;2;48;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;85;1;1;8511;18;975,468240139758
1911946;1;1;1;70;2;24;40;1; ;2;50;4; ;2;6; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;80;1;2;8012;18;897,46269063683
1911962;1;2;1;70;2;5;30;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;18;464,784219957794
1911965;1;1;1;70;2;4;54;4; ;2;4;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;73;62;01;1;1;0140;18;421,735214536005
1911966;1;4;1;70;2;48;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;510,642574599111
1911974;1;2;1;70;2;32;56;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;18;424,905288584662
1912065;1;3;1;70;2;4;36;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;385,116900010323
1912069;1;2;1;70;2;4;40;3; ;2;100;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;320,559972122516
1912071;1;3;1;70;2;4;36;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;18;403,96870429915
1912122;1;2;1;70;2;1;56;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;401,831346983555
1912534;1;1;1;70;2;4;40;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0140;41;528,669299144694
1912574;1;2;1;70;2;1;15;1; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;1;0111;41;762,998261263594
1912581;1;2;1;70;2;8;40;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;41;716,277699500908
1912586;1;2;1;70;2;1;40;3; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;54;62;01;1;1;0111;41;712,690351419896
1912593;1;2;1;70;2;3;20;8; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;1;0111;41;665,974899018748
1912612;1;2;1;70;2;8;48;4; ;2;120;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;79;18;1;1;1810;41;830,482306982566
1912612;1;4;1;70;2;16;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;41;830,482306982566
1912617;1;2;1;70;2;2;40;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;41;749,499169996167
1912618;1;2;1;70;2;4;24;1; ;2;4;1; ;2;1; ; ; ; ;1;1; ; ; ; ; ;1;120000;2;53;53;55;1;1;5521;41;755,684401515833
1912640;1;3;1;70;2;4;48;3; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;53;55;1;1;5521;41;607,753609944514
1912981;1;6;1;70;2;4;48;3; ;2;8;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;50;610,019485155192
1912982;1;7;1;70;2;1;48;4; ;2;1;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;270000;2;61;61;01;1;1;0140;50;929,007482485105
1913026;1;3;1;70;2;2;45;8; ;2;2;8; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;50;651,394907298418
1913033;1;4;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;93;1;1;9309;50;1089,49080170842
1913040;1;1;1;70;2;7;48;3; ;2;7;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;50;539,324084591267
1913084;1;5;1;70;2;36;48;1; ;2;36;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;21;60;1;2;6042;50;709,361588235235
1913114;1;1;1;70;2;4;44;4; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0113;50;949,767073061888
1913115;1;3;1;70;2;8;44;8; ;2;1;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;50;694,604617985149
1913130;1;3;1;70;2;12;44;8; ;2;18;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;50;986,582547692433
1913142;1;3;1;70;2;2;40;8; ;2;1;8; ;6;5; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;62;62;01;1;1;0115;50;993,047378813717
1913151;1;1;1;70;2;2;35;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;62;62;01;1;1;0115;52;2893,21284958113
1913153;1;3;1;70;2;8;44;8; ;2;8;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;52;3268,80130870836
1913153;1;4;1;70;2;16;20;8; ;2;16;8; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0115;52;3268,80130870836
1913154;1;2;1;70;2;12;40;8; ;2;12;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0116;52;2724,38825971692
1913158;1;1;1;70;2;256;24;4; ;2;3;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;61;61;01;1;2;0140;52;2031,12557840459
1913171;1;2;1;70;2;35;40;3; ;2;104;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;2135,6552965876
1913176;1;2;1;70;2;8;48;1; ;2;5;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;52;2764,79824487868
1913180;1;3;1;70;2;56;12;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;52;3167,44739101253
1913183;1;2;1;70;2;26;40;4; ;2;104;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;2771,08501532811
1913187;1;2;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;62;62;01;1;1;0140;52;2084,35203876263
1913190;1;1;1;70;2;24;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;54;54;95;1;2;9500;52;1838,08226854638
1913193;1;2;1;70;2;12;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;52;1228,67228647174
1913193;1;3;1;70;2;48;48;1; ;2;48;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;52;1228,67228647174
1913194;1;1;1;70;2;4;40;1; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;55;41;52;1;1;5211;52;1776,23425180379
1913204;1;2;1;70;2;24;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;61;61;01;1;2;0140;52;2213,67072767361
1913206;1;2;1;70;2;8;40;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;52;2967,96824069713
1913210;1;2;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;53;53;55;1;1;5521;52;2084,35203876263
1913219;1;3;1;70;2;36;40;1; ;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;52;2281,14139984199
1913225;1;2;1;70;2;52;40;4; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;1363,19266888569
1913233;1;4;1;70;2;4;40;3; ;2;156;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;52;2009,69436006475
1913233;1;5;1;70;2;52;36;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;2009,69436006475
1913234;1;2;1;70;2;24;40;1; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;52;1657,12452652044
1913234;1;3;1;70;2;52;40;3; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;2;0140;52;1657,12452652044
1913236;1;4;1;70;2;8;40;3; ;2;6;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0140;52;1908,37483685757
1913238;1;2;1;70;2;36;20;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;2;0140;52;1363,19266888569
1913254;1;3;1;70;2;12;48;4; ;2;12;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;75;1;1;7512;52;1056,41171558398
1913260;1;3;1;70;2;2;40;4; ;2;2;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;62;62;01;1;1;0140;52;1491,04766758112
1913261;1;1;1;70;2;28;40;4; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;1675,42702918592
1913261;1;2;1;70;2;2;24;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;12000;2;61;61;01;1;1;0140;52;1675,42702918592
1913272;1;5;1;70;2;24;45;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;52;1629,79770453024
1913277;1;4;1;70;2;16;50;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;52;997,089334955462
1913282;1;2;1;70;2;156;36;3; ;2;16;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;2;0118;52;1473,80215054996
1913297;1;2;1;70;2;52;25;8; ;2;8;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0118;52;1560,96454269061
1913303;1;3;1;70;2;8;30;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;1; ;52;1182,62535190379
1913376;1;2;1;70;2;24;20;4; ;2;300;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;54;95;1;2;9500;54;535,498100372637
1913422;1;3;1;70;2;40;40;1; ;2;40;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;13;80;1;2;8043;54;811,762898343512
1913560;1;2;1;70;2;35;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;41;52;1;2;5211;68;1415,55067988243
1913566;1;3;1;70;2;36;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;2; ;68;1967,50692181673
1913604;1;5;1;70;2;16;48;1; ;2;16;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;31;75;1;2;7512;68;1582,97414145037
1914253;1;4;1;70;2;2;50;1; ;2;2;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;75000;2;45;62;01;1;1;0114;73;2586,37383518982
1914255;1;2;1;70;2;4;14;4; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;53;55;1;1;5529;73;2586,39577747886
1914302;1;2;1;70;2;16;24;1; ;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;55;60;1;2;6022;73;3125,98009387354
1914307;1;2;1;70;2;2;54;8; ;2;2;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;62;62;01;1;1;0115;73;2591,83562538973
1914359;1;1;1;70;2;12;48;8; ;2;12;8; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;73;2605,87873662925
1914359;1;2;1;70;2;2;48;8; ;2;2;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;60;60;01;1;1;0115;73;2605,87873662925
1919098;1;4;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;20;854,790438147466
1921825;1;2;1;70;2;6;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;08;3118,03174649131
1921825;1;3;1;70;2;3;48;1; ;2;64;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1511;08;3118,03174649131
1921826;1;3;1;70;2;5;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;3573,15842066222
1921827;1;6;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;08;3254,7619579582
1921829;1;3;1;70;2;2;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;98;60;1;1;6031;08;2946,36982565372
1921831;1;3;1;70;2;4;48;1; ;2;6;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;85;64;1;1;6421;08;3630,37917785083
1921871;1;3;1;70;2;12;56;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;08;4016,25754487145
1921873;1;2;1;70;2;4;56;1; ;2;60;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;85;1;1;8511;08;1975,25127163559
1921911;1;1;1;70;2;40;44;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;08;2801,78497912401
1921915;1;2;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;2852,01800827412
1922167;1;2;1;70;2;3;50;3; ;2;12;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;19;2130,70901992249
1922171;1;2;1;70;2;20;48;1; ;2;336;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;95;1;2;9500;19;1780,50861059825
1922179;1;2;1;70;2;3;52;4; ;2;8;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0116;19;1468,20329792809
1922179;1;4;1;70;2;40;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;19;1468,20329792809
1922179;2;1;2;70;2;4;50;3; ;2;70;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;85;1;1;8532;19;1468,20329792809
1922186;1;3;1;70;2;12;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;19;2356,52239204143
1922187;1;2;1;70;2;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;19;1425,85320935498
1922196;1;1;1;70;2;10;48;1; ;2;15;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;40;1;1;4020;19;2280,83140704027
1922197;1;2;1;70;2;2;52;4; ;2;4;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;97;26;1;1;2693;19;895,115834375171
