DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5353640;1;3;1;70;2;8;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;54; ;1;1;01;.;70;1458,91991085587
5353642;1;5;1;70;2;2;48;2; ;2;48;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;32;32;1;1;01;8412;70;1593,76472106812
5353648;1;2;1;70;2;1;20;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;100000;2; ;85;13;13;1;1;01;8559;70;1836,19208458711
5353651;1;2;1;70;2;2;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;1;01;4721;70;1836,19208458711
5353652;1;3;1;70;2;3;48;1; ;2;56;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;87;13;13;1;1;01;8720;70;906,87270569458
5353652;1;6;1;70;2;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ; ;45; ;1;1;01;.;70;906,87270569458
5353654;1;2;1;70;2;3;30;4; ;2;99;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;45;54;1;1;01;9700;70;2385,26992343195
5353656;1;2;1;70;2;3;48;1; ;2;70;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;56;53;53;1;1;01;5611;70;1889,95261880359
5353669;1;4;1;70;2;2;48;3; ;2;95;9;A;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;85;54;13;1;1;01;8513;70;1513,87207741594
5353669;1;6;1;70;2;2;30;3; ;2;300;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;1;01;9700;70;1513,87207741594
5354523;1;3;1;70;2;50;48;1; ;2;70;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;96;39;57;1;2;01;9602;20;889,965669348357
5354531;1;2;1;70;2;1;44;2; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;82;05;21;1;1;01;8230;20;1022,46832574024
5354546;1;2;1;70;2;15;48;4; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;85;53;53;1;2;01;8513;20;986,091454356477
5354549;1;1;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;1000000;2; ;01;61;61;1;1;01;0161;20;1107,58856279993
5354593;1;1;1;70;2;5;60;8; ;2;5;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;160000;700000;2; ;01;62;62;1;1;01;0129;20;1296,16252831447
5354603;1;3;1;70;2;4;40;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;59;39;1;1;01;8414;20;1225,47415521482
5354629;1;1;1;70;2;4;40;4; ;2;30;8; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;1;01;0141;20;986,219038029008
5354634;1;2;1;70;2;48;40;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;52;39;33;1;2;01;5221;20;755,218074988256
5354642;1;2;1;70;2;3;40;1; ;2;80;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;58;54;1;1;01;9700;20;1640,70238266097
5354646;1;1;1;70;2;30;48;3; ;2;120;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;01;9700;20;1141,82245036235
5354647;1;2;1;70;2;4;40;1; ;2;48;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;23;62;89;1;1;01;2392;20;1906,09919162759
5354662;1;2;1;70;2;4;48;8; ;2;22;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;52;62;97;1;1;01;5224;23;1383,60584473148
5354674;1;1;1;70;2;12;48;8; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;62;62;1;1;01;0161;23;3801,88735633234
5354681;1;1;1;70;2;12;40;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;19;62;1;1;01;0161;23;4146,55619518421
5354747;1;1;1;70;2;4;36;8; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;01;62;61;1;1;01;0161;23;2550,30869967164
5354809;1;1;1;70;2;50;50;1; ;2;52;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;41;95;95;1;2;01;4111;27;666,186707273694
5354891;1;1;1;70;2;40;40;1; ;2;51;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;53;53;1;2;01;5629;27;666,186707273694
5354904;1;1;1;70;2;16;40;3; ;2;73;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;97;54;54;1;2;01;9700;27;666,186707273694
5355000;1;1;1;70;2;40;40;1; ;2;51;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;970000;2; ;07;71;71;1;2;01;0723;27;1821,33886257478
5355008;1;1;1;70;2;2;40;1; ;2;3;1; ;6;2;9;E; ;1; ; ; ; ; ; ; ; ;2; ;900000;1;2;88;13;13;1;1;01;8890;27;789,134984730026
5355076;1;4;1;70;2;4;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;85;61;1;1;01;0161;52;5219,12823973243
5355079;1;4;1;70;2;52;48;1; ;2;52;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;33;39;1;2;01;8621;52;3565,18589201316
5355089;1;1;1;70;2;3;24;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;56;55;53;1;1;01;5611;52;3314,33371462455
5355091;1;3;1;70;2;4;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;39; ;1;1;01;.;52;5462,40024124442
5355101;1;4;1;70;2;6;48;4; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;05;45;1;1;01;4772;52;1858,28858933629
5355104;1;3;1;70;2;4;40;2; ;2;4;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;84;58;58;1;1;01;8423;52;1858,28858933629
5355106;1;2;1;70;2;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;600000;2; ;56;45;53;1;1;01;5611;52;1858,28858933629
5355198;1;1;1;70;2;4;40;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;41;95;95;1;1;01;4112;70;2190,83078230701
5355203;1;1;1;70;2;2;40;4; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;41;95;95;1;1;01;4112;70;1661,44643194084
5355203;1;2;1;70;2;6;40;3; ;2;40;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;1;01;9700;70;1661,44643194084
5355246;1;1;1;70;2;52;48;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;01;9700;76;3246,53746886479
5356872;1;1;1;70;2;3;20;4; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;88;54;59;1;1;01;8810;41;1765,69041901874
5356880;1;2;1;70;2;20;48;1; ;2;30;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;56;53;99;1;2;01;5611;05;1701,84953711576
5356881;1;1;1;70;2;1;48;4; ;2;4;8; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;900000;2; ;01;97;62;1;1;01;0123;05;1443,87171757228
5356887;1;2;1;70;2;8;48;1; ;2;8;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;95;95;1;1;01;4112;05;1904,15980027799
5356887;1;3;1;70;2;156;48;1; ;2;204;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;85;45;55;1;2;01;8530;05;1904,15980027799
5356888;1;4;1;70;2;102;48;1; ;2;102;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;01;4111;05;791,473122891154
5356923;1;1;1;70;2;10;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;800000;2; ;07;45;71;1;1;01;0722;05;4278,14942924321
5356938;1;1;1;70;2;4;48;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;1;01;0141;05;4998,24826617597
5356941;1;2;1;70;2;4;50;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;800000;2; ;41;95;95;1;1;01;4111;05;4815,73325410985
5356965;1;1;1;70;2;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;350000;2; ;81;54;54;1;1;01;8121;54;1836,32554555476
5356974;1;5;1;70;2;5;50;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;62;62;1;1;01;0123;54;1836,32554555476
5357005;1;1;1;70;2;8;54;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;05;71;71;1;1;01;0510;54;4197,55815950151
5357007;1;1;1;70;2;8;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;05;97;97;1;1;01;0510;54;932,790702111446
5357022;1;1;1;70;2;36;48;1; ;2;36;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;59;33;33;1;2;01;5914;54;932,790702111446
5357048;1;2;1;70;2;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;900000;2; ;45;99;99;1;1;01;4520;54;408,072343456614
5357058;1;1;1;70;2;3;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;500000;2; ;97;54;54;1;1;01;9700;54;1836,32554555476
5357083;1;1;1;70;2;14;48;3; ;2;15;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;2;01;9700;54;408,072343456614
5357088;1;1;1;70;2;4;40;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;97;54;54;1;1;01;9700;54;408,072343456614
5357090;1;2;1;70;2;40;45;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;59; ;1;2;01;.;54;408,072343456614
5357103;1;3;1;70;2;20;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;350000; ; ; ;54; ;1;2;01;.;54;408,072343456614
5357147;1;1;1;70;2;52;48;1; ;2;48;1; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1000000;2; ;01;98;98;1;2;01;0123;68;8106,30262804666
5357161;1;2;1;70;2;2;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ; ;45; ;1;1;01;.;68;2933,90143837816
5357247;1;1;1;70;2;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;62;62;1;1;01;0161;18;1065,71991502584
5357254;1;1;1;70;2;2;48;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;800000;2; ;01;62;62;1;1;01;0141;18;1231,78444892087
5357256;1;1;1;70;2;36;48;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;62;62;1;2;01;0161;18;965,393920972372
5357263;1;2;1;70;2;20;48;1; ;2;48;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;22;32;32;1;2;01;2229;18;1380,70487686557
5357263;1;3;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;2;01;.;18;1380,70487686557
5357266;1;1;1;70;2;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;1;01;9700;18;1153,31899970809
5357267;1;1;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;320000;720000;2; ;41;95;95;1;1;01;4111;18;1037,86557776417
5357274;1;3;1;70;2;12;48;1; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;45;61;1;1;01;0111;18;1962,54571382413
5357287;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;01;.;18;2541,02224811851
5359015;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;45; ;1;1;01;.;66;916,132451888653
5359069;1;3;1;70;2;8;48;4; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;03;54;1;1;01;9700;76;7101,23278836637
5359130;1;3;1;70;2;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;62; ;1;2;01;.;05;4530,53852400251
5359141;1;2;1;70;2;12;48;8; ;2;12;4; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;62;62;1;1;01;0123;05;4482,86137584267
5359148;1;3;1;70;2;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;1;01;9700;05;3421,47240319183
5359154;1;1;1;70;2;4;48;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;1;01;0162;05;4642,835141622
5359163;1;1;1;70;2;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;96;95;16;1;2;01;9603;05;4256,33706096888
5359170;1;1;1;70;2;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;41;95;95;1;2;01;4111;05;6023,58299923937
5359173;1;1;1;70;2;5;48;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;41;95;95;1;1;01;4111;05;4564,26684919955
5359246;1;1;1;70;2;4;48;4; ;2;4;1; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;62;62;1;1;01;0113;15;796,266928608356
5359246;1;2;1;70;2;5;40;2; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;97;13;54;1;1;01;9700;15;796,266928608356
5359247;1;1;1;70;2;9;35;8; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;01;62;62;1;1;01;0121;15;796,266928608356
5359337;1;2;1;70;2;12;40;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;59;59;1;1;01;8621;15;796,266928608356
5359345;1;2;1;70;2;52;48;1; ;2;52;2; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877700;2; ;84;33;32;1;2;01;8412;15;3583,2011787376
5359350;1;2;1;70;2;8;40;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;700000;900000;2; ;75;03;03;1;1;01;7500;15;796,266928608356
5359374;1;1;1;70;2;4;48;1; ;2;4;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;1;877803;908526;2; ;47;77;97;1;1;01;4722;15;3583,2011787376
5359466;1;1;1;70;2;3;40;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;01;60;60;1;1;01;0123;68;967,903845042705
5359551;1;1;1;70;2;104;48;1; ;2;104;1; ;5;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;1200000;2; ;49;98;98;1;2;01;4922;19;646,937317381304
5359556;1;1;1;70;2;14;48;1; ;2;14;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;903400;2; ;10;97;97;1;2;01;1089;19;1306,80859700911
5359556;1;2;1;70;2;15;40;1; ;2;15;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;17;39;39;1;2;01;1709;19;1306,80859700911
5359564;1;5;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;906000; ; ; ;97; ;1;1;01;.;19;2046,11686678778
5359564;1;7;1;70;2;24;40;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;10;55;97;1;2;01;1081;19;2046,11686678778
5359586;1;1;1;70;2;20;40;3; ;2;500;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;01;9700;19;646,937317381304
5359607;1;4;1;70;2;35;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;45; ;1;2;01;.;19;2112,25911292149
5359624;1;2;1;70;2;7;70;3; ;2;416;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;1;01;9700;19;1268,02429469857
5359631;1;4;1;70;2;7;40;4; ;2;7;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;61;61;1;1;01;0161;19;1292,1613195287
5359638;1;2;1;70;2;41;48;1; ;2;41;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;2;01;4771;19;1057,14654528296
5359656;1;6;1;70;2;5;40;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;32;13;1;1;01;8512;19;646,937317381304
5359679;1;6;1;70;2;104;40;3; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;54;62;1;2;01;0161;19;2587,74926952522
5359679;1;15;1;70;2;4;40;3; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;54;61;1;1;01;0161;19;2587,74926952522
5360755;1;4;1;70;2;3;60;3; ;2;104;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;1;01;9700;23;1733,34779007809
5360766;1;1;1;70;2;10;36;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;01;61;61;1;1;01;0161;23;1297,15187094195
5360768;1;3;1;70;2;10;48;8; ;2;36;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;62;62;1;1;01;0141;23;1911,63147323273
5360768;1;5;1;70;2;8;48;3; ;2;34;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;1;01;9700;23;1911,63147323273
5360769;1;3;1;70;2;8;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;1;01;4711;23;1534,77415832683
5360772;2;2;2;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;320000;300000;2; ;01;61;61;1;1;01;0161;23;1373,50908432264
5360796;1;2;1;70;2;8;40;4; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;41;97;95;1;1;01;4111;23;1549,5237677334
5360799;1;2;1;70;2;8;48;3; ;2;38;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;250000;2; ;97;54;54;1;1;01;9700;23;1570,80295840522
5360805;1;2;1;70;2;52;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;86;59;59;1;2;01;8699;23;1845,67379799312
5360811;1;2;1;70;2;28;40;8; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;62;61;1;2;01;0161;23;1311,12431921658
5360813;1;3;1;70;2;52;40;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;33;33;1;2;01;4719;23;1569,67977658725
5360818;1;1;1;70;2;8;36;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;01;61;61;1;1;01;0161;23;1888,5044199962
5360922;1;4;1;70;2;12;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;53; ;1;1;01;.;25;5260,92846393329
5360928;1;2;1;70;2;4;30;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;54;77;1;1;01;5619;25;1472,02669711595
5360932;1;3;1;70;2;8;48;1; ;2;20;1; ;8;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;908526;1;1;47;38;45;1;1;01;4711;25;1472,02669711595
5360965;1;1;1;70;2;8;54;1; ;2;12;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;49;95;98;1;1;01;4923;25;4337,23741954606
