DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5352700;1;2;1;10;2;2;9;1963;57;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;3; ; ; ;2;1;2; ;3;3; ; ;2;3;01;68;967,903845042705
5352701;1;1;1;10;1;1;9;1960;60;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;68;967,903845042705
5352701;1;2;1;10;2;2;8;1962;58;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;68;967,903845042705
5352701;1;3;1;10;3;1;9;1984;36;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;68;967,903845042705
5352701;1;4;1;10;4;2;5;1990;30;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;68;967,903845042705
5352701;1;5;1;10;4;1;3;2009;11;4;6; ;6;2; ;1;4; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;01;68;967,903845042705
5352702;1;1;1;10;1;1;12;1964;56;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;110000;2;1;2; ;5;11;2; ;2;11;01;68;967,903845042705
5352702;1;2;1;10;2;2;1;1976;45;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;4; ; ;2;4;01;68;967,903845042705
5352702;1;3;1;10;3;2;12;1992;28;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;8;2;2;2;19;01;68;967,903845042705
5352702;1;4;1;10;4;1;10;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;01;68;967,903845042705
5352703;1;1;1;10;1;2;12;1956;64;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;68;967,903845042705
5352703;1;2;1;10;2;2;7;1993;27;3;6; ;4;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;68;967,903845042705
5352703;1;3;1;10;2;1;9;2015;5;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;01;68;967,903845042705
5352703;1;4;1;10;2;1;11;2018;2;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;01;68;967,903845042705
5352731;1;1;1;10;1;1;3;1952;68;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;15;796,266928608356
5352731;1;2;1;10;2;2;9;1955;65;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;15;796,266928608356
5352731;1;3;1;10;3;1;11;1989;31;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;109700;2;1;2; ;6;2;3; ;2;13;01;15;796,266928608356
5352733;1;1;1;10;1;1;12;1977;43;1;6; ;2;2; ;2; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;15;796,266928608356
5352733;1;2;1;10;2;2;6;1988;32;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;15;796,266928608356
5352733;1;3;1;10;3;2;12;2005;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;01;15;796,266928608356
5352733;1;4;1;10;4;2;12;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;01;15;796,266928608356
5352733;1;5;1;10;1;1;12;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;15;796,266928608356
5352734;1;1;1;10;1;1;3;1949;71;1;6; ;3;2; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;01;15;1807,68103154043
5352734;1;2;1;10;2;2;6;1957;63;2;6; ;3;3; ;3; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;15;1807,68103154043
5352734;1;3;1;10;3;2;11;1983;37;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;15;1807,68103154043
5352734;1;4;1;10;4;1;2;2005;15;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;01;15;1807,68103154043
5352734;1;5;1;10;3;1;9;2012;8;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;1;1;1;1;3;2; ; ;2;2;01;15;1807,68103154043
5352734;1;6;1;10;3;1;5;2016;4;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;15;1807,68103154043
5352734;1;7;1;10;2;2;7;1987;33;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;15;1807,68103154043
5352734;1;8;1;10;2;1;1;2018;3;4;6; ; ;2; ;1;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;15;1807,68103154043
5352735;1;1;1;10;1;1;8;1974;46;1;6; ;3;2; ;2; ;1;2; ;1; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;15;796,266928608356
5352735;1;2;1;10;2;2;9;1985;35;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;15;796,266928608356
5352735;1;3;1;10;3;2;6;2005;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;01;15;796,266928608356
5352735;1;4;1;10;4;1;2;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;01;15;796,266928608356
5352737;1;1;1;10;1;2;2;1952;68;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;15;796,266928608356
5352738;1;1;1;10;1;2;11;1953;67;1;6; ;3;3; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;01;15;796,266928608356
5352738;1;2;1;10;2;1;9;1949;71;2;6; ;3;3; ;3; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;15;796,266928608356
5352738;1;3;1;10;3;1;9;1975;45;3;6; ;6;1;2;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;15;796,266928608356
5352741;1;1;1;10;1;2;8;1955;65;1;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;180000;2;1;2; ;5;11;2; ;2;11;01;15;796,266928608356
5352742;1;1;1;10;1;1;1;1991;30;1;6; ;1;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;15;1404,82471090429
5352742;1;2;1;10;2;2;4;1982;38;2;6; ;1;3; ;2; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;01;15;1404,82471090429
5352742;1;3;1;10;3;1;9;2007;13;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;01;15;1404,82471090429
5353634;1;1;1;10;1;2;12;2002;18;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;01;70;2063,69121813499
5353634;1;2;1;10;2;1;12;1993;27;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;3;5; ; ;2;5;01;70;2063,69121813499
5353634;1;3;1;10;1;1;7;2018;2;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;01;70;2063,69121813499
5353635;1;1;1;10;1;1;5;1994;26;1;6; ;2;2; ;2; ;1;2; ;1;1; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;2074,86317460564
5353635;1;2;1;10;2;2;10;1996;24;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;2074,86317460564
5353635;1;3;1;10;2;2;5;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;01;70;2074,86317460564
5353636;1;1;1;10;1;2;3;1990;30;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;2122,95830408721
5353636;1;2;1;10;2;1;2;1987;33;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;70;2122,95830408721
5353636;1;3;1;10;1;2;3;2014;6;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;01;70;2122,95830408721
5353636;1;4;1;10;1;1;7;2016;4;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;70;2122,95830408721
5353637;1;1;1;10;1;2;3;1935;85;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;70;906,87270569458
5353637;1;2;1;10;2;1;9;1964;56;3;6; ;2;3; ;1;1;2; ; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;01;70;906,87270569458
5353637;1;3;1;10;3;1;11;1965;55;3;5; ;4;3; ;1;1; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;01;70;906,87270569458
5353637;1;4;1;10;1;2;11;1967;53;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;01;70;906,87270569458
5353638;1;1;1;10;1;1;7;1961;59;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;70;1308,95010711757
5353638;1;2;1;10;2;2;3;1969;51;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;01;70;1308,95010711757
5353638;1;3;1;10;3;1;5;1985;35;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;01;70;1308,95010711757
5353638;1;4;1;10;2;2;8;2008;12;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;01;70;1308,95010711757
5353639;1;1;1;10;1;2;11;1950;70;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;70;1099,83913507325
5353639;1;2;1;10;2;2;8;1983;37;3;6; ;2;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;01;70;1099,83913507325
5353639;1;3;1;10;3;1;11;1961;59;5;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1099,83913507325
5353639;1;4;1;10;4;1;6;2001;19;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1099,83913507325
5353639;1;5;1;10;5;2;7;2002;18;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1099,83913507325
5353639;1;6;1;10;6;2;10;2003;17;4;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1099,83913507325
5353639;1;7;1;10;7;2;10;1996;24;4;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;01;70;1099,83913507325
5353639;1;8;1;10;7;2;6;2014;6;5;6; ; ;2; ;1;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;01;70;1099,83913507325
5353640;1;1;1;10;1;2;1;1976;45;1;6; ;2;2; ;2; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;70;1458,91991085587
5353640;1;2;1;10;2;1;9;1963;57;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1458,91991085587
5353640;1;3;1;10;3;2;5;1999;21;3;6; ;6;1;2;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1458,91991085587
5353640;1;4;1;10;4;1;9;2002;18;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;01;70;1458,91991085587
5353641;1;1;1;10;1;1;7;1957;63;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;01;70;1712,38874943998
5353641;1;2;1;10;2;2;2;2002;18;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1712,38874943998
5353641;1;3;1;10;3;1;1;2004;17;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;70;1712,38874943998
5353642;1;1;1;10;1;2;7;1962;58;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;70;1593,76472106812
5353642;1;2;1;10;2;1;5;1956;64;2;6; ;2;3; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;70;1593,76472106812
5353642;1;3;1;10;3;1;6;1985;35;3;6; ;4;1;2;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;2;14;01;70;1593,76472106812
5353642;1;4;1;10;3;1;6;2009;11;4;6; ;6;1;3;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;01;70;1593,76472106812
5353642;1;5;1;10;5;2;5;1988;32;3;6; ;4;1;2;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;01;70;1593,76472106812
5353642;1;6;1;10;5;1;7;2013;7;4;6; ; ;2; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;2;2;01;70;1593,76472106812
5353642;1;7;1;10;7;1;4;2002;18;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1593,76472106812
5353642;1;8;1;10;1;2;5;2004;16;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;01;70;1593,76472106812
5353643;1;1;1;10;1;2;10;1988;32;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;2235,78644631863
5353643;1;2;1;10;1;1;8;2015;5;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;01;70;2235,78644631863
5353643;1;3;1;10;1;1;10;2017;3;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;70;2235,78644631863
5353643;1;4;1;10;1;1;7;2020;0;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;01;70;2235,78644631863
5353644;1;1;1;10;1;2;10;1956;64;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;70;1095,00842715822
5353644;1;2;1;10;2;1;8;1930;90;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;70;1095,00842715822
5353645;1;1;1;10;1;2;10;1975;45;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;70;1405,1593766394
5353645;1;2;1;10;2;2;8;2001;19;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1405,1593766394
5353645;1;3;1;10;1;2;4;2003;17;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1405,1593766394
5353645;1;4;1;10;1;1;4;2005;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;01;70;1405,1593766394
5353645;1;5;1;10;5;2;1;1972;49;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;70;1405,1593766394
5353646;1;1;1;10;1;1;4;1938;82;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;01;70;1712,38874943998
5353646;1;2;1;10;1;1;1;2005;16;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;01;70;1712,38874943998
5353646;1;3;1;10;1;2;11;2006;14;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;01;70;1712,38874943998
5353647;1;1;1;10;1;1;7;1963;57;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1745,68613035597
5353647;1;2;1;10;2;2;9;1989;31;3;6; ;2;1;1;2; ;2; ; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1745,68613035597
5353647;1;3;1;10;2;2;10;2012;8;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;70;1745,68613035597
5353647;1;4;1;10;2;1;12;2015;5;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;01;70;1745,68613035597
5353648;1;1;1;10;1;1;10;1977;43;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1836,19208458711
5353648;1;2;1;10;2;2;10;1979;41;2;5; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1836,19208458711
5353648;1;3;1;10;3;2;11;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1836,19208458711
5353648;1;4;1;10;2;1;8;2005;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;01;70;1836,19208458711
5353649;1;1;1;10;1;2;8;1976;44;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1407,48855234941
5353649;1;2;1;10;2;2;9;2003;17;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1407,48855234941
5353649;1;3;1;10;1;2;5;2008;12;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;01;70;1407,48855234941
5353650;1;1;1;10;1;1;6;1984;36;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;01;70;1661,44643194084
5353650;1;2;1;10;2;2;8;1992;28;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;1;88000;2;1;2; ;6;5;4; ;2;16;01;70;1661,44643194084
5353651;1;1;1;10;1;1;7;1990;30;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;70;1836,19208458711
5353651;1;2;1;10;2;2;3;1972;48;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1836,19208458711
5353651;1;3;1;10;3;2;12;2003;17;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;1836,19208458711
5353651;1;4;1;10;2;1;9;2005;15;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;01;70;1836,19208458711
5353652;1;1;1;10;1;1;11;1952;68;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;70;906,87270569458
5353652;1;2;1;10;2;2;1;1951;70;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;70;906,87270569458
5353652;1;3;1;10;3;2;5;1993;27;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;01;70;906,87270569458
5353652;1;4;1;10;4;2;12;1977;43;3;6; ;3;1;1;1;2;1;5; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;906,87270569458
5353652;1;5;1;10;5;1;8;1977;43;5;6; ;3;2; ;2; ;1;4; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;70;906,87270569458
5353652;1;6;1;10;6;1;10;2001;19;4;6; ;6;1;5;1;4; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;01;70;906,87270569458
5353652;1;7;1;10;4;2;4;2004;16;4;6; ;6;1;5;1;4; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;01;70;906,87270569458
