Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3731960;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;15; ;10; ; ; ; ; ; ;2;05;13;3516,51851890272
3731960;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;13;3516,51851890272
3731961;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;9; ;10; ; ; ; ; ; ;2;05;13;1630,26750396163
3731961;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;1630,26750396163
3731962;1;1;1;90;1;2;2;1;2;2;2;2;2;2;3; ; ;10; ; ; ; ; ; ;2;05;13;5315,60730019596
3731962;1;2;1;90;1;1;2;1;2;2;2;2;2;2;3;8; ;10; ; ; ; ; ; ;2;05;13;5315,60730019596
3731962;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;5315,60730019596
3731962;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;5315,60730019596
3731962;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;05;13;5315,60730019596
3731962;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;05;13;5315,60730019596
3731962;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;05;13;5315,60730019596
3731963;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;05;13;3856,68298225563
3731964;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;13;3688,33967547466
3731964;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;10; ;10; ; ; ; ; ; ;2;05;13;3688,33967547466
3731964;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;05;13;3688,33967547466
3731964;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;05;13;3688,33967547466
3731965;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;13;1372,62159394419
3731965;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;13;1372,62159394419
3731965;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;13;1372,62159394419
3731965;1;4;1;90;2;1;2;1;1;2;2;2;2;2; ;8; ;8;15; ; ; ; ; ;2;05;13;1372,62159394419
3731966;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;9; ;10; ; ; ; ; ; ;2;05;13;1463,44406261126
3731966;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;2;05;13;1463,44406261126
3731966;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;1463,44406261126
3731967;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;05;13;1646,4545206596
3731967;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;2;05;13;1646,4545206596
3731967;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;1646,4545206596
3731967;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;05;13;1646,4545206596
3731967;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;05;13;1646,4545206596
3731968;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;05;13;1417,542646959
3731968;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;2;05;13;1417,542646959
3731968;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;05;13;1417,542646959
3731969;1;1;1;90;1;2;2;1;2;2;2;2;2;2;3; ; ;8; ; ; ; ; ; ;2;05;13;4118,16330267013
3731969;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;15; ;10; ; ; ; ; ; ;2;05;13;4118,16330267013
3731969;1;3;1;90;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;05;13;4118,16330267013
3731970;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;05;13;4244,45847115626
3731970;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;10; ;15; ; ; ; ; ; ;2;05;13;4244,45847115626
3731970;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;05;13;4244,45847115626
3731971;1;1;1;90;1;1;2;1;2;2;2;2;2;2;5;10; ;15; ; ; ; ; ; ;2;05;13;4606,72567150402
3731971;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;4606,72567150402
3731972;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;05;13;4364,04892141731
3731972;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;2;05;13;4364,04892141731
3731972;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;4364,04892141731
3731973;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;1419,89883399999
3731973;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;05;13;1419,89883399999
3731973;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;05;13;1419,89883399999
3731981;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;10; ; ; ; ; ; ;2;05;13;4230,92005268854
3731981;1;2;1;90;2;1;2;1;2;2;2;2;2;1; ;35; ;25; ; ; ; ; ;3;2;05;13;4230,92005268854
3731981;1;3;1;90;1;1;2;2;2;2;2;2;2;2;15;8; ; ; ; ; ; ; ; ;2;05;13;4230,92005268854
3731982;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;05;13;3561,48208861324
3731982;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;2;05;13;3561,48208861324
3731982;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;13;3561,48208861324
3731982;1;4;1;90;1;1;2;1;2;2;2;2;2;1;25;20; ;20; ; ; ; ; ;3;2;05;13;3561,48208861324
3731982;1;5;1;90;1;1;2;2;2;2;2;2;2;2;10;6; ; ; ; ; ; ; ; ;2;05;13;3561,48208861324
3731982;1;6;1;90;1;1;2;2;2;2;2;2;2;2;10;8; ; ; ; ; ; ; ; ;2;05;13;3561,48208861324
3731983;1;1;1;90;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;05;13;3939,50844585555
3731983;1;2;1;90;1;1;2;1;2;2;2;2;2;1;3;30; ;25; ; ; ; ; ;3;2;05;13;3939,50844585555
3731984;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;05;13;1362,80862097256
3731986;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;05;13;1374,96056396791
3731987;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;10; ; ; ; ; ; ;2;05;13;1358,30054266585
3731987;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;45; ; ; ; ; ; ;2;05;13;1358,30054266585
3731988;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;05;13;1586,52835948628
3731988;1;2;1;90;1;1;2;1;2;2;2;2;2;2;2;35; ;20; ; ; ; ; ; ;2;05;13;1586,52835948628
3731988;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;05;13;1586,52835948628
3731988;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;05;13;1586,52835948628
3731989;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;2;05;13;1570,40915695603
3731989;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;2;05;13;1570,40915695603
3731990;1;1;1;90;1;1;2;2;2;2;2;2;2;2;5;30; ; ; ; ; ; ; ; ;2;05;13;3522,75969568913
3731990;1;2;1;90;1;1;2;2;2;2;2;2;2;2;3;12; ; ; ; ; ; ; ; ;2;05;13;3522,75969568913
3731991;1;1;1;90;2;1;1;2;2;2;2;2;2;1; ;15;10; ; ; ; ; ; ;3;2;05;13;3856,68298225563
3731992;1;1;1;90;2;1;2;2;2;2;2;2;1;1; ;12; ; ; ; ; ; ;5;3;2;05;13;3922,45210703425
3731992;1;2;1;90;1;1;2;1;2;2;2;2;2;2;6;20; ;45; ; ; ; ; ; ;2;05;13;3922,45210703425
3731993;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;15; ; ; ; ; ; ; ;6;2;05;13;3873,93600397449
3731993;1;2;1;90;1;1;2;1;2;2;2;2;2;2;2;20; ;25; ; ; ; ; ; ;2;05;13;3873,93600397449
3732005;1;1;1;90;1;2;2;1;2;2;2;2;2;2;7; ; ;21; ; ; ; ; ; ;2;05;13;4059,29557901416
3732005;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;30; ;21; ; ; ; ; ; ;2;05;13;4059,29557901416
3732005;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;05;13;4059,29557901416
3732009;1;1;1;90;1;1;2;1;2;2;2;2;2;2;7;7; ;14; ; ; ; ; ; ;2;05;13;4298,47647953625
3732009;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;30; ;21; ; ; ; ; ; ;2;05;13;4298,47647953625
3732009;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;05;13;4298,47647953625
3732010;1;1;1;90;1;2;2;1;2;2;2;2;2;2;4; ; ;14; ; ; ; ; ; ;2;05;13;4292,77789131845
3732010;1;2;1;90;1;1;2;1;2;2;2;2;2;2;4;20; ;20; ; ; ; ; ; ;2;05;13;4292,77789131845
3732011;1;1;1;90;1;2;2;1;2;2;2;2;2;2;7; ; ;14; ; ; ; ; ; ;2;05;13;4122,88403592856
3732011;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;30; ;40; ; ; ; ; ; ;2;05;13;4122,88403592856
3732011;1;3;1;90;1;1;2;1;2;2;2;2;2;2;21;14; ;7; ; ; ; ; ; ;2;05;13;4122,88403592856
3732017;1;1;1;90;1;2;2;1;2;2;2;2;2;2;14; ; ;18; ; ; ; ; ; ;2;05;13;4111,32960242749
3732017;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;16; ;18; ; ; ; ; ; ;2;05;13;4111,32960242749
3732017;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;05;13;4111,32960242749
3732028;1;1;1;90;1;2;2;1;2;2;2;2;2;2;14; ; ;14; ; ; ; ; ; ;2;05;13;4348,72320088049
3732028;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;16; ;18; ; ; ; ; ; ;2;05;13;4348,72320088049
3732028;1;3;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;05;13;4348,72320088049
3732028;1;4;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;05;13;4348,72320088049
3732031;1;1;1;90;1;1;2;2;2;2;2;2;2;2;14;7; ; ; ; ; ; ; ; ;2;05;13;3946,34214609819
3732031;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;16; ; ; ; ; ; ; ; ;2;05;13;3946,34214609819
3732032;1;1;1;90;1;1;2;1;2;2;2;2;2;2;7;7; ;16; ; ; ; ; ; ;2;05;13;4402,74120926048
3732032;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;16; ;18; ; ; ; ; ; ;2;05;13;4402,74120926048
3732032;1;3;1;90;1;1;2;2;2;2;2;2;2;2;5;5; ; ; ; ; ; ; ; ;2;05;13;4402,74120926048
3732032;1;4;1;90;1;1;2;2;2;2;2;2;2;2;5;5; ; ; ; ; ; ; ; ;2;05;13;4402,74120926048
3735085;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;1888,40102153929
3735085;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;2;05;19;1888,40102153929
3735085;1;3;1;90;1;1;2;2;2;2;2;2;2;2;18;6; ; ; ; ; ; ; ; ;2;05;19;1888,40102153929
3735085;1;4;1;90;1;1;2;2;2;2;2;2;2;2;16;4; ; ; ; ; ; ; ; ;2;05;19;1888,40102153929
3735085;1;5;1;90;1;1;2;2;2;2;2;2;2;2;10;6; ; ; ; ; ; ; ; ;2;05;19;1888,40102153929
3735085;1;6;1;90;1;1;2;2;2;2;2;2;2;2;5;7; ; ; ; ; ; ; ; ;2;05;19;1888,40102153929
3735086;1;1;1;90;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;05;19;2192,8389486894
3735086;1;2;1;90;1;1;2;2;2;2;2;2;2;2;12;26; ; ; ; ; ; ; ; ;2;05;19;2192,8389486894
3735086;1;3;1;90;1;1;2;2;2;2;2;2;2;2;8;4; ; ; ; ; ; ; ; ;2;05;19;2192,8389486894
3735088;1;1;1;90;1;1;2;2;2;2;2;2;2;2;16;8; ; ; ; ; ; ; ; ;2;05;19;1997,07598152716
3735089;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;2895,843210811
3735089;1;2;1;90;1;1;2;2;2;2;2;2;2;2;10;6; ; ; ; ; ; ; ; ;2;05;19;2895,843210811
3735089;1;3;1;90;1;1;2;2;2;2;2;2;2;2;12;6; ; ; ; ; ; ; ; ;2;05;19;2895,843210811
3735089;1;4;1;90;1;1;2;2;2;2;2;2;2;2;10;7; ; ; ; ; ; ; ; ;2;05;19;2895,843210811
3735090;1;1;1;90;1;1;2;2;2;2;2;2;2;2;5;4; ; ; ; ; ; ; ; ;2;05;19;1166,7325915626
3735090;1;2;1;90;1;1;2;2;2;1;2;2;2;2;16;28; ; ; ;6; ; ; ; ;2;05;19;1166,7325915626
3735090;1;3;1;90;1;1;2;2;2;2;2;2;2;1;20;32; ; ; ; ; ; ; ;4;2;05;19;1166,7325915626
3735090;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;1166,7325915626
3735091;1;1;1;90;1;1;2;2;2;2;2;2;2;1;6;8; ; ; ; ; ; ; ;6;2;05;19;1197,32562826234
3735091;1;2;1;90;1;1;2;2;2;2;2;2;2;1;18;28; ; ; ; ; ; ; ;6;2;05;19;1197,32562826234
3735094;1;1;1;90;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;05;19;1900,32081332852
3735094;1;2;1;90;1;1;2;2;2;2;2;2;2;2;6;28; ; ; ; ; ; ; ; ;2;05;19;1900,32081332852
3735095;1;1;1;90;1;1;2;2;2;1;2;2;2;2;8;16; ; ; ;6; ; ; ; ;2;05;19;928,430853531702
3735095;1;2;1;90;1;1;2;2;2;2;2;2;2;2;4;2; ; ; ; ; ; ; ; ;2;05;19;928,430853531702
3735095;1;3;1;90;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ;2;05;19;928,430853531702
3735095;1;4;1;90;1;1;2;2;2;2;2;2;2;2;3;2; ; ; ; ; ; ; ; ;2;05;19;928,430853531702
3735095;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;2;05;19;928,430853531702
3735095;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;928,430853531702
3735095;1;8;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;928,430853531702
3735095;2;1;2;90;1;1;2;2;2;2;2;2;2;2;8;22; ; ; ; ; ; ; ; ;2;05;19;928,430853531702
3735095;2;2;2;90;1;1;2;2;2;2;2;2;2;2;8;12; ; ; ; ; ; ; ; ;2;05;19;928,430853531702
3735096;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;2127,52989815484
3735096;1;2;1;90;1;1;2;2;2;2;2;2;2;2;15;42; ; ; ; ; ; ; ; ;2;05;19;2127,52989815484
3735097;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;05;19;1959,89046206084
3735097;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;05;19;1959,89046206084
3735101;1;1;1;90;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ;2;05;19;1627,49318828394
3735101;1;2;1;90;1;1;2;2;2;2;2;2;2;1;16;20; ; ; ; ; ; ; ;6;2;05;19;1627,49318828394
3735101;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;05;19;1627,49318828394
3735101;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;05;19;1627,49318828394
3735102;1;1;1;90;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;05;19;983,438684303932
3735102;1;2;1;90;1;1;2;2;2;2;2;2;2;2;16;28; ; ; ; ; ; ; ; ;2;05;19;983,438684303932
3735102;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;05;19;983,438684303932
3735102;1;4;1;90;1;1;2;2;2;2;2;2;2;2;5;4; ; ; ; ; ; ; ; ;2;05;19;983,438684303932
3735102;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;05;19;983,438684303932
3735102;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;05;19;983,438684303932
3735103;1;1;1;90;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;05;19;1183,23892164665
3735103;1;2;1;90;1;1;2;2;2;2;2;2;2;2;16;36; ; ; ; ; ; ; ; ;2;05;19;1183,23892164665
3735103;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;05;19;1183,23892164665
3735103;1;4;1;90;1;1;2;2;2;2;2;2;2;2;12;24; ; ; ; ; ; ; ; ;2;05;19;1183,23892164665
3735104;1;1;1;90;1;1;2;2;2;2;2;2;2;2;8;32; ; ; ; ; ; ; ; ;2;05;19;1291,90694295493
3735105;1;1;1;90;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;05;19;1732,68137723452
3735105;1;2;1;90;1;1;2;2;2;2;2;2;2;2;18;28; ; ; ; ; ; ; ; ;2;05;19;1732,68137723452
3735109;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;05;19;1905,37411788593
3735109;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;05;19;1905,37411788593
3735109;1;3;1;90;1;1;2;2;2;2;2;2;2;2;8;4; ; ; ; ; ; ; ; ;2;05;19;1905,37411788593
3735109;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;1905,37411788593
3735109;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;05;19;1905,37411788593
3735109;1;6;1;90;1;1;2;1;2;2;2;2;2;2;14;30; ;14; ; ; ; ; ; ;2;05;19;1905,37411788593
3735109;1;7;1;90;1;1;2;2;2;2;2;2;2;2;4;6; ; ; ; ; ; ; ; ;2;05;19;1905,37411788593
3735109;1;8;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;1905,37411788593
3735110;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;05;19;2308,65780691792
3735110;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;24; ; ; ; ; ; ; ; ;2;05;19;2308,65780691792
3735110;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;05;19;2308,65780691792
3735111;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;05;19;1632,52005386128
3735114;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;05;19;1945,25325630195
3735114;1;2;1;90;1;1;2;2;2;2;2;2;1;2;2;30; ; ; ; ; ; ;4; ;2;05;19;1945,25325630195
3735114;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;05;19;1945,25325630195
3735114;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;05;19;1945,25325630195
3735114;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;05;19;1945,25325630195
3735115;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;05;19;1626,47592287815
3735115;1;2;1;90;1;1;2;2;2;2;2;2;2;2;10;14; ; ; ; ; ; ; ; ;2;05;19;1626,47592287815
3735115;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;05;19;1626,47592287815
3735116;1;1;1;90;1;1;2;2;2;2;2;2;2;2;14;18; ; ; ; ; ; ; ; ;2;05;19;1997,07598152716
3735117;1;1;1;90;1;2;2;2;2;2;2;2;2;2;20; ; ; ; ; ; ; ; ; ;2;05;19;1538,78274307759
3735119;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;4;2;05;19;1982,43877576828
3735119;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;30; ; ; ; ; ; ; ; ;2;05;19;1982,43877576828
3735119;1;3;1;90;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;05;19;1982,43877576828
3735119;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;1982,43877576828
3735120;1;1;1;90;1;1;2;2;2;2;2;2;2;2;24;32; ; ; ; ; ; ; ; ;2;05;19;1632,52005386128
3735121;1;1;1;90;1;1;2;2;2;2;2;2;2;2;15;18; ; ; ; ; ; ; ; ;2;05;19;1561,88155592822
3735121;1;2;1;90;1;1;2;2;2;2;2;2;2;2;15;32; ; ; ; ; ; ; ; ;2;05;19;1561,88155592822
3735125;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;05;19;787,984131271959
3735125;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;05;19;787,984131271959
3735125;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;05;19;787,984131271959
3735125;1;4;1;90;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;8;2;05;19;787,984131271959
3735125;1;5;1;90;2;1;2;2;2;2;2;2;2;1; ;12; ; ; ; ; ; ; ;8;2;05;19;787,984131271959
3735125;1;6;1;90;1;1;2;2;2;2;2;2;2;2;14;24; ; ; ; ; ; ; ; ;2;05;19;787,984131271959
3735125;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;2;05;19;787,984131271959
