DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,AREA,MES,DPTO,fex_c_2011
2659431,1,1,1,95,2,,,,,,,,1,2,2,,,,,5000000,2,1,2,,2,73,4,73,363.430.923.625.174
2659431,1,2,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,,2,73,4,73,363.430.923.625.174
2659433,1,1,1,95,1,,1,2,,,1200000,2,1,2,2,,,,,3600000,2,1,2,,2,73,4,73,306.945.868.008.452
2659433,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,4,73,306.945.868.008.452
2659433,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,73,4,73,306.945.868.008.452
2659433,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,4,73,306.945.868.008.452
2659433,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,4,73,306.945.868.008.452
2659434,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,73,4,73,121.858.394.160.589
2659434,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,4,73,121.858.394.160.589
2659435,1,1,1,95,2,,,,,,,,1,2,2,,,,,7000000,2,1,2,,2,73,4,73,218.499.811.809.991
2659436,1,1,1,95,1,,2,1,,1000000,,2,1,2,1,,60000000,,,,2,2,2,,2,73,4,73,287.447.314.190.271
2659436,1,2,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,73,4,73,287.447.314.190.271
2659436,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,4,73,287.447.314.190.271
2659437,1,1,1,95,2,,,,,,,,1,2,2,,,,,5000000,2,1,2,,2,73,4,73,184.546.260.039.371
2659437,1,2,1,95,2,,,,,,,,1,1,2,,,,900000,2000000,2,1,2,,2,73,4,73,184.546.260.039.371
2659437,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,73,4,73,184.546.260.039.371
2659437,1,4,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,73,4,73,184.546.260.039.371
2659437,1,5,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,73,4,73,184.546.260.039.371
2659439,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,4,73,61.836.078.692.888
2659439,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,73,4,73,61.836.078.692.888
2659444,1,1,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,66,4,66,221.700.063.440.917
2659444,1,2,1,95,1,,1,2,,,300000,2,1,2,2,,,,,3600000,2,1,2,,2,66,4,66,221.700.063.440.917
2659445,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1000000,1,66,4,66,226.300.908.287.899
2659445,1,2,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,66,4,66,226.300.908.287.899
2659445,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,226.300.908.287.899
2659445,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,226.300.908.287.899
2659446,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,286.330.907.850.114
2659446,1,2,1,95,1,,2,2,230000,,,1,2,,,,,,,,,,,,,66,4,66,286.330.907.850.114
2659446,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,286.330.907.850.114
2659446,1,5,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,66,4,66,286.330.907.850.114
2659448,1,1,1,95,2,,,,,,,,1,2,2,6000000,,,,,2,2,1,,2,66,4,66,211.776.167.287.544
2659448,1,2,1,95,1,,2,1,,578642,,2,2,,,,,,,,,,,,,66,4,66,211.776.167.287.544
2659448,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,211.776.167.287.544
2659450,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,256.225.099.711.121
2659450,1,2,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,66,4,66,256.225.099.711.121
2659451,1,1,1,95,1,,1,2,,,1100000,2,2,,,,,,,,,,,,,66,4,66,226.300.908.287.899
2659451,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,226.300.908.287.899
2659451,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,226.300.908.287.899
2659451,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,226.300.908.287.899
2659452,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,237.185.873.204.531
2659452,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,237.185.873.204.531
2659452,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,237.185.873.204.531
2659453,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,276.355.273.256.914
2659453,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,276.355.273.256.914
2659455,1,1,1,95,1,,2,1,,1200000,,2,2,,,,,,,,,,,,,66,4,66,221.700.063.440.917
2659455,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,221.700.063.440.917
2659457,1,1,1,95,2,,,,,,,,1,2,2,2000000,,,,,2,2,1,,2,66,4,66,201.798.085.003.303
2659457,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,201.798.085.003.303
2659457,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,201.798.085.003.303
2659459,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,256.225.099.711.121
2659459,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,256.225.099.711.121
2659460,1,1,1,95,1,,2,1,,1100000,,2,2,,,,,,,,,,,,,66,4,66,205.635.570.350.596
2659460,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,205.635.570.350.596
2659460,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,205.635.570.350.596
2659461,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,66,4,66,25.565.100.339.748
2659462,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,318.366.499.985.903
2659462,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,318.366.499.985.903
2659462,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,318.366.499.985.903
2659463,1,1,1,95,2,,,,,,,,1,2,2,,,,,5200000,2,1,2,,2,66,4,66,242.887.759.252.034
2659465,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,228.360.570.560.638
2659465,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,228.360.570.560.638
2659467,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,281.343.090.553.514
2659467,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,281.343.090.553.514
2659467,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,281.343.090.553.514
2659468,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,66,4,66,231.236.987.144.672
2659468,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,231.236.987.144.672
2659469,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,261.212.917.007.721
2659469,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,261.212.917.007.721
2659469,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,261.212.917.007.721
2659472,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,192.298.229.891.508
2659472,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,192.298.229.891.508
2659473,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,297.216.664.086.009
2659473,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,297.216.664.086.009
2659473,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,297.216.664.086.009
2659473,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,297.216.664.086.009
2659475,1,1,1,95,2,,,,,,,,1,2,1,,300000,,,5000000,2,1,2,,2,66,4,66,316.024.456.474.117
2659475,1,2,1,95,2,,,,,,,,1,2,2,,,,,120000,2,1,2,,2,66,4,66,316.024.456.474.117
2659475,1,5,1,95,2,,,,,,,,1,2,2,,,,,3800000,2,1,2,,2,66,4,66,316.024.456.474.117
2659477,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,226.249.169.848.072
2659478,1,1,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,,2,66,4,66,291.229.918.114.927
2659478,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,291.229.918.114.927
2659478,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,291.229.918.114.927
2659480,1,1,1,95,1,,2,1,,940585,,2,2,,,,,,,,,,,,,66,4,66,197.286.047.188.109
2659480,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,197.286.047.188.109
2659480,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,66,4,66,197.286.047.188.109
2659481,1,1,1,95,1,,1,2,,,300000,2,1,2,2,,,,,500000,2,1,2,,2,66,4,66,25.565.100.339.748
2659482,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,166.638.451.599.748
2659482,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,166.638.451.599.748
2659483,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,163.580.111.431.198
2659483,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,163.580.111.431.198
2659483,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,163.580.111.431.198
2659483,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,163.580.111.431.198
2659484,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,176.821.848.049.185
2659484,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,176.821.848.049.185
2659485,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,153.404.537.130.774
2659485,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,153.404.537.130.774
2659486,1,1,1,95,1,,2,1,,3800000,,2,2,,,,,,,,,,,,,17,4,17,151.117.763.317.315
2659487,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,170.715.593.223.481
2659487,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,170.715.593.223.481
2659488,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,17,4,17,140.235.179.181.232
2659488,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,140.235.179.181.232
2659488,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,140.235.179.181.232
2659488,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,140.235.179.181.232
2659488,1,6,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,17,4,17,140.235.179.181.232
2659489,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,158.643.158.475.426
2659489,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,158.643.158.475.426
2659489,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,158.643.158.475.426
2659489,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,158.643.158.475.426
2659490,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,17,4,17,159.119.191.158.225
2659490,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,159.119.191.158.225
2659492,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,17,4,17,15.276.665.480.906
2659492,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,15.276.665.480.906
2659493,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,17,4,17,158.407.272.599.501
2659493,1,2,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,17,4,17,158.407.272.599.501
2659493,1,3,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,17,4,17,158.407.272.599.501
2659495,1,1,1,95,2,,,,,,,,1,2,2,8400000,,,,,2,2,1,,2,17,4,17,146.896.285.859.281
2659495,1,2,1,95,2,,,,,,,,1,2,2,2400000,,,,,2,2,1,,2,17,4,17,146.896.285.859.281
2659495,1,3,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,17,4,17,146.896.285.859.281
2659499,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,188.325.012.640.391
2659499,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,188.325.012.640.391
2659499,1,4,1,95,1,,1,1,,535600,200000,2,2,,,,,,,,,,,,,17,4,17,188.325.012.640.391
2659499,1,5,1,95,1,,2,1,,700000,,2,1,2,2,100000,,,,,2,2,1,,2,17,4,17,188.325.012.640.391
2659500,1,1,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,17,4,17,182.464.123.408.191
2659501,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,158.643.158.475.426
2659501,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,158.643.158.475.426
2659501,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,158.643.158.475.426
2659501,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,158.643.158.475.426
2659502,1,1,1,95,1,,1,1,,650000,200000,2,2,,,,,,,,,,,,,17,4,17,161.931.219.939.453
2659502,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,161.931.219.939.453
2659502,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,161.931.219.939.453
2659503,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,166.638.451.599.748
2659503,1,2,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,17,4,17,166.638.451.599.748
2659504,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,163.185.937.134.423
2659504,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,163.185.937.134.423
2659504,1,4,1,95,1,,2,1,,2183230,,2,2,,,,,,,,,,,,,17,4,17,163.185.937.134.423
2659505,1,1,1,95,1,,2,1,,4200000,,2,2,,,,,,,,,,,,,17,4,17,1.666.462.438.849
2659505,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,1.666.462.438.849
2659505,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,1.666.462.438.849
2659506,1,1,1,95,1,,2,1,,1900000,,2,2,,,,,,,,,,,,,17,4,17,147.534.168.180.995
2659506,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,147.534.168.180.995
2659506,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,147.534.168.180.995
2659508,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,141.170.252.743.803
2659508,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,141.170.252.743.803
2659510,1,1,1,95,1,,2,1,,700000,,2,2,,,,,,,,,,,,,17,4,17,185.112.644.981.939
2659510,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,185.112.644.981.939
2659511,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,17,4,17,152.043.357.162.309
2659511,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,152.043.357.162.309
2659512,1,1,1,95,1,,1,2,,,150000,2,1,2,2,,,,,1200000,2,1,2,,2,17,4,17,143.457.026.557.262
2659512,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,143.457.026.557.262
2659512,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,143.457.026.557.262
2659516,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,144.382.620.402.256
2659516,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,144.382.620.402.256
2659516,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,144.382.620.402.256
2659516,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,144.382.620.402.256
2659517,1,1,1,95,2,,,,,,,,1,2,2,,,,,5200000,2,1,2,,2,17,4,17,164.479.937.747.522
2659517,1,2,1,95,2,,,,,,,,1,2,2,,,,,12000000,2,1,2,,2,17,4,17,164.479.937.747.522
2659517,1,3,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,17,4,17,164.479.937.747.522
2659518,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,147.534.168.180.995
2659518,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,147.534.168.180.995
2659518,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,147.534.168.180.995
2659519,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,17,4,17,151.117.763.317.315
2659521,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,149.852.892.276.695
2659521,1,2,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,17,4,17,149.852.892.276.695
2659521,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,149.852.892.276.695
2659521,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,149.852.892.276.695
2659521,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,149.852.892.276.695
2659521,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,149.852.892.276.695
2659521,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,149.852.892.276.695
2659521,1,9,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,149.852.892.276.695
2659521,1,10,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,2200000,1,17,4,17,149.852.892.276.695
2659522,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,15.276.665.480.906
2659522,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,17,4,17,15.276.665.480.906
2659523,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,145.885.276.689.251
2659523,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,145.885.276.689.251
2659525,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,154.330.130.975.767
2659525,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,154.330.130.975.767
2659525,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,154.330.130.975.767
2659526,1,1,1,95,1,,1,2,,,600000,2,2,,,,,,,,,,,,,17,4,17,182.464.123.408.191
2659527,1,1,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,17,4,17,157.717.564.630.433
2659527,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,157.717.564.630.433
2659527,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,157.717.564.630.433
2659529,1,1,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,17,4,17,163.587.933.580.211
2659529,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,17,4,17,163.587.933.580.211
2659530,1,1,1,95,2,,,,,,,,1,2,1,1200000,4800000,,,,2,2,1,,2,17,4,17,171.878.730.512.965
2659530,1,2,1,95,1,,1,2,,,70000,2,1,2,2,1800000,,,,,2,2,1,,2,17,4,17,171.878.730.512.965
2659579,1,1,1,95,2,,,,,,,,1,2,1,,5200000,,,,2,2,2,,2,68,4,68,535.871.272.057.198
2659579,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,535.871.272.057.198
2659579,1,3,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,68,4,68,535.871.272.057.198
2659579,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,535.871.272.057.198
2659580,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,557.616.649.319.518
2659580,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,557.616.649.319.518
2659580,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,557.616.649.319.518
2659580,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,557.616.649.319.518
2659581,1,1,1,95,2,,,,,,,,1,2,1,,7000000,,,,2,2,2,,2,68,4,68,469.692.071.919.167
2659581,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,469.692.071.919.167
2659581,1,5,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,68,4,68,469.692.071.919.167
2659582,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,486.839.644.721.695
2659582,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,486.839.644.721.695
2659584,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,550.958.982.931.628
2659584,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,550.958.982.931.628
2659584,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,550.958.982.931.628
2659584,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,550.958.982.931.628
2659585,1,1,1,95,2,,,,,,,,1,2,2,,,,,19400000,2,1,2,,2,68,4,68,787.777.620.366.763
2659585,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,787.777.620.366.763
2659586,1,1,1,95,2,,,,,,,,1,1,2,,,,575000,,2,2,2,,2,68,4,68,320.250.396.142.846
2659586,1,2,1,95,1,,1,1,,1128679,60000,2,2,,,,,,,,,,,,,68,4,68,320.250.396.142.846
2659586,1,3,1,95,2,,,,,,,,1,2,2,,,,,750000,2,1,2,,2,68,4,68,320.250.396.142.846
2659586,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,320.250.396.142.846
2659588,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,550.958.982.931.628
2659588,1,2,1,95,2,,,,,,,,1,1,2,,,,200000,,2,2,2,,2,68,4,68,550.958.982.931.628
2659588,1,4,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,750000,1,68,4,68,550.958.982.931.628
2659588,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,550.958.982.931.628
2659589,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,68,4,68,487.222.426.938.218
