DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,fex_c_2011
2676189,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,811.227.270.196.868
2676189,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,811.227.270.196.868
2676190,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,723.469.337.086.095
2676190,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,723.469.337.086.095
2676191,1,1,1,95,1,,2,1,,470000,,2,2,,,,,,,,,,,,,2,4,15,102.740.837.216.965
2676192,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,902.300.691.399.712
2676192,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,902.300.691.399.712
2676192,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,902.300.691.399.712
2676193,1,1,1,95,1,,2,1,,470000,,2,2,,,,,,,,,,,,,2,4,15,624.352.816.704.084
2676193,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,624.352.816.704.084
2676193,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,624.352.816.704.084
2676193,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,624.352.816.704.084
2676193,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,624.352.816.704.084
2676194,1,1,1,95,1,,2,2,80000,,,1,2,,,,,,,,,,,,,2,4,15,779.413.657.498.748
2676195,1,1,1,95,2,,,,,,,,1,2,2,,,,,250000,2,1,2,180000,1,2,4,15,429.428.007.133.675
2676195,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,429.428.007.133.675
2676201,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,899.005.018.250.239
2676201,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,899.005.018.250.239
2676201,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,899.005.018.250.239
2676207,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,10.905.048.955.833
2676207,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,15,10.905.048.955.833
2676208,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,19.267.624.742.196
2676208,1,2,1,95,2,,,,,,,,1,1,2,,,,90000,,2,2,2,,2,2,4,15,19.267.624.742.196
2676208,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,19.267.624.742.196
2676208,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,19.267.624.742.196
2676208,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,19.267.624.742.196
2676208,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,19.267.624.742.196
2676208,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,19.267.624.742.196
2676208,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,19.267.624.742.196
2676209,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,563.596.745.684.255
2676209,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,2,4,15,563.596.745.684.255
2676209,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,563.596.745.684.255
2676209,1,4,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,15,563.596.745.684.255
2676209,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,563.596.745.684.255
2676209,1,7,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,2,4,15,563.596.745.684.255
2676210,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,116.737.908.077.327
2676210,1,2,1,95,2,,,,,,,,1,1,2,,,,450000,,2,2,2,,2,2,4,15,116.737.908.077.327
2676210,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,116.737.908.077.327
2676210,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,116.737.908.077.327
2676211,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,10.905.048.955.833
2676211,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,10.905.048.955.833
2676213,1,1,1,95,1,,1,2,,,50000,2,1,1,2,,,,480000,,2,2,2,,2,2,4,15,7.075.773.722.757
2676214,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,200000,1,2,4,15,382.171.985.938.617
2676215,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,417.631.678.942.573
2676215,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,417.631.678.942.573
2676216,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,100000,1,2,4,15,396.802.571.148.644
2676216,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,396.802.571.148.644
2676216,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,396.802.571.148.644
2676216,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,396.802.571.148.644
2676217,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,781.153.993.279.802
2676217,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,781.153.993.279.802
2676221,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,811.227.270.196.868
2676221,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,811.227.270.196.868
2676221,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,811.227.270.196.868
2676221,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,811.227.270.196.868
2676222,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,113.424.225.264.331
2676222,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,113.424.225.264.331
2676252,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,487.658.101.947.572
2676252,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,487.658.101.947.572
2676252,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,487.658.101.947.572
2676252,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,487.658.101.947.572
2676253,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,2,4,68,537.817.438.818.879
2676254,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,485.566.076.738.026
2676254,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,485.566.076.738.026
2676254,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,485.566.076.738.026
2676254,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,485.566.076.738.026
2676255,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,417.582.843.624.699
2676255,1,2,1,95,2,,,,,,,,1,2,2,,,,,650000,2,1,2,,2,2,4,68,417.582.843.624.699
2676257,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,420.997.561.867.987
2676257,1,2,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,2,4,68,420.997.561.867.987
2676257,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,420.997.561.867.987
2676257,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,420.997.561.867.987
2676258,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,371.946.975.958.346
2676258,1,2,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,2,4,68,371.946.975.958.346
2676259,1,1,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,2,4,68,55.815.424.957.965
2676259,1,2,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,2,4,68,55.815.424.957.965
2676259,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,55.815.424.957.965
2676259,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,55.815.424.957.965
2676259,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,55.815.424.957.965
2676260,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,378.714.478.561.194
2676260,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,378.714.478.561.194
2676261,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,500.896.854.869.548
2676261,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,500.896.854.869.548
2676261,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,500.896.854.869.548
2676261,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,500.896.854.869.548
2676261,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,500.896.854.869.548
2676262,1,1,1,95,1,,1,2,,,1000000,2,2,,,,,,,,,,,,,2,4,68,378.714.478.561.194
2676262,1,2,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,,2,2,4,68,378.714.478.561.194
2676263,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,382.370.038.641.163
2676263,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,382.370.038.641.163
2676264,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,348.409.389.026.363
2676264,1,2,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,2,4,68,348.409.389.026.363
2676264,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,348.409.389.026.363
2676265,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,2,4,68,224.792.669.798.871
2676265,1,2,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,2,4,68,224.792.669.798.871
2676265,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,224.792.669.798.871
2676307,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,396.083.590.894.458
2676307,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,396.083.590.894.458
2676308,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,68,459.088.570.894.074
2676308,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,459.088.570.894.074
2676309,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,476.537.644.773.014
2676310,1,1,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,2,4,68,382.056.890.393.172
2676310,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,382.056.890.393.172
2676310,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,382.056.890.393.172
2676311,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,569.605.153.031.545
2676311,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,569.605.153.031.545
2676313,1,1,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,2,4,68,340.543.507.989.431
2676313,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,2,4,68,340.543.507.989.431
2676313,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,340.543.507.989.431
2676313,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,340.543.507.989.431
2676313,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,340.543.507.989.431
2676314,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,409.322.343.816.434
2676314,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,409.322.343.816.434
2676314,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,409.322.343.816.434
2676315,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,434.951.955.957.963
2676315,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,434.951.955.957.963
2676316,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,2,4,68,394.358.404.940.706
2676316,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,394.358.404.940.706
2676317,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,593.741.767.967.656
2676317,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,68,593.741.767.967.656
2676324,1,1,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,2,4,68,290.482.379.340.058
2676334,1,1,1,95,1,,1,2,,,200000,2,1,2,2,,,,,200000,2,1,2,,2,2,4,15,382.171.985.938.617
2676335,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,638.833.075.772.056
2676335,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,638.833.075.772.056
2676335,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,638.833.075.772.056
2676335,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,638.833.075.772.056
2676336,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,730.016.983.522.948
2676336,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,730.016.983.522.948
2676337,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,712.892.327.382.618
2676337,1,2,1,95,2,,,,,,,,1,1,2,,,,960000,,2,2,2,,2,2,4,15,712.892.327.382.618
2676337,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,712.892.327.382.618
2676337,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,712.892.327.382.618
2676337,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,712.892.327.382.618
2676338,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,509.520.435.375.894
2676338,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,509.520.435.375.894
2676338,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,509.520.435.375.894
2676339,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,463.229.396.694.118
2676339,1,2,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,2,4,15,463.229.396.694.118
2676339,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,463.229.396.694.118
2676339,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,463.229.396.694.118
2676340,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,534.948.275.912.102
2676340,1,2,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,2,4,15,534.948.275.912.102
2676340,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,534.948.275.912.102
2676340,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,534.948.275.912.102
2676342,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,438.213.548.403.703
2676342,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,438.213.548.403.703
2676343,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,382.171.985.938.617
2676344,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,382.171.985.938.617
2676345,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,402.753.855.399.747
2676346,1,1,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,2,4,15,7.075.773.722.757
2676347,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,812.909.234.630.158
2676347,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,15,812.909.234.630.158
2676348,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,15,675.304.937.590.316
2676348,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,675.304.937.590.316
2676348,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,675.304.937.590.316
2676349,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,1000000,2,1,2,,2,2,4,15,536.783.116.263.813
2676352,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,668.848.121.298.345
2676352,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,668.848.121.298.345
2676353,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,877.759.305.310.379
2676353,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,877.759.305.310.379
2676354,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,62.141.556.319.509
2676354,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,62.141.556.319.509
2676354,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,62.141.556.319.509
2676355,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,498.254.196.017.873
2676355,1,2,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,2,4,15,498.254.196.017.873
2676356,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,561.894.094.196.408
2676356,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,561.894.094.196.408
2676356,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,561.894.094.196.408
2676356,1,4,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,15,561.894.094.196.408
2676357,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676357,1,2,1,95,2,,,,,,,,1,2,2,,,,,350000,2,1,2,,2,2,4,15,295.747.581.098.222
2676357,1,3,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676358,1,1,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,2,4,15,7.075.773.722.757
2676359,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,578.863.066.518.553
2676359,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,578.863.066.518.553
2676359,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,578.863.066.518.553
2676359,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,578.863.066.518.553
2676359,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,578.863.066.518.553
2676360,1,1,1,95,1,,2,1,,700000,,2,2,,,,,,,,,,,,,2,4,15,7.075.773.722.757
2676361,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,398.379.326.013.897
2676361,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,398.379.326.013.897
2676361,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,398.379.326.013.897
2676361,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,398.379.326.013.897
2676362,1,1,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,2,4,15,601.728.316.586.214
2676362,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,601.728.316.586.214
2676363,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,6.269.548.552.004
2676367,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,382.171.985.938.617
2676369,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,498.254.196.017.873
2676369,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,498.254.196.017.873
2676370,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,661.755.317.625.764
2676370,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,15,661.755.317.625.764
2676370,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,661.755.317.625.764
2676370,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,661.755.317.625.764
2676370,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,661.755.317.625.764
2676371,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,438.213.548.403.703
2676371,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,438.213.548.403.703
2676372,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,668.436.129.052.552
2676372,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,15,668.436.129.052.552
2676372,1,5,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,2,4,15,668.436.129.052.552
2676373,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,623.379.819.024.623
2676373,1,2,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,2,4,15,623.379.819.024.623
2676374,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,107.214.656.150.676
2676374,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,107.214.656.150.676
2676374,1,3,1,95,2,,,,,,,,1,1,2,,,,540000,,2,2,2,,2,2,4,15,107.214.656.150.676
2676374,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,107.214.656.150.676
2676374,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,107.214.656.150.676
2676374,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,107.214.656.150.676
2676375,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,380.337.145.586.907
2676375,1,2,1,95,2,,,,,,,,1,1,2,,,,3300000,,2,2,2,,2,2,4,15,380.337.145.586.907
2676375,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,380.337.145.586.907
2676375,1,5,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,2,4,15,380.337.145.586.907
2676376,1,1,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,60000,1,2,4,15,382.171.985.938.617
2676377,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,521.105.799.510.914
2676377,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,521.105.799.510.914
2676378,1,1,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,2,4,15,382.171.985.938.617
2676379,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,300000,1,2,4,15,382.171.985.938.617
2676380,1,1,1,95,2,,,,,,,,1,1,2,,,,540000,,2,2,2,,2,2,4,15,295.747.581.098.222
2676380,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676380,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676381,1,1,1,95,2,,,,,,,,1,1,2,,,,480000,1200000,2,1,2,,2,2,4,15,498.254.196.017.873
2676381,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,498.254.196.017.873
2676382,1,1,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,2,4,15,382.171.985.938.617
2676385,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,2,4,15,498.254.196.017.873
2676385,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,498.254.196.017.873
2676386,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,460.959.662.662.207
2676386,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,460.959.662.662.207
2676386,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,460.959.662.662.207
2676386,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,460.959.662.662.207
2676387,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,6.269.548.552.004
2676388,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,6.269.548.552.004
2676389,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676389,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676389,1,3,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,4,15,295.747.581.098.222
2676389,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676390,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,572.242.809.267.768
2676390,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,572.242.809.267.768
2676391,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,1200000,2,1,2,,2,2,4,15,485.646.106.506.958
2676392,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,590.142.952.451.195
2676392,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,590.142.952.451.195
2676392,1,3,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,2,4,15,590.142.952.451.195
2676393,1,1,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,2,4,15,585.955.870.191.135
2676393,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,585.955.870.191.135
2676394,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,382.171.985.938.617
2676397,1,1,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,2,4,15,295.747.581.098.222
2676397,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676398,1,1,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,2,4,15,295.747.581.098.222
2676398,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676398,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,295.747.581.098.222
2676398,1,4,1,95,2,,,,,,,,1,1,2,,,,480000,,2,2,2,,2,2,4,15,295.747.581.098.222
2676399,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,558.693.189.303.216
2676399,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,558.693.189.303.216
2676399,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,558.693.189.303.216
2676399,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,558.693.189.303.216
2676400,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,832.291.003.036.656
2676400,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,832.291.003.036.656
2676401,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,589.660.321.844.734
2676401,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,589.660.321.844.734
2676401,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,589.660.321.844.734
2676402,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,521.105.799.510.914
2676402,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,4,15,521.105.799.510.914
