DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6585S4A2,P6773S1,P6775,P6772S1,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P9450,P6915S1,P6915,P6773,P7075,P7077,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,RAMA2DP8,INGLABO,MES,DPTO,fex_c_2011
2666195,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,1600000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,36,1,,36,,,1,8,12,1,15,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,120,1,,1,25,4,,100000,0,2,,2,,2,8,2,,,,1,1,2,1,2,1,2,2,2,1,2,,2,9,,3,2,2,3,2,2,2,1,3,9,,61,1,1,4,,121,,,400000,4,73,230.581.640.522.536
2666195,1,2,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,60000,1,300000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,14,1,,14,,,1,8,10,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,120,6,,2,,,,,12,2,,2,,,,1,10,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,3,2,2,3,3,2,2,2,3,3,,41,52,1,4,,5222,,,60000,4,73,230.581.640.522.536
2666195,1,3,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,100000,1,180000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,24,1,,24,,,1,8,11,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,12,8,,1,3,6,,,0,2,,5,,2,8,1,20,2,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,,4,3,2,3,3,3,2,2,3,3,,61,1,1,4,,115,,,100000,4,73,230.581.640.522.536
2666195,1,4,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,80000,1,350000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,24,2,,24,,,1,6,10,1,16,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,6,8,,2,,,,,6,2,,2,,,,1,7,2,1,1,1,2,1,2,2,2,2,1,2,2,,2,1,,3,3,2,3,3,3,2,2,3,3,,61,1,1,4,,121,,,80000,4,73,230.581.640.522.536
2666196,1,1,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,25000,1,180000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,12,1,,8,6,,1,8,12,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,240,4,,1,0,4,,25000,0,2,,2,,1,8,1,20,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,4,4,3,3,3,4,2,2,3,8,,79,52,1,4,,5271,,,50000,4,73,153.886.700.866.888
2666197,1,1,1,60,2,1,1,,,1,2,,2,2,2,3,,1,,110000,2,,,1,120000,1,60000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,48,,.,48,,,1,7,12,1,15,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,9,8,,2,,,,,0,2,,2,,,,1,12,2,1,1,1,2,1,2,2,2,2,2,1,2,,2,1,,4,3,2,4,4,2,2,3,3,8,,62,1,1,1,,121,,,290000,4,73,166.735.436.365.845
2666198,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,1,600000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,43,,.,14,1,,1,6,10,1,15,18,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,240,8,,2,,,,,0,2,,5,,,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,,2,2,2,2,2,2,2,2,3,8,,61,1,1,4,,115,,,0,4,73,211.850.590.974.938
2666200,1,1,1,60,2,1,1,,,1,2,,2,2,2,0,,1,,25000,2,,,1,16000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,9,,,,,,,,,,,,,2,2,,,,2,,,,,,10,1,,10,,,1,8,11,1,14,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,96,5,,2,,,,,2,2,,11,,,,1,30,1,1,1,1,1,1,2,2,2,1,1,2,2,,1,1,,3,3,3,3,3,3,2,2,3,2,,62,1,1,8,,121,,,41000,4,73,291.487.594.792.153
2666201,1,1,1,60,2,1,2,1,,2,1,,1,1,1,168,,1,,462000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,240000,250000,2,1,1,2,,,,,.,,,,,,.,12,2,,,,,,,,,,,,2,2,,,,2,,,,,,84,,.,84,,,1,6,12,1,13,20,2,,,9,7,,1,1,1,14,1,1,,,,,,,,,1,1,240,4,,1,6,4,,60000,0,2,,1,,2,8,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,58,64,1,1,7492,6421,7492,74,522000,4,73,223.635.730.366.763
2666201,1,2,1,60,2,1,1,,,1,1,,2,2,2,60,,1,,100000,2,,,1,90000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,56,,.,56,,,1,8,12,1,15,20,2,,,2,6,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,72,2,,2,,,,2,,,,1,1,2,1,2,1,2,1,2,2,2,,1,1,,2,2,2,2,2,2,2,2,3,3,,77,15,1,1,,1551,,,190000,4,73,223.635.730.366.763
2666202,1,1,1,60,2,1,1,,,1,1,,2,2,2,5,,1,,440000,2,,,1,36080,1,50000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,7,,,,,,,,,,,,,2,2,,,,2,,,,,,56,,.,56,,,1,6,12,1,15,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,3,2,2,3,8,,62,1,1,1,,121,,,526080,4,73,231.871.741.719.023
2666202,1,2,1,60,2,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,14,15,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,0,2,,2,,,,1,22,2,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,2,3,3,,62,1,1,7,,121,,,,4,73,231.871.741.719.023
2666217,1,1,1,60,2,2,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,6,2,,6,,,1,14,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,11,,,,1,18,2,1,1,1,2,1,2,2,2,2,1,2,2,,2,1,,2,3,2,2,2,2,2,2,3,3,,62,1,1,6,,113,,,,4,73,23.414.096.999.887
2666217,1,2,1,60,2,2,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,60000,1,500000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,16,1,,16,,,1,8,10,1,14,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,60,6,,2,,,,,0,2,,2,,,,1,12,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,8,,61,1,1,4,,113,,,60000,4,73,23.414.096.999.887
2666218,1,1,1,60,2,1,1,,,1,1,,2,2,2,12,,1,,75000,2,,,1,30000,1,30000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,36,1,,36,,,1,7,12,1,13,16,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,60,4,,1,8,4,,150000,0,2,,2,,2,7,1,8,1,1,1,1,2,1,2,2,2,2,1,2,2,,1,1,,3,2,2,3,3,2,2,3,3,8,,62,1,1,8,,111,,,285000,4,73,273.427.937.346.416
2666218,1,2,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,28,1,,36,,,1,7,11,1,14,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,48,6,,2,,,,,0,2,,2,,,,1,8,2,2,2,,,,,,,,,,,,,,,3,2,2,3,2,2,2,2,3,3,,62,1,1,6,,118,,,,4,73,273.427.937.346.416
2666218,1,3,1,60,2,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,28,2,,28,,,1,7,11,1,14,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,1,16,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,,3,2,2,3,2,2,2,2,3,3,,62,1,1,6,,118,,,,4,73,273.427.937.346.416
2666220,1,1,1,60,2,2,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,100000,1,1200000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,24,2,,24,,,1,8,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,1,8,8,,15000,0,2,,2,,2,8,1,24,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,,2,2,2,3,2,2,2,3,3,8,,61,1,1,4,,113,,,115000,4,73,239.998.399.883.537
2666220,1,3,1,60,2,2,,,,,,,,,,3,AYUDANTE DE MADRE COMUNITARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,AYUDANTE DE MADRE COMUNITARIA,,60000,1,180000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,15,1,,15,,,1,9,12,2,,,,,,1,7,,2,,,,1,,,,,,,,1,,2,1,12,3,,1,8,6,,,0,2,,2,,2,8,1,15,1,1,1,1,1,1,2,1,2,2,2,2,2,,1,1,,2,3,3,3,3,2,2,1,3,3,,53,85,1,9,,8532,,,60000,4,73,239.998.399.883.537
2666220,1,5,1,60,2,2,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,24,1,,24,,,1,8,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,62,1,1,6,,113,,,,4,73,239.998.399.883.537
2666220,1,6,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,36,1,,36,,,1,8,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,0,2,,5,,,,1,24,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,,2,2,3,3,3,2,2,2,3,3,,62,1,1,6,,113,,,,4,73,239.998.399.883.537
2666220,1,7,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,16,2,,16,,,1,8,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,12,7,,2,,,,,0,2,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,6,,113,,,,4,73,239.998.399.883.537
2666221,1,2,1,60,2,1,2,1,,1,1,,1,1,1,234,,1,,2100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,1,300000,1,,1,,1100000,1900000,1900000,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,35,2,,37,,,1,7,13,2,,,,,,9,7,,1,2,1,17,1,1,,1,,,,,,,1,1,60,4,,2,,,,,2,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,2,,13,80,1,2,,8043,,,2100000,4,73,23.197.735.398.726
2666221,1,3,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,160000,1,1200000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,10,1,,10,,,1,6,8,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,4,8,,2,,,,,1,2,,3,,,,1,18,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,2,3,3,,41,52,1,4,,5222,,,160000,4,73,23.197.735.398.726
2666222,1,1,1,60,2,1,1,,,1,1,,2,2,2,0,,1,,150000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,6,,,,,,,,,,,,,2,2,,,,2,,,,,,9,1,,9,,,1,6,8,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,0,2,,2,,,,1,37,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,,3,3,3,3,3,3,2,3,3,6,,62,1,1,8,,121,,,150000,4,73,176.260.475.629.368
2666222,1,2,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,40000,1,560000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,5,1,,3,6,,1,6,8,1,7,10,2,,,1,2,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,0,2,,3,,,,1,39,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,,3,2,2,3,3,3,2,3,3,6,,45,52,1,4,,5261,,,40000,4,73,176.260.475.629.368
2666223,1,1,1,60,2,2,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,10,2,,10,,,1,8,12,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,10,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,62,1,1,6,,115,,,,4,73,176.177.079.890.821
2666223,1,2,1,60,2,2,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,30000,1,30000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,15,2,,15,,,1,8,13,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,60,3,,2,,,,,12,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,61,1,1,4,,115,,,30000,4,73,176.177.079.890.821
2666224,1,1,1,60,2,1,1,,,1,2,,2,2,2,10,,1,,552000,2,,,2,,1,40000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,24,2,,1,7,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,16,1,,2,,,,,0,2,,5,,,,1,10,2,1,1,1,1,1,2,2,2,2,1,2,2,,1,1,,3,2,3,3,3,3,2,3,3,8,,62,1,1,8,,111,,,592000,4,73,175.598.202.373.487
2666224,1,2,1,60,2,2,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,10,,,,,,,,,,,,,,,,,,,,,,,,30,1,,18,2,,1,6,8,1,10,14,2,,,3,1,,2,,,,1,,,,,,,,1,,2,1,16,7,,2,,,,,0,2,,2,,,,1,10,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,2,,3,2,3,3,3,3,2,3,3,3,,53,1,1,7,,111,,,,4,73,175.598.202.373.487
2666224,1,3,1,60,2,1,1,,,1,2,,2,2,2,0,,1,,40400,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,2,,,,,,,,,,,,,2,2,,,,2,,,,,,10,2,,10,,,1,9,12,1,13,16,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,6,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,8,,111,,,40400,4,73,175.598.202.373.487
2666224,1,4,1,60,2,1,1,,,1,1,,2,2,2,0,,1,,40400,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,2,,,,,,,,,,,,,2,2,,,,2,,,,,,10,2,,10,,,1,9,12,1,13,16,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,6,2,,2,,,,1,10,2,1,1,1,2,1,2,2,2,2,1,2,2,,2,2,,2,2,2,2,2,2,2,3,3,3,,62,1,1,8,,111,,,40400,4,73,175.598.202.373.487
2666225,1,1,1,60,2,2,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,500000,1,6000000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,1,1,50,,.,30,2,,1,6,12,1,13,16,2,,,4,8,,1,4,2,11,1,,,,,,,,1,,1,1,30,1,,2,,,,,0,2,,1,,,,1,8,2,1,1,1,2,1,2,2,2,2,1,2,2,,2,2,,2,2,2,2,2,2,2,3,3,8,,61,1,1,5,,113,,,500000,4,73,158.665.221.425.267
