Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
405189;1;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1436,07918759428
405190;2;2;80;1;3;2; ;2; ; ; ; ; ;2;23;1809,37189373335
405317;1;1;80;1;4;3; ;2; ; ; ; ; ;2;27;1199,83668422825
405317;1;2;80;1;4;3; ;2; ; ; ; ; ;2;27;1199,83668422825
405318;1;2;80;2; ; ; ; ; ; ; ; ; ;2;27;1712,36885764687
405319;1;1;80;1;4;4; ;2; ; ; ; ; ;2;27;1264,10572235493
405320;1;4;80;2; ; ; ; ; ; ; ; ; ;2;27;1720,47595059152
405323;1;2;80;2; ; ; ; ; ; ; ; ; ;2;27;1237,58194252394
405323;1;3;80;2; ; ; ; ; ; ; ; ; ;2;27;1237,58194252394
409441;1;1;80;1;4;3; ;2; ; ; ; ; ;2;13;1503,53152025861
409441;1;2;80;1;4;2; ;2; ; ; ; ; ;2;13;1503,53152025861
409441;1;7;80;2; ; ; ; ; ; ; ; ; ;2;13;1503,53152025861
409444;1;2;80;2; ; ; ; ; ; ; ; ; ;2;13;2236,51386446303
409444;1;3;80;2; ; ; ; ; ; ; ; ; ;2;13;2236,51386446303
409444;1;4;80;2; ; ; ; ; ; ; ; ; ;2;13;2236,51386446303
409447;1;1;80;2; ; ; ; ; ; ; ; ; ;2;13;1113,80386945169
409447;1;3;80;1;4;3; ;2; ; ; ; ; ;2;13;1113,80386945169
409447;1;4;80;2; ; ; ; ; ; ; ; ; ;2;13;1113,80386945169
409447;1;5;80;1;4;3; ;2; ; ; ; ; ;2;13;1113,80386945169
409448;1;2;80;2; ; ; ; ; ; ; ; ; ;2;13;2340,78229210684
409448;1;3;80;2; ; ; ; ; ; ; ; ; ;2;13;2340,78229210684
409448;1;4;80;2; ; ; ; ; ; ; ; ; ;2;13;2340,78229210684
409448;1;5;80;2; ; ; ; ; ; ; ; ; ;2;13;2340,78229210684
409448;1;6;80;2; ; ; ; ; ; ; ; ; ;2;13;2340,78229210684
409449;1;3;80;2; ; ; ; ; ; ; ; ; ;2;13;1432,48925875207
409449;1;4;80;2; ; ; ; ; ; ; ; ; ;2;13;1432,48925875207
409450;1;3;80;2; ; ; ; ; ; ; ; ; ;2;13;1187,39886089906
409450;1;4;80;1;1;5; ;2; ; ; ; ; ;2;13;1187,39886089906
409450;1;7;80;2; ; ; ; ; ; ; ; ; ;2;13;1187,39886089906
409452;1;3;80;2; ; ; ; ; ; ; ; ; ;2;13;1432,48925875207
409452;1;4;80;2; ; ; ; ; ; ; ; ; ;2;13;1432,48925875207
410715;1;3;80;2; ; ; ; ; ; ; ; ; ;2;63;1360,90689120241
410715;1;4;80;2; ; ; ; ; ; ; ; ; ;2;63;1360,90689120241
410716;1;3;80;2; ; ; ; ; ; ; ; ; ;2;63;1177,45885726484
410717;1;2;80;2; ; ; ; ; ; ; ; ; ;2;63;1204,33966869029
410718;1;2;80;2; ; ; ; ; ; ; ; ; ;2;63;950,830123832856
410718;1;3;80;2; ; ; ; ; ; ; ; ; ;2;63;950,830123832856
410718;1;5;80;1;3;2; ;2; ; ; ; ; ;2;63;950,830123832856
410719;2;2;80;2; ; ; ; ; ; ; ; ; ;2;63;837,280875886022
410722;1;1;80;1;3;6; ;2; ; ; ; ; ;2;63;810,976856027714
410723;1;2;80;1;4;2; ;2; ; ; ; ; ;2;63;1200,00957804826
410723;1;3;80;1;1;8;EL PAPA NO LA DEJO SEGUIR TRABAJANDO;2; ; ; ; ; ;2;63;1200,00957804826
410724;1;2;80;1;4;2; ;2; ; ; ; ; ;2;63;1182,11171027941
410724;1;3;80;2; ; ; ; ; ; ; ; ; ;2;63;1182,11171027941
410727;1;3;80;2; ; ; ; ; ; ; ; ; ;2;63;1248,05427623583
410727;1;4;80;2; ; ; ; ; ; ; ; ; ;2;63;1248,05427623583
411076;1;4;80;1;1;5; ;2; ; ; ; ; ;2;63;1037,67294416603
411618;1;1;80;1;4;2; ;2; ; ; ; ; ;2;25;1685,77384802267
411624;1;1;80;1;2;4; ;3; ; ; ; ; ;2;25;2570,71310974889
411624;1;2;80;1;4;2; ;2; ; ; ; ; ;2;25;2570,71310974889
411624;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;2570,71310974889
411624;1;4;80;2; ; ; ; ; ; ; ; ; ;2;25;2570,71310974889
411631;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;2573,11281573628
411632;1;1;80;1;4;2; ;2; ; ; ; ; ;2;25;3225,711491204
411632;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;3225,711491204
411637;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;2519,96294277115
411638;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;2313,14723415384
411638;1;4;80;2; ; ; ; ; ; ; ; ; ;2;25;2313,14723415384
411639;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;1879,89171460103
411641;1;2;80;1;4;2; ;2; ; ; ; ; ;2;25;922,108825109737
411641;1;5;80;2; ; ; ; ; ; ; ; ; ;2;25;922,108825109737
411642;1;2;80;1;3;2; ;2; ; ; ; ; ;2;25;2927,6686468158
411643;1;2;80;1;4;2; ;2; ; ; ; ; ;2;25;1289,61205305975
411644;1;2;80;1;2;2; ;2; ; ; ; ; ;2;25;1860,10781228809
411644;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;1860,10781228809
411646;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;1901,56350284428
411646;1;4;80;2; ; ; ; ; ; ; ; ; ;2;25;1901,56350284428
411647;1;3;80;2; ; ; ; ; ; ; ; ; ;2;25;2593,24645771899
411648;1;5;80;2; ; ; ; ; ; ; ; ; ;2;25;2798,47907584508
411648;1;6;80;2; ; ; ; ; ; ; ; ; ;2;25;2798,47907584508
411649;1;2;80;1;4;3; ;2; ; ; ; ; ;2;25;1289,61205305975
411930;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1538,59284796736
411930;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1538,59284796736
411931;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1025,61870519116
411931;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1025,61870519116
411932;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;816,581868221287
411932;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;816,581868221287
411934;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;816,581868221287
411935;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
411935;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
411936;1;2;80;1;2;2; ;2; ; ; ; ; ;2;15;1586,77335404316
411937;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;1386,60275307134
411938;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1119,57741821612
411940;1;2;80;1;1;0; ;2; ; ; ; ; ;2;15;1759,21508864869
411940;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1759,21508864869
411940;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1759,21508864869
411941;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;693,292974853441
411943;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1540,37025986926
411944;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;1025,61870519116
411944;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1025,61870519116
411945;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;912,878235750687
411946;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;816,581868221287
411946;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;816,581868221287
411953;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;816,581868221287
411953;1;2;80;1;4;3; ;2; ; ; ; ; ;2;15;816,581868221287
411957;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1876,64114593363
411957;1;6;80;2; ; ; ; ; ; ; ; ; ;2;15;1876,64114593363
411957;1;7;80;2; ; ; ; ; ; ; ; ; ;2;15;1876,64114593363
411957;1;8;80;2; ; ; ; ; ; ; ; ; ;2;15;1876,64114593363
411958;1;1;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
411958;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
411958;1;4;80;1;3;2; ;2; ; ; ; ; ;2;15;583,878962145956
411959;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
411959;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
411960;1;1;80;1;4;0; ;2; ; ; ; ; ;2;15;816,581868221287
411962;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1234,65554216103
411962;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1234,65554216103
411963;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1234,65554216103
411963;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1234,65554216103
411963;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1234,65554216103
411964;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1459,50922780539
411964;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1459,50922780539
411964;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1459,50922780539
411964;1;6;80;2; ; ; ; ; ; ; ; ; ;2;15;1459,50922780539
411965;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;876,918299446664
411967;1;1;80;1;4;4; ;2; ; ; ; ; ;2;15;583,878962145956
411967;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
411970;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1026,77122986832
411971;1;2;80;1;4;0; ;2; ; ; ; ; ;2;15;1520,43597877659
411972;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1434,20125590811
411972;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1434,20125590811
411972;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1434,20125590811
411977;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;816,581868221287
411978;1;1;80;1;4;5; ;2; ; ; ; ; ;2;15;816,581868221287
411980;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1330,95190969043
411980;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1330,95190969043
411981;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;583,878962145956
411982;1;1;80;1;3;3; ;2; ; ; ; ; ;2;15;816,581868221287
411982;1;2;80;1;4;3; ;2; ; ; ; ; ;2;15;816,581868221287
411983;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;1876,38749308227
411983;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1876,38749308227
411983;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1876,38749308227
411984;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;583,878962145956
411984;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;583,878962145956
411984;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
411986;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1503,77515750492
411987;1;2;80;1;4;5; ;2; ; ; ; ; ;2;15;980,157366828762
411987;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;980,157366828762
411988;1;2;80;1;3;2; ;2; ; ; ; ; ;2;15;1474,03288460269
411989;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;583,878962145956
411990;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;583,878962145956
411991;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;583,878962145956
411993;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1569,07555298741
411993;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1569,07555298741
411994;1;2;80;1;4;3; ;2; ; ; ; ; ;2;15;713,342800839189
411996;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1340,45331174881
411996;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1340,45331174881
411996;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1340,45331174881
411998;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;583,878962145956
412000;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;852,552083360887
412001;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;912,878235750687
412001;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;912,878235750687
412004;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;583,878962145956
412005;1;2;80;1;4;3; ;2; ; ; ; ; ;2;15;1549,23649586732
412006;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;1386,60275307134
412007;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1491,24799798196
412009;1;2;80;1;4;2; ;2; ; ; ; ; ;2;15;1608,42040241554
412009;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1608,42040241554
412011;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;806,148989186987
412015;1;2;80;1;1;7; ;2; ; ; ; ; ;2;15;1056,30273390489
412015;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1056,30273390489
412016;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;876,918299446664
412017;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1563,90081986464
412017;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1563,90081986464
412017;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1563,90081986464
412018;1;1;80;1;4;0; ;2; ; ; ; ; ;2;15;583,878962145956
412021;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1398,23104076851
412022;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1549,49014871868
412023;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1550,43190453018
412023;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1550,43190453018
412023;1;6;80;2; ; ; ; ; ; ; ; ; ;2;15;1550,43190453018
412026;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1550,17825167882
412028;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1562,95906405314
412028;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1562,95906405314
412029;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1302,05021813218
412030;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1189,19420379863
412030;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1189,19420379863
412036;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;884,632010767563
412036;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;884,632010767563
412036;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;884,632010767563
412038;1;1;80;1;4;3; ;2; ; ; ; ; ;2;15;1188,36799288021
412039;1;1;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412039;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412040;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412040;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412043;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1236,74982264969
412043;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1236,74982264969
412044;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1119,57741821612
412045;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412046;1;4;80;1;2;3; ;2; ; ; ; ; ;2;15;1168,31816689446
412049;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1073,17432404222
412050;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1119,57741821612
412051;1;3;80;1;1;2; ;2; ; ; ; ; ;2;15;1927,96532037893
412052;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1341,39506756031
412052;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1341,39506756031
412054;1;1;80;1;4;8;POR LA EDAD;2; ; ; ; ; ;2;15;1920,81185166058
412054;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1920,81185166058
412054;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1920,81185166058
412054;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1920,81185166058
412055;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412059;1;2;80;1;3;2; ;2; ; ; ; ; ;2;15;1586,77335404316
412060;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;816,581868221287
412061;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1386,60275307134
412066;1;1;80;1;4;2; ;2; ; ; ; ; ;2;15;583,878962145956
412066;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412067;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412067;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;583,878962145956
412068;1;2;80;1;1;7; ;2; ; ; ; ; ;2;15;1026,77122986832
412070;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1399,38356544566
412070;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1399,38356544566
412073;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1956,66652190711
412073;1;4;80;1;1;5; ;2; ; ; ; ; ;2;15;1956,66652190711
412073;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1956,66652190711
412073;1;6;80;2; ; ; ; ; ; ; ; ; ;2;15;1956,66652190711
412074;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1085,95513641654
412074;1;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1085,95513641654
412074;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1085,95513641654
412077;1;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1182,25150394594
412077;1;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1182,25150394594
412079;1;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1427,62979042879
412238;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1154,32497732937
412239;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;899,909510947349
412239;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;899,909510947349
412241;1;2;80;1;1;5; ;2; ; ; ; ; ;2;17;1202,36967551694
412241;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1202,36967551694
412242;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1204,33966869029
412243;1;3;80;1;1;7; ;2; ; ; ; ; ;2;17;1135,64102944904
412246;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;1609,95076638119
412246;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1609,95076638119
412246;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;1609,95076638119
412246;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;1609,95076638119
412247;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;1249,48450262078
412249;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1380,75078980194
412250;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1284,01910428758
412511;1;1;80;1;1;3; ;2; ; ; ; ; ;2;23;1234,64606584043
412511;1;3;80;1;1;1; ;2; ; ; ; ; ;2;23;1234,64606584043
412512;1;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1241,57115283946
412512;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1241,57115283946
412513;1;2;80;1;4;2; ;2; ; ; ; ; ;2;23;1786,12502166723
412513;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1786,12502166723
412514;1;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1185,12733699013
412515;1;1;80;1;4;3; ;2; ; ; ; ; ;2;23;1159,10347860118
412515;1;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1159,10347860118
412516;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1610,64444667134
412516;1;6;80;2; ; ; ; ; ; ; ; ; ;2;23;1610,64444667134
412517;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1523,07811621555
412517;1;7;80;1;3;2; ;2; ; ; ; ; ;2;23;1523,07811621555
412518;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1221,52143284084
412518;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1221,52143284084
412519;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1131,19735864008
412519;1;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1131,19735864008
412520;1;4;80;1;2;6; ;2; ; ; ; ; ;2;23;1218,76368909586
412520;1;5;80;1;2;7; ;2; ; ; ; ; ;2;23;1218,76368909586
412521;1;1;80;1;4;3; ;2; ; ; ; ; ;2;23;1428,94001296941
412521;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1428,94001296941
412522;1;1;80;1;1;3; ;2; ; ; ; ; ;2;23;1267,64551054126
412522;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1267,64551054126
412522;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1267,64551054126
412523;1;2;80;1;4;2; ;2; ; ; ; ; ;2;23;1195,97357234467
412524;1;2;80;1;1;2; ;2; ; ; ; ; ;2;23;1547,74488138491
412524;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1547,74488138491
412524;1;5;80;1;1;5; ;2; ; ; ; ; ;2;23;1547,74488138491
412524;1;8;80;1;4;3; ;2; ; ; ; ; ;2;23;1547,74488138491
412525;1;2;80;2; ; ; ; ; ; ; ; ; ;2;23;1820,24076481347
412525;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1820,24076481347
412525;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1820,24076481347
412526;1;2;80;1;4;2; ;2; ; ; ; ; ;2;23;1348,29876951265
412526;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1348,29876951265
412526;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1348,29876951265
412527;1;2;80;1;1;6; ;2; ; ; ; ; ;2;23;1091,98635242406
412527;1;5;80;2; ; ; ; ; ; ; ; ; ;2;23;1091,98635242406
412528;1;1;80;1;4;3; ;2; ; ; ; ; ;2;23;744,929636714523
412528;1;2;80;1;1;7; ;2; ; ; ; ; ;2;23;744,929636714523
412528;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;744,929636714523
412528;1;8;80;2; ; ; ; ; ; ; ; ; ;2;23;744,929636714523
412528;1;9;80;2; ; ; ; ; ; ; ; ; ;2;23;744,929636714523
412529;1;1;80;1;4;3; ;2; ; ; ; ; ;2;23;1099,90191900686
412530;1;2;80;1;1;2; ;2; ; ; ; ; ;2;23;1366,81975517742
412530;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1366,81975517742
412532;1;2;80;2; ; ; ; ; ; ; ; ; ;2;23;873,946944551172
412532;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;873,946944551172
412534;1;1;80;1;4;3; ;2; ; ; ; ; ;2;23;1195,97357234467
412536;1;1;80;1;2;3; ;2; ; ; ; ; ;2;23;1195,37815795091
412536;1;2;80;1;4;3; ;2; ; ; ; ; ;2;23;1195,37815795091
412537;1;1;80;1;3;3; ;2; ; ; ; ; ;2;23;1390,26751947365
412537;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1390,26751947365
412538;1;1;80;2; ; ; ; ; ; ; ; ; ;2;23;1130,67619291222
412539;1;3;80;1;1;1; ;2; ; ; ; ; ;2;23;1450,23075789379
412540;1;2;80;1;1;2; ;2; ; ; ; ; ;2;23;1267,64551054126
412540;1;3;80;2; ; ; ; ; ; ; ; ; ;2;23;1267,64551054126
412540;1;4;80;2; ; ; ; ; ; ; ; ; ;2;23;1267,64551054126
412541;1;2;80;1;4;2; ;2; ; ; ; ; ;2;23;957,057139348346
412541;1;6;80;1;4;2; ;2; ; ; ; ; ;2;23;957,057139348346
412541;1;8;80;1;4;3; ;2; ; ; ; ; ;2;23;957,057139348346
413046;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;462,721517765241
413047;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;598,316693545741
413050;1;7;80;2; ; ; ; ; ; ; ; ; ;2;50;1133,01779828221
413050;1;8;80;2; ; ; ; ; ; ; ; ; ;2;50;1133,01779828221
413053;1;2;80;2; ; ; ; ; ; ; ; ; ;2;50;704,422625919089
413053;1;4;80;2; ; ; ; ; ; ; ; ; ;2;50;704,422625919089
413054;1;3;80;2; ; ; ; ; ; ; ; ; ;2;50;831,727317947373
414789;1;2;80;1;4;2; ;2; ; ; ; ; ;2;13;1825,61882645733
414789;1;3;80;2; ; ; ; ; ; ; ; ; ;2;13;1825,61882645733
414789;1;6;80;2; ; ; ; ; ; ; ; ; ;2;13;1825,61882645733
414791;1;2;80;2; ; ; ; ; ; ; ; ; ;2;13;2197,51104020833
414791;1;3;80;2; ; ; ; ; ; ; ; ; ;2;13;2197,51104020833
