Directorio;Secuencia_p;Orden;Area;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Dpto;Fex_c_2011
400894;1;8;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;52;93,6668074173038
400894;1;9;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;93,6668074173038
400896;1;1;52;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;18; ; ; ; ;12; ; ; ; ;52;126,739847707431
400896;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;52;126,739847707431
400897;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;52;111,210060809363
400897;1;2;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;111,210060809363
400897;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;52;111,210060809363
400898;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;20; ; ; ; ; ; ; ;52;220,088140838283
400898;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;20; ; ; ; ; ; ; ;52;220,088140838283
400899;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;52;171,641256310138
400899;1;2;52;90; ;2;2;1;2;1;2;2;1;2;2;2;2; ; ;21; ;10; ; ;30; ; ; ; ;52;171,641256310138
400900;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;161,558378972472
400900;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;52;161,558378972472
400900;1;3;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;161,558378972472
400901;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;52;129,20320343273
400901;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;52;129,20320343273
400901;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;52;129,20320343273
400902;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;25; ; ; ; ; ; ; ;52;155,406497685927
400902;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;2; ;15; ; ; ; ; ; ; ;52;155,406497685927
400903;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;137,931620087258
400903;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;52;137,931620087258
400903;1;3;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;137,931620087258
400903;1;4;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;137,931620087258
400903;1;5;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;5; ; ; ; ; ; ; ;52;137,931620087258
400904;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;3; ; ; ; ; ; ; ;52;159,77128704619
400904;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;159,77128704619
400904;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;52;159,77128704619
400905;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;6; ;6; ; ; ; ; ; ; ;52;177,08816587054
400905;1;2;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;24; ; ; ; ; ; ; ;52;177,08816587054
400906;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;52;136,103713511056
400906;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;15; ; ; ; ; ; ; ;52;136,103713511056
400906;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;45; ; ; ; ; ; ; ;52;136,103713511056
400907;1;1;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ; ;52;190,991521727535
400907;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;60; ; ; ; ; ; ; ;52;190,991521727535
400907;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;25; ; ; ; ; ; ; ;52;190,991521727535
400907;2;1;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ; ;52;190,991521727535
400907;2;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;35; ; ; ; ; ; ; ;52;190,991521727535
400907;3;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ; ;52;190,991521727535
400907;3;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;25; ; ; ; ; ; ; ;52;190,991521727535
400909;1;1;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;35; ; ; ; ; ; ; ;52;171,641256310138
400909;1;2;52;90; ;2;2;1;2;1;2;2;1;2;2;2;2; ; ;8; ;60; ; ;8; ; ; ; ;52;171,641256310138
400910;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;14; ; ; ; ; ; ; ;52;201,610338254447
400911;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;14; ; ; ; ; ; ; ;52;174,104612035437
400911;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;48; ; ; ; ; ; ; ;52;174,104612035437
400911;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;7; ; ; ; ; ; ; ;52;174,104612035437
400913;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;89,7728018392134
400913;1;2;52;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;15; ; ;60; ; ; ; ; ; ;52;89,7728018392134
400913;1;3;52;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;15; ; ;45; ; ; ; ; ; ;52;89,7728018392134
400913;1;4;52;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;35; ; ;15; ; ; ; ; ; ;52;89,7728018392134
400913;1;5;52;90; ;2;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;15; ; ; ; ; ; ;52;89,7728018392134
400914;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;115,59555657013
400914;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ; ;52;115,59555657013
400914;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;115,59555657013
400914;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;52;115,59555657013
400914;1;5;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;52;115,59555657013
400915;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;126,248357524755
400915;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;52;126,248357524755
400915;1;3;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;126,248357524755
400915;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;52;126,248357524755
400917;1;1;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ; ;52;165,636159730507
400917;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;5; ;72; ; ; ; ; ; ; ;52;165,636159730507
400917;1;4;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;25; ; ; ; ; ; ; ;52;165,636159730507
400918;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;1;2; ; ;14; ;7; ; ; ; ; ;8; ;52;122,699661212999
400918;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;7; ; ; ; ; ; ; ;52;122,699661212999
400918;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;122,699661212999
400918;1;4;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;35; ; ; ; ; ; ; ;52;122,699661212999
400918;1;5;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;72; ; ; ; ; ; ; ;52;122,699661212999
400919;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;14; ; ; ; ; ; ; ;52;155,406497685927
400919;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;25; ; ; ; ; ; ; ;52;155,406497685927
400920;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;52;114,06371780065
400920;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;52;114,06371780065
400922;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ; ;52;203,476233740077
400922;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;14; ; ; ; ; ; ; ;52;203,476233740077
400922;1;4;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;45; ;55; ; ; ; ; ; ; ;52;203,476233740077
400922;1;5;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ; ;52;203,476233740077
400923;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;52;182,014877321138
400923;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;4; ; ; ; ; ; ; ;52;182,014877321138
400923;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ; ;52;182,014877321138
400923;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;182,014877321138
400924;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;15; ; ; ; ; ; ; ;52;162,825272788951
400924;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;45; ;25; ; ; ; ; ; ; ;52;162,825272788951
400924;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;45; ; ; ; ; ; ; ;52;162,825272788951
400924;1;5;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;15; ; ; ; ; ; ; ;52;162,825272788951
400924;1;6;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;52;162,825272788951
400925;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;27; ; ; ; ; ; ; ; ; ;52;141,778144422823
400925;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;141,778144422823
400925;1;3;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;141,778144422823
400927;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;52;179,060031413163
400927;1;2;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;179,060031413163
400927;1;3;52;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ; ; ;52;179,060031413163
400927;1;4;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;40; ; ; ; ; ; ; ;52;179,060031413163
400927;1;6;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;4; ;6; ; ; ; ; ; ; ;52;179,060031413163
400928;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;52;144,63180141411
400928;1;2;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;144,63180141411
400929;1;1;52;90; ;2;2;1;2;2;2;1;2;2;2;2;2; ; ;28; ; ; ;7; ; ; ; ; ;52;129,593504698718
400930;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;52;122,927182564364
400930;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;36; ;14; ; ; ; ; ; ; ;52;122,927182564364
400930;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;52;122,927182564364
400930;1;4;52;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;28; ; ; ; ;28; ; ; ; ;52;122,927182564364
400930;1;5;52;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;7; ;52;122,927182564364
400931;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;52;79,6092713233956
400931;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ; ;52;79,6092713233956
400931;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;52;79,6092713233956
400931;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;52;79,6092713233956
400931;1;5;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;52;79,6092713233956
400932;1;1;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ; ;52;187,648493582985
400932;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;40; ; ; ; ; ; ; ;52;187,648493582985
400933;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;126,248357524755
400933;1;2;52;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;30; ; ; ; ;10; ; ; ; ;52;126,248357524755
400933;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;52;126,248357524755
400933;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;52;126,248357524755
400934;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;156,816441138214
400934;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;52;156,816441138214
400934;1;3;52;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;7; ; ; ; ;10; ; ; ; ;52;156,816441138214
400934;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;156,816441138214
400935;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;14; ; ; ; ; ; ; ;52;147,473281735093
400935;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;34; ;30; ; ; ; ; ; ; ;52;147,473281735093
400935;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;6; ;24; ; ; ; ; ; ; ;52;147,473281735093
400935;1;5;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;52;147,473281735093
400936;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ; ;52;155,282358104106
400936;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;30; ; ; ; ; ; ; ;52;155,282358104106
400936;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ; ;52;155,282358104106
400936;1;4;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ; ;52;155,282358104106
400936;1;5;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;155,282358104106
400937;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;30; ; ; ; ; ; ; ;52;162,049869155148
400938;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ; ;52;144,63180141411
400938;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;10; ; ; ; ; ; ; ;52;144,63180141411
400939;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;52;174,104612035437
400939;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;20; ; ; ; ; ; ; ;52;174,104612035437
400939;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ; ;52;174,104612035437
400940;1;1;52;90; ;2;2;1;2;1;2;2;2;2;1;2;2; ; ;21; ;20; ; ; ; ;8; ; ;52;143,349821720533
400940;1;2;52;90; ;2;2;1;2;1;2;2;2;1;2;2;2; ; ;5; ;10; ; ; ;8; ; ; ;52;143,349821720533
400940;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;30; ; ; ; ; ; ; ;52;143,349821720533
400940;2;1;52;90; ;2;2;1;2;2;2;1;2;2;2;2;2; ; ;28; ; ; ;6; ; ; ; ; ;52;143,349821720533
400940;2;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;14; ; ; ; ; ; ; ;52;143,349821720533
400941;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;52;144,63180141411
400941;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;30; ; ; ; ; ; ; ;52;144,63180141411
400942;1;1;52;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;14; ; ; ; ;20; ; ; ; ;52;162,825272788951
400942;1;2;52;90; ;2;2;1;2;1;2;1;1;2;2;2;2; ; ;28; ;20; ;2;20; ; ; ; ;52;162,825272788951
400942;1;3;52;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;14; ; ; ; ;6; ; ; ; ;52;162,825272788951
400942;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;52;162,825272788951
400942;1;5;52;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;2; ; ; ; ;6; ; ; ; ;52;162,825272788951
400943;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;20; ; ; ; ; ; ; ;52;172,610196867593
400944;1;1;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;5; ; ; ; ; ; ; ;52;164,021734697771
400944;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;7; ; ; ; ; ; ; ;52;164,021734697771
400944;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;60; ; ; ; ; ; ; ;52;164,021734697771
400944;1;4;52;90; ;2;2;1;2;1;2;2;1;2;2;2;2; ; ;4; ;28; ; ;2; ; ; ; ;52;164,021734697771
400945;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;134,172662618353
400945;1;2;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;134,172662618353
400946;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;8; ;12; ; ; ; ; ; ; ;52;142,269634605499
400947;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;1;2; ; ;7; ; ; ; ; ; ; ;2; ;52;129,593504698718
400949;1;1;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ; ;52;177,08816587054
400949;1;2;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;28; ; ; ; ; ; ; ;52;177,08816587054
400950;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;153,331510141511
400950;1;2;52;90; ;2;2;1;1;1;2;2;2;2;2;2;2; ; ;8;4;4; ; ; ; ; ; ; ;52;153,331510141511
400950;1;3;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;14; ; ; ; ; ; ; ;52;153,331510141511
400950;1;4;52;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;21; ; ; ; ; ; ; ;52;153,331510141511
400951;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;110,004688043308
400951;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;52;110,004688043308
400951;1;3;52;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;4; ; ; ; ;4; ; ; ; ;52;110,004688043308
400951;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;52;110,004688043308
400953;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;146,520082257081
400953;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;146,520082257081
400954;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;151,674315059044
400954;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;52;151,674315059044
400954;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;52;151,674315059044
400954;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;52;151,674315059044
400955;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;52;140,785277078546
400955;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;52;140,785277078546
400955;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;52;140,785277078546
400955;1;4;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;52;140,785277078546
400956;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;6; ; ; ; ; ; ; ;52;158,57482513737
400956;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;20; ; ; ; ; ; ; ;52;158,57482513737
400956;1;3;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;52;158,57482513737
400956;1;4;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;10; ; ; ; ; ; ; ;52;158,57482513737
400958;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;20; ; ; ; ; ; ; ;52;126,739847707431
400958;1;2;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;126,739847707431
400960;1;1;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;113,522502110819
400960;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;6; ; ; ; ; ; ; ; ;10;52;113,522502110819
400961;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;7; ; ; ; ; ; ; ; ;10;52;157,30793132089
400961;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;20; ; ; ; ; ; ; ; ;15;52;157,30793132089
400962;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;52;170,331614758635
400962;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;52;170,331614758635
400962;1;3;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;170,331614758635
400963;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;52;129,593504698718
400964;1;1;52;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;10; ; ;14; ; ; ; ; ; ;52;141,778144422823
400964;1;2;52;90; ;2;2;1;2;1;1;2;2;2;2;2;2; ; ;20; ;15;14; ; ; ; ; ; ;52;141,778144422823
400964;1;3;52;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;141,778144422823
400965;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;52;187,648493582985
400965;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;40; ; ; ; ; ; ; ;52;187,648493582985
400967;1;1;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;52;141,073172696679
400967;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ; ;52;141,073172696679
400968;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ; ;52;167,868259033335
400968;1;2;52;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;52;167,868259033335
400969;1;1;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;3; ; ; ; ; ; ; ;52;146,390185413265
400969;1;2;52;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;3; ; ; ; ; ; ; ;52;146,390185413265
