Directorio;Area;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Dpto;Orden;Fex_c_2011
396147;05;1;3;1;1;1;1;1;1;3;1; ; ;47000000;450000; ;1;1;2;2;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;886,750709018146
396149;05;1;3;1;1;1;1;1;1;4;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;727,032240545373
396151;05;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;657,467091803718
396153;05;1;3;2;1;1;1;1;1;3;1; ; ;55000000;450000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;901,410068654981
396155;05;1;3;2;1;1;1;1;1;3;3; ; ; ; ;470000;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;687,976534275857
396158;05;1;6;1;1;1;1;1;1;3;4; ; ; ;450000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;743,408386520249
396159;05;1;4;3;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;685,599574963064
396163;05;1;3;1;1;1;1;1;1;3;3; ; ; ; ;690000;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;850,341676862773
396165;05;1;3;2;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;678,947789712264
396167;05;1;4;1;1;1;1;1;1;1;3; ; ; ; ;684000;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;850,341676862773
396169;05;1;2;1;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;2;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;727,032240545373
396170;05;1;4;2;1;1;1;1;1;3;1; ; ;90000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;767,654435477899
396172;05;1;4;3;1;1;1;1;1;4;3; ; ; ; ;310000;1;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;822,487991804085
396174;05;1;5;4;1;1;1;1;1;4;1; ; ;45000000;450000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;921,116608444543
396176;05;1;3;2;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;799,581330246127
396178;05;1;4;2;1;1;1;1;1;3;1; ; ;90000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;687,976534275857
396180;05;1;4;1;1;1;1;1;1;1;1; ; ;100000000;600000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;693,846902289696
396181;05;1;5;3;1;1;1;1;1;4;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;05;1;775,453958223438
396183;05;1;4;2;1;1;1;1;1;4;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;1055,25816911392
396183;05;2;2;1;1;1;1;1;1;4;3; ; ; ; ;50000;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1;1055,25816911392
396187;05;1;2;2;1;1;1;1;1;4;4; ; ; ;150000; ;1;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;973,680334849568
396189;05;1;3;1;1;1;1;1;1;3;1; ; ;40000000;450000; ;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;693,846902289696
396190;05;1;3;1;1;1;1;1;1;1;3; ; ; ; ;400000;1;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;727,032240545373
396192;05;1;3;1;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;889,397383132288
396194;05;1;3;1;1;1;1;1;1;3;1; ; ;55000000;450000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;727,032240545373
396196;05;1;3;2;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;2;2;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;806,710141747415
396198;05;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;889,397383132288
396199;05;1;8;4;1;2;1;1;1;3;1; ; ;180000000;400000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;1;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;648,855155924638
396199;05;2;1;1;1;2;1;1;1;3;3; ; ; ; ;120000;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1;648,855155924638
396203;05;1;2;2;1;1;1;1;3;1;3; ; ; ; ;200000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;524,375749077911
396205;05;1;1;1;1;1;1;1;1;1;3; ; ; ; ;170000;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;952,927038209428
396206;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;597,005983926069
396209;05;1;3;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;654,791196020181
396212;05;1;6;4;1;1;1;1;1;4;3; ; ; ; ;800000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;1;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;854,584061309321
396215;05;1;4;1;1;1;1;1;1;1;3; ; ; ; ;480000;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;2;2;2;2;1;1;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;889,397383132288
396216;05;1;4;3;1;1;1;1;1;3;1; ; ;90000000;800000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;1061,12853712775
396219;05;1;3;1;1;1;1;1;1;3;1; ; ;90000000;700000; ;1;1;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;693,846902289696
396220;05;1;3;1;1;1;1;1;1;1;1; ; ;70000000;550000; ;1;2;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;1;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;693,846902289696
396222;05;1;4;2;1;1;1;1;1;1;3; ; ; ; ;750000;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;644,344999160499
396223;05;1;3;2;1;1;1;1;1;3;4; ; ; ;650000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;857,767823696557
396227;05;1;5;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;692,766716838564
396229;05;1;3;1;1;1;1;1;1;3;2; ;1000000;85000000;750000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;693,846902289696
396231;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;120000;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;690,652430059395
396235;05;1;3;1;1;1;1;1;1;1;1; ; ;30000000;120000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;693,846902289696
396237;05;1;4;3;1;1;1;1;1;4;1; ; ;45000000;250000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;684,967194093025
396240;05;1;4;2;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;731,82242310808
396242;05;1;3;3;1;1;1;1;1;3;1; ; ;3000000;350000; ;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;579,022234865393
396245;05;1;5;2;1;1;1;1;1;3;1; ; ;55000000;300000; ;1;1;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;1;2;1;1;1;4;1;1;1;1;1;2;2;1;01;05;1;813,961866376795
396248;05;1;4;3;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;607,965188674521
396252;05;1;1;1;1;1;1;1;2;4;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;423,757254056355
396255;05;1;4;1;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;693,846902289696
396256;05;1;4;3;1;1;1;1;1;4;4; ; ; ;250000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;05;1;767,654435477899
396258;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;301000;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;1;2;1;1;1;4;1;1;1;1;1;2;2;1;01;05;1;850,341676862773
396260;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;2;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;603,512272956771
