DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4912101;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;3974,97730169751
4912101;1;5;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;30;600000;2;1;05;19;3974,97730169751
4912102;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2892,77434675365
4912106;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;05;19;2272,34865126635
4912106;1;4;1;80; ;2;1;2;3; ;2; ; ;1; ;2; ;2; ;1;30;98;2;1;05;19;2272,34865126635
4912106;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2272,34865126635
4912107;1;2;1;80; ;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;19;1455,56211454313
4912107;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;19;1455,56211454313
4912109;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;19;2247,17548145442
4912110;1;1;1;80; ;2;1;1;7; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;05;19;2583,96059284649
4912110;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2583,96059284649
4912110;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2583,96059284649
4912110;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2583,96059284649
4912112;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2454,88283329049
4912112;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2454,88283329049
4912113;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;19;1134,98149864635
4912114;1;4;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;19;1409,53593030972
4912117;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;19;993,744325424377
4912119;1;1;1;80; ;2;1;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;05;19;1873,27849235046
4912120;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;500000;2;1;05;19;3354,99791914912
4912121;1;3;1;80; ;2;1;1;9;SE TERMINO LA COSECHA DE FRIJOL;2; ; ;2; ; ; ;2; ; ; ; ; ;1;05;19;2088,45812836797
4912122;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;05;19;3974,97730169751
4912122;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;19;3974,97730169751
4912122;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;3974,97730169751
4912122;1;10;1;80; ;2;1;1;9;EMBARAZO;2; ; ;12;ESTA CUIDANDOSE POR EL EMBARAZO;2; ;2; ;2; ;500000;2;1;05;19;3974,97730169751
4912123;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;1232,98094258224
4912123;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;1232,98094258224
4912123;1;10;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;1232,98094258224
4912125;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;1923,62483197431
4912125;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;1923,62483197431
4912127;1;3;1;80; ;2;1;1;8; ;2; ; ;1; ; ; ;1;100000;1;40;98; ;1;05;19;2454,88283329049
4912127;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2454,88283329049
4912128;1;1;1;80; ;2;1;3;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;19;1350,16113466386
4912129;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;19;1179,4886932345
4912130;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;19;993,744325424377
4912130;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;19;993,744325424377
4912133;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;05;19;1781,0955939402
4912134;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;19;2600,35950539786
4912135;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;19;2852,19574637932
4912971;1;1;1;80; ;2;1;4;5; ;1; ;3;1; ;3; ;2; ; ; ; ;3;1;05;25;1281,88332774574
4912971;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;25;1281,88332774574
4912973;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;25;4316,09433279957
4912980;1;3;1;80; ;2;1;2;2; ;2; ; ;2; ;1; ;2; ;1;16;100000;2;1;05;25;3047,43073085133
4912981;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;25;1281,88332774574
4912981;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;25;1281,88332774574
4912982;1;1;1;80; ;2;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;05;25;1281,88332774574
4912983;1;4;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;25;3195,24844439982
4912984;1;2;1;80; ;2;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;300000;2;1;05;25;1281,88332774574
4912984;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;25;1281,88332774574
4913009;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;25;2953,89993345562
4913013;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;25;2577,93040001619
4913015;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;25;10569,5146400664
4913017;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;1298,12761791429
4913018;1;1;1;80; ;2;1;2;6; ;1; ;2;1; ;2; ;2; ;1;40;800000;2;1;05;15;1298,12761791429
4913018;1;2;1;80; ;2;1;4;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;15;1298,12761791429
4913019;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;1002,62743975903
4913024;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;1009,03915850626
4913026;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;15;1895,83795373939
4913028;1;2;1;80; ;2;2; ; ; ; ;1;2;8; ;2; ;2; ; ; ; ;2;1;05;15;1002,62743975903
4913030;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;15;1002,62743975903
4913030;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;15;1002,62743975903
4913037;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;2381,55779442516
4913038;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;15;1298,12761791429
4913038;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;1298,12761791429
4913039;1;2;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;15;1002,62743975903
4913040;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;15;1804,69538375641
4913041;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;1486,52414189991
4913042;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;15;1002,62743975903
4913042;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;15;1002,62743975903
4914237;1;1;1;80; ;2;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;23;1684,02889365235
4914237;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;23;1684,02889365235
4914237;1;4;1;80; ;2;1;2;3; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;05;23;1684,02889365235
4914245;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1441,42260649719
4914246;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;2609,67606770854
4914246;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;2609,67606770854
4914292;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;200000;2;1;05;23;1801,74570616865
4914294;1;4;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;807,39686874399
4914296;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;250000;2;1;05;23;1186,14869154083
4914296;1;4;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;23;1186,14869154083
4914297;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1902,91356892943
4914297;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1902,91356892943
4914297;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1902,91356892943
4914297;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1902,91356892943
4914298;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1509,6090582554
4914298;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1509,6090582554
4914299;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1746,16731666336
4914299;1;8;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1746,16731666336
4914300;2;2;2;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1056,13971322049
4914300;2;3;2;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1056,13971322049
4914302;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;23;1515,73525766591
4914302;1;4;1;80; ;2;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;1;05;23;1515,73525766591
4914302;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1515,73525766591
4914302;1;6;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;23;1515,73525766591
4914303;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;816,375740587917
4914303;1;3;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;05;23;816,375740587917
4914303;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;816,375740587917
4914304;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1234,51508605967
4914304;1;4;1;80; ;2;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;1200000;2;1;05;23;1234,51508605967
4914305;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;1249,82097378113
4914305;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;1249,82097378113
4914307;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;23;1594,76962564629
4914308;1;1;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;1200000;2;1;05;23;1298,05106095639
4914308;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;05;23;1298,05106095639
4914309;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;807,39686874399
4914309;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;807,39686874399
4914309;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;807,39686874399
4914309;1;5;1;80; ;2;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;300000;2;1;05;23;807,39686874399
4914309;1;8;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;807,39686874399
4914310;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;23;1765,61019842427
4914310;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1765,61019842427
4914311;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1748,54811594109
4914311;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1748,54811594109
4914314;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1779,71612063317
4914314;1;3;1;80; ;2;1;1;1; ;2; ; ;9; ;2; ;1;828116;2; ;828116;2;1;05;23;1779,71612063317
4914315;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1667,21100909028
4914316;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;895,773832455259
4914316;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;895,773832455259
4914317;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;1008,71513422645
4914317;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;05;23;1008,71513422645
4914318;1;2;1;80; ;2;1;4;6; ;2; ; ;12;PORQUE NO TIENE RECURSOS PARA INSTALAR UN NEGOCIO;2; ;2; ;1;36;300000;2;1;05;23;861,224151517362
4914319;1;2;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;23;1394,51123530692
4914319;1;3;1;80; ;2;1;1;8; ;2; ; ;2; ;2; ;1;232000;2; ;500000;2;1;05;23;1394,51123530692
4914319;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1394,51123530692
4914319;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1394,51123530692
4914320;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;36;828116;2;1;05;23;1119,8119954608
4914322;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1350,98883654192
4914322;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1350,98883654192
4914322;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1350,98883654192
4914322;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1350,98883654192
4914322;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1350,98883654192
4914322;1;8;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;400000;2;1;05;23;1350,98883654192
4914324;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1302,63297773304
4914324;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1302,63297773304
4914325;1;3;1;80; ;2;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;23;1416,53056015069
4914326;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;05;23;1855,17545643602
4914327;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;1249,82097378113
4914332;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;2298,65960497875
4914332;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;2298,65960497875
4914332;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;2298,65960497875
4914333;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;1662,62909231363
4914333;1;2;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;23;1662,62909231363
4914334;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;23;2215,53529490357
4914336;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1484,39002681804
4914337;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;23;2432,06079525487
4914339;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;23;1322,26235722512
4914339;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;23;1322,26235722512
4914368;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;27;1232,37023638258
4914370;1;2;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;27;1126,06357410928
4914370;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;27;1126,06357410928
4914374;1;3;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;27;555,989722342354
4914375;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;27;1126,06357410928
4914375;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;27;1126,06357410928
4914376;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;27;1847,40278973752
4914376;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;27;1847,40278973752
4914376;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;27;1847,40278973752
4914376;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;27;1847,40278973752
4914380;1;2;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;27;1307,82216695742
4914381;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;27;635,010467130573
4914383;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;27;1683,58803756498
4914383;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;27;1683,58803756498
4914384;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;27;779,266331569738
4914385;1;1;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;27;1281,88460510105
4914385;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;27;1281,88460510105
4914386;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;27;1066,89368277454
4914387;1;1;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;27;1207,09488063779
4914388;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;27;789,470704972879
4914388;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;27;789,470704972879
4914389;1;1;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;27;602,32708665263
4914389;1;3;1;80; ;2;2; ; ; ; ;1;2;8; ;2; ;2; ;1;40;890000;2;1;05;27;602,32708665263
4914389;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05;27;602,32708665263
4914391;1;2;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;25;800000;2;1;05;27;1168,47082816706
4914391;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05;27;1168,47082816706
