DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011;AREA
4903670;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1156,94491377859;05
4903670;1;2;1;90;2; ;1;35;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1156,94491377859;05
4903670;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1156,94491377859;05
4903671;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1113,8546905068;05
4903672;1;1;1;90;2; ;1;35;2; ;2; ;1;25;2; ;2; ;2; ;2; ;2; ;1;05;05;1012,17793080132;05
4903672;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1012,17793080132;05
4903672;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2; ;1;05;05;1012,17793080132;05
4903673;1;1;1;90;2; ;1;21;1;28;1;16;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1010,70577582729;05
4903674;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;927,269358256031;05
4903674;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;927,269358256031;05
4903675;1;1;1;90;2; ;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1498,87254574506;05
4903675;1;2;1;90;2; ;1;28;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1498,87254574506;05
4903676;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1156,79505837848;05
4903677;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1010,70577582729;05
4903678;1;1;1;90;2; ;1;43;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;894,999260022591;05
4903678;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;894,999260022591;05
4903678;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;894,999260022591;05
4903679;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1087,52332022684;05
4903679;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1087,52332022684;05
4903680;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1311,34227641885;05
4903680;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1311,34227641885;05
4903681;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;5;1;5;1;05;05;1067,8108231186;05
4903682;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;989,745141713206;05
4903682;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;989,745141713206;05
4903682;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;989,745141713206;05
4903683;1;1;1;90;2; ;1;21;2; ;2; ;1;29;2; ;2; ;2; ;2; ;2; ;1;05;05;1041,47945283864;05
4903683;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1041,47945283864;05
4903684;1;1;1;90;2; ;1;26;2; ;1;10;1;20;2; ;2; ;2; ;2; ;2; ;1;05;05;1379,1887960419;05
4903684;1;2;1;90;2; ;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1379,1887960419;05
4903684;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1379,1887960419;05
4903684;1;5;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1379,1887960419;05
4903686;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;888,380386850876;05
4903686;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;888,380386850876;05
4903686;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;888,380386850876;05
4903686;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;888,380386850876;05
4903686;1;5;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;888,380386850876;05
4903687;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;921,33063030255;05
4903687;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;1;05;05;921,33063030255;05
4903688;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;1;05;05;1073,18155928447;05
4903688;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;1;05;05;1073,18155928447;05
4903689;1;1;1;90;2; ;1;28;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1087,52332022684;05
4903689;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1087,52332022684;05
4903690;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1092,89405639271;05
4903690;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1092,89405639271;05
4903690;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;05;05;1092,89405639271;05
4903691;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1046,85018900451;05
4903691;1;2;1;90;2; ;1;30;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ;1;05;05;1046,85018900451;05
4903691;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1046,85018900451;05
4903692;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1047,85727114561;05
4903692;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1047,85727114561;05
4903692;1;3;1;90;2; ;1;20;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1047,85727114561;05
4903693;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;1;05;05;1398,49408269208;05
4903693;1;2;1;90;2; ;1;26;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1398,49408269208;05
4903693;1;3;1;90;2; ;1;3;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1398,49408269208;05
4903693;2;1;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1398,49408269208;05
4903693;2;2;2;90;2; ;1;45;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1398,49408269208;05
4903693;2;3;2;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1398,49408269208;05
4903694;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;839,934359492921;05
4903694;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;839,934359492921;05
4903694;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;839,934359492921;05
4903694;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;839,934359492921;05
4903695;1;1;1;90;2; ;1;7;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1113,8546905068;05
4903696;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1221,96713089411;05
4903696;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1221,96713089411;05
4903696;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1221,96713089411;05
4903697;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1113,8546905068;05
4903698;1;1;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2; ;1;05;05;1012,17793080132;05
4903698;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1012,17793080132;05
4903698;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;1;05;05;1012,17793080132;05
4903699;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1030,41827293554;05
4903699;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1030,41827293554;05
4903700;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1073,18155928447;05
4903700;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1073,18155928447;05
4903701;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1030,41827293554;05
4903701;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1030,41827293554;05
4903702;1;1;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1265,29840903065;05
4903702;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1265,29840903065;05
4903703;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1073,18155928447;05
4903703;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;20;1;05;05;1073,18155928447;05
4903704;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;943,763419390661;05
4903704;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;943,763419390661;05
4903705;1;1;1;90;2; ;1;4;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1217,94854226174;05
4903705;1;2;1;90;2; ;1;21;2; ;1;20;2; ;2; ;1;7;2; ;2; ;2; ;1;05;05;1217,94854226174;05
4903706;1;1;1;90;2; ;1;17;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;1;05;05;1087,52332022684;05
4903706;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1087,52332022684;05
4903707;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;880,039498927643;05
4903707;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;880,039498927643;05
4903707;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;880,039498927643;05
4903707;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;1;05;05;880,039498927643;05
4903708;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1217,94854226174;05
4903708;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1217,94854226174;05
4903709;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;972,134936432253;05
4903709;1;2;1;90;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;972,134936432253;05
4903710;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;1;05;05;914,711757130835;05
4903710;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;914,711757130835;05
4903710;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;914,711757130835;05
4903710;1;4;1;90;2; ;1;14;2; ;2; ;1;8;2; ;2; ;2; ;2; ;1;10;1;05;05;914,711757130835;05
4903711;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1328,78127462892;05
4903711;1;2;1;90;2; ;1;17;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1328,78127462892;05
4903711;1;4;1;90;2; ;1;13;2; ;1;11;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1328,78127462892;05
4903712;1;1;1;90;2; ;1;14;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1070,29006023372;05
4903712;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1070,29006023372;05
4903712;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1070,29006023372;05
4903713;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;989,745141713206;05
4903713;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;989,745141713206;05
4903713;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;989,745141713206;05
4903714;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1024,85649026989;05
4903714;1;2;1;90;2; ;1;30;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1024,85649026989;05
4903714;1;3;1;90;2; ;1;16;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1024,85649026989;05
4903714;1;4;1;90;2; ;1;8;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1024,85649026989;05
4903715;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;2106,45601462296;05
4903715;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;2106,45601462296;05
4903715;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;2106,45601462296;05
4903715;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;2106,45601462296;05
4903716;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1016,07651199316;05
4903716;1;2;1;90;2; ;1;20;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1016,07651199316;05
4903717;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1067,56976825385;05
4903717;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1067,56976825385;05
4903717;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1067,56976825385;05
4903717;1;5;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1067,56976825385;05
4903718;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1073,18155928447;05
4903718;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1073,18155928447;05
4903719;1;1;1;90;2; ;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1196,98790814766;05
4903719;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1196,98790814766;05
4903719;1;3;1;90;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1196,98790814766;05
4903719;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1196,98790814766;05
4903720;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;05;05;1024,47954498206;05
