DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5519685;1;1;1;70;76;259;48;4; ;2;260;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;3000000;2; ;45;43;21;1;2;4520;08;76;1134,42004698386
5519687;1;3;1;70;76;12;48;1; ;2;12;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;09;50;1;1;5611;08;76;616,991830286743
5519687;1;5;1;70;76;6;48;1; ;2;208;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;69;19;32;1;1;6910;08;76;616,991830286743
5519690;1;3;1;70;76;28;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;1600000;2; ;85;13;13;1;2;8530;08;76;616,991830286743
5519694;1;1;1;70;76;13;40;1; ;2;22;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;03;30;1;1;1071;08;76;1103,48686881379
5519698;1;2;1;70;76;5;48;1; ;2;5;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;25;39;39;1;1;2591;08;76;1147,67497173522
5519706;1;2;1;70;76;104;48;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;57;54;1;2;9700;08;76;2011,78561665266
5519707;1;2;1;70;76;20;48;1; ;2;20;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;40000;908526;2; ;20;45;74;1;2;2023;08;76;1289,19277712542
5519708;1;1;1;70;76;52;48;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;88;54;53;1;2;8891;08;76;1365,85607223353
5519712;1;2;1;70;76;2;48;1; ;2;77;1; ;3;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;45;45;1;1;4771;08;76;1556,74081448134
5519713;1;2;1;70;76;52;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;69;12;12;1;2;6910;08;76;1238,59873913685
