DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5518889;1;3;1;70;15;1;8;48;1; ;2;76;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;56;07;53;1;1;08;5613;15;113,02621574644
5518890;1;4;1;70;15;1;1;48;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;86;59;59;1;1;08;8610;15;121,054628549491
5518893;1;5;1;70;15;1;96;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;03; ;1;2;08;.;15;87,4462643588947
5518904;1;2;1;70;17;1;4;8;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;08;.;17;238,833146517273
5518905;1;2;1;70;17;1;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;32; ;1;1;08;.;17;137,827674223507
5518905;1;3;1;70;17;1;2;36;2; ;2;2;2; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1316000;908526;1;2;86;98;98;1;1;08;8610;17;137,827674223507
5518909;1;1;1;70;17;1;33;48;4; ;2;12;4; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;908526;2; ;56;34;11;1;2;08;5611;17;199,70112322972
5518911;1;3;1;70;17;1;4;50;8; ;2;4;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;01;62;62;1;1;08;0123;17;106,3369290257
5518914;1;1;1;70;17;1;4;50;1; ;2;4;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;56;53;53;1;1;08;5611;17;124,79331697272
5518915;1;1;1;70;17;1;16;48;3; ;2;16;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;54;79;1;2;08;1410;17;117,172347676888
5518918;1;1;1;70;17;1;54;48;1; ;2;54;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;58;54;1;2;08;9700;17;117,172347676888
5518920;1;2;1;70;17;1;96;56;1; ;2;96;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;56;53;53;1;2;08;5611;17;197,593114117411
5518926;1;5;1;70;17;1;6;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;95;03;03;1;1;08;9511;17;169,796657503429
5518931;1;1;1;70;17;1;16;40;4; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;19;19;1;2;08;8412;17;226,804323386783
5518941;1;4;1;70;17;1;200;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;2;08;.;17;162,256285536435
5518963;1;1;1;70;17;1;30;48;3; ;2;48;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;2;08;9700;17;177,327896864261
5518966;1;4;1;70;17;1;4;48;1; ;2;6;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;73;45;45;1;1;08;7310;17;107,202267602172
5518969;1;2;1;70;17;1;6;48;1; ;2;28;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;78;97;97;1;1;08;7810;17;195,785618705465
5518973;1;3;1;70;18;1;10;20;1; ;2;192;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;97;53;54;1;1;08;9700;18;125,630914639394
5518973;1;5;1;70;18;1;3;48;1; ;2;144;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;650000;2; ;47;45;45;1;1;08;4773;18;125,630914639394
5518979;1;1;1;70;18;1;2;48;1; ;2;5;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;13;45;1;1;08;4771;18;101,38641695091
5518983;1;2;1;70;18;1;5;25;1; ;2;96;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;550000;2; ;56;33;53;1;1;08;5630;18;122,976684580856
5518985;1;2;1;70;18;1;12;48;4; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;860000;2; ;41;98;95;1;1;08;4111;18;136,164127051667
5518996;1;2;1;70;19;1;4;40;4; ;2;8;4; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;3; ;85;13;13;1;1;08;8544;19;101,281514638495
5519005;1;1;1;70;19;1;24;48;4; ;2;72;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;33;21;39;1;2;08;3313;19;176,718697581309
5519012;1;1;1;70;19;1;10;44;2; ;2;10;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;39;39;1;1;08;8621;19;150,174685131541
5519030;1;1;1;70;20;1;4;48;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;42;95;95;1;1;08;4290;20;267,234155654263
5519032;1;3;1;70;23;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;70;32;32;1;2;08;7010;23;131,138115874218
5519036;1;4;1;70;23;1;26;48;1; ;2;34;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;61;44;44;1;2;08;6120;23;185,354642691555
5519038;1;1;1;70;23;1;52;48;1; ;2;256;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;68;55;55;1;2;08;6820;23;208,848792548311
5519040;1;3;1;70;23;1;27;48;1; ;2;120;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;08;4719;23;129,42688754103
5519041;1;1;1;70;23;1;6;48;3; ;2;48;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;1;08;9700;23;186,718422530596
5519041;1;3;1;70;23;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;1;08;.;23;186,718422530596
5519044;1;4;1;70;23;1;46;48;1; ;2;54;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;64;05;11;1;2;08;6412;23;177,316849867488
5519048;1;2;1;70;23;1;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;13; ;1;1;08;.;23;157,946526690475
5519049;1;2;1;70;23;1;24;48;1; ;2;48;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;13;13;1;2;08;8530;23;121,200322172977
5519050;1;4;1;70;23;1;8;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;45;45;1;1;08;1040;23;132,132792015488
5519058;1;1;1;70;23;1;52;48;1; ;2;60;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;08;5611;23;131,279827580897
5519065;1;3;1;70;23;1;24;48;1; ;2;36;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;10;45;77;1;2;08;1011;23;190,604512879707
5519066;1;1;1;70;23;1;52;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;53;53;1;2;08;5611;23;154,114578707606
5519066;1;2;1;70;23;1;24;48;1; ;2;106;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;68;55;55;1;2;08;6820;23;154,114578707606
5519068;1;1;1;70;23;1;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;33;1;2;08;4771;23;137,271114660552
5519073;1;1;1;70;23;1;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;08;4111;23;137,787515874634
5519085;1;2;1;70;27;1;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;13; ;1;1;08;.;27;41,0605308009508
5519086;1;1;1;70;27;1;6;40;1; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;13;13;1;1;08;8511;27;36,4242779109972
5519088;1;2;1;70;27;1;48;40;1; ;2;48;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;80;58;58;1;2;08;8010;27;126,687638801264
5519095;1;1;1;70;27;1;25;40;2; ;2;36;2; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2000000;2; ;85;13;13;1;2;08;8530;27;90,7045282281701
5519104;1;2;1;70;27;1;4;48;1; ;2;3;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;45;95;1;1;08;4112;27;126,687638801264
5519105;1;1;1;70;27;1;28;48;1; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;3; ;84;58;58;1;2;08;8423;27;31,671909700316
5519105;1;2;1;70;27;1;30;48;1; ;2;30;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;19;19;1;2;08;8414;27;31,671909700316
5519106;1;1;1;70;27;1;52;48;1; ;2;300;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;61;44;44;1;2;08;6120;27;31,671909700316
5519112;1;1;1;70;27;1;52;40;1; ;2;120;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;45;53;1;2;08;5611;27;126,687638801264
5519119;1;3;1;70;27;1;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;39; ;1;2;08;.;27;31,671909700316
5519119;1;4;1;70;27;1;52;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;97; ;1;2;08;.;27;31,671909700316
5519120;1;1;1;70;27;1;52;40;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;908526;2; ;85;59;59;1;2;08;8511;27;31,671909700316
5519120;1;2;1;70;27;1;52;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;13; ;1;2;08;.;27;31,671909700316
5519121;1;2;1;70;27;1;1;48;4; ;2;1;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1600000;1000000;2; ;41;95;95;1;1;08;4111;27;31,671909700316
5519123;1;2;1;70;27;1;52;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;86;45;59;1;2;08;8621;27;47,261945254166
5519126;1;2;1;70;27;1;52;40;1; ;2;52;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;94;19;19;1;2;08;9499;27;31,671909700316
5519126;1;3;1;70;27;1;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;61;11;39;1;2;08;6110;27;31,671909700316
5519127;1;2;1;70;27;1;24;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;59;59;1;2;08;8621;27;76,6227776388375
5519129;1;1;1;70;27;1;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;56;53;53;1;1;08;5611;27;126,687638801264
5519131;1;2;1;70;27;1;16;48;4; ;2;16;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;08;4112;27;31,671909700316
5519132;1;1;1;70;27;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;17;53;1;2;08;5619;27;126,687638801264
5519134;1;1;1;70;27;1;3;48;4; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;908000;2; ;16;95;95;1;1;08;1630;27;126,687638801264
5519134;1;2;1;70;27;1;4;48;4; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;908000;2; ;43;93;93;1;1;08;4330;27;126,687638801264
5519135;1;1;1;70;27;1;108;48;2; ;2;108;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;85;13;13;1;2;08;8530;27;31,671909700316
5519143;1;1;1;70;27;1;48;40;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;08;9700;27;31,671909700316
5519153;1;1;1;70;27;1;32;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;55;13;54;1;2;08;5511;27;31,671909700316
5519155;1;2;1;70;41;1;8;42;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;54; ;1;1;08;.;41;208,156898184765
5519162;1;1;1;70;41;1;48;48;1; ;2;48;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;58;53;1;2;08;5611;41;396,530314403432
5519163;1;2;1;70;41;1;5;42;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;13; ;1;1;08;.;41;534,059780887414
5519167;1;1;1;70;44;1;4;25;4; ;2;5;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;890000;2; ;92;95;45;1;1;08;9200;44;239,448987494716
5519170;1;3;1;70;44;1;4;64;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;37;95;1;1;08;4111;44;242,424157098431
5519174;1;5;1;70;44;1;52;48;1; ;2;104;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;78;39;13;1;2;08;7810;44;297,281364064761
5519179;1;2;1;70;44;1;4;40;4; ;2;5;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;1;08;4111;44;237,305233698287
5519182;1;2;1;70;44;1;20;48;1; ;2;20;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;05;03;03;1;2;08;0510;44;90,7531558141533
5519186;1;1;1;70;44;1;12;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;25000;1200000;2; ;56;39;53;1;1;08;5619;44;51,8284557265071
5519187;1;2;1;70;44;1;52;48;1; ;2;156;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;86;19;19;1;2;08;8621;44;119,840402293771
5519193;1;3;1;70;47;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;77; ;1;1;08;.;47;239,181239603379
5519199;1;2;1;70;47;1;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;1;08;5619;47;112,186830283578
5519200;1;3;1;70;47;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;78;97;33;1;2;08;7810;47;239,440469793942
5519201;1;3;1;70;47;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;39; ;1;2;08;.;47;346,006485809752
5519213;1;1;1;70;50;1;104;48;1; ;2;156;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;61;33;38;1;2;08;6190;50;354,281752864834
5519214;1;2;1;70;50;1;87;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;40; ;1;2;08;.;50;444,983196516412
5519233;1;1;1;70;50;1;6;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;56;53;45;1;1;08;5619;50;393,004064641473
5519233;1;2;1;70;50;1;24;48;1; ;2;24;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;47;45;45;1;2;08;4773;50;393,004064641473
5519238;1;1;1;70;50;1;5;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;900000;2; ;81;55;55;1;1;08;8121;50;316,898801223802
5519239;1;4;1;70;50;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2000000;2000000;2; ;42;19;19;1;1;08;4290;50;397,186400679925
5519243;1;2;1;70;50;1;156;40;4; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;55;55;1;2;08;8121;50;443,664309162793
5519244;1;2;1;70;50;1;156;40;4; ;2;156;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;55;55;1;2;08;8121;50;211,568293744072
5519250;1;1;1;70;50;1;8;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;45;62;1;1;08;0126;50;311,303119967466
5519255;1;3;1;70;50;1;12;56;2; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;80;58;58;1;1;08;8010;50;153,513163032374
5519262;1;2;1;70;50;1;13;48;1; ;2;13;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;55;53;1;1;08;5611;50;379,726771761185
5519264;1;3;1;70;50;1;3;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;95; ;1;1;08;.;50;192,767342514926
5519264;1;5;1;70;50;1;5;30;4; ;2;52;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;94;53;1;1;08;5611;50;192,767342514926
5519265;1;2;1;70;50;1;105;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ; ;53; ;1;2;08;.;50;313,423425973996
5519269;1;2;1;70;50;1;100;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;40000;2000000;2; ;47;45;41;1;2;08;4774;50;342,343820120153
5519272;1;1;1;70;50;1;90;48;1; ;2;90;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;69;11;39;1;2;08;6920;50;354,281752864834
5519272;1;2;1;70;50;1;52;40;1; ;2;32;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;2;08;4771;50;354,281752864834
5519294;1;1;1;70;52;1;3;65;1; ;2;3;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;700000;890000;2; ;56;53;53;1;1;08;5611;52;295,537510590966
5519296;1;2;1;70;52;1;32;40;1; ;2;64;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;53;53;1;2;08;5611;52;286,478788642451
5519299;1;4;1;70;52;1;36;48;1; ;2;36;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;45;39;1;2;08;8621;52;235,023469002693
5519300;1;1;1;70;52;1;3;30;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1400000;2000000;2; ;86;07;07;1;1;08;8621;52;340,504052013025
5519300;1;2;1;70;52;1;52;44;1; ;2;62;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;33;33;1;2;08;4711;52;340,504052013025
5519306;1;1;1;70;52;1;104;40;4; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;3; ;60;34;86;1;2;08;6010;52;198,723021641998
5519310;1;2;1;70;52;1;20;48;1; ;2;20;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;32;32;1;2;08;8551;52;281,689791199799
5519313;1;1;1;70;52;1;52;24;1; ;2;60;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;47;99;45;1;2;08;4792;52;178,463457417153
5519313;1;2;1;70;52;1;24;25;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;480000; ; ; ;98; ;1;2;08;.;52;178,463457417153
5519316;1;1;1;70;52;1;1;40;2; ;2;4;1; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;1;850000;908526;2; ;85;13;13;1;1;08;8512;52;252,397594659716
5519317;1;3;1;70;52;1;20;48;4; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;49;98;98;1;2;08;4921;52;223,017683658556
5519321;1;2;1;70;52;1;35;40;3; ;2;58;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;54;53;1;2;08;5611;52;245,038653486247
5519321;1;3;1;70;52;1;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;08;.;52;245,038653486247
5519322;1;3;1;70;52;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;13; ;1;1;08;.;52;128,241226930911
5519327;1;1;1;70;54;1;16;48;1; ;2;16;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;58;39;1;2;08;4752;54;539,030217315842
