DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5518795;1;2;1;80;13;1;6; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;08;4;13;585,924435134492
5518795;1;3;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;585,924435134492
5518796;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;452,624710548106
5518797;1;1;1;80;13;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;13;605,556138294809
5518799;1;1;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;361,825864556527
5518799;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;361,825864556527
5518799;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;361,825864556527
5518801;1;1;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;13;441,063681210119
5518801;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;441,063681210119
5518801;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;441,063681210119
5518801;1;5;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;441,063681210119
5518802;1;1;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;08;3;13;552,982194338081
5518802;1;3;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;552,982194338081
5518803;1;3;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;13;358,69389853936
5518804;1;1;1;80;13;1;6; ;2; ; ;8; ;2; ;2; ;1;40;908526;2;1;08;3;13;527,105732946972
5518806;1;2;1;80;13;1;7; ;2; ; ;12;SEGURIDAD PANDEMIA;2; ;2; ;1;30;1000000;2;1;08;2;13;454,869334605547
5518807;1;1;1;80;13;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;13;452,206002082204
5518807;1;3;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;452,206002082204
5518807;1;4;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;452,206002082204
5518808;1;1;1;80;13;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;13;454,869334605547
5518810;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;443,073145389335
5518811;1;2;1;80;13;1;4; ;2; ; ;4; ;2; ;2; ;2; ;908526;2;1;08;2;13;480,419493989208
5518811;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;480,419493989208
5518811;1;6;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;480,419493989208
5518813;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ;2; ;908526;2;1;08; ;13;462,375840683144
5518813;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;462,375840683144
5518813;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;462,375840683144
5518813;1;6;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;13;462,375840683144
5518814;1;1;1;80;13;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;4;13;339,062195379043
5518814;1;4;1;80;13;1;8; ;2; ; ;2; ;2; ;2; ;2; ;1000000;2;1;08;1,3;13;339,062195379043
5518815;1;2;1;80;13;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;4;13;449,074036065037
5518816;1;6;1;80;13;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;13;495,230041801665
5518819;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;419,890767745949
5518820;1;2;1;80;13;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ;1;48;900000;2;1;08;2;13;377,289803272955
5518821;1;1;1;80;13;1;8; ;2; ; ;2; ;2; ;2; ;2; ;900000;2;1;08;2;13;489,224784345398
5518821;1;2;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;489,224784345398
5518821;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;489,224784345398
5518824;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;383,085101813464
5518825;1;4;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;13;547,186895797572
5518826;1;3;1;80;13;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,4;13;443,073145389335
5518828;1;1;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;13;454,869334605547
5518828;1;2;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;13;454,869334605547
5518829;1;2;1;80;13;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;13;454,869334605547
5518830;1;1;1;80;13;1;8; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;08;3;13;509,931770174805
5518832;1;1;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;13;454,869334605547
5518832;1;2;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;13;454,869334605547
5518835;1;1;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;13;495,2256750211
5518835;1;2;1;80;13;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;4;13;495,2256750211
5518835;1;3;1;80;13;1;8; ;2; ; ;1; ;2; ;2; ;1;48;908526;2;1;08;1,3;13;495,2256750211
5518836;1;1;1;80;13;1;7; ;1; ;1;12;LE REALIZARON UNA HICTERECTOMIA;2; ;2; ;2; ;1200000;2;1;08;1,4;13;517,345869793948
5518836;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;517,345869793948
5518837;1;2;1;80;13;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,4;13;754,74624499002
5518837;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;754,74624499002
5518837;1;4;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;754,74624499002
5518838;1;3;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;520,039953541671
5518840;1;2;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;448,868443929844
5518841;1;1;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;2;13;454,869334605547
5518842;1;1;1;80;13;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;13;498,892241039968
5518843;1;5;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;528,590991063977
5518844;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;403,8097390687
5518844;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;403,8097390687
5518844;1;5;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;403,8097390687
5518846;1;2;1;80;13;1;8; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;08;3;13;452,206002082204
5518846;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;452,206002082204
5518846;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;452,206002082204
5518848;1;1;1;80;13;1;9;PANDEMIA;2; ; ;5; ;1; ;2; ;1;48;908526;2;1;08;2;13;345,924043570655
5518848;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;345,924043570655
5518848;1;4;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;345,924043570655
5518849;1;2;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;364,070488613967
5518851;1;1;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;431,90007329287
5518853;1;1;1;80;13;1;9;PANDEMIA;2; ; ;1; ;2; ;2; ;1;40;900000;2;1;08;2;13;431,90007329287
5518855;1;2;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;517,345869793948
5518856;1;1;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;422,01950026759
5518856;1;4;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;13;422,01950026759
5518857;1;1;1;80;13;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;13;331,220654276011
5518857;1;6;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;13;331,220654276011
5518899;1;1;1;80;17;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;3;17;158,056958057653
5518899;1;2;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;158,056958057653
5518900;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;186,230746630999
5518901;1;1;1;80;17;1;7; ;2; ; ;6; ;1;1;1;5000000; ; ; ;1;1;08;1,2;17;147,005214338609
5518902;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;152,531086198131
5518903;1;3;1;80;17;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,4;17;275,858285622141
5518903;1;4;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;275,858285622141
5518904;1;1;1;80;17;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;3;17;238,833146517273
5518905;1;1;1;80;17;2; ; ; ;1;2;8; ;2; ;2; ;1;36;908526;2;1;08; ;17;137,827674223507
5518906;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;203,118985976933
5518907;1;3;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;173,541834763847
5518908;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;173,236694868709
5518908;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;173,236694868709
5518910;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;194,216136210195
5518910;1;4;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;194,216136210195
5518911;1;4;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;106,3369290257
5518912;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;179,067706623369
5518912;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;179,067706623369
5518912;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;179,067706623369
5518913;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;85,7636673281873
5518916;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;101,559492988466
5518917;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;86,7913598019216
5518917;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;86,7913598019216
5518917;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;86,7913598019216
5518917;1;5;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;86,7913598019216
5518917;1;6;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;86,7913598019216
5518919;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;171,527334656375
5518921;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;186,230746630999
5518922;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;188,415574002309
5518922;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,3;17;188,415574002309
5518923;1;1;1;80;17;1;8; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;08;4;17;137,827674223507
5518924;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;171,527334656375
5518924;1;2;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;171,527334656375
5518925;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;169,419325544065
5518926;1;1;1;80;17;1;8; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;08;1,4;17;169,796657503429
5518926;1;6;1;80;17;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;169,796657503429
5518927;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;186,6757642432
5518927;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;186,6757642432
5518928;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;3;17;294,409516468183
5518928;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;294,409516468183
5518928;1;3;1;80;17;1;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;1,3;17;294,409516468183
5518930;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;17;166,001462796853
5518932;1;1;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;428,809070408689
5518933;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;128,650134108405
5518933;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;128,650134108405
5518933;1;3;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;128,650134108405
5518933;1;4;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;128,650134108405
5518935;1;2;1;80;17;1;9;POR PANDEMIA COVID 19;2; ; ;12;POR PANDEMIA COVID 19;2; ;2; ; ; ; ;2;1;08;2;17;153,078745421333
5518935;2;1;2;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;2;17;153,078745421333
5518935;2;2;2;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;3;17;153,078745421333
5518935;2;3;2;80;17;2; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;08; ;17;153,078745421333
5518936;1;1;1;80;17;1;1; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;17;193,771118597993
5518939;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;186,230746630999
5518940;1;2;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;171,527334656375
5518941;1;1;1;80;17;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;4;17;162,256285536435
5518941;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;162,256285536435
5518941;1;5;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;162,256285536435
5518942;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;177,327896864261
5518942;1;3;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;177,327896864261
5518943;1;1;1;80;17;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;4;17;277,598095381249
5518943;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;277,598095381249
5518943;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;277,598095381249
5518943;1;6;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;277,598095381249
5518944;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;08;3;17;251,232934699711
5518944;1;3;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;251,232934699711
5518945;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;3;17;171,527334656375
5518945;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;171,527334656375
5518946;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;199,70112322972
5518947;1;1;1;80;17;1;7; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;08;4;17;186,230746630999
5518948;1;1;1;80;17;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;17;124,357297624785
5518948;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;124,357297624785
5518948;1;3;1;80;17;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;08;2;17;124,357297624785
5518949;1;3;1;80;17;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;17;182,889702142787
5518950;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;291,940905300328
5518952;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;199,70112322972
5518955;1;1;1;80;17;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;17;180,704874771477
5518956;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;249,58663394544
5518958;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;199,70112322972
5518959;1;1;1;80;17;1;5; ;2; ; ;10; ;2; ;2; ; ; ; ;3;1;08;4;17;186,230746630999
5518960;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;179,067706623369
5518960;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;179,067706623369
5518962;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;186,6757642432
5518963;1;2;1;80;17;2; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;1;08; ;17;177,327896864261
5518963;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;177,327896864261
5518964;1;1;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;17;201,311490564987
5518964;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;201,311490564987
5518964;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;201,311490564987
5518965;1;2;1;80;17;2; ; ; ;1;3;6; ;2; ;2; ;2; ;908526;2;1;08; ;17;186,6757642432
5518965;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;186,6757642432
5518966;1;1;1;80;17;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;08;4;17;107,202267602172
5518966;1;2;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;17;107,202267602172
5518966;1;3;1;80;17;1;1; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;2;17;107,202267602172
5518966;1;5;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;107,202267602172
5518966;1;6;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;17;107,202267602172
5518967;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;160,071458165125
5518968;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;171,527334656375
5518968;1;2;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;17;171,527334656375
5518969;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;195,785618705465
5518970;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;17;158,056958057653
5518970;1;2;1;80;17;1;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;08;4;17;158,056958057653
5519031;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;190,550370513465
5519033;1;2;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;200,151600994197
5519033;1;4;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;200,151600994197
5519034;1;1;1;80;23;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;08;4;23;174,885717506169
5519034;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;174,885717506169
5519034;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;174,885717506169
5519036;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;1,4;23;185,354642691555
5519037;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;174,533720392132
5519038;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;208,848792548311
5519039;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;4;23;191,308893988702
5519039;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;191,308893988702
5519039;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;191,308893988702
5519040;1;1;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;129,42688754103
5519040;1;6;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;129,42688754103
5519040;1;8;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;129,42688754103
5519042;1;2;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;23;123,983451648333
5519043;1;1;1;80;23;1;5; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;08;4;23;86,2845422728835
5519043;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;86,2845422728835
5519043;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;86,2845422728835
5519043;1;5;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;08; ;23;86,2845422728835
5519044;1;1;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;23;177,316849867488
5519044;1;2;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;177,316849867488
5519046;1;1;1;80;23;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;4;23;123,983451648333
5519047;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;202,48968758017
5519048;1;1;1;80;23;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;2;23;157,946526690475
5519049;1;1;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;4;23;121,200322172977
5519050;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;132,132792015488
5519050;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;132,132792015488
5519051;1;1;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;4;23;131,279827580897
5519054;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;111,120816765056
5519056;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08; ;23;130,272980356703
