Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3440548;1;1;1;70;1;2;48;1; ;2;2;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;58;58;75;1;1;7512;04;18;51,9529637351055;18
3440581;1;2;1;70;1;24;48;1; ;2;52;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;04;47;163,536744784344;47
3440583;1;2;1;70;1;48;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;04;47;191,643490354631;47
3440593;1;1;1;70;1;208;40;1; ;2;208;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;57;93;1;2;9302;04;15;44,0069860279448;15
3440607;1;1;1;70;1;40;40;1; ;2;40;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;74;1;2;7493;04;76;972,641794827758;76
3440614;1;1;1;70;1;46;60;4; ;2;40;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5262;04;66;331,79362739074;66
3440614;1;3;1;70;1;13;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;66;331,79362739074;66
3440615;1;4;1;70;1;16;48;1; ;2;12;1; ;9;8; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;39;60;1;2;6042;04;66;288,518952912537;66
3440619;1;2;1;70;1;32;32;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;04;66;316,454124712395;66
3440623;1;1;1;70;1;52;48;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;63;1;2;6331;04;66;361,008622365692;66
3440623;1;3;1;70;1;26;60;8; ;2;26;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;04;66;361,008622365692;66
3440627;1;1;1;70;1;104;48;4; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;04;66;277,477053107236;66
3440634;1;3;1;70;1;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;93;93;52;1;1;5272;04;66;267,075813466254;66
3440641;1;2;1;70;1;144;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;17; ; ;1;2; ;04;20;153,339599844926;20
3440644;1;3;1;70;1;20;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;04;20;124,872775690369;20
3440646;1;1;1;70;1;24;44;4; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;99;90;1;2;9000;04;20;161,52539816541;20
3440649;1;2;1;70;1;1;48;4; ;2;1;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;57;53;55;1;1;5529;04;73;325,123734728559;73
3440662;1;2;1;70;1;52;30;1; ;2;468;8; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;62;01;1;2;0111;04;73;296,338939286943;73
3440669;1;3;1;70;1;52;48;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;04;50;146,845551478098;50
3440671;1;1;1;70;1;12;51;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;53;53;55;1;1;5521;04;50;170,915617169841;50
3440673;1;1;1;70;1;2;51;4; ;2;2;5; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;85;85;45;1;1;4542;04;50;213,704771500259;50
3440703;1;3;1;70;1;8;28;1; ;2;10;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;64;1;1;6421;04;23;155,335034586134;23
3440703;1;4;1;70;1;12;24;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;85;1;1;8511;04;23;155,335034586134;23
3440710;1;6;1;70;1;8;40;1; ;2;14;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;55;1;1;5521;04;23;138,749329444164;23
3440711;1;3;1;70;1;40;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;04;23;134,594094321841;23
3440716;1;2;1;70;1;8;40;1; ;2;60;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;64;1;1;6421;04;23;399,708720234363;23
3440727;1;3;1;70;1;40;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;23;407,737329251544;23
3440727;1;7;1;70;1;5;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;04;23;407,737329251544;23
3440733;1;4;1;70;1;16;40;1; ;2;20;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;04;23;140,124800616473;23
3440736;1;3;1;70;1;12;44;1; ;2;14;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;23;512,806346295199;23
3440741;1;2;1;70;1;12;45;1; ;2;12;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;32;50;1;1;5030;04;52;144,16605178219;52
3440743;1;3;1;70;1;8;40;1; ;2;10;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;1;4530;04;23;137,227479348276;23
3440744;1;5;1;70;1;4;40;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5040;04;23;447,256193751244;23
3440751;1;2;1;70;1;12;25;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5241;04;41;128,95833542623;41
3440753;1;1;1;70;1;12;40;1; ;2;104;2; ;9;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2;58;58;75;1;1;7522;04;41;170,232908629544;41
3440763;1;5;1;70;1;2;48;4; ;2;2;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;99;99;50;1;1;5020;04;47;169,772552336725;47
