Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3450751;1;3;1;70;2;32;40;1; ;2;96;2; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;13;80;1;2;8060;04;13;1886,94531413502
3450786;1;2;1;70;2;16;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;04;13;1691,71928783044
3450789;1;2;1;70;2;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;13;1921,43298982053
3453451;1;2;1;70;2;3;48;1; ;2;4;9;A;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;53;54;85;1;1;8532;04;68;990,02859825987
3453451;1;3;1;70;2;8;48;3; ;2;1;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;54;61;01;1;1;0117;04;68;990,02859825987
3453480;1;3;1;70;2;2;48;1; ;2;2;1; ;2;3; ; ; ;1; ; ; ; ; ; ; ;1;616000;2;33;54;55;1;1;5511;04;68;957,607133388497
3453620;1;3;1;70;2;12;40;1; ;2;13;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;04;18;387,017509069128
3453662;1;1;1;70;2;4;40;1; ;2;4;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;62;61;01;1;1;0140;04;18;355,547933690431
3453833;1;3;1;70;2;48;48;1; ;2;48;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;56;18;1;2;1810;04;05;926,938480032825
3453850;1;1;1;70;2;16;48;1; ;2;72;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;04;05;4519,91057348937
3453852;1;3;1;70;2;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;05;6127,44412538482
3453863;1;1;1;70;2;32;48;1; ;2;32;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5221;04;05;874,905520277921
3454376;1;1;1;70;2;34;50;1; ;2;37;4; ;3;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;05;21;71;1;2;7122;04;50;894,234403477301
